name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
		CurrentDebtAndCapitalLeaseObligation,"2,047,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"2,047,000",,,,,,,,,
		CurrentDeferredLiabilities,"783,000","798,000","781,000","767,000","739,000","731,000",,,,
			CurrentDeferredRevenue,"783,000","798,000","781,000","767,000","739,000","731,000",,,,
		OtherCurrentLiabilities,"638,000","594,000","2,068,000","2,137,000","1,364,000","528,000","2,000","6,000","51,000","138,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"11,859,000","4,324,000","4,903,000","4,962,000","2,093,000","2,093,000","0","0","0","9,187,000"
		LongTermDebtAndCapitalLeaseObligation,"7,688,000",,,,,,,,,
			LongTermDebt,"4,806,000",,,,,,,,,
			LongTermCapitalLeaseObligation,"2,882,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"4,171,000","4,324,000","4,903,000","4,962,000","2,093,000","2,093,000",,,,
			NonCurrentDeferredTaxesLiabilities,"4,171,000","4,324,000","4,903,000","4,962,000","2,093,000","2,093,000",,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","0","9,187,000"
		OtherNonCurrentLiabilities,,,,,,"-4,000",,,,
TotalEquityGrossMinorityInterest,"231,252,000","227,051,000","275,566,000","143,012,000","140,247,000","151,724,000","150,005,000","145,977,000","144,430,000","54,044,000"
	StockholdersEquity,"231,252,000","227,051,000","275,566,000","143,012,000","140,247,000","151,724,000","150,005,000","145,977,000","144,430,000","54,044,000"
		CapitalStock,"7,000","7,000","7,000","5,000","5,000","5,000","5,000","5,000","5,000","8,117,000"
			CommonStock,"7,000","7,000","7,000","5,000","5,000","5,000","5,000","5,000","5,000","8,117,000"
		AdditionalPaidInCapital,"219,228,000","212,077,000","256,936,000","123,749,000","119,466,000","128,930,000","122,487,000","117,342,000","113,629,000","10,535,000"
		RetainedEarnings,"12,426,000","15,093,000","18,699,000","19,248,000","20,731,000","22,793,000","27,513,000","28,630,000","30,796,000","35,392,000"
		GainsLossesNotAffectingRetainedEarnings,"-409,000","-126,000","-76,000","10,000","45,000","-4,000",,,,
TotalCapitalization,"236,058,000","227,051,000","275,566,000","143,012,000","140,247,000","151,724,000","150,005,000","145,977,000","144,430,000","54,044,000"
CommonStockEquity,"231,252,000","227,051,000","275,566,000","143,012,000","140,247,000","151,724,000","150,005,000","145,977,000","144,430,000","54,044,000"
CapitalLeaseObligations,"4,929,000",,,,,,,,,
NetTangibleAssets,"176,818,000","171,996,000","220,479,000","87,371,000","117,707,000","128,909,000","150,005,000","145,977,000","144,428,000","54,026,000"
WorkingCapital,"173,878,000","167,420,000","216,729,000","82,308,000","108,617,000","121,298,000","140,043,000","136,031,000","135,296,000","57,715,000"
InvestedCapital,"236,058,000","227,051,000","275,566,000","143,012,000","140,247,000","151,724,000","150,005,000","145,977,000","144,430,000","54,044,000"
TangibleBookValue,"176,818,000","171,996,000","220,479,000","87,371,000","117,707,000","128,909,000","150,005,000","145,977,000","144,428,000","54,026,000"
TotalDebt,"9,735,000",,,,,,,,,
ShareIssued,"67,056,826","66,850,941","65,121,241","54,728,586","54,171,375","50,878,780","50,859,760","50,839,079","50,833,619","50,833,619"
OrdinarySharesNumber,"67,056,826","66,850,941","65,121,241","54,728,586","54,171,375","50,878,780","50,859,760","50,839,079","50,833,619","50,833,619"
