name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"252,982,257","263,258,642","277,195,916","297,462,629","22,194,495"
	CurrentAssets,"232,613,792","243,846,556","259,293,937","281,808,406","12,397,095"
		CashCashEquivalentsAndShortTermInvestments,"227,385,398","238,815,991","252,825,718","273,736,820","10,546,749"
			CashAndCashEquivalents,"227,385,398","238,815,991","252,825,718","273,736,820","10,546,749"
		Receivables,"90,026","72,666","48,621","31,487","58,982"
			TaxesReceivable,"90,026","72,666","48,621","31,487","58,982"
		PrepaidAssets,"3,360,569","4,148,988","5,652,394","7,382,878","1,763,731"
		OtherCurrentAssets,"1,777,799","808,911","767,204","657,221","27,633"
	TotalNonCurrentAssets,"20,368,465","19,412,086","17,901,979","15,654,223","9,797,400"
		NetPPE,"20,368,465","19,412,086","17,901,979","15,654,223","9,797,400"
			GrossPPE,"20,592,699","19,412,086","17,901,979","15,654,223","9,797,400"
				Properties,"16,745,615",,,"14,835,081",
				MachineryFurnitureEquipment,"3,847,084","2,851,054","2,085,187","819,142",
				ConstructionInProgress,"0","16,561,032","15,816,792","14,835,081","9,797,400"
			AccumulatedDepreciation,"-224,234",,,,
TotalLiabilitiesNetMinorityInterest,"13,708,353","8,045,556","8,156,848","11,972,307","8,714,217"
	CurrentLiabilities,"13,642,761","7,979,964","8,094,129","11,909,588","5,163,557"
		PayablesAndAccruedExpenses,"13,642,761","7,979,964","8,094,129","8,353,266","5,163,557"
			Payables,"6,448,625","1,989,448","3,419,863","5,207,459","3,684,516"
				AccountsPayable,"6,119,722","1,730,304","3,218,234","5,018,089","3,595,745"
				TotalTaxPayable,"328,903","250,978","201,629","189,370","87,882"
					IncomeTaxPayable,"328,903","250,978","201,629","189,370","87,882"
				OtherPayable,,"8,166",,"3,556,322","889"
			CurrentAccruedExpenses,"7,194,136","5,990,516","4,674,266","3,145,807","1,479,041"
		CurrentDebtAndCapitalLeaseObligation,,,,"3,556,322",
			CurrentDebt,,,,"3,556,322",
				OtherCurrentBorrowings,,,,"3,556,322",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"65,592","65,592","62,719","62,719","3,550,660"
		LongTermDebtAndCapitalLeaseObligation,,,,,"3,550,660"
			LongTermDebt,,,,,"3,550,660"
		NonCurrentDeferredLiabilities,"65,592","65,592","62,719","62,719","0"
			NonCurrentDeferredTaxesLiabilities,"65,592","65,592","62,719","62,719","0"
		TradeandOtherPayablesNonCurrent,,,,"0",
TotalEquityGrossMinorityInterest,"239,273,904","255,213,086","269,039,068","285,490,322","13,480,278"
	StockholdersEquity,"239,273,904","255,213,086","269,039,068","285,490,322","13,480,278"
		CapitalStock,"9,012","9,012","9,012","9,012","5,465"
			CommonStock,"9,012","9,012","9,012","9,012","5,465"
		AdditionalPaidInCapital,"314,930,174","314,488,782","314,117,994","313,452,616","26,857,040"
		RetainedEarnings,"-75,665,282","-59,284,708","-45,087,938","-27,971,306","-13,382,227"
TotalCapitalization,"239,273,904","255,213,086","269,039,068","285,490,322","17,030,938"
CommonStockEquity,"239,273,904","255,213,086","269,039,068","285,490,322","13,480,278"
NetTangibleAssets,"239,273,904","255,213,086","269,039,068","285,490,322","13,480,278"
WorkingCapital,"218,971,031","235,866,592","251,199,808","269,898,818","7,233,538"
InvestedCapital,"239,273,904","255,213,086","269,039,068","289,046,644","17,030,938"
TangibleBookValue,"239,273,904","255,213,086","269,039,068","285,490,322","13,480,278"
TotalDebt,,,,"3,556,322","3,550,660"
ShareIssued,"90,122,472","90,121,794","90,121,794","90,121,794",
OrdinarySharesNumber,"90,122,472","90,121,794","90,121,794","90,121,794",
