name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
TotalAssets,"14,739,000,000","14,680,000,000","14,414,000,000","12,552,000,000","12,500,000,000","12,409,000,000","11,672,000,000","11,298,000,000","11,306,000,000","10,265,000,000","9,477,800,000","9,591,600,000","9,518,100,000","9,526,200,000","8,439,100,000","8,751,600,000","9,014,000,000","8,594,200,000","8,304,900,000","6,536,300,000","5,435,900,000","5,327,300,000","5,019,300,000","5,044,900,000","5,114,900,000","5,123,400,000","4,772,900,000","4,999,500,000","4,976,000,000","4,669,000,000","4,993,700,000","4,786,600,000","4,353,400,000","4,395,100,000","4,154,500,000","3,794,300,000","3,911,200,000","3,960,900,000","3,662,300,000","2,963,900,000","2,994,400,000","2,876,100,000","2,521,300,000","2,744,600,000","2,524,400,000","2,540,300,000","2,348,200,000","1,957,700,000","2,003,300,000","2,003,300,000","1,874,200,000","1,873,800,000","1,802,100,000","1,773,400,000","1,694,300,000","1,664,400,000","1,586,800,000","1,714,600,000","1,551,600,000","1,553,300,000","1,469,900,000","1,497,700,000","1,155,200,000","1,131,100,000","1,502,400,000","1,457,200,000","1,555,100,000","1,724,300,000","1,559,000,000","1,376,000,000","1,134,000,000","1,001,300,000","1,056,500,000","941,400,000","787,000,000","720,900,000","684,900,000","630,800,000","634,400,000","663,600,000","530,100,000","505,400,000","473,500,000","462,000,000","399,600,000","398,300,000","297,000,000","1,428,400,000","1,811,400,000","1,785,700,000","1,713,200,000","1,720,000,000","1,821,300,000","1,789,200,000","1,669,300,000","1,816,300,000"
	CurrentAssets,"4,062,000,000","4,011,000,000","4,255,000,000","4,734,000,000","4,695,000,000","4,509,000,000","4,281,000,000","3,963,000,000","3,994,000,000","3,679,000,000","3,042,300,000","3,154,600,000","2,898,400,000","3,386,900,000","2,516,200,000","2,839,700,000","2,818,800,000","2,580,600,000","2,278,900,000","4,559,100,000","3,485,500,000","3,253,100,000","3,016,900,000","3,030,100,000","3,085,300,000","3,243,100,000","2,862,100,000","3,064,000,000","3,039,300,000","2,686,400,000","3,061,900,000","2,944,300,000","2,945,800,000","2,968,800,000","2,782,200,000","2,442,700,000","2,520,300,000","2,525,700,000","2,205,800,000","1,519,400,000","1,526,600,000","1,424,400,000","1,360,000,000","1,543,100,000","1,339,600,000","1,343,000,000","1,301,400,000","960,000,000","1,008,000,000","1,012,900,000","896,500,000","900,600,000","856,100,000","809,100,000","917,800,000","912,800,000","852,500,000","989,100,000","870,600,000","918,000,000","879,100,000","1,001,900,000","680,200,000","679,800,000","1,062,800,000","1,051,800,000","1,198,000,000","1,370,700,000","1,205,300,000","1,022,600,000","789,500,000","654,700,000","680,000,000","569,000,000","438,100,000","368,700,000","331,100,000","272,300,000","281,800,000","311,600,000","396,700,000","371,200,000","346,200,000","337,900,000","279,800,000","277,600,000","168,300,000","495,600,000","797,900,000","785,000,000","689,600,000","705,800,000","801,400,000","764,000,000","699,800,000","849,800,000"
		CashCashEquivalentsAndShortTermInvestments,"1,853,000,000","1,902,000,000","2,343,000,000","2,897,000,000","2,865,000,000","2,696,000,000","2,588,000,000","2,199,000,000","2,231,000,000","1,930,000,000","1,273,800,000","1,315,400,000","1,310,600,000","1,817,500,000","1,145,500,000","1,415,700,000","1,377,800,000","1,183,300,000","1,071,100,000","3,367,200,000","2,262,400,000","2,224,900,000","2,057,900,000","2,026,800,000","2,066,700,000","2,232,200,000","1,941,300,000","2,047,500,000","1,995,400,000","1,677,600,000","2,105,600,000","1,959,300,000","1,969,500,000","2,106,300,000","2,044,700,000","1,650,900,000","1,769,600,000","1,773,300,000","1,541,200,000","839,500,000","828,000,000","774,800,000","867,500,000","949,500,000","726,200,000","672,300,000","804,500,000","493,600,000","503,900,000","483,900,000","429,500,000","397,700,000","348,500,000","253,000,000","445,800,000","392,800,000","349,600,000","441,000,000","425,700,000","375,000,000","299,800,000","483,500,000","294,600,000","230,300,000","605,000,000","580,500,000","818,400,000","930,800,000","777,000,000","606,100,000","451,000,000","332,300,000","368,100,000","269,100,000","179,900,000","81,200,000","57,800,000","39,900,000","69,900,000","78,500,000","177,800,000","163,200,000","174,700,000","164,400,000","99,000,000","119,100,000","22,600,000","54,800,000","70,000,000","113,200,000","70,800,000","76,400,000","70,900,000","90,600,000","156,400,000","247,900,000"
			CashAndCashEquivalents,"1,750,000,000","1,811,000,000","2,239,000,000","2,809,000,000","2,769,000,000","2,597,000,000","2,492,000,000","2,099,000,000","2,141,000,000","1,832,000,000","1,178,000,000","1,195,900,000","1,196,600,000","1,685,000,000","1,034,800,000","1,314,500,000","1,277,300,000","1,071,500,000","962,800,000","3,280,900,000","2,129,600,000","2,051,500,000","1,746,100,000","1,674,300,000","1,576,100,000","1,757,400,000","1,471,100,000","1,538,600,000","1,509,900,000","1,219,500,000","1,940,800,000","1,777,300,000","1,792,200,000","1,919,500,000","1,835,100,000","1,633,000,000","1,758,000,000","1,755,400,000","1,518,500,000","824,100,000","814,700,000","760,000,000","854,200,000","938,500,000","719,500,000","659,600,000","793,700,000","485,900,000","496,400,000","473,900,000","422,700,000","392,800,000","341,700,000","245,900,000","438,600,000","380,100,000","339,700,000","426,300,000","421,100,000","361,600,000","289,500,000","408,100,000","281,600,000","223,200,000","495,900,000","486,000,000","736,700,000","930,800,000","777,000,000","606,100,000","451,000,000","332,300,000","368,100,000","269,100,000","179,900,000","81,200,000","57,800,000","39,900,000","69,900,000","78,500,000","177,800,000","163,200,000","174,700,000","164,400,000","99,000,000","119,100,000","22,600,000","54,800,000","70,000,000","113,200,000","70,800,000","76,400,000","70,900,000","90,600,000","156,400,000","247,900,000"
			OtherShortTermInvestments,"103,000,000","91,000,000","104,000,000","88,000,000","96,000,000","99,000,000","96,000,000","100,000,000","90,000,000","98,000,000","95,800,000","119,500,000","114,000,000","132,500,000","110,700,000","101,200,000","100,500,000","111,800,000","108,300,000","86,300,000","132,800,000","173,400,000","311,800,000","352,500,000","490,600,000","474,800,000","470,200,000","508,900,000","485,500,000","458,100,000","164,800,000","182,000,000","177,300,000","186,800,000","209,600,000","17,900,000","11,600,000","17,900,000","22,700,000","15,400,000","13,300,000","14,800,000","13,300,000","11,000,000","6,700,000","12,700,000","10,800,000","7,700,000","7,500,000","10,000,000","6,800,000","4,900,000","6,800,000","7,100,000","7,200,000","12,700,000","9,900,000","14,700,000","4,600,000","13,400,000","10,300,000","75,400,000","13,000,000","7,100,000","109,100,000","94,500,000","81,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,824,000,000","1,720,000,000","1,589,000,000","1,458,000,000","1,497,000,000","1,430,000,000","1,360,000,000","1,401,000,000","1,413,000,000","1,419,000,000","1,228,400,000","1,245,300,000","1,301,200,000","1,287,100,000","1,131,800,000","1,137,100,000","1,207,400,000","1,147,200,000","1,007,300,000","916,500,000","953,500,000","887,400,000","831,400,000","843,700,000","852,100,000","802,000,000","720,500,000","801,300,000","842,700,000","792,400,000","712,200,000","758,300,000","737,900,000","694,200,000","592,000,000","607,700,000","637,200,000","621,800,000","549,600,000","530,500,000","589,200,000","489,800,000","400,500,000","492,600,000","503,400,000","497,500,000","410,600,000","389,100,000","427,000,000","444,900,000","378,900,000","407,600,000","403,600,000","421,800,000","348,700,000","415,200,000","405,400,000","443,600,000","393,100,000","484,000,000","499,300,000","475,400,000","359,600,000","424,600,000","422,800,000","421,800,000","336,800,000","379,400,000","364,600,000","358,400,000","285,500,000","295,800,000","281,500,000","270,300,000","207,800,000","237,200,000","223,200,000","178,100,000","151,700,000","177,600,000","158,400,000","148,400,000","112,400,000","117,500,000","123,700,000","101,000,000","87,800,000","332,200,000","508,000,000","454,400,000","426,000,000","441,400,000","518,200,000","445,200,000","375,300,000","425,400,000"
			AccountsReceivable,"1,824,000,000","1,720,000,000","1,589,000,000","1,458,000,000","1,497,000,000","1,430,000,000","1,360,000,000","1,401,000,000","1,413,000,000","1,419,000,000","1,228,400,000","1,245,300,000","1,301,200,000","1,287,100,000","1,131,800,000","1,137,100,000","1,207,400,000","1,147,200,000","1,007,300,000","916,500,000","953,500,000","887,400,000","831,400,000","843,700,000","852,100,000","802,000,000","720,500,000","801,300,000","842,700,000","792,400,000","712,200,000","758,300,000","737,900,000","694,200,000","592,000,000","607,700,000","637,200,000","621,800,000","549,600,000","530,500,000","589,200,000","489,800,000","400,500,000","492,600,000","503,400,000","497,500,000","410,600,000","389,100,000","427,000,000","444,900,000","378,900,000","407,600,000","403,600,000","421,800,000","348,700,000","415,200,000","405,400,000","443,600,000","393,100,000","484,000,000","499,300,000","475,400,000","359,600,000","424,600,000","422,800,000","421,800,000","336,800,000","379,400,000","364,600,000","358,400,000","285,500,000","295,800,000","281,500,000","270,300,000","207,800,000","237,200,000","223,200,000","178,100,000","151,700,000","177,600,000","158,400,000","148,400,000","112,400,000","117,500,000","123,700,000",,,,,,,,,,,
				GrossAccountsReceivable,"1,868,000,000","1,752,000,000","1,624,000,000","1,490,000,000","1,528,000,000","1,464,000,000","1,401,000,000","1,442,000,000","1,455,000,000","1,462,000,000","1,273,600,000","1,290,100,000","1,347,200,000","1,330,600,000","1,168,700,000","1,173,400,000","1,243,400,000","1,183,800,000","1,039,500,000","943,500,000","978,600,000","913,100,000","857,800,000","870,900,000","879,700,000","829,500,000","747,600,000","830,400,000","873,600,000","821,800,000","743,400,000","788,900,000","767,100,000","723,100,000","621,800,000","637,900,000","667,400,000","650,900,000","579,600,000","560,500,000",,"517,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-44,000,000","-32,000,000","-35,000,000","-32,000,000","-31,000,000","-34,000,000","-41,000,000","-41,000,000","-42,000,000","-43,000,000","-45,200,000","-44,800,000","-46,000,000","-43,500,000","-36,900,000","-36,300,000","-36,000,000","-36,600,000","-32,200,000","-27,000,000","-25,100,000","-25,700,000","-26,400,000","-27,200,000","-27,600,000","-27,500,000","-27,100,000","-29,100,000","-30,900,000","-29,400,000","-31,200,000","-30,600,000","-29,200,000","-28,900,000","-29,800,000","-30,200,000","-30,200,000","-29,100,000","-30,000,000","-30,000,000",,"-28,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"217,000,000","211,000,000","179,000,000","203,000,000","161,000,000","185,000,000","198,000,000","198,000,000","178,000,000","150,000,000","162,600,000","233,900,000","208,200,000","202,100,000","156,000,000","198,200,000","151,200,000","202,500,000","164,800,000","183,000,000","249,200,000","112,700,000","103,100,000","126,100,000","143,300,000","150,200,000","126,700,000","126,900,000","127,200,000","125,300,000","154,300,000","148,600,000","99,800,000","88,100,000","86,000,000","136,800,000","65,900,000","79,100,000","58,500,000","102,200,000",,"72,200,000",,,,"122,100,000",,,,"18,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
