name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998
		NetPPE,"27,948,376","29,024,232","29,457,249","30,284,702","23,393,318","24,089,440","24,199,092","24,588,675","25,615,791","26,556,026","27,519,249","28,488,187","29,618,477","15,949,014","16,228,171","16,868,953","17,486,103","18,320,176","18,471,231","15,017,992","9,803,457","9,025,446","8,990,714","8,700,628","8,393,322","7,306,695","6,458,900","5,497,203","4,946,951","4,583,204","4,634,058","4,549,463","3,021,222","2,886,545","2,290,566","348,119","362,889","363,021","391,527","421,519","355,302","295,785","288,854","306,113","304,256","276,795","340,820","383,285","339,984","343,457","381,968","465,885","308,872","353,807","403,609","403,108","378,113","401,727","370,972","385,916","414,267","390,789","459,404","471,068","506,536","375,613","410,717","405,335","422,908","155,253","169,826","164,664","152,829","175,902","198,135","218,247","249,331","295,321","365,741","433,669","570,407","730,735","833,924","904,026","994,442","972,714","988,657","1,014,811","900,000","1,000,000","1,100,000","1,200,000","1,200,000"
			GrossPPE,"27,948,376","47,968,610","29,457,249","30,284,702","23,393,318","40,083,011","24,199,092","24,588,675","25,615,791","39,722,484","27,519,249","28,488,187","29,618,477","25,948,933",,,,"25,426,733",,,,"14,281,627",,,,"10,854,377",,,,"7,124,560",,,,"4,801,973",,,,"2,480,723",,,,"2,239,738",,,,"2,078,551",,,,"2,120,123",,,,"1,738,962","2,763,191","2,762,690","2,737,695","2,761,309","2,664,542","2,679,486","2,707,837","2,684,359","2,800,629","2,812,293","2,847,761","2,716,838","2,422,831","2,417,449","2,435,022","2,167,367","2,129,675","2,124,513","2,112,678","2,135,751","1,982,851","2,002,963","2,034,047","2,080,037","2,071,994","2,139,922","2,276,660","2,285,810","2,388,999","2,459,101","2,174,068","3,282,675","2,228,869","2,194,437","1,600,000","1,700,000","1,800,000","1,900,000","1,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,"0",,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"734,317",,,,"677,742",,,,"533,377",,,,"435,304",,,,"435,304",,,,,,,,,,"435,304",,,,,,,,,
				MachineryFurnitureEquipment,,"8,201,560",,,,"7,373,590",,,,"6,829,073",,,,"7,007,627",,,,"7,085,162",,,,"5,499,014",,,,"5,407,197",,,,"3,579,549",,,,"2,381,033",,,,"2,014,588",,,,"1,791,072",,,,"1,685,487",,,,"1,778,990",,,,"1,397,829",,,,"2,026,992",,,,"2,006,617",,,,"2,183,461",,,,"1,732,063",,,,"1,700,447","1,982,851","2,002,963",,"1,525,062",,,,,,"2,023,797",,,,,,,,,
				OtherProperties,"27,948,376","23,963,942","29,457,249","30,284,702","23,393,318","17,529,974","24,199,092","24,588,675","25,615,791","17,885,476","27,519,249","28,488,187","29,618,477","4,031,965","16,228,171","16,868,953","17,486,103","3,787,578","18,471,231","15,017,992","9,803,457","3,534,302","8,990,714","8,700,628","8,393,322","1,875,561","6,458,900","5,497,203","4,946,951","0",,"4,549,463","3,021,222","0","2,290,566","348,119","362,889","0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,,"0",,,,,,"0",,,,,,,,,
				Leases,,"15,803,108",,,,"15,179,447",,,,"15,007,935",,,,"14,909,341",,,,"14,553,993",,,,"5,248,311",,,,"3,571,619",,,,"3,545,011",,,,"2,420,940",,,,"466,135",,,,"448,666",,,,"393,064",,,,"341,133",,,,"341,133",,,,,,,,,,,,,,,,,,,,,,,,"554,975",,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-18,944,378",,,,"-15,993,571",,,,"-13,166,458",,,,"-9,999,919",,,,"-7,106,557",,,,"-5,256,181",,,,"-3,547,682",,,,"-2,541,356",,,,"-1,915,428",,,,"-2,117,702",,,,"-1,943,953",,,,"-1,801,756",,,,"-1,776,666",,,,"-1,385,155","-2,359,582","-2,359,582","-2,359,582","-2,359,582","-2,293,570","-2,293,570","-2,293,570","-2,293,570","-2,341,225","-2,341,225","-2,341,225","-2,341,225","-2,012,114","-2,012,114","-2,012,114","-2,012,114","-1,959,849","-1,959,849","-1,959,849","-1,959,849","-1,784,716","-1,784,716","-1,784,716","-1,784,716","-1,706,253","-1,706,253","-1,706,253","-1,555,075","-1,555,075","-1,555,075","-1,179,626","-2,309,961","-1,240,212","-1,179,626","-700,000","-700,000","-700,000","-700,000","-600,000"
		GoodwillAndOtherIntangibleAssets,"13,012,956","13,139,726","13,266,497","13,393,267","13,523,371","13,660,141","13,796,911","13,933,682","14,070,452","14,207,222","14,473,828","14,740,390","15,006,953","15,273,516","15,540,079","15,806,642","16,119,038","16,523,100","16,927,163","17,331,226","17,735,466","18,141,765","18,550,245","18,962,677","13,809,689","14,019,231","14,231,381","14,446,815","14,665,945","14,889,430","15,120,029","15,354,688","15,592,337","15,832,149","16,270,006","16,709,658","17,154,759","17,602,686","18,053,112","18,506,490","18,963,240","19,423,856","19,886,547","20,352,807","20,821,898","21,293,373","21,768,268","22,246,832","22,600,908","23,082,305","23,566,750","24,055,449","13,548,450","14,032,747","9,838,262","9,863,093","9,967,028","10,087,143","10,591,299","10,981,716","11,074,883","10,954,887","10,341,143","10,415,536","10,182,260","10,282,434","9,316,894","9,417,416","9,469,182",,,,,,,,,"2,425,992",,,,,,,,,,"1,350,174",,,,"1,000,000",
			Goodwill,"10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,513,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","10,113,371","3,900,713","3,900,713","3,900,713","3,900,713","3,900,713","3,900,713","4,290,594","4,290,594","4,290,594","4,290,594","4,290,594","4,290,594","4,290,594","4,290,594",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"2,499,585","2,626,355","2,753,126","2,879,896","3,010,000","3,146,770","3,283,540","3,420,311","3,557,081","3,693,851","3,960,457","4,227,019","4,493,582","4,760,145","5,026,708","5,293,271","5,605,667","6,009,729","6,413,792","6,817,855","7,222,095","7,628,394","8,036,874","8,449,306","3,696,318","3,905,860","4,118,010","4,333,444","4,552,574","4,776,059","5,006,658","5,241,317","5,478,966","5,718,778","6,156,635","6,596,287","7,041,388","7,489,315","7,939,741","8,393,119","8,849,869","9,310,485","9,773,176","10,239,436","10,708,527","11,180,002","11,654,897","12,133,461","12,487,537","12,968,934","13,453,379","13,942,078","9,647,737","10,132,034","5,937,549","5,962,380","6,066,315","6,186,430","6,300,705","6,691,122","6,784,289","6,664,293","6,050,549","6,124,942","5,891,666","5,991,840","9,316,894","9,417,416","9,469,182",,,,,,,,,"2,425,992",,,,,,,,,,"1,350,174",,,,"1,000,000",
		InvestmentsAndAdvances,"3,369,068","3,906,796","3,886,710","3,908,709","3,629,891","4,894,753","5,111,616","20,044,810","21,210,745","6,315,356","7,996,757","8,482,598","8,655,810","9,405,913","12,699,654","11,682,295","13,774,903","11,394,480","11,496,648","17,952,146","17,470,797","19,829,575","25,296,348","27,026,216","27,449,172","19,987,192","25,321,361","18,849,647","9,988,502","12,340,811","8,998,375","7,829,464","9,287,624","9,664,587","11,084,123","7,835,197","9,867,248","10,703,332","8,774,317","8,027,396","8,803,969","9,071,513","9,911,949","8,383,650","10,990,877","11,360,888","12,651,529","10,047,218","13,374,976","12,330,802","17,771,019","14,206,736","9,534,582","9,169,471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"3,369,068","3,906,796","3,886,710","3,908,709","3,629,891","4,894,753","5,111,616","20,044,810","21,210,745","6,315,356","7,996,757","8,482,598","8,655,810","9,405,913","12,699,654","11,682,295","13,774,903","11,394,480","11,496,648","17,952,146","17,470,797","19,829,575","25,296,348","27,026,216","27,449,172","19,987,192","25,321,361","18,849,647","9,988,502","12,340,811","8,998,375","7,829,464","9,287,624","9,664,587","11,084,123","7,835,197","9,867,248","10,703,332",,,"294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,,"0","0","0","0","434,387","957,567","2,717,241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"3,369,068","3,906,796","3,886,710","3,908,709","3,629,891","4,460,366","4,154,049","17,327,569","21,210,745","6,315,356","7,996,757","8,482,598","8,655,810","9,405,913","12,699,654","11,682,295","13,774,903","11,394,480","11,496,648","17,952,146","17,470,797","19,829,575","25,296,348","27,026,216","27,449,172","19,987,192","25,321,361","18,849,647","9,988,502","12,340,811","8,998,375","7,829,464","9,287,624","9,664,587","11,084,123","7,835,197","9,867,248","10,703,332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"267,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,509,969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,"0",,,,"5,970","88,900","186,500","259,000","550,000","591,000","881,000","1,410,000","717,500","244,900","265,500","266,400","267,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,273,795","1,425,794","1,755,083","1,830,866","25,881,934","25,957,448","17,641,755","2,555,782","2,480,087","2,672,024","2,731,055","2,853,089","2,981,270","2,669,998","2,625,659","2,724,376","2,448,628","2,639,354","2,197,182","1,674,251","1,525,154","2,113,147","1,482,066","1,326,317","1,034,753","670,833","597,570","581,342","665,220","474,568","552,459","594,365","662,175","502,837","271,674","297,729","234,040","234,603","323,379","323,290","292,059","408,321","445,262","208,262","254,409","259,128","284,128","284,128","283,478","305,547","287,147","287,147","167,250","167,250","12,339,775","12,769,900","13,002,720","282,000","282,000",,,"132,000",,,,,,,,"2,357,572","2,253,477","2,272,988","2,314,831","2,301,116","2,316,629","2,342,223","2,372,510",,"2,354,154","2,333,308","2,392,663","2,466,198","2,302,037","2,332,826","2,368,152","1,988,377","1,433,463","33,460","1,400,000","1,200,000","1,200,000",,"1,000,000"
TotalLiabilitiesNetMinorityInterest,"90,426,086","96,272,072","82,190,133","83,288,398","73,257,201","78,631,714","113,813,932","256,824,933","151,066,581","138,546,739","115,414,698","108,595,223","110,199,257","44,080,858","36,987,173","37,431,246","60,570,277","44,750,461","41,560,848","35,323,596","47,368,703","50,328,746","47,571,147","41,895,516","40,070,679","37,907,806","37,385,946","20,745,280","14,429,151","20,247,503","17,488,291","19,884,547","22,477,738","35,384,524","25,799,115","21,321,270","17,780,842","10,281,349","13,195,916","12,236,764","15,121,496","13,244,899","11,962,364","12,276,456","16,601,229","8,966,480","7,784,682","8,324,721","20,402,196","19,443,970","22,253,314","25,415,902","20,165,574","19,880,881","9,479,555","8,697,822","8,117,888","8,740,267","8,333,947","8,334,874","8,171,452","8,907,064","4,009,563","4,165,531","4,565,936","5,508,206","4,060,754","5,176,341","5,653,061","5,401,992","3,277,673","1,841,243","840,166","1,181,355","1,035,491","785,960","916,755","1,693,855","1,285,228","1,229,835","1,371,936","1,455,173","1,583,253","1,595,978","1,631,441","1,645,333","2,025,373","2,181,105","2,100,000","1,800,000","1,400,000","1,500,000","1,300,000"
