name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"3,346,000","-4,939,000","4,057,000","-2,747,000","6,975,000","8,040,000","-3,341,000","-2,685,000","16,881,000","847,000","-5,454,000","-1,944,000","-1,074,000","3,120,000"
	CashFlowFromContinuingOperatingActivities,"3,346,000","-4,939,000","4,057,000","-2,747,000","6,975,000","8,040,000","-3,341,000","-2,685,000","16,881,000","847,000","-5,454,000","-1,944,000","-1,074,000","3,120,000"
		NetIncomeFromContinuingOperations,"-2,636,000","-1,538,000","-3,655,000","-1,328,000","3,885,000","3,480,000","-647,000","1,661,000","5,936,000","1,934,000","-4,324,000","823,000","2,788,000","4,025,000"
		DepreciationAmortizationDepletion,"4,116,000","1,361,000","1,014,000","906,000","835,000","785,000","982,000","614,000","498,000","456,000","802,000","393,000","370,000","356,000"
			DepreciationAndAmortization,"4,116,000","1,361,000","1,014,000","906,000","835,000","785,000","982,000","614,000","498,000","456,000","802,000","393,000","370,000","356,000"
				Depreciation,,"1,361,000",,,,,,,,,,,,
		DeferredTax,"-5,250,000","-2,572,000","-848,000","-490,000","-1,340,000","142,000","400,000","-169,000","1,138,000","413,000","52,000","0","0","0"
			DeferredIncomeTax,"-5,250,000","-2,572,000","-848,000","-490,000","-1,340,000","142,000","400,000","-169,000","1,138,000","413,000","52,000","0","0","0"
		AmortizationOfSecurities,,"321,000",,,,,,,,,,,,
		AssetImpairmentCharge,,,"181,000","132,000","-22,000","-45,000","-45,000","137,000","175,000","-116,000","304,000","0","0","0"
		ProvisionandWriteOffofAssets,,,"38,000",,,,"-139,000","-10,000","92,000","73,000","326,000","-70,000","-12,000","-55,000"
		StockBasedCompensation,"4,883,000","1,296,000","1,248,000","1,198,000","1,141,000","853,000","1,028,000","737,000","296,000","448,000","453,000","290,000","143,000","143,000"
		OtherNonCashItems,"522,000","199,000","-29,000","-337,000","239,000","-58,000","53,000","1,000","-354,000","2,000","116,000","-13,000","-27,000","3,000"
		ChangeInWorkingCapital,"1,325,000","-4,006,000","6,216,000","-3,122,000","2,237,000","2,883,000","-4,973,000","-5,656,000","9,100,000","-2,363,000","-3,183,000","-3,367,000","-4,336,000","-1,352,000"
			ChangeInReceivables,"-6,361,000","1,080,000","-3,505,000","-4,083,000","147,000","2,717,000","-4,570,000","-328,000","2,781,000","-2,540,000","-4,425,000","-3,095,000","-504,000","279,000"
