name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,998,000","21,211,000","19,562,000","19,024,000","16,902,000","21,861,000","21,553,000","21,686,000","21,299,000","21,302,000","21,186,000","20,746,000","20,279,000","21,018,000","20,222,000","20,311,000","20,775,000","16,695,000","15,506,000","14,567,000","14,304,000","14,573,000","14,590,000","13,969,000","12,320,000","15,741,000","10,258,000","6,792,000","11,570,000","12,655,000",,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"996,000","997,000","1,009,000","1,007,000","4,829,000","7,424,000","7,557,000","7,546,000","7,473,000","7,393,000","7,581,000","7,534,000","7,446,000","7,163,000","7,148,000","7,151,000","7,177,000","7,793,000","7,065,000","8,972,000","10,296,000","8,886,000","9,110,000","9,114,000","9,017,000","8,923,000","9,092,000","8,403,000","8,324,000","10,168,000",,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"996,000","997,000","1,009,000","1,007,000","4,829,000","7,424,000","7,557,000","7,546,000","7,473,000","7,393,000","7,581,000","7,534,000","7,446,000","7,163,000","7,148,000","7,151,000","7,177,000","7,793,000","7,065,000","8,972,000","10,296,000","8,886,000","9,110,000","9,114,000","9,017,000","8,923,000","9,092,000","8,403,000","8,324,000","10,168,000",,,,,,,,,,,,,
		DeferredTax,"-190,000","-415,000","-1,985,000","818,000","1,392,000","3,781,000","-81,000","-34,000","82,000","26,559,000","3,549,000","2,678,000","7,087,000","1,100,000","1,599,000","1,526,000","5,286,000","1,779,000","-52,137,000","-371,000","58,000","-187,000","42,000","877,000","863,000","-1,461,000","-8,544,000","-5,547,000","485,000","-241,000","-3,616,000","-1,173,000","-18,000","-1,070,000","-12,646,000","-7,391,000","-2,386,000","-67,107,000","-7,504,000","-16,964,000","10,884,000","4,479,000",,,,,,,,,,,"10,283,000","7,573,000",,,"1,729,000","-3,441,000","11,191,000","3,737,000","-52,621,000","1,297,000","-22,382,000","-3,127,000","8,856,000","4,208,000","-6,250,000","-4,828,000","974,000","-5,043,000","-6,985,000","-3,712,000","-16,993,000","-12,022,000","-3,750,000","-24,219,000","7,334,000","-4,236,000","77,683,000","5,986,000","-15,638,000","-2,961,000","476,000","-8,992,000","-254,000","5,541,000","-34,817,000","-4,088,000","2,298,000","589,000","179,300,000","-1,100,000","-1,000,000","-600,000","18,100,000","1,700,000","-900,000","1,300,000","-9,700,000"
			DeferredIncomeTax,"-190,000","-415,000","-1,985,000","818,000","1,392,000","3,781,000","-81,000","-34,000","82,000","26,559,000","3,549,000","2,678,000","7,087,000","1,100,000","1,599,000","1,526,000","5,286,000","1,779,000","-52,137,000","-371,000","58,000","-187,000","42,000","877,000","863,000","-1,461,000","-8,544,000","-5,547,000","485,000","-241,000","-3,616,000","-1,173,000","-18,000","-1,070,000","-12,646,000","-7,391,000","-2,386,000","-67,107,000","-7,504,000","-16,964,000","10,884,000","4,479,000",,,,,,,,,,,"10,283,000","7,573,000",,,"1,729,000","-3,441,000","11,191,000","3,737,000","-52,621,000","1,297,000","-22,382,000","-3,127,000","8,856,000","4,208,000","-6,250,000","-4,828,000","974,000","-5,043,000","-6,985,000","-3,712,000","-16,993,000","-12,022,000","-3,750,000","-24,219,000","7,334,000","-4,236,000","77,683,000","5,986,000","-15,638,000","-2,961,000","476,000","-8,992,000","-254,000","5,541,000","-34,817,000","-4,088,000","2,298,000","589,000","179,300,000","-1,100,000","-1,000,000","-600,000","18,100,000","1,700,000","-900,000","1,300,000","-9,700,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,852,000","4,658,000","4,519,000","4,528,000","4,434,000","4,499,000","4,352,000","4,382,000","4,259,000","4,244,000","4,116,000","4,226,000","1,144,000","1,118,000","1,138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,"7,822,000","19,380,000","5,828,000","0","2,833,000",,,"19,243,000","4,540,000",,,"35,418,000","0",,,"0","0","0","0","16,310,000","0","0","2,890,000","0","0","0","0","1,619,000","-422,000","1,654,000","676,000","12,004,000",,,,,,,,,,,,"0","6,586,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"13,368,000","3,786,000","3,160,000","3,276,000","3,146,000","2,522,000","2,109,000","2,204,000","2,189,000","2,230,000","1,971,000","1,901,000","1,935,000","2,026,000","1,832,000","1,895,000","2,006,000","1,923,000","1,686,000","1,741,000","1,644,000","1,569,000","1,534,000","1,532,000","1,513,000","1,549,000","1,576,000","1,525,000","1,466,000","1,591,000","1,556,000","1,489,000","1,447,000","1,281,000","5,154,000","1,771,000","1,955,000","2,680,000","3,856,000","-169,000","2,921,000","2,356,000","2,748,000","2,596,000","2,503,000","2,323,000","2,080,000","4,448,000","1,859,000","1,675,000","1,377,000","4,650,000","2,234,000","1,752,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","-10,000","0","-3,000","208,000","-212,000",,,,,,,,"0",,"-29,000","-248,000","-134,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"8,810,000","2,229,000","2,211,000","2,200,000","2,170,000","2,209,000","2,094,000","2,049,000","17,192,000","1,894,000","2,103,000","4,772,000","1,939,000","1,927,000","1,395,000","1,396,000","3,382,000","1,415,000","1,392,000","1,391,000","2,229,000","1,263,000","1,216,000","1,215,000","1,216,000","1,216,000","1,328,000","1,321,000","3,386,000","1,396,000","1,427,000","4,402,000","4,170,000","4,695,000","4,716,000","5,166,000","6,522,000","4,758,000",,,"8,954,000","6,028,000","2,629,000","2,549,000","8,026,000","-1,346,000","-14,913,000","-12,216,000","24,322,000","238,000","-41,655,000",,,,"-18,234,000","12,882,000","3,408,000","13,911,000","2,481,000","2,039,000","-1,311,000","-3,354,000","90,355,000","10,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,000,000","-1,400,000","-500,000","14,700,000","-4,700,000","-10,200,000","100,000",
		ChangeInWorkingCapital,"-2,596,000","-43,632,000","31,813,000","-5,528,000","14,751,000","10,798,000","-15,585,000","60,674,000","-22,252,000","-36,344,000","23,550,000","7,970,000","-26,901,000","-26,172,000","7,164,000","30,619,000","-8,428,000","-17,194,000","-6,714,000","46,685,000","-3,315,000","-24,581,000","17,522,000","8,291,000","-7,703,000","-3,150,000","4,639,000","22,870,000","-3,447,000","-55,052,000","24,919,000","17,621,000","-2,103,000","-23,480,000","16,983,000","23,752,000","-15,451,000","-73,485,000","38,486,000","37,132,000","7,616,000","-35,893,000","20,090,000","5,050,000","-1,413,000","-40,405,000","61,511,000","51,041,000","-52,361,000","-3,440,000","-8,977,000","-3,413,000","6,529,000","-30,283,000","-8,133,000","14,812,000","9,875,000","-31,697,000","-14,749,000","-63,227,000","89,339,000","-12,743,000","19,776,000","-27,101,000","26,688,000","-15,390,000","23,383,000","-27,457,000","21,331,000","-1,406,000","23,981,000","-29,517,000","18,110,000","2,071,000","32,501,000","18,582,000","12,487,000","-19,660,000","-57,046,000","4,655,000","73,511,000","-27,203,000","-1,041,000","9,771,000","14,956,000","-16,245,000","37,821,000","31,576,000","-23,028,000","-29,602,000","35,300,000","-15,900,000","-1,100,000","-14,200,000","24,400,000","2,300,000","-900,000","-30,200,000","-12,500,000"
			ChangeInReceivables,"-64,950,000","-8,488,000","-1,709,000","-36,099,000","-18,654,000","1,823,000","-6,449,000","4,713,000","60,582,000","-8,345,000","12,400,000","7,365,000","19,441,000","-42,050,000","14,655,000","-901,000","-13,341,000","-8,733,000","-837,000","8,893,000","1,258,000","-19,016,000","7,918,000","-5,685,000","8,739,000","-6,274,000","5,783,000","5,721,000","-1,730,000","-24,597,000","11,233,000","718,000","8,207,000","-14,951,000","3,178,000","19,623,000","-16,758,000","-4,927,000","1,978,000","-1,912,000","5,836,000","-20,485,000","6,856,000","766,000","11,812,000","-27,045,000","16,477,000","44,712,000","-49,352,000","-4,051,000","8,105,000","-3,721,000","4,676,000","-15,670,000","1,315,000","10,879,000","-12,212,000","-27,911,000","14,480,000","239,000","2,735,000","-15,091,000","11,803,000","-534,000","10,374,000","-23,947,000","3,906,000","8,885,000","3,247,000","-21,472,000","1,117,000","13,542,000","-17,619,000","-5,915,000","2,139,000","3,479,000","8,753,000","-11,129,000","11,938,000","451,000","1,743,000","-23,563,000","10,772,000","-38,638,000","37,388,000","-5,484,000","33,687,000","7,647,000","-16,389,000","-5,526,000","15,200,000","-8,200,000","6,900,000","-2,400,000","51,400,000","-2,100,000","-8,400,000","3,000,000","8,200,000"
				ChangesInAccountReceivables,"-64,950,000","-8,488,000","-1,709,000","-36,099,000","-18,654,000","1,823,000","-6,449,000","4,713,000","60,582,000","-8,345,000","12,400,000","7,365,000","19,441,000","-42,050,000","14,655,000","-901,000","-13,341,000","-8,733,000","-837,000","8,893,000","1,258,000","-19,016,000","10,435,000","-5,685,000","8,739,000","-6,274,000","8,774,000","4,705,000","1,652,000","-24,976,000","14,231,000","-3,502,000","11,238,000","-15,373,000","964,000","21,704,000","-13,705,000","-5,402,000","5,026,000","-6,175,000","8,781,000","-21,036,000","7,932,000","-894,000","14,950,000","-32,134,000","8,588,000","-1,774,000","10,174,000","-8,917,000","11,695,000","-369,000","8,800,000","-11,929,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"94,467,000","-17,330,000","33,642,000","37,543,000","40,612,000","-4,785,000","-2,804,000","52,797,000","-83,524,000","-26,297,000","6,231,000","13,020,000","-50,557,000","17,632,000","-12,478,000","38,947,000","7,117,000","-11,385,000","-14,805,000","43,384,000","-3,129,000","-8,261,000","-1,499,000","19,285,000","-15,970,000","-668,000","-9,818,000","25,849,000","-4,933,000","-27,817,000","8,581,000","21,036,000","-10,280,000","-13,299,000","3,905,000","8,898,000","2,207,000","-74,405,000","25,692,000","45,726,000","2,500,000","-18,728,000","3,263,000","15,255,000","-11,102,000","-11,478,000","33,120,000","18,025,000","-7,018,000","-528,000","-11,336,000","17,155,000","1,233,000","-10,221,000","-28,984,000","17,266,000","24,174,000","5,659,000","-6,837,000","23,829,000","-24,648,000","11,155,000","3,125,000","-24,586,000","15,923,000","11,732,000","3,116,000","-27,696,000","17,365,000","18,429,000","15,028,000","-37,734,000","31,224,000","11,791,000","13,115,000","11,163,000","2,422,000","-8,892,000","64,000","6,873,000","1,731,000","-8,948,000","14,122,000","27,734,000","-21,075,000","-12,124,000","9,712,000","32,169,000","-12,992,000","-11,141,000","11,500,000",,,"-11,800,000","1,800,000","4,200,000","1,200,000","-26,700,000","-18,500,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-88,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,300,000","-6,500,000",
			ChangeInOtherWorkingCapital,"-32,113,000","-17,814,000","-120,000","-6,972,000","-7,207,000","13,760,000","-6,332,000","3,164,000","690,000","-1,702,000","4,919,000","-12,415,000","4,215,000","-1,754,000","4,987,000","-7,427,000","-2,204,000","2,924,000","8,928,000","-5,592,000","-1,444,000","2,696,000","11,103,000","-5,309,000","-472,000","3,792,000","8,674,000","-8,700,000","3,216,000","-2,638,000","5,105,000","-4,133,000","-30,000","4,770,000","9,900,000","-4,769,000","-900,000","5,847,000","10,816,000","-6,682,000","-720,000","3,320,000","9,971,000","-10,971,000","-2,123,000","-1,882,000","11,914,000","-11,696,000","4,009,000","1,139,000","-5,746,000","-16,847,000","620,000","-4,392,000","19,536,000","-14,110,000","-1,310,000","-9,445,000","1,263,000","1,130,000","-828,000","-8,807,000","4,848,000","-1,981,000","391,000","-3,175,000","16,361,000","-8,646,000","719,000","1,637,000","7,836,000","-5,325,000","4,505,000","-3,805,000","18,697,000","2,490,000","1,312,000","361,000","-4,450,000","-2,669,000","5,439,000","5,308,000","-25,935,000","20,675,000","-1,357,000","1,363,000","-5,578,000","-8,240,000","6,353,000","-12,935,000","8,600,000",,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,000","4,000","25,000","-230,000","0","15,000","30,000","49,000","29,000","-4,000","38,000","13,000","-1,000","44,000","-2,000","-26,000","-93,000","-62,000","784,000","-55,000","-111,000","-106,000","-240,000","5,000","246,000","50,000","-1,764,000","465,000","664,000","-14,000","5,549,000","31,000","-3,324,000","-201,000","-1,791,000","-1,534,000","-6,680,000","4,255,000","14,000","-389,000","-612,000","-133,000","-60,000","-16,000","366,000","3,034,000","68,000","-578,000","2,735,000","-2,781,000","1,966,000","538,000","5,302,000","-6,383,000",,,,,,,,,,,,,,,
InvestingCashFlow,"-273,361,000","-8,564,000","-12,734,000","-14,354,000","-237,709,000","-24,941,000","-40,987,000","-43,485,000","-42,922,000","-45,254,000","-59,159,000","-42,968,000","-11,808,000","-49,102,000","-280,768,000","-36,355,000","-54,384,000","-51,803,000","-67,456,000","-52,539,000","-40,665,000","-53,852,000","-47,782,000","-40,911,000","-53,392,000","-37,156,000","-19,374,000","-18,925,000","-21,636,000","-14,702,000","-22,681,000","-7,674,000","-21,132,000","-7,975,000","-14,777,000","-10,736,000","-12,374,000","-10,854,000","187,914,000","-17,364,000","-29,008,000","-26,486,000","-39,102,000","-32,412,000","-23,303,000","-33,462,000","-84,608,000","-90,064,000","-13,663,000","-3,463,000","-8,679,000","-2,238,000","-13,128,000","-9,450,000","-66,099,000","-61,926,000","-121,045,000","-164,330,000","-136,615,000","-173,610,000","190,298,000","-130,853,000","-120,727,000","-69,558,000","-56,990,000","-58,535,000","-27,724,000","-20,800,000","-17,504,000","-42,870,000","14,748,000","-21,339,000","-41,007,000","-47,840,000","-45,770,000","-17,136,000","-41,602,000","-51,783,000","-68,979,000","131,166,000","-25,167,000","50,066,000","-81,066,000","-77,064,000","-70,247,000","-38,614,000","-104,401,000","-82,247,000","-62,527,000","-43,348,000","-47,500,000","-28,800,000","-21,600,000","80,700,000","151,500,000","-31,400,000","-23,100,000","-8,500,000","-13,700,000"
	CashFlowFromContinuingInvestingActivities,"-273,361,000","-8,564,000","-12,734,000","-14,354,000","-237,709,000","-24,941,000","-40,987,000","-43,485,000","-42,922,000","-45,254,000","-59,159,000","-42,968,000","-11,808,000","-49,102,000","-280,768,000","-36,355,000","-54,384,000","-51,803,000","-67,456,000","-52,539,000","-40,665,000","-53,852,000","-47,782,000","-40,911,000","-53,392,000","-37,156,000","-19,374,000","-18,925,000","-21,636,000","-14,702,000","-22,681,000","-7,674,000","-21,132,000","-7,975,000","-14,777,000","-10,736,000","-12,374,000","-10,854,000","187,914,000","-17,364,000","-29,008,000","-26,486,000","-39,102,000","-32,412,000","-23,303,000","-33,462,000","-84,608,000","-90,026,000","-12,241,000","-3,463,000","-8,679,000","-2,238,000","-13,128,000","-9,450,000","-65,502,000","-61,890,000","-121,959,000","-164,208,000","-136,775,000","-173,566,000","75,014,000","-130,853,000","-120,727,000","-69,642,000","-58,263,000","-57,719,000","-29,130,000","-20,589,000","-17,504,000","-42,870,000","14,748,000","-21,339,000","-41,007,000","-47,840,000","-51,639,000","-76,015,000","-41,512,000","-52,479,000","-68,804,000","-22,106,000","-25,066,000","-29,392,000","-96,699,000","-77,064,000","-70,247,000","-38,614,000","-104,401,000","-82,247,000","-62,527,000","-43,348,000","-47,500,000","-28,800,000","-21,600,000","80,700,000","151,500,000","-31,400,000","-23,100,000","-8,500,000","-13,700,000"
