name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalRevenue,"748,425,000","204,216,000","198,960,000","177,726,000","167,523,000","162,584,000","147,498,000","142,929,000","144,728,000","155,468,000","159,702,000","154,066,000","155,145,000","157,186,000","156,178,000","160,794,000","150,400,000","146,965,000","146,918,000","146,296,000","119,102,000","108,974,000","98,879,000","97,829,000","97,734,000","90,316,000","90,219,000","92,271,000","96,494,000","94,614,000","94,012,000","94,656,000","96,905,000","79,133,000","87,707,000","85,484,000","85,307,000","83,114,000","66,413,000","69,520,000","70,379,000","78,807,000","79,795,000","93,257,000","101,370,000","91,858,000","91,619,000","91,545,000","85,737,000","114,615,000","72,509,000","55,067,000","62,904,000","63,908,000","96,331,000","71,443,000","66,010,000","71,680,000","86,527,000","83,952,000","73,117,000","74,204,000","79,458,000","81,627,000","76,401,000","76,123,000","66,493,000","62,600,000","66,850,000","64,841,000","79,951,000","90,671,000","84,537,000","74,853,000","54,879,000","44,881,000","44,682,000","41,119,000","45,099,000","37,419,000","39,664,000","36,888,000","42,378,000","41,277,000","76,542,000","87,707,000","95,496,000","97,631,000","92,837,000","87,900,000","88,700,000","78,000,000","69,200,000","38,600,000"
	OperatingRevenue,"748,425,000","204,216,000","198,960,000","177,726,000","167,523,000","162,584,000","147,498,000","142,929,000","144,728,000","155,468,000","159,702,000","154,066,000","155,145,000","157,186,000","156,178,000","160,794,000","150,400,000","146,965,000","146,918,000","146,296,000","119,102,000","108,974,000","98,879,000","97,829,000","97,734,000","90,316,000","90,219,000","92,271,000","96,494,000","94,614,000","94,012,000","94,656,000","96,905,000","79,133,000","87,707,000","85,484,000","85,307,000","83,114,000","66,413,000","69,520,000","70,379,000","78,807,000","79,795,000","93,257,000","101,370,000","91,858,000","91,619,000","91,545,000","85,737,000","114,615,000","72,509,000","55,067,000","62,904,000","63,908,000","96,331,000","71,443,000","66,010,000","71,680,000","86,527,000","83,952,000","73,117,000","74,204,000","79,458,000","81,627,000","76,401,000","76,123,000","66,493,000","62,600,000","66,850,000","64,841,000","79,951,000","90,671,000","84,537,000","74,853,000","54,879,000","44,881,000","44,682,000","41,119,000","45,099,000","37,419,000","39,664,000","36,888,000","42,378,000","41,277,000","76,542,000","87,707,000","95,496,000","97,631,000","92,837,000","87,900,000","88,700,000","78,000,000","69,200,000","38,600,000"
CostOfRevenue,"426,561,000","113,940,000","116,076,000","101,428,000","95,117,000","93,844,000","85,233,000","83,824,000","86,026,000","91,023,000","93,742,000","90,012,000","89,363,000","90,897,000","91,672,000","91,160,000","85,171,000","84,806,000","84,677,000","87,589,000","65,613,000","62,880,000","56,027,000","56,617,000","56,238,000","53,424,000","53,590,000","52,361,000","55,149,000","54,608,000","54,284,000","54,973,000","58,254,000","47,028,000","51,711,000","49,693,000","50,808,000","49,951,000","39,138,000","40,667,000","39,712,000","46,035,000","45,210,000","52,349,000","56,377,000","51,964,000","53,256,000","50,601,000","47,681,000","65,577,000","44,908,000","32,768,000","38,451,000","40,309,000","66,764,000","48,557,000","40,623,000","44,353,000","53,687,000","49,262,000","43,362,000","44,769,000","46,808,000","48,057,000","44,009,000","44,470,000","37,944,000","37,909,000","39,168,000","41,893,000","48,868,000","53,573,000","49,019,000","45,113,000","33,425,000","28,237,000","29,043,000","26,379,000","31,691,000","26,109,000","26,955,000","24,615,000","34,568,000","31,799,000","47,124,000","51,818,000","78,801,000","57,076,000","54,675,000","48,893,000","54,300,000","44,800,000","42,700,000","26,000,000"
GrossProfit,"321,864,000","90,276,000","82,884,000","76,298,000","72,406,000","68,740,000","62,265,000","59,105,000","58,702,000","64,445,000","65,960,000","64,054,000","65,782,000","66,289,000","64,506,000","69,634,000","65,229,000","62,159,000","62,241,000","58,707,000","53,489,000","46,094,000","42,852,000","41,212,000","41,496,000","36,892,000","36,629,000","39,910,000","41,345,000","40,006,000","39,728,000","39,683,000","38,651,000","32,105,000","35,996,000","35,791,000","34,499,000","33,163,000","27,275,000","28,853,000","30,667,000","32,772,000","34,585,000","40,908,000","44,993,000","39,894,000","38,363,000","40,944,000","38,056,000","49,038,000","27,601,000","22,299,000","24,453,000","23,599,000","29,567,000","22,886,000","25,387,000","27,327,000","32,840,000","34,690,000","29,755,000","29,435,000","32,650,000","33,570,000","32,392,000","31,653,000","28,549,000","24,691,000","27,682,000","22,948,000","31,083,000","37,098,000","35,518,000","29,740,000","21,454,000","16,644,000","15,639,000","14,740,000","13,408,000","11,310,000","12,709,000","12,273,000","7,810,000","9,478,000","29,418,000","35,889,000","16,695,000","40,555,000","38,162,000","39,007,000","34,400,000","33,200,000","26,500,000","12,600,000"
OperatingExpense,"231,967,000","67,623,000","59,661,000","52,903,000","51,780,000","53,910,000","46,975,000","45,552,000","42,758,000","49,534,000","48,316,000","45,707,000","46,364,000","49,842,000","45,594,000","46,298,000","45,675,000","44,907,000","41,837,000","42,600,000","36,292,000","35,065,000","29,405,000","30,999,000","30,193,000","31,347,000","28,393,000","29,524,000","30,614,000","32,172,000","32,476,000","32,090,000","31,811,000","27,219,000","28,525,000","28,432,000","29,017,000","29,097,000","22,532,000","22,333,000","23,119,000","27,054,000","26,925,000","28,361,000","30,281,000","28,570,000","28,238,000","29,499,000","26,098,000","26,065,000","26,271,000","24,972,000","24,351,000","25,259,000","31,578,000","39,336,000","23,776,000","25,871,000","25,151,000","24,603,000","24,446,000","23,264,000","26,487,000","26,206,000","24,666,000","24,189,000","23,233,000","21,826,000","4,564,000","23,789,000","21,896,000","23,803,000","21,691,000","19,792,000","18,250,000","15,726,000","18,578,000","16,782,000","18,220,000","20,757,000","21,954,000","20,637,000","24,455,000","23,209,000","25,928,000","25,942,000","33,884,000","32,216,000","31,026,000","32,063,000","27,900,000","29,900,000","31,600,000","19,200,000"
	SellingGeneralAndAdministration,"136,854,000","39,352,000","34,966,000","31,296,000","31,240,000","31,653,000","27,402,000","26,788,000","24,908,000","30,755,000","29,430,000","27,926,000","29,204,000","31,847,000","28,302,000","29,147,000","29,231,000","29,220,000","27,359,000","27,724,000","23,941,000","23,001,000","19,334,000","20,972,000","20,198,000","21,187,000","19,080,000","19,979,000","20,922,000","22,068,000","21,840,000","21,512,000","21,410,000","19,618,000","20,516,000","20,075,000","20,618,000","20,240,000","16,410,000","16,125,000","16,841,000","18,957,000","18,427,000","19,474,000","21,348,000","19,268,000","19,812,000","20,650,000","17,573,000","17,572,000","18,343,000","17,062,000","15,881,000","15,508,000","18,993,000","16,674,000","14,700,000","16,317,000","15,879,000","15,381,000","15,027,000","14,039,000","17,236,000","16,878,000","15,753,000","15,004,000","14,958,000","14,375,000","15,102,000","15,380,000","13,617,000","15,627,000","14,527,000","13,484,000","13,217,000","11,021,000","12,952,000","12,118,000","12,592,000","14,237,000","15,631,000","13,529,000","15,523,000","16,363,000","17,753,000","19,035,000","20,097,000","20,625,000","19,940,000","20,287,000","15,100,000","19,000,000","19,800,000","10,800,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,125,000","16,841,000","18,957,000",,"19,474,000","21,348,000",,,,,,,"2,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,125,000","16,841,000","18,957,000",,"19,474,000","21,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"74,769,000","20,929,000","19,418,000","17,468,000","16,954,000","18,682,000","15,991,000","15,231,000","14,440,000","15,334,000","14,769,000","13,811,000","13,388,000","13,997,000","13,280,000","13,204,000","12,551,000","11,989,000","11,795,000","11,659,000","9,004,000","9,215,000","7,973,000","7,961,000","8,016,000","8,052,000","7,295,000","7,693,000","7,840,000","8,215,000","7,837,000","7,735,000","7,525,000","5,857,000","6,364,000","6,585,000","6,782,000","6,621,000","5,460,000","5,545,000","5,615,000","7,435,000","7,836,000","8,013,000","7,946,000","8,171,000","7,833,000","7,260,000","7,399,000","7,365,000","6,781,000","6,472,000","6,870,000","8,131,000","9,620,000","21,016,000","7,475,000","7,875,000","7,574,000","7,529,000","7,729,000","7,657,000","8,204,000","7,594,000","7,400,000","7,454,000","6,703,000","6,141,000","6,368,000","6,460,000","6,652,000","6,562,000","6,002,000","4,759,000","3,441,000","3,297,000","3,772,000","3,385,000","4,328,000","5,242,000","5,044,000","5,830,000","6,190,000","5,626,000","6,844,000","6,974,000","7,655,000","8,993,000","8,770,000","8,513,000","8,700,000","8,100,000","8,600,000","3,300,000"
