name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
MarketCap,"1,196,136,634","1,307,893,809","1,654,157,797","2,086,201,337","2,176,247,636","1,890,765,507","1,939,334,758","1,681,790,401","1,289,518,969","542,984,182","549,822,821","473,055,839","269,094,000","263,160,000","255,420,000","250,518,000"
EnterpriseValue,"1,592,119,577","1,717,411,131","1,977,212,544","2,405,104,369","2,222,647,001","2,066,712,894","2,015,112,116","1,775,581,012","1,503,263,719","731,808,891","708,487,591","473,613,700","269,251,487","263,051,182","254,652,282","249,346,831"
PeRatio,,,"18.089","18.724",,,,,,,,,,,,
ForwardPeRatio,"14.327","15.337","19.157","26.11","36.765","39.841","34.602","50","57.143","23.641","32.573","30.96",,,,
PsRatio,"5.059","5.613","7.273","9.4","9.128","7.903",,,,,"5.951",,,,,
PbRatio,"1.345","1.501","1.833","2.34","3.274","3.6","3.725","4.2","5.077","2.135","2.163","1.858","1.324","1.298",,
EnterprisesValueRevenueRatio,"6.653","25.419","31.788","39.347","45.911","43.491","48.629","47.18","41.185","18.544","34.722","12.747",,,,
EnterprisesValueEBITDARatio,"27.499","37.088","-231.505","140.631","733.975","-417.805","269.109","2,060.4","-745.159","73.019","-426.221","-90.894","-245.172","-261.942","-271.05","-1,457.913"
