name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990
OperatingCashFlow,"9,539,000,000","3,985,000,000","3,845,000,000","-3,682,000,000","5,391,000,000","4,842,000,000","3,704,000,000","1,388,000,000","5,953,000,000","3,614,000,000","3,012,000,000","513,000,000","6,000,000,000","4,422,000,000","2,861,000,000","546,000,000","6,722,000,000","4,660,000,000","3,310,000,000","850,000,000","6,566,000,000","4,466,000,000","2,699,000,000","1,086,000,000","5,875,000,000","3,730,000,000","3,474,000,000","501,000,000","5,856,000,000","4,283,000,000","2,263,000,000","1,062,000,000","6,728,000,000","4,456,000,000","3,027,000,000","1,146,000,000","6,292,000,000","4,564,000,000","3,194,000,000","795,000,000","5,671,000,000","4,057,000,000","3,010,000,000","1,255,000,000","5,421,000,000","3,777,000,000","2,676,000,000","944,000,000","3,817,000,000","2,511,000,000","1,781,000,000","651,000,000","3,738,000,000","2,008,000,000","2,257,000,000","750,000,000","3,240,000,000","2,295,000,000","1,804,000,000","602,000,000","2,701,000,000","2,215,000,000","1,439,000,000","243,000,000","1,623,000,000","1,679,000,000","1,106,000,000","298,000,000","1,458,000,000","995,000,000","758,000,000","385,000,000","1,414,000,000","1,018,000,000","559,000,000","349,000,000","1,251,000,000","826,000,000","728,000,000","251,000,000","1,218,000,000","1,084,802,000","648,543,000","246,087,000","1,263,568,000","1,436,227,000","1,008,727,000","607,971,000","-873,807,000","1,185,446,000","970,026,000","111,976,000","656,116,000","736,064,000","444,658,000","28,809,000","597,568,000","635,642,000","361,121,000","170,977,000","446,839,000","527,348,000","254,413,000","14,643,000","234,100,000","364,757,000","281,603,000","80,120,000","162,677,000","251,200,000","151,000,000","64,700,000","101,800,000","198,900,000","126,900,000","64,500,000","53,200,000","150,100,000","79,400,000","29,600,000","58,400,000","84,400,000","44,500,000","46,400,000","67,000,000","80,700,000","41,200,000","-22,500,000","-10,000,000","44,500,000"
	CashFlowFromContinuingOperatingActivities,"9,539,000,000","3,985,000,000","3,845,000,000","-3,682,000,000","5,391,000,000","4,842,000,000","3,704,000,000","1,388,000,000","5,953,000,000","3,614,000,000","3,012,000,000","513,000,000","6,000,000,000","4,422,000,000","2,861,000,000","546,000,000","6,722,000,000","4,660,000,000","3,310,000,000","850,000,000","6,566,000,000","4,466,000,000","2,699,000,000","1,086,000,000","5,875,000,000","3,730,000,000","3,474,000,000","501,000,000","5,856,000,000","4,283,000,000","2,263,000,000","1,062,000,000","6,728,000,000","4,456,000,000","3,027,000,000","1,146,000,000","6,292,000,000","4,564,000,000","3,194,000,000","795,000,000","5,671,000,000","4,057,000,000","3,010,000,000","1,255,000,000","5,421,000,000","3,777,000,000","2,676,000,000","944,000,000","3,817,000,000","2,511,000,000","1,781,000,000","651,000,000","3,738,000,000","2,008,000,000","2,257,000,000","750,000,000","3,240,000,000","2,295,000,000","1,804,000,000","602,000,000","2,701,000,000","2,215,000,000","1,439,000,000","243,000,000","1,623,000,000","1,679,000,000","1,106,000,000","298,000,000","1,458,000,000","995,000,000","758,000,000","385,000,000","1,414,000,000","1,018,000,000","559,000,000","349,000,000","1,251,000,000","826,000,000","728,000,000","251,000,000","1,218,000,000","1,084,802,000","648,543,000","246,087,000","1,263,568,000","1,436,227,000","1,008,727,000","607,971,000","-873,807,000","1,185,446,000","970,026,000","111,976,000","656,116,000","736,064,000","444,658,000","28,809,000","597,568,000","635,642,000","361,121,000","170,977,000","446,839,000","527,348,000","254,413,000","14,643,000","234,100,000","364,757,000","281,603,000","80,120,000","162,677,000","251,200,000","151,000,000","64,700,000","101,800,000","198,900,000","126,900,000","64,500,000","53,200,000","150,100,000","79,400,000","29,600,000","58,400,000","84,400,000","44,500,000","46,400,000","67,000,000","80,700,000","41,200,000","-22,500,000","-10,000,000","44,500,000"
		NetIncomeFromContinuingOperations,"6,717,000,000","3,189,000,000","2,319,000,000","-1,248,000,000","2,457,000,000","4,032,000,000","5,021,000,000","2,442,000,000","2,251,000,000","3,116,000,000","2,571,000,000","2,311,000,000","2,137,000,000","3,740,000,000","2,745,000,000","2,333,000,000","2,265,000,000","3,407,000,000","-4,024,000,000","2,232,000,000","2,210,000,000","3,232,000,000","2,239,000,000","2,032,000,000","1,832,000,000","2,814,000,000","2,142,000,000","2,198,000,000","1,747,000,000","2,757,000,000","2,496,000,000","2,501,000,000","2,184,000,000","3,646,000,000","2,565,000,000","2,553,000,000","2,191,000,000","3,806,000,000","2,504,000,000","2,581,000,000","2,034,000,000","3,452,000,000","2,497,000,000","2,192,000,000","1,840,000,000","3,209,000,000","2,115,000,000","1,871,000,000","1,352,000,000","2,363,000,000","1,190,000,000","1,458,000,000","1,124,000,000","1,891,000,000","1,329,000,000","1,296,000,000","1,077,000,000","2,037,000,000","1,340,000,000","1,304,000,000","840,000,000","1,604,000,000","1,033,000,000","967,000,000","670,000,000","1,300,000,000","765,000,000","797,000,000","519,000,000","1,022,000,000","540,000,000","815,000,000","509,000,000","990,000,000","634,000,000","617,000,000","440,000,000","858,000,000","571,000,000","535,000,000","343,000,000","655,916,000","507,975,000","549,462,000","510,647,000","854,894,000","582,713,000","622,812,000","500,677,000","4,912,407,000","763,176,000","384,484,000","236,736,000","527,420,000","293,261,000","274,075,000","195,002,000","402,823,000","215,077,000","187,324,000","8,471,000","359,937,000","169,253,000","179,496,000","112,771,000","266,325,000","146,290,000","136,901,000","53,763,000","181,700,000","104,700,000","93,900,000","61,200,000","114,500,000","69,700,000","62,100,000","37,400,000","69,100,000","29,100,000","33,500,000","10,000,000","28,800,000","16,700,000","13,600,000","2,400,000","4,800,000","12,100,000","6,700,000","-36,000,000","52,900,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000,000","15,000,000","37,000,000","-53,000,000","15,000,000","19,000,000","168,000,000","18,000,000","-26,000,000","40,000,000","208,000,000","84,000,000","16,000,000","13,000,000","213,000,000","85,000,000","9,000,000","9,000,000","174,000,000","2,000,000","4,000,000","-36,000,000","131,000,000","6,000,000","7,000,000","95,000,000","285,872,000","63,585,000","55,770,000","33,773,000","136,782,000","43,548,000","48,846,000","43,560,000","-6,449,530,000","-392,330,000","24,428,000","15,789,000","31,678,000","-15,842,000","36,806,000","19,890,000","43,229,000","10,163,000","31,919,000","188,658,000","43,264,000","57,968,000","17,838,000","10,365,000","22,568,000","13,853,000","16,491,000","62,431,000","17,900,000","14,900,000","13,000,000","8,000,000","11,100,000","7,800,000","8,400,000","6,500,000","34,700,000","5,200,000","6,300,000","3,900,000","8,400,000","5,900,000","12,700,000","5,700,000","11,900,000","8,200,000","5,800,000","13,400,000","10,900,000"
		DepreciationAmortizationDepletion,"3,122,000,000","831,000,000","775,000,000","759,000,000","757,000,000","752,000,000","732,000,000","731,000,000","701,000,000","722,000,000","748,000,000","748,000,000","750,000,000","754,000,000","741,000,000","704,000,000","720,000,000","702,000,000","699,000,000","688,000,000","696,000,000","719,000,000","656,000,000","543,000,000","533,000,000","583,000,000","622,000,000","633,000,000","671,000,000","717,000,000","704,000,000","733,000,000","707,000,000","724,000,000","710,000,000","729,000,000","745,000,000","742,000,000","725,000,000","718,000,000","746,000,000","776,000,000","730,000,000","701,000,000","709,000,000","684,000,000","701,000,000","709,000,000","702,000,000","706,000,000","575,000,000","498,000,000","492,000,000","502,000,000","501,000,000","496,000,000","477,000,000","411,000,000","357,000,000","360,000,000","352,000,000","320,000,000","282,000,000","268,000,000","257,000,000","264,000,000","212,000,000","187,000,000","192,000,000","186,000,000","134,000,000","52,000,000","53,000,000","55,000,000","58,000,000","60,000,000","61,000,000","69,000,000","92,000,000","82,000,000","84,000,000","129,558,000","72,548,000","79,893,000","81,001,000","87,406,000","83,447,000","83,886,000","92,157,000","97,890,000","101,492,000","96,422,000","95,121,000","105,746,000","99,374,000","88,858,000","81,406,000","87,928,000","84,941,000","84,557,000","71,137,000","72,346,000","65,747,000","63,915,000","62,765,000","59,779,000","54,868,000","54,508,000","50,339,000","45,500,000","37,200,000","34,500,000","30,600,000","29,300,000","26,700,000","25,300,000","23,300,000","19,000,000","19,400,000","20,100,000","20,700,000","16,700,000","15,100,000","16,900,000","17,100,000","20,600,000","17,000,000","16,900,000","16,200,000","15,400,000"
			DepreciationAndAmortization,"3,122,000,000","831,000,000","775,000,000","759,000,000","757,000,000","752,000,000","732,000,000","731,000,000","701,000,000","722,000,000","748,000,000","748,000,000","750,000,000","754,000,000","741,000,000","704,000,000","720,000,000","702,000,000","699,000,000","688,000,000","696,000,000","719,000,000","656,000,000","543,000,000","533,000,000","583,000,000","622,000,000","633,000,000","671,000,000","717,000,000","704,000,000","733,000,000","707,000,000","724,000,000","710,000,000","729,000,000","745,000,000","742,000,000","725,000,000","718,000,000","746,000,000","776,000,000","730,000,000","701,000,000","709,000,000","684,000,000","701,000,000","709,000,000","702,000,000","706,000,000","575,000,000","498,000,000","492,000,000","502,000,000","501,000,000","496,000,000","477,000,000","411,000,000","357,000,000","360,000,000","352,000,000","320,000,000","282,000,000","268,000,000","257,000,000","264,000,000","212,000,000","187,000,000","192,000,000","186,000,000","134,000,000","52,000,000","53,000,000","55,000,000","58,000,000","60,000,000","61,000,000","69,000,000","92,000,000","82,000,000","84,000,000","129,558,000","72,548,000","79,893,000","81,001,000","87,406,000","83,447,000","83,886,000","92,157,000","97,890,000","101,492,000","96,422,000","95,121,000","105,746,000","99,374,000","88,858,000","81,406,000","87,928,000","84,941,000","84,557,000","71,137,000","72,346,000","65,747,000","63,915,000","62,765,000","59,779,000","54,868,000","54,508,000","50,339,000","45,500,000","37,200,000","34,500,000","30,600,000","29,300,000","26,700,000","25,300,000","23,300,000","19,000,000","19,400,000","20,100,000","20,700,000","16,700,000","15,100,000","16,900,000","17,100,000","20,600,000","17,000,000","16,900,000","16,200,000","15,400,000"
				Depreciation,"1,972,000,000","563,000,000","496,000,000","459,000,000","454,000,000","410,000,000","385,000,000","386,000,000","356,000,000","357,000,000","348,000,000","341,000,000","336,000,000","330,000,000","334,000,000","280,000,000","286,000,000","287,000,000","305,000,000","288,000,000","285,000,000","278,000,000","259,000,000","241,000,000","222,000,000","228,000,000","214,000,000","210,000,000","219,000,000","210,000,000","178,000,000","164,000,000","160,000,000","156,000,000","150,000,000","152,000,000","150,000,000","146,000,000","139,000,000","134,000,000","127,000,000","136,000,000","124,000,000","109,000,000","117,000,000","85,000,000","89,000,000","95,000,000","99,000,000","102,000,000","73,000,000","62,000,000","61,000,000","65,000,000","64,000,000","70,000,000","64,000,000","66,000,000","65,000,000","70,000,000","67,000,000","65,000,000","60,000,000","65,000,000","59,000,000","63,000,000","50,000,000","53,000,000","57,000,000","64,000,000","53,000,000","45,000,000","44,000,000","48,000,000","50,000,000","50,000,000","50,000,000","50,000,000","71,000,000","60,000,000","62,000,000","120,343,000","62,653,000","65,363,000","65,641,000","69,140,000","67,160,000","66,079,000","73,160,000","77,926,000","82,223,000","77,353,000","76,813,000","85,905,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"1,150,000,000","268,000,000","279,000,000","300,000,000","303,000,000","342,000,000","347,000,000","345,000,000","345,000,000","365,000,000","400,000,000","407,000,000","414,000,000","424,000,000","407,000,000","424,000,000","434,000,000","415,000,000","394,000,000","400,000,000","411,000,000","441,000,000","397,000,000","302,000,000","311,000,000","355,000,000","408,000,000","423,000,000","452,000,000","507,000,000","526,000,000","569,000,000","547,000,000","568,000,000","560,000,000","577,000,000","595,000,000","596,000,000","586,000,000","584,000,000","619,000,000","640,000,000","606,000,000","592,000,000","592,000,000","599,000,000","612,000,000","614,000,000","603,000,000","604,000,000","502,000,000","436,000,000","431,000,000","437,000,000","437,000,000","426,000,000","413,000,000","345,000,000","292,000,000","290,000,000","285,000,000","255,000,000","222,000,000","203,000,000","198,000,000","201,000,000","162,000,000","134,000,000","135,000,000","122,000,000","81,000,000","7,000,000","9,000,000","7,000,000","8,000,000","10,000,000","11,000,000","19,000,000","21,000,000","22,000,000","22,000,000","9,215,000","9,895,000","14,530,000","15,360,000","18,266,000","16,287,000","17,807,000","18,997,000","19,964,000","19,269,000","19,069,000","18,308,000","19,841,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"1,150,000,000","268,000,000","279,000,000","300,000,000","303,000,000","342,000,000","347,000,000","345,000,000","345,000,000","365,000,000","400,000,000","407,000,000","414,000,000","424,000,000","407,000,000","424,000,000","434,000,000","415,000,000","394,000,000","400,000,000","411,000,000","441,000,000","397,000,000","302,000,000","311,000,000","355,000,000","408,000,000","423,000,000","452,000,000","507,000,000","526,000,000","569,000,000","547,000,000","568,000,000","560,000,000","577,000,000","595,000,000","596,000,000","586,000,000","584,000,000","619,000,000","640,000,000","606,000,000","592,000,000","592,000,000","599,000,000","612,000,000","614,000,000","603,000,000","604,000,000","502,000,000","436,000,000","431,000,000","437,000,000","437,000,000","426,000,000","413,000,000","345,000,000","292,000,000","290,000,000","285,000,000","255,000,000","222,000,000","203,000,000","198,000,000","201,000,000","162,000,000","134,000,000","135,000,000","122,000,000","81,000,000","7,000,000","9,000,000","7,000,000","8,000,000","10,000,000","11,000,000","19,000,000","21,000,000","22,000,000","22,000,000","9,215,000","9,895,000","14,530,000","15,360,000","18,266,000","16,287,000","17,807,000","18,997,000","19,964,000","19,269,000","19,069,000","18,308,000","19,841,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-1,146,000,000","-163,000,000","-163,000,000","-805,000,000","-15,000,000","50,000,000","-2,432,000,000","-216,000,000","173,000,000","-453,000,000","-135,000,000","-249,000,000","-14,000,000","-450,000,000","-513,000,000","-116,000,000","-112,000,000","2,000,000","-708,000,000","-64,000,000","159,000,000","-597,000,000","8,000,000","-42,000,000","145,000,000","38,000,000","-60,000,000","-53,000,000","-30,000,000","-62,000,000","-165,000,000","-253,000,000","-68,000,000","59,000,000","-100,000,000","-106,000,000","-101,000,000","-225,000,000","148,000,000","-104,000,000","64,000,000","86,000,000","-34,000,000","34,000,000","-77,000,000","-79,000,000","-98,000,000","-61,000,000","-15,000,000","-149,000,000","-146,000,000","-141,000,000","-75,000,000","-93,000,000","-151,000,000","-98,000,000","-53,000,000","-5,000,000","-58,000,000","-96,000,000","24,000,000","76,000,000","-25,000,000","11,000,000","-6,000,000","75,000,000","-50,000,000","-19,000,000","-46,000,000","123,000,000","-89,000,000","-17,000,000","-11,000,000","13,000,000","25,000,000","46,000,000","-26,000,000","109,000,000",,,"-153,000,000",,"6,972,000","-3,201,000","-9,772,000","3,928,000","30,082,000","-15,296,000","-744,000","-6,686,000","1,198,000","-9,914,000","-1,326,000","13,063,000","8,191,000","4,432,000","-5,319,000","7,824,000","767,000","13,897,000","598,000","4,399,000","6,508,000","-138,000","-4,483,000","-7,425,000","-9,826,000","-18,915,000","10,825,000","2,700,000","-11,000,000","-6,900,000","1,900,000","16,100,000","10,400,000","3,100,000","-800,000","4,900,000","-2,900,000","-3,300,000","1,700,000","800,000","1,100,000","1,700,000","100,000","-3,000,000","-300,000","-1,400,000","-10,700,000","6,100,000"
