name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
MarketCap,"3,414,935,968","4,462,768,640","7,272,314,560","4,692,250,830","4,333,360,820","3,919,903,320","4,123,535,400","3,436,100,120","4,150,673,800","2,766,909,120","3,886,089,400","3,611,785,200","5,051,438,802","5,660,589,694","4,637,637,720","5,324,925,238","5,682,666,277","4,109,312,120","3,180,956,003","2,714,899,290","2,336,131,160","1,975,052,530","1,472,466,218","1,991,528,720","1,490,653,060","1,303,504,480","1,800,516,320","1,849,059,090","1,670,574,870","1,634,959,900","1,637,166,440"
EnterpriseValue,"3,144,831,968","4,241,983,640","7,048,917,560","4,436,315,830","4,034,475,820","3,647,411,320","3,788,891,400","3,107,143,120","3,838,696,800","2,520,543,120","3,600,248,400","3,325,596,200","4,712,647,802","5,339,123,694","4,302,353,720","4,994,862,238","5,434,746,277","3,876,276,120","2,953,497,003","2,487,601,290","2,129,725,160","1,779,476,530","1,275,142,218","1,795,399,720","1,299,325,060","1,112,498,480","1,611,495,320","1,654,031,090","1,469,814,870","1,430,174,900","1,544,796,440"
ForwardPeRatio,"5,000","3,333.333",,,,,"3,333.333","625","384.615","104.167","86.957","135.135","149.254","123.457","113.636","232.558","294.118","294.118","357.143",,,,,,,,,,,,
PegRatio,"224.361",,,,,,"181.667","31.311","18.929","5.196","4.343","6.783","7.458","8.813","8.1","16.619","14.793",,,,,,,,,,,,,,
PsRatio,"4.196","5.671","9.664","6.483","6.126","5.659","6.082","5.363","6.735","4.701","6.988","6.88","10.269","12.496","10.956","13.632","15.529","12.163","10.079","9.189","8.442","7.774","6.359","9.338","7.845","7.662","12.318","14.367","8.062","16.837","15.179"
PbRatio,"10.582","13.229","21.272","13.401","10.468","9.075","10.644","8.746","10.625","7.408","10.47","10.04","14.449","17.604","14.591","17.629","26.42","20.526","16.277","14.267","12.503","10.601","7.859","10.674","7.714","6.474","8.869","8.962","7.775","7.271","14.271"
EnterprisesValueRevenueRatio,"4.003","20.617","34.623","22.67","22.354","21.124","22.778","18.712","23.61","15.787","23.527","22.807","33.421","40.418","34.693","43.473","50.219","39.374","32.164","29.375","26.589","24.265","18.726","28.301","22.17","21.194","33.753","38.53","38.532","42.835","53.216"
EnterprisesValueEBITDARatio,"-22.336","-116.644","-233.153","-185.348","-80.271","-120.512","-156.514","-163.715","-1,440.412","-582.112","-1,876.107","390.191","736.812","1,407.255","470.923","503.972","567.716","-5,683.689","-1,692.548","-287.252","-214.15","-191.775","-140.496","-182.108","-94.793","-74.35","-113.47","-148.597","-125.604","-120.894","-115.456"
