name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
				OtherProperties,"4,416,000,000","4,412,600,000","4,365,200,000","4,333,400,000","4,316,100,000","4,207,500,000","4,133,700,000","4,104,900,000","3,991,900,000","3,965,500,000","3,888,800,000","3,700,200,000","3,703,900,000","3,624,200,000","3,527,800,000","3,508,600,000","3,511,100,000","3,460,900,000","3,427,000,000","3,388,400,000","3,352,800,000","3,326,900,000","3,309,200,000","3,312,000,000","3,147,100,000","3,000,500,000","2,847,700,000","1,590,700,000","2,609,300,000","2,584,200,000","2,164,900,000","2,134,700,000","2,105,900,000","2,101,800,000","1,980,500,000","1,895,800,000","1,869,500,000","1,826,300,000",,,,,,,,,,,,,,,,"13,831,743,000","13,438,680,000","13,069,069,000","12,122,689,000","12,243,426,000","11,572,491,000","10,725,176,000","10,372,437,000","9,533,171,000","8,704,110,000","8,489,508,000",,"8,921,310,000",,"8,672,142,000","8,623,636,000","8,385,236,000",,,,"3,502,662,000","3,395,249,000","3,180,018,000","3,185,665,000","3,143,294,000",,,,,,,,,,,,,,,,,
				ConstructionInProgress,"1,830,000,000","1,616,400,000","2,182,600,000","2,149,100,000","2,055,300,000","1,807,700,000","2,468,900,000","3,279,400,000","2,817,400,000","2,641,200,000","3,558,100,000","3,230,600,000","2,695,300,000","3,526,800,000","2,769,900,000","2,345,200,000","5,203,100,000","4,698,100,000","4,942,000,000","4,101,900,000","3,565,800,000","3,320,700,000","3,276,400,000","3,889,000,000","4,087,400,000","3,894,000,000","3,777,200,000","3,588,200,000","3,196,600,000","2,754,700,000","1,805,700,000","1,463,000,000","1,419,100,000","2,655,500,000","2,705,800,000","2,104,700,000","1,990,500,000","2,113,100,000","2,293,400,000","2,275,700,000","2,810,800,000","2,145,600,000","3,590,000,000","2,923,100,000","2,168,800,000","1,607,200,000","1,467,700,000","1,233,100,000","1,021,800,000",,"802,800,000","669,800,000","792,000,000","1,604,691,000","1,417,947,000","1,388,484,000","1,288,212,000","1,173,988,000","1,287,350,000","1,632,248,000","1,367,264,000","1,734,083,000","1,304,698,000","1,074,165,000","912,940,000","854,595,000","580,648,000","455,032,000","296,603,000","230,375,000",,,,"74,431,000","105,770,000","93,341,000","68,848,000","49,586,000","40,467,000",,,"98,844,000",,,,,,,,,,,,,
			AccumulatedDepreciation,"-17,504,000,000","-17,083,000,000","-16,593,100,000","-16,191,500,000","-15,805,900,000","-15,584,700,000","-14,803,100,000","-14,405,200,000","-14,087,600,000","-13,681,600,000","-13,258,600,000","-12,857,500,000","-12,524,100,000","-12,159,600,000","-11,789,800,000","-11,599,400,000","-11,261,300,000","-10,924,800,000","-10,608,300,000","-10,294,900,000","-9,980,600,000","-9,710,800,000","-9,438,400,000","-9,136,200,000","-8,855,800,000","-8,577,200,000","-8,310,700,000","-8,750,900,000","-8,474,500,000","-8,165,100,000","-7,873,000,000","-7,594,900,000","-7,340,400,000","-7,071,000,000","-6,801,100,000","-6,578,800,000","-6,332,600,000","-6,109,000,000","-5,913,100,000","-5,674,600,000","-5,449,100,000","-5,238,000,000","-5,020,000,000","-4,945,500,000","-4,764,100,000","-4,580,500,000","-4,385,700,000","-4,186,700,000","-3,999,600,000","-3,820,400,000","-2,751,100,000","-2,618,200,000","-2,487,900,000","-2,375,058,000","-2,249,433,000","-2,133,833,000","-2,020,787,000","-1,910,949,000","-1,802,357,000","-1,694,203,000","-1,596,421,000","-1,501,725,000","-1,408,090,000","-1,320,570,000","-1,233,993,000","-1,150,577,000","-1,062,745,000","-983,553,000","-898,707,000","-820,526,000","-642,711,000","-642,711,000","-642,711,000","-642,711,000","-610,004,000","-461,576,000","-437,568,000","-410,976,000","-386,012,000","-338,050,000","-338,050,000","-338,050,000","-294,740,000","-294,740,000",,"-294,740,000","-284,490,000","-276,842,000","-269,204,000","-262,000,000","-255,300,000","-228,000,000","-223,600,000","-220,500,000","-214,400,000"
		GoodwillAndOtherIntangibleAssets,"9,709,000,000","8,599,500,000","8,638,900,000","8,678,600,000","8,708,700,000","8,758,000,000","9,093,800,000","9,124,600,000","9,154,600,000","9,194,200,000","9,234,600,000","9,277,800,000","9,311,100,000","9,353,600,000","9,399,400,000","9,441,300,000","9,481,600,000","9,435,500,000","9,485,000,000","9,527,600,000","9,568,400,000","9,609,300,000","9,652,400,000","9,693,500,000","9,736,100,000","9,782,400,000","9,831,300,000","8,398,300,000","8,457,100,000","8,502,000,000","3,471,000,000","3,494,800,000","3,514,300,000","3,542,200,000","3,567,600,000","3,593,200,000","3,625,900,000","3,653,600,000","3,688,400,000","3,711,500,000","3,736,500,000","3,748,500,000","3,778,900,000","3,863,700,000","3,901,700,000","3,949,400,000","3,913,000,000","3,946,700,000","3,053,500,000","3,083,100,000","1,499,900,000","1,520,400,000","1,541,300,000","1,562,300,000","1,483,309,000","1,479,816,000","1,498,620,000","1,508,652,000","1,519,845,000","1,540,907,000","1,571,615,000","1,594,496,000","1,610,192,000","1,403,318,000","1,424,102,000","1,407,659,000","1,430,928,000","1,440,333,000","1,416,831,000","1,439,799,000","1,407,786,000","343,675,000","347,498,000","351,320,000","348,422,000","352,030,000","355,619,000","359,208,000","362,826,000","330,765,000","333,277,000","202,226,000","205,102,000","90,369,000","91,619,000","92,869,000","88,577,000","63,975,000","57,868,000","61,600,000","79,200,000",,,,
			Goodwill,"5,608,000,000","5,448,900,000","5,448,900,000","5,448,900,000","5,448,900,000","5,448,900,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,745,200,000","5,749,200,000","5,664,800,000","5,654,000,000","4,199,900,000","2,079,900,000","2,079,900,000","2,079,900,000","2,080,000,000","2,080,000,000","2,080,000,000","2,086,100,000","2,086,800,000","2,092,300,000","2,092,300,000","2,092,300,000","2,092,300,000","2,092,300,000","2,107,100,000","2,107,700,000","2,107,700,000","2,052,700,000","2,050,600,000","2,018,300,000","2,018,300,000","706,900,000","706,900,000","706,900,000","706,884,000","616,996,000","591,652,000","591,652,000","591,652,000","591,644,000","590,647,000","590,639,000","590,541,000","591,497,000","493,995,000","494,033,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"4,101,000,000","3,150,600,000","3,190,000,000","3,229,700,000","3,259,800,000","3,309,100,000","3,348,600,000","3,379,400,000","3,409,400,000","3,449,000,000","3,489,400,000","3,532,600,000","3,565,900,000","3,608,400,000","3,654,200,000","3,696,100,000","3,736,400,000","3,690,300,000","3,739,800,000","3,782,400,000","3,823,200,000","3,864,100,000","3,907,200,000","3,948,300,000","3,990,900,000","4,037,200,000","4,082,100,000","2,733,500,000","2,803,100,000","4,302,100,000","1,391,100,000","1,414,900,000","1,434,400,000","1,462,200,000","1,487,600,000","1,513,200,000","1,539,800,000","1,566,800,000","1,596,100,000","1,619,200,000","1,644,200,000","1,656,200,000","1,686,600,000","1,756,600,000","1,794,000,000","1,841,700,000","1,860,300,000","1,896,100,000","1,035,200,000","1,064,800,000","793,000,000","813,500,000","834,400,000","855,416,000","866,313,000","888,164,000","906,968,000","917,000,000","928,201,000","950,260,000","980,976,000","1,003,955,000","1,018,695,000","909,323,000","930,069,000","1,407,659,000","1,430,928,000","1,440,333,000","1,416,831,000","1,439,799,000","1,407,786,000","343,675,000","347,498,000","351,320,000","348,422,000","352,030,000","355,619,000","359,208,000","362,826,000","330,765,000","333,277,000","202,226,000","205,102,000","90,369,000","91,619,000","92,869,000","88,577,000","63,975,000","57,868,000","61,600,000","79,200,000",,,,
		InvestmentsAndAdvances,"2,426,000,000","2,428,400,000","2,433,400,000","2,442,700,000","2,449,800,000","2,429,200,000","2,485,400,000","2,547,400,000","2,608,500,000","2,600,200,000","2,660,900,000","2,652,100,000","2,654,300,000","2,615,100,000","2,603,400,000","2,581,500,000","2,583,400,000","2,659,400,000","2,660,200,000","2,661,300,000","2,671,400,000","2,677,300,000","2,687,200,000","2,669,400,000","2,684,100,000","2,628,500,000","2,625,300,000","2,607,200,000","3,064,900,000","3,042,000,000","2,938,300,000","2,879,300,000","2,706,400,000","2,437,100,000","2,134,500,000","1,938,800,000","1,679,000,000","1,394,600,000","1,160,400,000","913,200,000","895,300,000","1,859,600,000","1,908,500,000","2,085,900,000","2,269,900,000","2,293,100,000","864,700,000","873,200,000","883,500,000","890,600,000","901,000,000","901,400,000","935,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"2,426,000,000","2,428,400,000","2,433,400,000","2,442,700,000","2,449,800,000","2,429,200,000","2,485,400,000","2,547,400,000","2,608,500,000","2,600,200,000","2,660,900,000","2,652,100,000","2,654,300,000","2,615,100,000","2,603,400,000","2,581,500,000","2,583,400,000","2,659,400,000","2,660,200,000","2,661,300,000","2,671,400,000","2,677,300,000","2,687,200,000","2,669,400,000","2,684,100,000","2,628,500,000","2,625,300,000","2,607,200,000","3,064,900,000","3,042,000,000","2,938,300,000","2,879,300,000","2,706,400,000","2,437,100,000","2,134,500,000","1,938,800,000","1,679,000,000","1,394,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"2,426,000,000","2,428,400,000","2,433,400,000","2,442,700,000","2,449,800,000","2,429,200,000","2,485,400,000","2,547,400,000","2,608,500,000","2,600,200,000","2,660,900,000","2,652,100,000","2,654,300,000","2,615,100,000","2,603,400,000","2,581,500,000","2,583,400,000","2,659,400,000","2,660,200,000","2,661,300,000","2,671,400,000","2,677,300,000","2,687,200,000","2,669,400,000","2,684,100,000","2,628,500,000","2,625,300,000","2,607,200,000","3,064,900,000","3,042,000,000","2,938,300,000","2,879,300,000","2,706,400,000","2,437,100,000","2,134,500,000","1,938,800,000","1,679,000,000","1,394,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","1,100,000","700,000","355,000","2,927,000","3,015,000","3,194,000","3,522,000","2,453,000","2,369,000","2,544,000","1,855,000","3,054,000","3,444,000","4,821,000","3,606,000","5,530,000","7,737,000","8,915,000","6,467,000","7,265,000","8,096,000","8,784,000","10,437,000","10,763,000","12,687,000","13,113,000","15,846,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000","1,100,000","700,000","355,000","2,927,000","3,015,000","3,194,000","3,522,000","2,453,000","2,369,000","2,544,000","1,855,000","3,054,000","3,444,000","4,821,000","3,606,000","5,530,000","7,737,000","8,915,000","6,467,000","7,265,000","8,096,000","8,784,000","10,437,000","10,763,000","12,687,000","13,113,000","15,846,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,173,000,000","1,140,600,000","1,165,400,000","1,139,500,000","1,138,500,000","1,097,300,000","1,003,600,000","617,800,000","624,000,000","472,500,000","442,700,000","443,900,000","456,000,000","202,800,000","260,600,000","231,500,000","210,000,000","196,400,000","145,000,000","119,200,000","92,200,000","86,700,000","57,800,000","56,700,000","51,300,000","193,400,000","197,100,000","191,300,000","179,900,000","184,400,000","167,400,000","170,600,000","174,100,000","189,400,000","198,100,000","198,800,000","205,700,000","196,700,000","224,400,000","212,400,000","253,400,000","256,700,000","300,500,000","291,400,000","309,900,000","278,300,000","241,600,000","232,000,000","221,600,000","241,800,000","144,900,000","148,700,000","161,400,000","1,076,386,000","986,260,000","960,760,000","978,223,000","970,684,000","974,475,000","913,721,000","669,846,000","638,662,000","587,356,000","614,709,000","560,631,000","519,280,000","526,743,000","555,472,000","629,105,000","597,005,000","515,922,000","740,764,000","788,708,000","790,369,000","362,695,000","408,192,000","402,554,000","406,811,000","410,864,000","409,981,000","418,283,000","403,402,000","417,795,000","423,819,000","415,113,000","301,938,000","284,663,000","291,816,000","289,810,000","281,800,000","237,300,000","136,600,000","127,500,000","103,500,000","98,200,000"
TotalLiabilitiesNetMinorityInterest,"43,662,000,000","41,087,100,000","41,335,300,000","38,958,300,000","38,913,300,000","38,729,300,000","37,631,500,000","36,003,100,000","36,151,100,000","35,905,700,000","35,489,800,000","33,746,400,000","33,876,200,000","32,677,600,000","34,246,400,000","33,220,900,000","32,517,400,000","31,645,700,000","30,751,700,000","28,433,100,000","28,729,500,000","29,928,000,000","29,219,700,000","29,454,900,000","28,391,100,000","28,450,900,000","28,174,900,000","27,796,200,000","26,447,200,000","27,408,500,000","26,923,600,000","25,768,900,000","25,328,500,000","24,698,300,000","25,442,800,000","23,524,100,000","24,111,200,000","22,638,400,000","22,219,900,000","21,191,000,000","21,504,400,000","21,905,800,000","22,172,900,000","21,203,100,000","20,021,200,000","19,460,000,000","17,637,100,000","17,364,100,000","16,089,100,000","16,109,300,000","12,061,100,000","12,203,600,000","11,740,000,000","11,478,898,000","11,717,553,000","11,487,425,000","10,541,258,000","10,045,940,000","9,350,345,000","8,590,602,000","7,600,923,000","7,380,355,000","7,067,271,000","6,934,932,000","6,142,960,000","6,808,538,000","6,653,530,000","5,958,059,000","5,671,910,000","5,915,636,000","6,842,526,000","2,722,032,000","2,972,879,000","3,010,505,000","2,578,449,000","2,545,888,000","2,756,284,000","2,960,485,000","3,157,603,000","1,735,712,000","1,642,531,000","1,272,555,000","1,343,980,000","1,430,971,000","1,307,533,000","1,005,992,000","923,557,000","905,008,000","802,537,000","697,400,000","701,900,000","245,000,000","192,800,000","172,800,000","174,800,000"
	CurrentLiabilities,"15,374,000,000","11,624,500,000","11,870,700,000","10,528,600,000","10,538,900,000","8,988,000,000","7,846,900,000","7,482,400,000","6,915,400,000","9,129,700,000","8,669,500,000","6,264,100,000","8,592,700,000","7,167,500,000","10,922,300,000","9,449,300,000","8,839,600,000","9,295,100,000","8,438,700,000","7,818,600,000","7,048,000,000","8,250,500,000","7,568,300,000","7,026,000,000","6,013,400,000","7,166,600,000","6,878,900,000","6,466,100,000","5,875,900,000","7,873,700,000","8,971,800,000","8,469,900,000","7,622,000,000","8,238,700,000","8,723,800,000","6,873,100,000","7,518,600,000","7,755,700,000","7,235,800,000","7,618,300,000","7,696,600,000","7,432,400,000","7,643,900,000","7,358,800,000","6,458,100,000","5,880,200,000","4,590,700,000","4,667,400,000","4,940,700,000","4,536,000,000","2,697,400,000","2,811,600,000","2,285,800,000","2,223,149,000","3,170,095,000","3,628,650,000","2,928,175,000","3,044,683,000","2,476,003,000","2,204,861,000","2,050,011,000","1,984,921,000","2,080,401,000","1,982,330,000","1,633,552,000","1,890,271,000","1,790,584,000","1,330,904,000","1,465,411,000","1,585,879,000","1,816,137,000","1,297,300,000","767,976,000","1,096,876,000","688,155,000","676,505,000","761,985,000","721,356,000","1,836,076,000","504,241,000","465,954,000","409,216,000","471,340,000","558,103,000","436,205,000","586,379,000","512,463,000","494,948,000","391,881,000","531,100,000","486,300,000","99,900,000","82,900,000","82,800,000","99,800,000"
		PayablesAndAccruedExpenses,"11,728,000,000","9,344,600,000","9,055,100,000","8,080,200,000","8,193,000,000","6,705,100,000","5,569,500,000","4,257,000,000","4,389,800,000","6,514,200,000","5,619,300,000","5,159,300,000","5,418,300,000","5,114,400,000","6,629,700,000","6,063,300,000","5,967,200,000","5,853,300,000","4,796,000,000","4,028,300,000","4,397,200,000","4,457,300,000","3,841,600,000","5,294,900,000","4,661,400,000","4,773,900,000","4,669,700,000","4,495,900,000","4,019,000,000","5,081,500,000","6,587,700,000","6,746,100,000","6,426,200,000","6,787,200,000","7,277,800,000","5,993,400,000","5,981,200,000","5,668,600,000","5,417,900,000","5,161,600,000","5,966,200,000","6,932,400,000","5,932,400,000","6,010,500,000","5,006,600,000","5,597,900,000","4,120,200,000","3,948,600,000","4,411,300,000","4,209,900,000","2,213,400,000","2,102,100,000","1,665,400,000","1,683,105,000","2,739,718,000","3,315,840,000","2,674,665,000","2,755,647,000","2,216,121,000","2,009,967,000","1,872,682,000","1,774,976,000","1,849,664,000","1,794,309,000","1,500,590,000","1,763,390,000","1,643,932,000","1,201,810,000","1,323,734,000","1,466,115,000","1,208,925,000","878,763,000","702,391,000","131,124,000","123,453,000","630,823,000","722,991,000","143,815,000","576,051,000","433,569,000","357,289,000","364,452,000","104,351,000","476,722,000","408,106,000","153,006,000","141,391,000","69,511,000","101,218,000","134,100,000","139,900,000","36,400,000","35,100,000","36,600,000","37,200,000"
			Payables,"11,508,000,000","8,891,900,000","8,829,900,000","7,637,100,000","7,968,800,000","6,249,500,000","5,334,400,000","3,795,300,000","4,151,500,000","6,082,500,000","5,382,100,000","4,767,000,000","5,201,400,000","4,718,800,000","6,439,200,000","5,691,300,000","5,756,400,000","5,495,300,000","4,589,500,000","3,688,400,000","4,194,400,000","4,116,500,000","3,638,900,000","3,944,300,000","3,471,000,000","3,428,600,000","3,473,100,000","4,145,900,000","3,839,000,000","4,746,000,000","6,415,200,000","6,426,500,000","6,254,100,000","6,482,900,000","7,109,600,000","5,689,800,000","5,795,500,000","5,367,800,000","911,200,000","832,800,000","951,300,000","984,600,000","1,033,000,000","953,500,000","746,600,000","675,100,000","609,400,000","594,800,000","466,800,000","480,400,000","374,300,000","374,200,000","419,000,000","340,090,000","321,264,000","408,003,000","222,490,000","349,431,000","347,344,000","318,517,000","227,434,000","283,855,000","303,155,000","301,965,000","203,752,000","289,066,000","99,615,000","129,079,000","73,516,000","244,435,000","107,703,000","58,965,000","83,716,000","106,429,000","98,949,000","92,252,000","109,526,000","108,055,000","138,352,000","91,949,000","74,595,000","84,154,000","86,815,000","110,474,000","121,198,000","153,006,000","141,391,000","69,511,000","101,218,000","134,100,000","139,900,000","36,400,000","35,100,000","36,600,000","37,200,000"
				AccountsPayable,"930,000,000","798,600,000","832,800,000","950,400,000","915,800,000","854,100,000","1,017,300,000","991,800,000","985,200,000","1,166,800,000","1,183,300,000","1,152,100,000","1,004,700,000","1,243,000,000","1,289,400,000","978,700,000","813,600,000","929,000,000","829,300,000","737,300,000","576,200,000","502,800,000","551,400,000","681,400,000","780,900,000","944,200,000","925,200,000","905,800,000","753,800,000","892,700,000","850,600,000","819,900,000","841,500,000","874,200,000","1,136,800,000","919,400,000","884,000,000","891,600,000","911,200,000","832,800,000","951,300,000","984,600,000","1,033,000,000","770,300,000","607,600,000","675,100,000","609,400,000","594,800,000","466,800,000","480,400,000","374,300,000","374,200,000","419,000,000","340,090,000","321,264,000","408,003,000","222,490,000","349,431,000","347,344,000","318,517,000","227,434,000","283,855,000","303,155,000","301,965,000","203,752,000","289,066,000","99,615,000","129,079,000","73,516,000","244,435,000","107,703,000","58,965,000","83,716,000","106,429,000","98,949,000","92,252,000","109,526,000","108,055,000","138,352,000","91,949,000","74,595,000","84,154,000","86,815,000","110,474,000","121,198,000","153,006,000","141,391,000","69,511,000","101,218,000","134,100,000","139,900,000","36,400,000","35,100,000","36,600,000","37,200,000"
				DuetoRelatedPartiesCurrent,,,,,,,,"89,300,000","69,400,000","162,300,000","125,500,000","73,600,000","86,600,000","140,200,000","136,200,000","85,600,000","83,000,000","127,300,000","109,000,000","62,900,000","50,100,000","105,100,000","97,700,000","78,800,000","37,400,000","84,100,000","80,300,000","115,500,000","49,300,000","118,900,000","122,600,000","114,000,000","91,000,000","150,500,000","96,500,000","142,000,000","93,100,000","127,100,000",,,,,,"183,200,000","139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"10,578,000,000","8,093,300,000","7,997,100,000","6,686,700,000","7,053,000,000","5,395,400,000","4,317,100,000","2,803,500,000","3,166,300,000","4,915,700,000","4,198,800,000","3,614,900,000","4,196,700,000","3,475,800,000","5,149,800,000","4,712,600,000","4,942,800,000","4,566,300,000","3,760,200,000","2,951,100,000","3,618,200,000","3,613,700,000","3,087,500,000","3,262,900,000","2,690,100,000","2,484,400,000","2,547,900,000","3,240,100,000","3,085,200,000","3,853,300,000","5,564,600,000","5,606,600,000","5,412,600,000","5,608,700,000","5,972,800,000","4,770,400,000","4,911,500,000","4,476,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"220,000,000","452,700,000","225,200,000","443,100,000","224,200,000","455,600,000","235,100,000","461,700,000","238,300,000","431,700,000","237,200,000","392,300,000","216,900,000","395,600,000","190,500,000","372,000,000","210,800,000","358,000,000","206,500,000","339,900,000","202,800,000","340,800,000","202,700,000","1,350,600,000","1,190,400,000","1,345,300,000","1,196,600,000","350,000,000","180,000,000","335,500,000","172,500,000","319,600,000","172,100,000","304,300,000","168,200,000","303,600,000","185,700,000","300,800,000","4,506,700,000","4,328,800,000","5,014,900,000","5,947,800,000","4,899,400,000","5,057,000,000","4,260,000,000","4,922,800,000","3,510,800,000","3,353,800,000","3,944,500,000","3,729,500,000","1,839,100,000","1,727,900,000","1,246,400,000","1,343,015,000","2,418,454,000","2,907,837,000","2,452,175,000","2,406,216,000","1,868,777,000","1,691,450,000","1,645,248,000","1,491,121,000","1,546,509,000","1,492,344,000","1,296,838,000","1,474,324,000","1,544,317,000","1,072,731,000","1,250,218,000","1,221,680,000","1,101,222,000","819,798,000","618,675,000","24,695,000","24,504,000","538,571,000","613,465,000","35,760,000","437,699,000","341,620,000","282,694,000","280,298,000","17,536,000","366,248,000","286,908,000",,,,,,,,,,
				InterestPayable,"220,000,000","452,700,000","225,200,000","443,100,000","224,200,000","455,600,000","235,100,000","461,700,000","238,300,000","431,700,000","237,200,000","392,300,000","216,900,000","395,600,000","190,500,000","372,000,000","210,800,000","358,000,000","206,500,000","339,900,000","202,800,000","340,800,000","202,700,000","350,900,000","193,900,000","352,100,000","198,900,000","350,000,000","180,000,000","335,500,000","172,500,000","319,600,000","172,100,000","304,300,000","168,200,000","303,600,000","185,700,000","300,800,000","188,200,000","289,100,000","184,500,000","288,100,000","183,900,000","271,000,000","181,300,000","252,900,000","172,200,000","232,900,000","170,000,000","228,000,000","117,400,000","169,400,000","110,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,629,000,000","1,399,800,000","1,399,300,000","1,398,900,000","1,513,400,000","1,325,000,000","1,325,000,000","2,325,000,000","1,750,000,000","1,981,900,000","2,300,000,000","500,000,000","2,694,600,000","1,500,100,000","3,405,500,000","2,668,700,000","2,376,800,000","2,855,000,000","3,009,000,000","3,354,800,000","2,300,000,000","2,576,800,000","2,838,100,000","875,400,000","835,900,000","1,863,900,000","1,619,400,000","1,400,100,000","1,399,800,000","2,206,400,000","1,939,900,000","1,300,000,000","900,000,000","1,125,000,000","1,049,900,000","540,000,000","1,150,000,000","1,546,600,000","1,200,000,000","1,700,000,000","1,050,000,000","500,000,000","1,000,000,000","782,300,000","782,300,000","282,300,000",,"255,000,000","175,000,000",,,"181,400,000",,,,,,,,,,,,,,,"15,000,000","15,000,000","29,000,000","15,000,000","607,212,000","364,974,000","15,000,000","240,000,000","15,000,000","15,000,000","15,000,000","15,000,000","1,215,000,000",,"50,000,000",,,,,,"50,000,000",,,"129,000,000","175,000,000",,,,"49,300,000"
			CurrentDebt,"2,629,000,000","1,399,800,000","1,399,300,000","1,398,900,000","1,513,400,000","1,325,000,000","1,325,000,000","2,325,000,000","1,750,000,000","1,981,900,000","2,300,000,000","500,000,000","2,694,600,000","1,500,100,000","3,405,500,000","2,668,700,000","2,376,800,000","2,855,000,000","3,009,000,000","3,354,800,000","2,300,000,000","2,576,800,000","2,838,100,000","875,400,000","835,900,000","1,863,900,000","1,619,400,000","1,400,100,000","1,399,800,000","2,206,400,000","1,939,900,000","1,300,000,000","900,000,000","1,125,000,000","1,049,900,000","540,000,000","1,150,000,000","1,546,600,000","1,200,000,000","1,700,000,000","1,050,000,000","500,000,000","1,000,000,000","782,300,000","782,300,000","282,300,000",,"255,000,000","175,000,000",,,"181,400,000",,,,,,,,,,,,,,,"15,000,000","15,000,000","29,000,000","15,000,000","607,212,000","364,974,000","15,000,000","240,000,000","15,000,000","15,000,000","15,000,000","15,000,000","1,215,000,000",,"50,000,000",,,,,,"50,000,000",,,"129,000,000","175,000,000",,,,"49,300,000"
				OtherCurrentBorrowings,"2,629,000,000","1,399,800,000","1,399,300,000","1,398,900,000","1,513,400,000","1,325,000,000","1,325,000,000","2,325,000,000","1,750,000,000","1,981,900,000","2,300,000,000","500,000,000","2,694,600,000","1,500,100,000","3,405,500,000","2,668,700,000","2,376,800,000","2,855,000,000","3,009,000,000","3,354,800,000","2,300,000,000","2,576,800,000","2,838,100,000","875,400,000","835,900,000","1,863,900,000","1,619,400,000","1,400,100,000","1,399,800,000","2,206,400,000","1,939,900,000","1,300,000,000","900,000,000","1,125,000,000","1,049,900,000","540,000,000","1,150,000,000","1,546,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,017,000,000","880,100,000","1,416,300,000","1,049,500,000","832,500,000","957,900,000","952,400,000","900,400,000","775,600,000","633,600,000","750,200,000","604,800,000","479,800,000","553,000,000","887,100,000","717,300,000","495,600,000","586,800,000","633,700,000","435,500,000","350,800,000","1,216,400,000","888,600,000","855,700,000","516,100,000","528,800,000","589,800,000","570,100,000","457,100,000","585,800,000","444,200,000","423,800,000","295,800,000","326,500,000","396,100,000","339,700,000","387,400,000","540,500,000","617,900,000","756,700,000","680,400,000",,"711,500,000","566,000,000","669,200,000",,"470,500,000","463,800,000","354,400,000","326,100,000","484,000,000","528,100,000","620,400,000","540,044,000","430,377,000","312,810,000","253,510,000","289,036,000","259,882,000","194,894,000","177,329,000","209,945,000","230,737,000","188,021,000","132,962,000","126,881,000","131,652,000","114,094,000","112,677,000","104,764,000",,"53,563,000","50,585,000","725,752,000","549,702,000","30,682,000","23,994,000","562,541,000","45,025,000","70,672,000","58,665,000","44,764,000","366,989,000","81,381,000","28,099,000","433,373,000","321,072,000","425,437,000","290,663,000","268,000,000","171,400,000","63,500,000","47,800,000","46,200,000","13,300,000"
