name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		Inventory,"40,762,000","38,964,000","38,587,000","37,608,000","36,144,000","35,026,000","34,326,000","32,809,000","32,063,000","29,414,000","27,789,000","24,432,000","24,122,000","22,484,000","22,258,000","21,682,000","22,571,000","22,451,000","22,565,000","19,943,000","18,838,000","17,660,000","18,985,000","19,311,000","19,015,000","17,659,000","16,567,000","16,073,000","15,106,000","14,257,000","14,563,000","12,666,000","11,082,000","10,214,000","7,062,000","6,028,000","5,693,000","5,718,000","6,878,000","6,491,000","7,037,280","6,563,138","6,543,080","6,009,527","6,015,338","5,680,033","6,631,463","5,988,966","5,448,976","4,869,708","5,478,423","5,932,089","5,690,728","6,361,242","5,358,715","5,847,802","6,305,013","5,266,155","4,172,069","3,976,143","4,115,658","3,389,401","3,249,554","3,055,668","2,708,529","2,135,143","2,424,719","1,552,774","1,050,363","1,087,408"
			RawMaterials,"13,709,000","12,653,000","13,053,000","12,381,000","11,274,000","11,966,000","12,229,000","12,771,000","11,122,000","11,126,000","10,643,000","10,013,000","9,988,000","9,100,000","8,817,000","8,729,000","8,804,000","7,755,000","6,455,000","5,812,000","5,921,000","5,719,000","5,386,000","5,581,000","6,228,000","6,159,000","5,371,000","5,286,000","4,484,000","4,429,000","4,529,000","3,939,000","3,601,000","3,279,000","2,512,000","2,269,000","2,553,000","3,066,000","3,168,000","2,878,000","2,976,209","3,233,118","3,222,209","2,965,172","2,798,903","2,583,030","2,853,010","2,498,756","2,457,750","1,839,610","2,148,884","2,280,472","2,154,646","2,518,226","2,802,080","2,722,836","2,643,935","1,943,041","1,192,868","949,209","933,727","763,862","625,891","561,983","395,681",,,,,
			WorkInProcess,"2,497,000","2,064,000","3,357,000","3,599,000","2,564,000","2,424,000","2,774,000","2,226,000","2,316,000","1,260,000","2,223,000","1,849,000","2,026,000","1,232,000","2,658,000","1,549,000","1,803,000","1,299,000","1,381,000","1,787,000","1,294,000","1,221,000","1,734,000","1,418,000","2,023,000","974,000","1,013,000","1,251,000","1,169,000","1,397,000","1,805,000","1,952,000","1,419,000","1,472,000","1,170,000","760,000","1,039,000","675,000","610,000","880,000","975,977","509,198","707,999","715,226","769,742","698,462","659,665","687,614","645,754","411,738","553,801","466,716","540,760","425,641","1,243,011","943,974","1,019,220","891,798","1,344,496","1,342,150","1,358,795","1,086,685","1,262,112","1,241,327","934,767",,,,,
			FinishedGoods,"24,556,000","24,247,000","22,177,000","21,628,000","22,306,000","20,636,000","19,323,000","17,812,000","18,625,000","17,028,000","14,923,000","12,570,000","12,108,000","12,152,000","10,783,000","11,404,000","11,964,000","13,397,000","14,729,000","12,344,000","11,623,000","10,720,000","11,865,000","12,312,000","10,764,000","10,526,000","10,183,000","9,536,000","9,453,000","8,431,000","8,229,000","6,775,000","6,062,000","5,463,000","3,380,000","2,999,000","2,101,000","1,977,000","3,100,000","2,733,000","3,085,094","2,820,822","2,793,131","2,609,846","2,498,375","2,430,047","3,292,478","2,992,222","2,540,504","2,801,530","2,927,562","3,277,697","3,179,186","3,601,270","1,500,566","2,298,702","2,783,532","2,548,174","1,926,376","1,783,177","1,896,547","1,633,520","1,469,894","1,405,819","1,378,081",,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-180,259","-280,717","-51,682","-31,506","-173,690","-189,626","-195,032","-183,170","-151,824","-92,796","-183,864","-183,895","-186,942","-117,710","-141,674","-116,858","-291,671","-98,393","-73,411","-94,667","-108,343","-153,461",,,,,,
		PrepaidAssets,"6,570,000","5,001,000","3,876,000","4,636,000","5,214,000","4,347,000","3,369,000","3,835,000","4,293,000","3,899,000","3,527,000","3,297,000","3,605,000","2,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"845,330","1,084,617","191,987","201,159","112,740"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000",,,
		OtherCurrentAssets,,,,,,,,,,,,,,,"2,662,000","3,120,000","3,835,000","2,273,000","2,615,000","3,080,000","4,145,000","2,954,000","3,016,000","3,373,000","3,608,000","3,106,000","2,477,000","2,597,000","2,790,000","2,044,000","1,547,000","1,840,000","2,098,000","2,410,000","779,000","1,152,000","1,500,000","873,000","802,000","1,099,000","1,059,754","933,028","1,125,424","1,227,510","3,003,966","2,917,571","681,989","5,651,610","3,568,602","3,511,335","3,873,104","1,568,396","1,699,916","1,781,825","1,379,698","1,228,197","1,418,648","1,400,163","1,353,415","988,402","1,371,575","1,247,738","1,460,288","498,818","726,148",,,"500,000","500,000",
	TotalNonCurrentAssets,"385,376,000","419,236,000","417,262,000","465,131,000","401,598,000","407,802,000","411,585,000","412,199,000","400,710,000","414,720,000","422,903,000","196,595,000","183,341,000","182,086,000","183,533,000","184,082,000","184,933,000","185,446,000","186,305,000","187,399,000","187,314,000","190,704,000","194,906,000","195,048,000","196,317,000","198,340,000","81,529,000","68,570,000","59,991,000","64,896,000","66,419,000","63,168,000","51,306,000","59,460,000","9,080,000","4,015,000","3,770,000","3,892,000","3,625,000","4,596,000","3,478,449","2,666,164","2,380,338","3,090,279","2,780,922","3,067,309","3,386,459","3,412,230","3,430,213","3,631,108","4,933,458","4,195,252","4,383,857","17,265,720","17,907,363","12,155,444","12,425,171","12,208,973","11,845,078","8,829,832","8,496,663","8,440,170","11,200,330","9,996,986","10,068,819","8,392,695","8,647,480","4,973,421","3,807,917","2,834,674"
		NetPPE,"37,376,000","36,170,000","32,366,000","32,858,000","29,255,000","30,204,000","31,452,000","32,809,000","36,063,000","36,678,000","35,101,000","29,719,000","28,828,000","27,080,000","27,964,000","28,126,000","28,549,000","28,749,000","29,267,000","29,959,000","29,930,000","29,995,000","30,742,000","30,902,000","31,155,000","31,279,000","27,455,000","19,352,000","13,874,000","11,552,000","9,842,000","6,462,000","5,769,000","5,643,000","4,135,000","3,685,000","3,455,000","3,430,000","3,205,000","2,653,000","2,543,865","2,350,760","2,110,916","2,281,640","2,554,327","2,723,227","2,969,540","2,943,284","2,883,078","3,008,699","3,086,345","3,380,239","3,563,976","3,682,819","4,239,144","4,454,900","4,764,364","4,466,060","4,385,978","4,169,754","3,767,652","3,643,069","3,534,343","3,272,035","3,272,995","3,359,549","3,551,038","2,673,431","2,561,470","2,410,051"
			GrossPPE,"37,376,000","77,438,000","32,366,000","32,858,000","29,255,000","67,047,000","31,452,000","32,809,000","36,063,000","69,740,000","35,101,000","29,719,000","28,828,000","54,353,000",,,,"50,486,000",,,,"44,138,000",,,,"38,697,000",,,,"19,239,000",,,,"12,473,000",,,,"9,698,000",,,,"8,631,183",,,,"9,301,412",,,,"8,257,916",,,,"9,634,115","8,852,649","9,068,405","9,377,869","9,079,565","8,893,794","8,677,570","8,275,468","8,150,885","6,471,369","6,209,061","6,210,021","6,296,575","5,198,292","4,320,685","4,208,724","4,057,305"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"1,006,000",,,,"502,000",,,,"502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"14,250,000",,,,"14,250,000",,,,"14,250,000",,,,"14,250,000",,,,"14,250,000",,,,"14,250,000",,,,"14,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"388,304",,,,"220,602",,,,"142,190",,,,"39,353"
				MachineryFurnitureEquipment,,"22,140,000",,,,"20,591,000",,,,"18,520,000",,,,"15,921,000",,,,"14,815,000",,,,"12,728,000",,,,"10,065,000",,,,"5,528,000",,,,"11,647,000",,,,"9,239,000",,,,"8,007,132",,,,"8,855,457",,,,"7,908,828",,,,"9,058,829",,,,"8,532,371",,,,"7,419,970",,,,"5,898,873",,,,"4,017,952"
				OtherProperties,"37,376,000","25,316,000","32,366,000","32,858,000","29,255,000","20,992,000","31,452,000","32,809,000","36,063,000","24,682,000","35,101,000","29,719,000","28,828,000","18,371,000",,,,"15,975,000",,,,"13,302,000",,,,"10,253,000",,,,"8,740,000",,,,"153,000",,,,"226,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,429",,,,
				ConstructionInProgress,,"5,999,000",,,,"2,067,000",,,,"5,708,000",,,,"1,868,000",,,,"1,810,000",,,,"539,000",,,,"1,978,000",,,,"4,642,000",,,,"411,000",,,,"68,000",,,,"206,971",,,,"169,014",,,,"75,806",,,,"48,507",,,,"158,890",,,,"510,313",,,,"153,083",,,,
				Leases,,"8,727,000",,,,"8,645,000",,,,"6,078,000",,,,"3,943,000",,,,"3,636,000",,,,"3,319,000",,,,"2,151,000",,,,"329,000",,,,"262,000",,,,"165,000",,,,"417,080",,,,"276,941",,,,"273,282",,,,"526,779",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-41,268,000",,,,"-36,843,000",,,,"-33,062,000",,,,"-27,273,000",,,,"-21,737,000",,,,"-14,143,000",,,,"-7,418,000",,,,"-7,687,000",,,,"-6,830,000",,,,"-6,268,000",,,,"-6,280,423",,,,"-6,578,185",,,,"-5,249,217",,,,"-5,951,296","-4,613,505","-4,613,505","-4,613,505","-4,613,505","-4,507,816","-4,507,816","-4,507,816","-4,507,816","-2,937,026","-2,937,026","-2,937,026","-2,937,026","-1,647,254","-1,647,254","-1,647,254","-1,647,254"
		GoodwillAndOtherIntangibleAssets,"276,801,000","277,773,000","278,744,000","362,015,000","362,742,000","362,980,000","363,218,000","363,685,000","364,173,000","364,662,000","366,686,000","153,543,000","154,027,000","154,511,000","154,995,000","155,337,000","155,679,000","156,021,000","156,362,000","156,704,000","157,046,000","157,388,000","157,799,000","158,210,000","158,621,000","159,032,000","43,356,000","43,658,000","43,961,000","44,264,000","44,619,000","44,974,000","45,330,000","45,685,000","23,000","26,000","29,000","32,000","36,000","39,000","41,666","44,791","47,916","55,625","72,500","89,375","106,250","146,903","217,278","287,653","358,028","428,403","498,778","7,381,542","7,451,917","7,473,162","7,543,537","7,613,912","7,317,869","4,506,615","4,560,115","4,613,615","4,667,115","4,720,615","4,774,115","4,827,615","4,881,115",,,
			Goodwill,"234,781,000","234,781,000","234,781,000","234,781,000","234,781,000","234,781,000","234,781,000","234,781,000","234,781,000","234,781,000","236,316,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","105,257,000","35,386,000","35,386,000","35,386,000","35,386,000","35,386,000","35,386,000","35,386,000","35,386,000",,,,,,,,,,,,,,,,"0","0","0","0","6,812,389","6,812,389","6,763,259","6,763,259","6,763,259","6,222,258","3,840,837","3,840,837","3,840,837","3,840,837","3,840,837","3,840,837",,,,,
			OtherIntangibleAssets,"42,020,000","42,992,000","43,963,000","127,234,000","127,961,000","128,199,000","128,437,000","128,904,000","129,392,000","129,881,000","130,370,000","48,286,000","48,770,000","49,254,000","49,738,000","50,080,000","50,422,000","50,764,000","51,105,000","51,447,000","51,789,000","52,131,000","52,542,000","52,953,000","53,364,000","53,775,000","7,970,000","8,272,000","8,575,000","8,878,000","9,233,000","9,588,000","9,944,000","10,299,000","23,000","26,000","29,000","32,000","36,000","39,000","41,666","44,791","47,916","55,625","72,500","89,375","106,250","146,903","217,278","287,653","358,028","428,403","498,778","569,153","639,528","709,903","780,278","850,653","1,095,611","665,778","719,278","772,778","826,278","879,778","933,278","4,827,615","4,881,115",,,
		InvestmentsAndAdvances,"70,514,000","104,338,000","105,097,000","69,770,000","9,127,000","14,178,000","16,516,000","15,339,000","0","12,675,000","20,354,000","12,860,000",,,,,,"0",,,,"3,000,000","6,017,000","5,525,000","6,150,000","7,706,000","10,381,000","5,209,000","2,025,000","8,894,000","11,749,000","11,387,000","0","7,914,000","4,678,000",,,,,"1,499,000","600,000",,,"509,681",,,,,,,"1,112,368",,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,"20,354,000","12,860,000",,,,,,"0",,,,"3,000,000","6,017,000","5,525,000","6,150,000","7,706,000","10,381,000","5,209,000","2,025,000","8,894,000","11,749,000","11,387,000","0","7,914,000","4,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"685,000","955,000","1,055,000","488,000","474,000","440,000","399,000","366,000","474,000","705,000","762,000","473,000","486,000","495,000","574,000","619,000","705,000","676,000","676,000","736,000","338,000","321,000","348,000","411,000","391,000","323,000","337,000","351,000","131,000","186,000","209,000","345,000","207,000","218,000","244,000","304,000","286,000","430,000","384,000","405,000","292,918","270,613","221,506","243,333","154,095","254,707","310,669","322,043","329,857","334,756","376,717","386,610","321,103","6,201,359","6,216,302","227,382","117,270","129,001","141,231","153,463","168,896","183,486","2,998,872","2,004,336","2,021,709","205,531","215,327","2,299,990","1,246,447","424,623"
TotalLiabilitiesNetMinorityInterest,"122,158,000","131,556,000","124,500,000","315,992,000","308,659,000","302,145,000","290,265,000","287,371,000","300,368,000","310,537,000","302,535,000","101,572,000","99,068,000","107,378,000","108,194,000","111,160,000","116,579,000","106,538,000","109,532,000","107,009,000","105,565,000","107,979,000","105,882,000","104,513,000","80,683,000","86,407,000","40,158,000","30,618,000","24,847,000","25,866,000","22,105,000","21,713,000","24,291,000","39,343,000","21,392,000","19,341,000","19,527,000","19,931,000","20,183,000","21,088,000","21,936,303","18,244,186","18,028,391","19,215,600","20,695,538","16,979,784","19,960,831","19,014,403","17,165,160","17,892,576","17,782,930","12,673,243","5,793,680","14,249,675","14,441,378","8,143,247","10,221,070","9,834,994","8,218,479","10,035,944","9,123,415","8,433,803","7,048,548","6,803,462","6,706,537","6,856,963","7,314,612","43,993,003","41,724,282","40,061,914"
	CurrentLiabilities,"47,375,000","56,445,000","53,954,000","67,433,000","58,463,000","49,137,000","44,754,000","38,052,000","39,071,000","49,916,000","44,282,000","39,432,000","35,465,000","40,216,000","33,744,000","27,420,000","26,872,000","31,903,000","36,072,000","31,695,000","28,409,000","28,828,000","26,490,000","25,189,000","26,194,000","31,588,000","39,065,000","30,141,000","24,629,000","25,643,000","21,892,000","16,880,000","16,013,000","26,713,000","16,275,000","13,403,000","12,694,000","12,205,000","11,604,000","11,742,000","11,818,436","10,808,812","9,971,526","10,602,841","11,528,307","13,035,277","15,704,363","14,140,872","11,680,469","11,806,550","11,375,354","9,026,667","5,684,178","8,106,600","8,268,507","7,277,768","9,663,837","9,238,802","7,499,825","9,213,751","8,210,315","7,656,884","6,184,856","5,855,005","5,675,281","5,772,958","6,020,894","5,266,243","3,982,536","3,305,773"
		PayablesAndAccruedExpenses,"23,137,000","21,283,000","20,092,000","19,325,000","43,162,000","38,831,000","29,626,000","26,430,000","31,517,000","43,719,000","38,414,000","31,039,000","25,988,000","34,089,000","30,823,000","25,512,000","25,123,000","30,173,000","27,913,000","25,375,000","23,955,000","26,306,000","25,740,000","24,453,000","25,524,000","30,931,000","25,361,000","20,771,000","18,501,000","21,527,000","18,991,000","16,060,000","14,172,000","23,205,000","12,647,000","9,903,000","9,243,000","8,727,000","9,570,000","9,703,000","9,079,289","8,937,547","8,436,772","8,906,510","9,995,241","10,841,921","13,502,258","11,930,173","9,461,329","9,579,119","9,172,751","6,824,720","5,649,541","8,072,596","8,235,124","7,244,994","9,220,499","8,413,656","7,087,149","8,806,238","7,810,909","7,265,424","5,799,864","5,475,706","5,301,570","5,374,998","4,124,493","4,442,539","3,259,885","2,514,134"
			Payables,"21,886,000","20,049,000","19,014,000","18,112,000","16,788,000","13,992,000","14,719,000","13,603,000","18,473,000","16,606,000","15,083,000","13,399,000","11,245,000","10,545,000","11,138,000","10,193,000","12,202,000","13,065,000","11,661,000","12,473,000","12,367,000","11,962,000","11,947,000","12,785,000","15,015,000","13,656,000","11,899,000","10,079,000","10,473,000","8,893,000","9,387,000","8,405,000","8,881,000","10,058,000","6,419,000","5,722,000","5,901,000","5,469,000","4,795,000","4,847,000","5,652,270","5,719,327","4,830,721","5,872,253","4,437,344","4,511,516","4,751,692","3,803,684","4,765,446","3,599,943","3,813,153","4,315,832","3,232,120","5,150,033","4,106,376","3,902,038","5,266,991","4,651,201","3,658,001","5,662,273","5,171,999","1,929,983","1,546,658","1,354,903","1,463,330","1,243,365","2,191,349","1,203,950","1,103,501","733,444"
				AccountsPayable,"20,294,000","18,597,000","17,527,000","16,496,000","15,459,000","12,736,000","13,554,000","12,467,000","17,302,000","14,948,000","13,966,000","12,592,000","10,375,000","9,659,000","10,587,000","9,670,000","11,583,000","12,431,000","10,791,000","11,697,000","11,259,000","10,673,000","10,990,000","11,926,000","12,801,000","12,744,000","11,174,000","9,344,000","9,659,000","7,621,000","7,785,000","7,522,000","7,921,000","8,605,000","5,720,000","5,196,000","5,429,000","5,103,000","4,795,000","4,847,000","5,229,096","5,270,084","4,830,721","5,184,660","4,437,344","4,511,516","4,751,692","3,803,684","4,765,446","3,599,943","3,813,153","4,315,832","3,232,120","5,150,033","4,106,376","3,902,038","5,266,991","4,651,201","3,658,001","5,662,273","5,171,999","1,929,983","1,546,658","1,354,903","1,463,330","1,243,365","2,191,349","1,203,950","1,103,501","733,444"
				TotalTaxPayable,"1,592,000","1,452,000","1,487,000","1,616,000","1,329,000","1,256,000","1,165,000","1,136,000","1,171,000","1,658,000","1,117,000","807,000","870,000","886,000","551,000","523,000","619,000","634,000","870,000","776,000","1,108,000","1,289,000","957,000","859,000","2,214,000","912,000","725,000","735,000","814,000","1,272,000","1,602,000","883,000","960,000","1,453,000","699,000","526,000","472,000","366,000",,,"423,174","449,243",,"687,593",,,,,,,,,,,,,,,,,,,,,,,,,,
