name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990
				AmortizationOfIntangiblesIncomeStatement,"47,414,000","11,484,000","12,151,000","11,400,000","12,379,000","8,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-1,580,000",,,,,,,"1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-17,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"71,724,000","19,776,000","35,651,000","24,510,000","-8,213,000","-21,374,000","39,310,000","27,284,000","12,743,000","26,009,000","42,783,000","49,739,000","35,419,000","23,856,000","28,320,000","26,076,000","5,293,000","14,275,000","1,013,000","24,258,000","16,611,000","-297,000","21,661,000","24,794,000","-7,881,000","1,797,000","18,973,000","19,179,000","3,606,000","16,979,000","18,260,000","12,407,000","-1,666,000","14,357,000","17,860,000","23,430,000","-6,608,000","21,955,000","15,747,000","9,901,000","13,079,000","20,960,000","25,323,000","18,566,000","23,908,000","30,789,000","28,559,000","27,011,000","24,189,000","17,438,000","25,835,000","27,023,000","26,327,000","18,133,000","24,491,000","23,609,000","19,334,000","20,297,000","19,597,000","14,616,000","15,779,000","25,468,000","17,005,000","14,301,000","15,043,000","50,188,000","14,956,000","15,379,000","18,495,000","15,770,000","15,300,000","13,911,000","14,962,000","14,689,000","14,096,000","8,906,000","8,186,000","6,139,000","11,822,000","9,826,000","9,692,000","21,156,000","2,806,000","12,954,000","26,771,000","28,880,000","10,967,000","8,349,000","8,327,000","9,033,000","8,900,000","7,300,000","8,500,000","9,300,000","7,300,000","8,000,000","7,300,000","8,000,000","7,400,000","6,100,000","9,600,000","10,900,000","10,400,000","12,900,000","14,100,000","13,200,000","13,900,000","13,700,000","13,500,000","13,000,000","13,000,000","13,800,000","12,700,000","14,000,000","13,700,000","13,000,000","11,100,000","11,700,000","11,200,000","10,300,000","8,800,000","9,100,000","7,700,000","7,000,000","6,000,000","39,400,000","39,300,000","39,300,000","39,300,000"
NetNonOperatingInterestIncomeExpense,"-17,121,000","-3,872,000","-4,263,000","-4,588,000","-4,398,000","-6,222,000","-3,051,000","-3,826,000","-3,735,000","-4,047,000","-3,078,000","-4,651,000","-4,423,000","-2,037,000","-2,858,000","-3,039,000","-1,978,000","-963,000","-806,000","-1,397,000","-1,359,000","-1,681,000","-2,275,000","-1,962,000","-2,177,000","-2,718,000","-2,141,000","-2,606,000","-2,009,000","-1,879,000","-2,308,000","-2,645,000","-2,543,000","-2,891,000","-2,852,000","-2,542,000",,,,,,,,"732,000","0","176,000","-20,000","470,000","-51,000","70,000","-192,000","-152,000","-57,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"749,000","106,000","83,000","91,000","493,000","102,000","90,000","56,000","103,000","157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"17,121,000","3,872,000","4,263,000","4,588,000",,"6,222,000","3,051,000","3,826,000","3,735,000","4,047,000","3,078,000","4,651,000","4,423,000","2,037,000","2,858,000","3,039,000","1,978,000","963,000","806,000","1,397,000","1,359,000","1,681,000","2,275,000","1,962,000","2,177,000","2,718,000","2,141,000","2,606,000","2,009,000","1,879,000","2,308,000","2,645,000","2,543,000","2,891,000","2,852,000","2,542,000",,,,,,,,"17,000","106,000","-93,000","111,000","23,000","153,000","20,000","248,000","255,000","214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"16,199,000",,,,"4,398,000",,,,,"4,047,000","3,078,000","4,651,000","4,423,000","2,037,000","2,858,000","3,039,000","1,978,000","963,000","806,000","1,397,000","1,359,000","1,681,000","2,275,000","1,962,000","2,177,000","2,718,000","2,141,000","2,606,000","2,009,000","1,879,000","2,308,000","2,645,000","2,543,000","2,891,000","2,852,000","2,542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"9,026,000","-577,000",,,"9,603,000","199,000","1,115,000","31,498,000","-1,028,000","-2,000","-1,876,000",,"-48,721,000",,,,,"0",,,"8,000,000","-65,304,000","-449,000",,,"-7,347,000","-80,150,000",,,,,,,,,"-2,542,000","-2,641,000","-7,269,000","-2,542,000","-1,311,000","336,000","370,000","140,000","445,000","-215,000","-2,195,000","-565,000","1,678,000","237,000","-13,620,000","-266,000","-801,000","-335,000","-103,000","-1,451,000","-1,290,000","375,000","69,000","225,000","731,000","957,000","6,530,000","816,000","-8,721,000","912,000","731,000","27,092,000","481,000","864,000","165,000","262,000","-69,000","-232,000","291,000","335,000","261,000","103,000","772,000","549,000","525,000","563,000","-10,131,000","463,000","755,000","969,000","526,000","959,000","-22,001,000","767,000","-8,536,000","600,000","700,000","1,300,000","1,300,000","1,200,000","1,300,000","1,300,000","-700,000","-24,200,000","1,000,000","1,000,000","1,500,000","900,000","900,000","700,000","1,100,000","500,000","1,100,000","600,000","200,000","600,000","600,000","800,000","1,900,000","100,000","400,000","400,000","100,000","-100,000","200,000","100,000","200,000",,"300,000","200,000",,,,
	SpecialIncomeCharges,"9,026,000","-577,000","0","0","9,603,000","199,000","1,115,000","31,498,000","-1,028,000","-2,000","-1,876,000","0","-48,721,000","0","0","0",,"0","0","0","8,000,000","-57,209,000","-449,000",,,"-7,347,000","-80,150,000",,,,,,,,,,,"-4,247,000","0","-1,311,000","336,000","370,000","140,000","445,000","-215,000","-2,195,000","-565,000","1,678,000","237,000","-13,620,000","-266,000","-801,000","-335,000","-103,000","-1,451,000","-1,290,000","375,000","69,000","225,000","731,000","957,000","6,530,000","816,000","-8,721,000","912,000","731,000","27,092,000","481,000","864,000","165,000","262,000","-69,000","-232,000","291,000","335,000","261,000","103,000","772,000","549,000","525,000","563,000","-10,131,000","463,000","755,000","969,000","526,000","959,000","-22,001,000","767,000","-8,536,000","600,000","700,000","1,300,000","1,300,000","1,200,000","1,300,000","1,300,000","-700,000","-24,200,000","1,000,000","1,000,000","1,500,000","900,000","900,000","700,000","1,100,000","500,000","1,100,000","600,000","200,000","600,000","600,000","800,000","1,900,000","100,000","400,000","400,000","100,000","-100,000","200,000","100,000","200,000",,"300,000","200,000",,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-4,898,000",,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,"73,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"577,000",,,,,,"0","0","1,028,000","2,000","1,876,000","0","48,721,000",,,,,,,,,,,,,,"85,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"577,000","577,000",,,,,,,,"2,000","1,876,000","0","48,721,000",,,,,"0",,,,"57,209,000","449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,648,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"9,603,000","0","0","0","9,603,000","199,000","1,115,000","31,498,000",,,,,,"0","0","0",,"0","0","0","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,542,000","-2,641,000","-3,022,000","-2,542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"63,629,000","15,327,000","31,388,000","19,922,000","-3,008,000","-27,397,000","37,374,000","54,956,000","7,980,000","21,960,000","37,829,000","45,088,000","-17,725,000","21,819,000","25,462,000","23,037,000","3,315,000","13,312,000","207,000","22,861,000","23,252,000","-59,187,000","18,937,000","22,832,000","-10,058,000","-8,268,000","-63,318,000","16,573,000","1,597,000","9,659,000","15,952,000","9,762,000","-4,209,000","9,755,000","15,008,000","20,888,000","-9,249,000","14,686,000","13,205,000","8,590,000","13,415,000","21,330,000","25,463,000","19,011,000","23,693,000","28,572,000","27,974,000","29,159,000","24,375,000","3,888,000","25,377,000","26,070,000","25,935,000","18,365,000","23,489,000","22,809,000","20,339,000","21,370,000","20,892,000","16,608,000","18,432,000","28,416,000","19,404,000","7,111,000","17,556,000","25,842,000","44,488,000","16,421,000","20,131,000","16,094,000","15,607,000","13,708,000","14,432,000","14,886,000","14,554,000","8,586,000","7,786,000","7,049,000","11,913,000","9,826,000","9,819,000","10,701,000","3,376,000","13,817,000","10,611,000","9,816,000","12,066,000","-13,374,000","9,255,000","725,000","9,600,000","8,200,000","8,800,000","9,400,000","7,400,000","8,200,000","7,700,000","6,300,000","-18,000,000","6,200,000","10,000,000","12,100,000","10,800,000","13,300,000","14,500,000","14,000,000","13,700,000","14,200,000","13,400,000","12,900,000","12,800,000","13,700,000","13,100,000","13,500,000","13,400,000","12,900,000","11,000,000","11,300,000","10,700,000","9,800,000","8,200,000","8,600,000","7,100,000","6,600,000","5,400,000",,,,
