name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"-239,353,000","-84,529,000","-34,269,000","-58,978,000","-61,577,000","-65,698,000","-4,120,000","-52,959,000","-56,636,000","-67,044,000","-58,690,000","-52,147,000","-54,589,000","-70,200,000","-57,419,000","-48,097,000","-39,434,000","-34,822,000","-24,938,000","-20,229,000","-20,301,000","-22,034,000","-21,164,000","-15,582,000","-10,788,000","-12,491,000","-11,392,000","-12,900,000","-6,242,000","-6,622,000","-4,957,000","-4,092,000","2,129,000","-9,708,000","-2,489,000","-1,689,000","1,129,000","-2,917,000"
	CashFlowFromContinuingOperatingActivities,"-239,353,000","-84,529,000","-34,269,000","-58,978,000","-61,577,000","-65,698,000","-4,120,000","-52,959,000","-56,636,000","-67,044,000","-58,690,000","-52,147,000","-54,589,000","-70,200,000","-57,419,000","-48,097,000","-39,434,000","-34,822,000","-24,938,000","-20,229,000","-20,301,000","-22,034,000","-21,164,000","-15,582,000","-10,788,000","-12,491,000","-11,392,000","-12,900,000","-6,242,000","-6,622,000","-4,957,000","-4,092,000","2,129,000","-9,708,000","-2,489,000","-1,689,000","1,129,000","-2,917,000"
		NetIncomeFromContinuingOperations,"-349,911,000","-88,105,000","-93,349,000","-84,664,000","-83,793,000","-78,335,000","-81,307,000","-74,348,000","-77,456,000","-73,509,000","-78,496,000","-71,895,000","-74,328,000","-66,257,000","-80,012,000","-58,361,000","-50,883,000","-41,443,000","-35,313,000","-31,096,000","-27,428,000","-25,654,000","-18,235,000","-25,373,000","-18,880,000","-16,561,000","-21,248,000","-11,868,000","-14,945,000","-9,160,000","-10,527,000","-5,919,000","8,372,000","-19,932,000","-3,556,000","-2,536,000","4,368,000","-7,049,000"
		OperatingGainsLosses,,,,,,,"37,000","0",,,"100,000","800,000",,,,,,,,,,,,,"-38,000","42,000",,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,"21,000","0",,,"37,000","0",,,"100,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-38,000","42,000",,,,,,,,,,,,
		DepreciationAmortizationDepletion,"8,714,000","1,591,000","2,488,000","2,317,000","2,318,000","2,222,000","2,157,000","2,173,000","2,053,000","1,949,000","1,896,000","1,789,000","1,737,000","1,648,000","1,478,000","1,190,000","731,000","333,000","278,000","250,000","222,000","206,000","173,000","131,000","64,000","15,000","27,000","10,000","5,000","6,000","2,000","2,000","-3,000","5,000","1,000","1,000","1,000","1,000"
			DepreciationAndAmortization,"8,714,000","1,591,000","2,488,000","2,317,000","2,318,000","2,222,000","2,157,000","2,173,000","2,053,000","1,949,000","1,896,000","1,789,000","1,737,000","1,648,000","1,478,000","1,190,000","731,000","333,000","278,000","250,000","222,000","206,000","173,000","131,000","64,000","15,000","27,000","10,000","5,000","6,000","2,000","2,000","-3,000","5,000","1,000","1,000","1,000","1,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,"250,000","222,000","206,000","173,000","131,000","64,000","15,000","27,000","10,000","5,000","6,000","2,000","2,000","-3,000","5,000","1,000","1,000","1,000","1,000"
		AmortizationOfSecurities,"1,907,000","498,000","518,000","400,000","491,000","360,000","370,000","288,000","128,000","42,000","-153,000","-360,000","-359,000","-458,000","-546,000","-583,000","-539,000","-217,000","125,000","148,000","158,000","301,000","-229,000","517,000","1,008,000","1,286,000","1,751,000","834,000","522,000","358,000","277,000","111,000","122,000","16,000","0","0","-16,000","16,000"
		StockBasedCompensation,"55,932,000","14,335,000","14,028,000","13,762,000","13,807,000","12,268,000","11,504,000","13,255,000","13,948,000","12,644,000","12,074,000","12,152,000","15,201,000","12,269,000","9,553,000","9,251,000","7,999,000","7,014,000","6,097,000","6,000,000","5,656,000","5,347,000","1,656,000","5,268,000","5,136,000","4,724,000","2,964,000","2,234,000","2,570,000","2,483,000","5,773,000","484,000","-1,478,000","5,322,000","696,000","340,000","-2,640,000","3,317,000"
		OtherNonCashItems,"2,275,000","634,000","696,000","541,000","404,000","394,000","377,000","386,000","389,000","383,000","214,000","786,000","18,000","17,000","17,000","102,000","77,000","64,000",,"6,148,000",,,,,,,,,,,"0","750,000","-2,765,000","2,763,000","-1,000","-1,000","-1,000","-1,000"
		ChangeInWorkingCapital,"41,709,000","-13,482,000","41,329,000","8,666,000","5,196,000","-2,607,000","62,742,000","5,287,000","4,209,000","-8,553,000","5,675,000","4,581,000","3,015,000","-17,419,000","12,091,000","304,000","3,181,000","-573,000","3,875,000","4,469,000","1,091,000","-2,234,000","-4,529,000","3,879,000","1,922,000","-1,997,000","4,999,000","-4,110,000","5,606,000","-309,000","-482,000","480,000","-2,119,000","2,118,000","371,000","507,000","-583,000","799,000"
			ChangeInReceivables,"8,942,000","318,000","-986,000","0","9,610,000","-8,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"8,942,000","318,000","-986,000","0","9,610,000","-8,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"6,963,000","609,000","-2,659,000","8,422,000","591,000","1,828,000","-9,383,000","-706,000","3,311,000","-1,888,000","-2,202,000","484,000","2,154,000","-1,434,000","-3,425,000","-378,000","-1,772,000","-189,000","341,000","-400,000","-924,000","199,000","-140,000","214,000","488,000","-1,304,000","1,747,000","800,000","-2,233,000","-1,081,000","-1,279,000","297,000","-115,000","-149,000","365,000","-142,000","-425,000","44,000"
