name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
MarketCap,"1,788,779,991","2,028,717,827","2,169,318,154","2,113,175,970","2,087,921,895","2,049,348,304","1,514,757,651","1,085,354,979","1,164,685,325","773,488,174","1,324,677,615","1,200,946,459","1,241,828,035","1,118,094,528","1,113,533,203","1,396,132,308","1,456,048,034","1,381,566,905","936,228,789","1,001,961,184","975,189,318","980,897,463","955,346,103","730,453,787","693,797,329","663,113,898","655,019,378","639,445,033","687,257,938","648,769,357","653,170,392","574,007,814","624,486,227","625,586,180","704,468,691","580,654,793","539,678,894","505,281,438","483,662,712","479,141,817","434,675,268","437,833,732","422,667,882","352,278,754","433,471,262","444,598,448","443,179,335","372,104,594","336,225,289","359,777,235","146,577,004","268,132,869","241,975,538","183,068,137","358,817,003","362,079,129","271,475,630","450,266,938","454,837,998","495,588,546","454,453,001","545,090,328","566,087,414","523,751,400","533,174,433","562,325,472","516,014,266","492,818,555","518,823,234","473,251,611","560,710,826","473,924,500","504,487,990","526,267,036","541,411,145","473,746,261","460,425,533","473,252,516","463,265,315","447,115,160","466,446,699","470,328,677","461,446,349","381,563,625","308,739,188","292,370,471","217,219,453","238,313,316","195,513,558","199,071,864","260,365,824","298,261,659","266,322,318","261,283,407","288,629,120","309,445,286","336,026,995","315,521,747","243,008,360","214,969,393","182,810,996","168,464,947","156,790,499","170,929,413","173,006,874","160,664,164","151,478,587","159,575,227","125,916,804","112,766,115"
PeRatio,"9.069","9.02","9.193","9.055","12.681","19.922","18.715","15.387","9.246","6.966","11.987","10.668","11.399","11.092","12.792","17.471","18.812","17.618","16.191","17.709","18.651","20.495","20.299","16.441","15.793","15.125","16.144","15.583","18.169","17.257","16.935","14.58","13.994","14.113","15.749","13.28","13.859","13.581","13.122","13.652","12.329","12.887","10.509","8.76","12.074","13.281","23.628","70.455",,,,,"183.75","21.462","22.74","13.155","8.962","13.624","13.841","14.343","14.761","15.745","17.434","15.509","15.816","16.736","26.626","25.725","31.982","32","39.112","17.869","17.821","17.108","17.133","14.169","13.779","14.9","15.322","16.211","19.213","20.409","20.038","16.006","14.886","15.593","9.966","11.47","9.376","10.139","14.835","17.613","16.071","16.156","18.147","27.716","35.341","39.462","37.314","17.935","15.564","14.391","13.56","16.641","18.064","17.754","18.519","19.577","15.476","13.889"
ForwardPeRatio,"10.111","11.377","12.987","12.225","10.288","12.063","9.606","7.267","8.696","7.023","11.062","9.425","10.834","9.852","9.311","11.947","12.315","12.438","14.045","14.903","17.241","17.825","17.762","14.925","15.221","13.387","13.831","13.569","14.205","13.587","14.728","12.723","12.658","12.69","14.556","12.048","11.442","11.696","11.468","9.843","9.217","13.387","13.193","10.395","12.5","12.804","14.793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,"1.297","2.669","1.864",,"1.017","1.515","1.292","1.526","1.35",,,"1.11","0.98",,,,,,,,,,,,"1.699","1.842","1.59","1.581","1.586","1.818","1.506","1.43","1.462","1.433","1.23","1.152","1.674","1.649","1.3","1.562","1.601","1.85",,,,,"-39.324","-35.507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.578","4.021","4.306","4.148","4.058","4.136","3.185","2.346","2.635","2.411","4.09","3.666","3.835","3.476","3.465","4.36","4.495","4.265","4.379","4.774","4.815","4.935","4.91","3.828","3.725","3.654","3.632","3.595","3.902","3.738","3.728","3.244","3.543","3.53","3.998","3.347","3.121","2.947","2.847","2.905","2.748","2.802","2.653","2.212","2.705","2.761","2.532","1.995","1.662","1.656","0.978","1.813","1.572","1.199","2.31","2.329","1.754","2.924","2.995","3.313","3.495","3.873","4.271","3.989","4.068","4.354","4.292","4.146","4.624","4.394","5.332","4.664","4.881","4.965","5.101","4.326","4.21","4.386","4.335","4.385","5.01","5.328","5.231","3.575","3.515","3.905","2.96","3.364","2.75","2.912","4.019","4.811","4.409","4.444","5.072","5.506","6.177","6.01","4.841","4.469","3.983","3.727","3.655","4.295","4.977","4.734","35.077","37.08","29.314","26.307"
PbRatio,"1.201","1.335","1.403","1.353","1.381","1.394","1.063","0.781","1.043","0.683","1.162","1.073","1.134","1.042","1.068","1.361","1.435","2.438","1.659","1.792","1.792","1.838","1.781","1.38","1.328","1.264","1.251","1.232","1.317","1.243","1.25","1.11","1.224","1.253","1.426","1.196","1.104","1.037","1","1.017","0.991","0.983","0.959","0.799","1.023","1.087","1.087","0.904","0.834","0.919","0.499","0.892","0.777","0.585","1.149","1.133","0.848","1.412","1.441","1.618","1.651","2.292","2.422","2.31","2.352","2.522","2.48","2.368","2.552","2.382","2.874","2.349","2.573","2.636","2.799","2.498","2.432","2.593","2.593","2.586","3.08","3.122","3.063","2.678","2.237","2.292","1.882","2.149","1.763","1.802","2.395","2.711","2.477","2.362","2.603","2.798","3.129","2.963","2.321","2.075","1.799","1.703","1.623","1.836","2.165","2.057","1.996","2.177","1.718","1.606"
