name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999
MarketCap,"1,413,841,620","1,528,165,530","1,524,241,510","1,458,293,460","1,441,272,070","1,247,532,300","1,220,887,750","1,209,603,550","1,069,423,840","730,250,920","1,099,589,920","1,035,041,175","1,048,840,401","840,982,021","725,774,000","1,105,533,194","948,574,790","1,166,350,744","1,083,884,918","1,140,324,085","1,033,501,150","792,422,400","731,498,303","573,959,360","600,650,310","656,575,920","735,375,040","935,138,000","1,078,629,380","1,081,839,080","1,145,253,600","1,139,653,200","1,164,160,020","1,173,621,700","1,279,468,820","1,163,107,240","772,665,555","697,957,656","710,108,420","701,070,151","731,493,150","552,961,538","520,881,097","534,713,200","751,042,560","572,272,100","563,057,950","430,768,100","490,208,850","385,884,100","406,446,600","311,488,550","306,578,500","104,465,745","165,917,685","315,702,800","203,231,280","156,359,200","222,562,560","271,256,158","284,911,872","226,631,771","287,040,600","295,658,440","279,473,790","335,946,000","392,994,850","402,648,800","379,542,000","323,868,450","527,107,480","416,886,600","291,386,180","364,828,200","332,245,300","87,012,900","65,424,770","11,857,600","8,152,245","7,040,575","5,558,349","4,654,735","1,861,894","4,296,678","2,864,452","3,132,994","2,373,073","4,266,215","6,171,589","16,633,086","27,865,125","34,157,250"
EnterpriseValue,"4,187,657,620","4,335,851,530","4,162,222,510","4,259,073,460","4,408,602,070","4,339,982,300","4,303,005,750","4,269,533,550","4,285,651,840","4,051,112,920","4,342,255,920","4,396,193,175","4,474,650,401","4,174,197,021","4,082,592,000","4,454,291,194","4,338,537,790","4,401,087,744","4,044,135,918","3,957,606,085","3,744,177,150","3,448,640,400","3,422,269,303","3,284,016,360","3,349,471,310","3,719,554,920","3,676,599,040","3,931,167,000","3,633,302,380","3,731,230,080","3,820,559,600","3,732,112,200","3,579,904,020","2,897,839,700","2,975,992,820","2,048,595,240","1,388,772,555","1,386,483,656","1,398,634,420","1,388,372,151","1,114,293,150","933,864,538","854,405,097","868,237,200","1,114,554,560","932,277,100","937,416,950","754,159,100","241,647,850","146,663,100","701,133,600","94,286,550","114,275,500","-76,923,255","5,549,685","158,279,800","49,260,280","19,296,200","97,873,560","162,184,158","485,109,872","115,624,771","189,814,600","209,512,440","193,327,790","263,304,000","331,992,850","341,646,800","294,596,000","197,054,450","406,241,480","308,153,600","193,408,180","269,867,200","246,135,300","40,224,900","26,005,770","-10,887,400","-8,724,755","1,201,575","13,718,349","26,692,735","23,899,894","33,059,678","32,369,452","31,778,994","60,527,073","65,988,215","67,893,589","77,574,086","76,165,125","69,057,250"
PeRatio,"3.967","5.571","6.286","5.517","4.748","6.022","5.67","6.049","9.965","4.386","6.383","6.692","7.056","6.707","7.912","10.67","11.656","14.304","11.926","18.382","14.442","10.098","11.987","11.411","13.072","15.231","10.575","8.685","10.45","10.859","12.098","13.109","15.345","15.544","17.635","16.116","10.545","9.901","10.072","10.39","13.048","9.515","9.366","9.626","14.288","11.549","12.026","10.416","12.722","11.503","12.701","11.696","14.56","5.09","9","13.838","8.33","9.444","15.125","16.389","11.664","9.65","12","11.19","10.578","12.5","14.106","14.504","14.783","13.857","24.02","35.566","19.716","23.643","17.159","8.667","6.471","1.27","1.31",,,,,,,,,,,,,"3.125"
ForwardPeRatio,"7.179","7.862","7.008","6.456","6.053","6.297","4.568","4.143","4.209","3.6","5.553","5.531","6.964","5.371",,"6.627","7.752","9.766","10.582",,"10.593","8.124",,,"4.407","4.105","4.824","6.431","7.975","7.273","10.091","10.235","10.493","9.05","11.211","10.111","7.407","6.609","8.375","7.174","7.525","6.916","7.321","7.508","10.341","8.203","10.373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.169",,,,,,"0.19","0.148","0.098","0.4","0.463","0.369","0.536","0.413",,"0.51","0.597","0.751",,,,,,,"0.245","0.228",,"0.357","0.443","0.404","0.531","0.539","0.552","0.476","0.59","0.532","0.39","0.348","0.441","0.378","0.396","0.419","0.425","0.45","0.621","0.533","0.648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.032","1.21","1.197","0.958","0.926","0.85","0.84","0.86","0.803","0.526","0.794","0.75","0.73","0.571","0.545","0.73","0.781","1.005","0.97","1.14","1.03","0.775","0.686","0.496","0.527","0.59","0.688","0.893","1.055","1.066","1.192","1.236","1.397","1.548","1.892","1.962","1.472","1.399","1.423","1.407","1.566","1.24","1.217","1.251","1.844","1.481","1.543","1.235","1.469","1.224","1.324","1.12","1.153","0.404","0.663","1.224","0.799","0.622","0.891","1.056","1.117","0.911","1.22","1.272","1.202","1.531","1.961","2.017","2.034","1.834","3.129","3.662","2.533","3.08","2.682","2.009","1.528","0.289","0.2","0.09","0.094","0.097","0.039","0.117","0.079","0.089","0.062","0.117","0.17","0.522","0.823","0.865"
PbRatio,"1.134","1.289","1.09","1.077","1.129","1.025","1.086","1.164","1.185","0.714","1.194","1.149","1.203","1.031","0.933","1.771","1.554","2.013","1.901","2.06","1.719","1.409","1.261","0.92","0.976","1.09","1.17","1.439","1.681","1.712","1.888","1.968","2.048","2.052","2.352","2.279","1.958","1.731","1.75","1.75","1.908","1.499","1.473","1.511","2.227","1.795","1.86","1.503","1.801","1.501","1.672","1.343","1.385","0.489","0.847","1.617","1.07","0.87","1.298","1.699","1.802","1.5","2.013","2.185","2.066","2.669","3.538","3.625","3.355","3.098","5.49","4.646","3.492","4.696","4.655","2.594","2.141","0.432","0.417","0.742","0.789",,,"2.732","0.483","0.311","0.153","0.26","0.376","0.517","0.844","1.048"
EnterprisesValueRevenueRatio,"2.467","8.677","11.649","10.322","10.307","10.412","11.246","10.577","10.059","14.014","12.485","12.351","12.9","12.027","11.707","13.226","12.405","13.468","12.738","12.904","12.87","12.682","12.61","18.304","11.572","12.87","12.348","13.66","12.513","13.062","13.814","13.657","13.299","11.42","12.552","8.697","8.895","9.609","9.739","9.589","7.899","7.171","7.08","7.202","9.622","8.452","9.396","7.698","2.511","1.679","8.597","1.173","1.464","-1.006","0.107","2.385","0.704","0.286","1.667","2.587","7.216","1.769","2.786","3.457","2.932","4.354","5.687","5.769","5.48","3.904","8.836","6.624","4.437","6.367","7.826","1.362","0.916","-0.387","-0.316","0.049","0.682","1.467","1.577","2.436","3.1","3.662","7.156","6.494","6.753","9.836","7.395","8.422"
EnterprisesValueEBITDARatio,"5.674","15.86","31.565","26.726","25.418","24.747","45.047","29.896","19.108","72.151","36.451","42.169","40.602","36.402","35.251","48.235","40.828","44.905","54.373","33.658","42.335","42.335","36.936","-269.027","33.463","38.169","83.29","100.05","39.568","39.512","40.313","42.017","42.799","40.689","41.216","31.957","51.614","34.706","35.475","31.115","27.601","35.788","24.954","27.071","35.727","31.747","32.096","30.575","10.022","6.5","39.679","4.817","7.428","-3.872","-29.52","14.029","3.237","1.104","7.878","13.767","30.767","6.898","8.927","12.425","8.963","15.353","15.091","15.222","13.153","9.489","21.801","16.416","10.362","13.803","18.379","3.802","2.42","-0.956","-0.777","0.137","2.463","5.14","9.428","8.332","-57.291","-42.429","-2.832","77.542","108.804","284.154","36.269","53.121"
