name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"680,442,000","183,710,000","190,989,000","158,842,000","146,901,000","166,352,000","179,382,000","158,947,000","174,900,000","192,113,000","192,442,000","170,499,000","184,065,000","199,038,000","190,465,000","166,480,000","178,299,000","184,023,000","166,365,000","157,185,000","179,364,000","189,898,000","166,519,000","184,617,000","159,861,000","151,594,000","171,074,000","162,852,000","140,487,000","120,231,000","149,243,000","140,242,000","127,603,000","142,436,000","130,905,000","130,749,000","152,679,000","121,710,000","116,082,000","136,137,000","129,837,000","132,352,000","123,734,000","110,841,000","104,614,000","97,820,000","92,833,000","101,477,000","96,266,000","82,654,000","95,292,000","119,828,000","100,235,000","99,889,000","95,499,000","99,726,000","80,221,000","69,387,000","70,653,000","79,467,000","84,052,000","61,747,000","66,682,000","77,848,000","64,086,000","60,321,000","58,781,000","69,290,000","55,739,000","53,896,000","56,241,000","63,283,000","52,101,000","47,605,000"
	OperatingRevenue,"680,442,000","183,710,000","190,989,000","158,842,000","146,901,000","166,352,000","179,382,000","158,947,000","174,900,000","192,113,000","202,884,000","167,015,000","181,109,000","195,036,000","188,037,000","165,330,000","177,094,000","181,161,000","166,365,000","157,185,000","179,364,000","189,898,000","166,519,000","184,617,000","159,861,000","151,594,000","171,074,000","162,852,000","140,487,000","120,231,000","149,243,000","140,242,000","127,603,000","142,436,000","130,905,000","130,749,000","152,679,000","121,710,000","116,082,000","136,137,000","129,837,000","132,352,000","123,734,000","110,841,000","104,614,000","97,820,000","92,833,000","101,477,000","96,266,000","82,654,000","95,292,000","119,828,000","100,235,000","99,889,000","95,499,000","99,726,000","80,221,000","69,387,000","70,653,000","79,467,000","84,052,000","61,747,000","66,682,000","77,848,000","64,086,000","60,321,000","58,781,000","69,290,000","55,739,000","53,896,000","56,241,000","63,283,000","52,101,000","47,605,000"
CostOfRevenue,"419,846,000","113,805,000","115,413,000","95,702,000","94,926,000","92,705,000","104,341,000","104,917,000","109,514,000","110,295,000","117,940,000","115,004,000","118,918,000","124,859,000","99,656,000","117,688,000","120,837,000","110,651,000","102,009,000","97,992,000","108,871,000","115,488,000","99,882,000","110,128,000","94,065,000","87,721,000","106,935,000","103,520,000","89,704,000","76,206,000","94,383,000","84,767,000","87,646,000","88,977,000","88,001,000","90,993,000","102,298,000","93,978,000","94,055,000","103,596,000","89,771,000","92,558,000","90,743,000","75,078,000","71,461,000","82,827,000","74,736,000","76,294,000","77,613,000","66,960,000","72,105,000","80,174,000","72,200,000","68,127,000","70,400,000","68,472,000","57,210,000","46,726,000","51,045,000","50,501,000","59,542,000","55,646,000","52,180,000","45,476,000","40,516,000","37,399,000","37,410,000","37,928,000","38,932,000","34,295,000","36,373,000","35,971,000","33,016,000","30,718,000"
GrossProfit,"260,596,000","69,905,000","75,576,000","63,140,000","51,975,000","73,647,000","75,041,000","54,030,000","65,386,000","81,818,000","74,502,000","55,495,000","65,147,000","74,179,000","90,809,000","48,792,000","57,462,000","73,372,000","64,356,000","59,193,000","70,493,000","74,410,000","66,637,000","74,489,000","65,796,000","63,873,000","64,139,000","59,332,000","50,783,000","44,025,000","54,860,000","55,475,000","39,957,000","53,459,000","42,904,000","39,756,000","50,381,000","27,732,000","22,027,000","32,541,000","40,066,000","39,794,000","32,991,000","35,763,000","33,153,000","14,993,000","18,097,000","25,183,000","18,653,000","15,694,000","23,187,000","39,654,000","28,035,000","31,762,000","25,099,000","31,254,000","23,011,000","22,661,000","19,608,000","28,966,000","24,510,000","6,101,000","14,502,000","32,372,000","23,570,000","22,922,000","21,371,000","31,362,000","16,807,000","19,601,000","19,868,000","27,312,000","19,085,000","16,887,000"
OperatingExpense,"94,472,000","23,001,000","20,715,000","27,400,000","23,356,000","23,758,000","21,846,000","20,105,000","17,311,000","20,761,000","20,030,000","16,776,000","18,267,000","20,454,000","9,356,000","22,890,000","20,829,000","18,656,000","14,160,000","15,223,000","17,341,000","14,914,000","15,105,000","24,972,000","13,046,000","12,773,000","13,831,000","12,668,000","12,140,000","14,000,000","12,727,000","11,687,000","9,520,000","10,888,000","17,195,000","9,959,000","12,519,000","19,221,000","13,201,000","11,089,000","12,923,000","13,284,000","15,685,000","11,555,000","13,779,000","11,874,000","13,859,000","10,365,000","13,296,000","13,489,000","13,884,000","13,693,000","11,284,000","12,637,000","8,496,000","10,083,000","8,730,000","9,914,000","7,248,000","7,974,000","10,045,000","8,437,000","7,660,000","7,506,000","8,120,000","8,152,000","7,578,000","6,099,000","5,340,000","6,215,000","6,264,000","4,776,000","5,879,000","4,488,000"
	SellingGeneralAndAdministration,"90,155,000","21,937,000","19,765,000","26,225,000","22,228,000","22,882,000","20,732,000","18,615,000","16,139,000","19,142,000","18,155,000","15,714,000","17,457,000","19,554,000","8,238,000","22,184,000","19,578,000","17,548,000","13,371,000","14,507,000","16,291,000","14,312,000","14,373,000","23,886,000","12,451,000","12,424,000","13,163,000","12,333,000","11,726,000","13,637,000","12,339,000","11,437,000","9,288,000","10,975,000","15,676,000","9,121,000","10,911,000","18,221,000","11,041,000","9,653,000","11,459,000","12,236,000","14,012,000","9,209,000","11,204,000","9,667,000","11,872,000","9,113,000","9,682,000","10,222,000","10,533,000","9,830,000","8,797,000","11,836,000","9,098,000","10,234,000","7,945,000","9,546,000","8,322,000","7,022,000","8,984,000","7,733,000","7,166,000","6,680,000","7,230,000","7,379,000","6,413,000","5,322,000","4,626,000","5,835,000","4,235,000","4,776,000","4,979,000","4,186,000"
		GeneralAndAdministrativeExpense,"74,867,000","17,572,000","15,501,000","23,554,000","18,240,000","18,606,000","17,072,000","14,539,000","11,285,000","14,348,000","14,032,000","11,931,000","14,181,000","15,689,000","4,425,000","13,606,000","15,866,000","13,849,000","9,854,000","10,877,000","12,201,000","9,949,000","10,085,000","19,093,000","8,783,000","8,749,000","9,185,000","7,950,000","7,443,000","10,204,000","7,767,000","7,179,000","6,072,000","7,596,000","8,924,000","6,546,000","7,134,000","6,650,000","7,952,000","6,208,000","6,793,000","7,314,000","7,130,000","6,269,000","7,479,000","7,007,000","7,646,000","5,780,000","6,996,000","7,020,000","6,858,000","6,437,000","5,582,000","7,535,000",,,,,,,,,,,,,,,,,,,,
			OtherGandA,"74,867,000","17,572,000","15,501,000","23,554,000","18,240,000","18,606,000","17,072,000","14,539,000","11,285,000","14,348,000","14,032,000","11,931,000","14,181,000","15,689,000","4,425,000","13,606,000","15,866,000","13,849,000","9,854,000","10,877,000","12,201,000","9,949,000","10,085,000","19,093,000","8,783,000","8,749,000","9,185,000","7,950,000","7,443,000","10,204,000","7,767,000","7,179,000","6,072,000","7,596,000","8,924,000","6,546,000","7,134,000","6,650,000","7,952,000","6,208,000","6,793,000","7,314,000","7,130,000","6,269,000","7,479,000","7,007,000","7,646,000","5,780,000","6,996,000","7,020,000","6,858,000","6,437,000","5,582,000","7,535,000",,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"15,288,000","4,365,000","4,264,000","2,671,000","3,988,000","4,276,000","3,660,000","4,076,000","4,854,000","4,794,000","4,123,000","3,783,000","3,276,000","3,865,000","3,813,000","8,578,000","3,712,000","3,699,000","3,517,000","3,630,000","4,090,000","4,363,000","4,288,000","4,793,000","3,668,000","3,675,000","3,978,000","4,383,000","4,283,000","3,433,000","4,572,000","4,258,000","3,216,000","3,379,000","6,752,000","2,575,000","3,777,000","11,571,000","3,089,000","3,445,000","4,666,000","4,922,000","6,882,000","2,940,000","3,725,000","2,660,000","4,226,000","3,333,000","2,686,000","3,202,000","3,675,000","3,393,000","3,215,000","4,301,000",,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"4,317,000","1,064,000","950,000","1,175,000","1,128,000","876,000","1,114,000","1,490,000","1,172,000","1,619,000","1,875,000","1,062,000","810,000","900,000","1,118,000","706,000","1,251,000","1,108,000","789,000","716,000","1,050,000","602,000","732,000","1,086,000","595,000","349,000","668,000","335,000","414,000","363,000","388,000","250,000","232,000","-87,000","1,519,000","838,000","1,608,000","1,000,000","2,160,000","1,436,000","1,464,000","1,048,000","1,673,000","2,346,000","2,575,000","2,207,000","1,987,000","1,252,000","3,614,000","3,267,000","3,351,000","3,863,000","2,487,000","801,000","1,220,000","1,894,000","785,000","696,000","946,000","952,000","1,061,000","704,000","494,000","826,000","890,000","773,000","1,165,000","777,000","714,000","380,000",,,"900,000","302,000"
	OtherTaxes,"-18,275,000",,,,,,,"-7,014,000","-5,672,000","-4,132,000","-4,415,000","-4,056,000","-4,637,000","-7,764,000","-4,020,000","-4,066,000","-3,556,000","-7,361,000","-3,859,000","-3,506,000","-4,356,000","-6,157,000","-4,123,000","-3,463,000","-4,519,000","-4,398,000","-6,514,000","-8,634,000","-4,731,000","-5,552,000","-5,809,000","-5,487,000","-6,130,000","-6,717,000","-5,603,000","-5,027,000","-5,783,000","-3,532,000","-2,710,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,822,000","-2,045,000",,"-328,000",,,,,,,,,,,,,,,,
