name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,03/31/2015
OperatingIncome,"-18,287,000","-6,386,000","-5,411,000","-3,644,000","-2,846,000","-5,973,000","-6,401,000","-2,498,000","-7,017,000","-4,497,000","-3,031,000","-1,539,000","-1,790,000","-2,717,000","-1,866,000","-1,172,000","-2,120,000","-4,395,000","-4,204,000","-756,000","-677,000","-837,000","-3,252,000","-523,000","-865,000","-1,486,000","-1,844,000"
NetNonOperatingInterestIncomeExpense,"-2,085,000","-566,000","-396,000","-542,000","-581,000","-728,000","-624,000","-1,010,000","-1,399,000","-379,000","-1,306,000","-1,297,000","-632,000","-303,000","-533,000","-608,000","-562,000","-552,000","-633,000","-761,000","-650,000","-445,000","-420,000","-399,000","-344,000","-313,000","-308,000"
	InterestExpenseNonOperating,"2,085,000","566,000","396,000","542,000","581,000","728,000","624,000","1,010,000","1,399,000","379,000","1,306,000","1,297,000","632,000","303,000","533,000","608,000","562,000","552,000","633,000","761,000","650,000","445,000","420,000","399,000","344,000","313,000","308,000"
	TotalOtherFinanceCost,,,,,,,,,,,,,,"303,000",,"608,000","562,000","552,000",,,"650,000",,,,,,
OtherIncomeExpense,"4,258,000","-2,465,000","5,641,000","1,697,000","-615,000","-3,990,000","-7,711,000","-1,031,000","-1,031,000","-69,000","8,000","-41,000","-37,000",,"-69,000","-85,000","-10,000","-53,000","-8,000","-20,000","61,000","-3,000","39,000","77,000","921,000","-6,000","31,000"
	SpecialIncomeCharges,"3,230,000","-2,570,000","5,360,000","1,430,000","-990,000","-4,150,000","-8,043,000","-909,000","-910,000",,,,,,,,,,"-8,000","-20,000","61,000","-3,000","39,000","77,000","921,000","-6,000","31,000"
		RestructuringAndMergernAcquisition,"-3,380,000","2,570,000","-5,510,000","-1,430,000","990,000","4,150,000","1,701,000","909,000","910,000",,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"6,342,000",,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,028,000","105,000","281,000","267,000","375,000","160,000","332,000","-122,000","-121,000","-69,000","8,000","-41,000","-37,000",,"-69,000","-85,000","-10,000","-53,000","-8,000","-20,000","61,000","-3,000","39,000","77,000","921,000","-6,000","31,000"
PretaxIncome,"-16,114,000","-9,417,000","-166,000","-2,489,000","-4,042,000","-10,691,000","-14,736,000","-4,539,000","-9,447,000","-4,945,000","-4,329,000","-2,877,000","-2,459,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,121,000"
TaxProvision,"-1,133,000","-317,000","-238,000","-292,000","-286,000","-312,000","-723,000",,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-5,429,000","-2,664,000","-2,618,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-15,079,000","-3,021,000","-2,720,000","-1,285,000","657,000","-2,405,000","-2,949,000","-1,805,000","-2,110,000"
	NetIncome,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-5,429,000","-2,664,000","-2,618,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,110,000"
		NetIncomeIncludingNoncontrollingInterests,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-5,429,000","-2,664,000","-2,618,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,110,000"
			NetIncomeContinuousOperations,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-4,329,000","-2,877,000","-2,459,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,121,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","0",,"-1,100,000","213,000","-159,000",,,,,,,,"0","0",,,"0","0","11,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,"10,234,000","1,484,000","1,454,000",,,"1,560,000",,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,"0",,,,"16,198,000","1,484,000",,"1,426,000",,,,"1,261,000","1,164,000"
DilutedNIAvailtoComStockholders,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-5,429,000","-2,664,000","-2,618,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-15,079,000","-3,021,000","-2,720,000","-1,285,000","657,000","-2,405,000","-2,949,000","-1,805,000","-2,110,000"
BasicEPS,,"-0.47","0.004","-0.11","-0.19","-0.54","-0.73","-0.24","-0.54","-0.3","-0.36","-0.18","-0.18","-0.21","-0.19","-0.15","-0.21","-0.41","-4.35","-0.251","-0.362","-0.171",,"-0.32",,"-0.24","-0.281"
DilutedEPS,,"-0.47","0.004","-0.11","-0.19","-0.54","-0.73","-0.24","-0.54","-0.3","-0.36","-0.18","-0.18","-0.21","-0.19","-0.15","-0.21","-0.41","-4.35","-0.251","-0.362","-0.171",,"-0.32",,"-0.24","-0.281"
BasicAverageShares,,"19,366,911","19,304,238","19,291,374","19,275,779","19,200,231","19,118,276","19,112,797","17,549,118","16,423,853","15,031,256","14,639,020","14,451,979","14,367,056","13,010,761","12,624,858","12,549,226","12,073,776","4,831,991","12,044,435","7,513,427","7,513,427",,"7,513,427",,"7,513,427","7,513,427"
DilutedAverageShares,,"19,366,911","19,304,238","19,291,374","19,275,779","19,200,231","19,118,276","19,112,797","17,549,118","16,423,853","15,031,256","14,639,020","14,451,979","14,367,056","13,010,761","12,624,858","12,549,226","12,073,776","4,831,991","12,044,435","7,513,427","7,513,427",,"7,513,427",,"7,513,427","7,513,427"
TotalOperatingIncomeAsReported,"-18,437,000","-6,386,000","-5,561,000","-3,644,000","-2,846,000","-5,973,000","-12,743,000","-2,498,000","-7,017,000","-4,497,000","-3,031,000","-1,539,000","-1,790,000","-2,717,000","-1,866,000","-1,172,000","-2,120,000","-4,395,000","-4,204,000","-756,000","-677,000","-837,000","-3,252,000","-523,000","-865,000","-1,486,000","-1,844,000"
TotalExpenses,"118,291,000","29,803,000","30,224,000","28,723,000","29,541,000","27,435,000","25,325,000","24,703,000","20,610,000","20,853,000","21,983,000","22,283,000","19,990,000","17,373,000","16,434,000","16,992,000","17,197,000","16,489,000","15,885,000","13,131,000","12,479,000","10,599,000","12,670,000","10,658,000","10,539,000","9,557,000","8,024,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-5,429,000","-2,664,000","-2,618,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,110,000"
NormalizedIncome,"-17,983,893.757","-6,617,380","-3,840,800","-3,552,640","-2,805,600","-6,349,350","-5,970,000","-3,630,000","-8,537,000","-4,945,000","-4,329,000","-2,877,000","-2,459,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,121,000"
InterestExpense,"2,085,000","566,000","396,000","542,000","581,000","728,000","624,000","1,010,000","1,399,000","379,000","1,306,000","1,297,000","632,000","303,000","533,000","608,000","562,000","552,000","633,000","761,000","650,000","445,000","420,000","399,000","344,000","313,000","308,000"
NetInterestIncome,"-2,085,000","-566,000","-396,000","-542,000","-581,000","-728,000","-624,000","-1,010,000","-1,399,000","-379,000","-1,306,000","-1,297,000","-632,000","-303,000","-533,000","-608,000","-562,000","-552,000","-633,000","-761,000","-650,000","-445,000","-420,000","-399,000","-344,000","-313,000","-308,000"
EBIT,"-14,029,000","-8,851,000","230,000","-1,947,000","-3,461,000","-9,963,000","-14,112,000","-3,529,000","-8,048,000","-4,566,000","-3,023,000","-1,580,000","-1,827,000","-2,717,000","-1,935,000","-1,257,000","-2,130,000","-4,448,000","-4,212,000","-776,000","-616,000","-840,000","-3,213,000","-446,000","56,000","-1,492,000","-1,813,000"
EBITDA,"-2,927,000"
ReconciledCostOfRevenue,"24,360,000","4,851,000","6,732,000","6,525,000","6,252,000","5,137,000","3,806,000","4,566,000","3,532,000","4,143,000","4,502,000","4,849,000","4,581,000","4,001,000","4,054,000","3,843,000","3,807,000","3,175,000","2,849,000","2,884,000","3,090,000","2,347,000","3,018,000","2,978,000","2,848,000","2,087,000","1,766,000"
ReconciledDepreciation,"11,102,000","2,961,000","2,810,000","2,723,000","2,608,000","2,539,000","2,314,000","2,411,000","1,910,000","1,375,000","1,413,000","1,346,000","1,084,000","828,000","715,000","777,000","719,000","681,000","657,000","656,000","594,000","498,000","500,000","499,000","450,000","453,000","425,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-14,981,000","-9,100,000","72,000","-2,197,000","-3,756,000","-10,379,000","-14,013,000","-4,539,000","-9,447,000","-4,945,000","-4,329,000","-2,877,000","-2,459,000","-3,020,000","-2,468,000","-1,865,000","-2,692,000","-5,000,000","-4,845,000","-1,537,000","-1,266,000","-1,285,000","-3,633,000","-845,000","-288,000","-1,805,000","-2,121,000"
TotalUnusualItemsExcludingGoodwill,"3,230,000","-2,570,000","5,360,000","1,430,000","-990,000","-4,150,000","-8,043,000","-909,000","-910,000",,,,,,,,,,"-8,000","-20,000","61,000","-3,000","39,000","77,000","921,000","-6,000","31,000"
TotalUnusualItems,"3,230,000","-2,570,000","5,360,000","1,430,000","-990,000","-4,150,000","-8,043,000","-909,000","-910,000",,,,,,,,,,"-8,000","-20,000","61,000","-3,000","39,000","77,000","921,000","-6,000","31,000"
NormalizedEBITDA,"-6,157,000","-3,320,000","-2,320,000","-654,000","137,000","-3,274,000","-3,755,000","-209,000","-5,228,000","-3,191,000","-1,610,000","-234,000","-743,000","-1,889,000","-1,220,000","-480,000","-1,411,000","-3,767,000","-3,555,000","-120,000","-22,000","-342,000","-2,713,000","53,000","506,000","-1,039,000","-1,388,000"
TaxRateForCalcs,"0.07","0.034","0.27","0.052","0.04","0.029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"227,106.243","-87,380","1,447,200","74,360","-39,600","-120,350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
