name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
			DepreciationAndAmortization,"76,667,000","19,712,000","18,811,000","18,805,000","19,339,000","19,027,000","19,926,000","19,224,000","19,184,000","19,325,000","19,351,000","19,944,000","26,509,000","13,724,000","13,374,000","14,066,000","10,624,000","10,655,000","10,213,000","9,708,000","9,637,000","9,426,000","9,580,000","8,597,000","8,270,000","8,133,000","8,294,000","8,057,000","8,061,000","7,053,000","7,979,000","7,014,000","6,679,000","6,356,000","6,074,000","5,969,000","6,362,000","6,512,000","6,891,000","6,333,000","6,040,000","6,359,000","6,589,000","6,443,000","5,110,000","4,852,000","4,687,000","4,218,000","3,857,000","3,073,000","3,268,000","2,918,000","2,789,000","2,430,000","3,706,786","4,016,312","5,019,746","3,691,367","3,671,020","4,003,482","3,854,822","3,269,111","3,446,439","3,509,291"
				Depreciation,"76,667,000","19,712,000","18,811,000","18,805,000","19,339,000","19,027,000","19,926,000","19,224,000","19,184,000","19,325,000","19,351,000","19,944,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,854,679","2,465,057","3,133,158","2,703,039","2,726,350","2,560,476","2,764,035","2,440,902","2,684,786","2,614,929"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"852,107","1,551,255","1,886,588","988,328","944,670","1,443,006","1,090,787","828,209","761,653","894,362"
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"852,107","1,551,255","1,886,588","988,328","944,670","1,443,006","1,090,787","828,209","761,653","894,362"
		DeferredTax,"-17,825,000","-193,000","-2,953,000","-2,637,000","-12,042,000","-2,695,000","4,269,000","-909,000","-4,202,000","3,539,000","-5,486,000","-4,228,000","-3,680,000","1,049,000","361,000","-1,529,000","-2,890,000","3,433,000","6,148,000","-2,299,000","1,138,000","-4,256,000","-7,808,000","817,000","-39,000","3,646,000","-1,358,000","324,000","468,000","2,804,000","-312,000","-2,321,000","846,000","1,863,000","655,000","-544,000","1,182,000","1,191,000","2,669,000","3,329,000","-2,225,000","954,000","955,000","-1,432,000","325,000","-1,553,000","208,000","-139,000","-1,444,000","-1,000,000","-1,651,000","-5,627,000","-364,000","-758,000","-868,581","1,048,618","-610,936","-196,153","-2,635,553","-2,602","-155,178","-587,060","-1,066,093","-789,269"
			DeferredIncomeTax,"-17,825,000","-193,000","-2,953,000","-2,637,000","-12,042,000","-2,695,000","4,269,000","-909,000","-4,202,000","3,539,000","-5,486,000","-4,228,000","-3,680,000","1,049,000","361,000","-1,529,000","-2,890,000","3,433,000","6,148,000","-2,299,000","1,138,000","-4,256,000","-7,808,000","817,000","-39,000","3,646,000","-1,358,000","324,000","468,000","2,804,000","-312,000","-2,321,000","846,000","1,863,000","655,000","-544,000","1,182,000","1,191,000","2,669,000","3,329,000","-2,225,000","954,000","955,000","-1,432,000","325,000","-1,553,000","208,000","-139,000","-1,444,000","-1,000,000","-1,651,000","-5,627,000","-364,000","-758,000","-868,581","1,048,618","-610,936","-196,153","-2,635,553","-2,602","-155,178","-587,060","-1,066,093","-789,269"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000","38,000","37,000","38,000","38,000","38,000","37,000","38,000","38,000","38,000",,,,,,,,,,,,"1,539,000",,,,,,,,,,
		AssetImpairmentCharge,"3,627,000",,,,,,,"0",,,"460,000","0","1,940,000","1,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-478,000","34,000","-59,000","-15,000","-438,000","48,000","-56,000","-36,000","194,000","195,000","181,000","152,000","-17,000","298,000","47,000","-30,000","22,000","-612,000","110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"5,858,000","-384,000","-848,000","-790,000","7,880,000","-1,103,000","-2,367,000","-1,965,000","-3,109,000","267,000","-2,673,000","-3,081,000","-1,177,000","-3,185,000","-2,273,000","-1,483,000","-1,098,000","-2,842,000",,"-2,191,000","-2,246,000","0",,"-1,971,000","-1,459,000","-1,525,000",,"-1,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"42,013,000","11,224,000","9,825,000","10,894,000","10,070,000","7,832,000","7,385,000","8,346,000","7,726,000","4,778,000","4,532,000","7,427,000","7,155,000","6,956,000","6,590,000","5,344,000","6,893,000","5,074,000","6,270,000","5,708,000","5,107,000","5,956,000","5,027,000","4,484,000","4,450,000","5,809,000","3,767,000","4,471,000","3,554,000","4,255,000","2,493,000","2,376,000","1,966,000","4,176,000","2,360,000","2,967,000","2,860,000","3,645,000","2,055,000","1,871,000","2,715,000","2,775,000","2,187,000","2,168,000","2,880,000","2,248,000","2,165,000","2,150,000","2,406,000","1,828,000","1,844,000","1,876,000",,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"343,000",,,,,,,,,,,,,
		OtherNonCashItems,"14,786,000","819,000","-374,000","13,722,000","619,000","889,000","1,066,000","923,000","-524,000","609,000","-421,000","-491,000","1,162,000","1,017,000","710,000","70,000","95,000","28,000","240,000","-15,000","34,000","-7,000","-23,000","-17,000","-3,865,000","-262,000","-29,000","-40,000","-196,000","-13,000","93,000","0","15,000","38,000","37,000","38,000","39,000","39,000","152,000","1,909,000","2,753,000","10,627,000","6,012,000","5,339,000","16,539,000","297,000","458,000","2,150,000","2,406,000","599,000","634,000","41,000","-749,000","-24,000","-4,656,917","3,483,433","1,529,631","73,755","44,665","-195,166","-144,460","87,391","125,281","122,042"
		ChangeInWorkingCapital,"-91,670,000","-90,981,000","17,993,000","-5,474,000","-13,208,000","-39,621,000","13,345,000","12,455,000","42,902,000","-59,622,000","25,434,000","21,350,000","-6,984,000","-27,632,000","-2,964,000","7,902,000","-1,905,000","-43,636,000","21,816,000","-8,214,000","6,362,000","-23,059,000","22,177,000","1,272,000","12,605,000","-39,001,000","16,932,000","2,292,000","5,499,000","-23,813,000","6,926,000","4,724,000","5,253,000","-20,494,000","13,491,000","-27,000","4,846,000","-15,485,000","2,349,000","-1,720,000","2,966,000","-16,384,000","1,509,000","1,871,000","1,874,000","-6,453,000","-2,890,000","2,084,000","-1,258,000","-10,981,000","7,335,000","6,456,000","2,800,000","-7,171,000","12,727,312","1,861,572","4,277,199","-17,527,305","1,067,269","216,220","1,212,100","-16,392,791","955,838","959,922"
			ChangeInReceivables,"-71,525,000","-45,659,000","7,187,000","-10,719,000","-22,334,000","-11,818,000","8,618,000","3,698,000","29,898,000","-17,518,000","9,382,000","3,000","-4,462,000","-12,016,000","-692,000","2,365,000","-11,129,000","-590,000","1,582,000","-12,289,000","-3,435,000","-6,340,000","-1,540,000","3,099,000","-5,131,000","-14,490,000","5,560,000","-4,634,000","-4,234,000","-5,779,000","2,422,000","-1,633,000","4,185,000","-1,713,000","-4,219,000","2,437,000","-834,000","-3,062,000","1,623,000","-3,761,000","-3,109,000","-2,839,000","3,061,000","-2,912,000","-4,207,000","-1,051,000","-2,422,000","-474,000","-5,230,000","-317,000","-3,327,000","59,000","490,000","2,491,000","10,244,916","504,570","3,054,741","-7,605,218","99,980","-5,043,135","853,260","-8,328,839","715,705","1,257,722"
				ChangesInAccountReceivables,"-71,525,000","-45,659,000","7,187,000","-10,719,000","-22,334,000","-11,818,000","8,618,000","3,698,000","29,898,000","-17,518,000","9,382,000","3,000","-4,462,000","-12,016,000","-692,000","2,365,000","-11,129,000","-590,000","1,582,000","-12,289,000","-3,435,000","-6,340,000","-1,540,000","3,099,000","-5,131,000","-14,490,000","5,560,000","-4,634,000","-4,234,000","-5,779,000","2,422,000","-1,633,000","4,185,000","-1,713,000","-4,219,000","2,437,000","-834,000","-3,062,000","1,623,000","-3,761,000","-3,109,000","-2,839,000","3,061,000","-2,912,000","-4,207,000","-1,051,000","-2,422,000","-474,000","-5,230,000","-317,000","-3,327,000","59,000","490,000","2,491,000",,,,,,,,,,
			ChangeInPrepaidAssets,"-17,208,000","5,069,000","-10,589,000","-2,880,000","-8,808,000","9,036,000","-12,936,000","5,144,000","7,713,000","-4,358,000","1,445,000","7,652,000","820,000","-1,508,000","-11,084,000","2,463,000","6,035,000","-16,070,000","8,668,000","-3,457,000","8,800,000","-2,756,000","351,000","-979,000","3,714,000","-8,070,000","-975,000","4,246,000","4,737,000","-2,255,000","-4,376,000","876,000","-2,262,000","-6,009,000","176,000","412,000","167,000","-2,067,000","1,611,000","-842,000","-1,583,000","-2,292,000","1,664,000","-7,389,000","1,609,000","-544,000","-2,268,000","490,000","-1,314,000","926,000","-1,808,000","869,000","1,583,000","-698,000","-2,530,368","244,252","-3,668,619","3,158,822","-960,238","1,023,845","1,101,706","932,684","-3,334,888","-176,613"
			ChangeInPayablesAndAccruedExpense,"16,879,000","-45,169,000","21,210,000","13,920,000","26,918,000","-13,253,000","3,136,000","13,283,000","8,938,000","-34,674,000","17,457,000","23,214,000","8,277,000","-17,758,000","9,358,000","9,771,000","6,763,000","-26,064,000","15,277,000","12,114,000","5,671,000","-18,062,000","12,398,000","6,654,000","10,708,000","-18,004,000","8,988,000","6,582,000","6,182,000","-17,879,000","8,998,000","7,941,000","4,122,000","-12,602,000","14,855,000","-1,359,000","5,488,000","-10,488,000","1,634,000","4,335,000","-5,934,000","2,269,000","-562,000","5,142,000","11,095,000","-6,587,000","1,320,000","3,972,000","3,819,000","-6,024,000","8,238,000","6,193,000","2,901,000","-9,763,000","123,539","924,157","-1,717,063","-933,559","2,297,343","-883,550","531,025","-568,915","418,128","3,331"
				ChangeInPayable,"-3,324,000","-808,000","1,719,000","125,000","-4,360,000","1,902,000","733,000","-2,433,000","543,000","1,400,000","1,981,000","267,000","-955,000","-1,159,000","1,054,000","-71,000","383,000","-1,726,000","1,335,000","-4,924,000","3,110,000","2,185,000","-110,000","-1,091,000","1,157,000","-2,584,000","1,646,000","-1,138,000","520,000","-984,000","644,000","-1,209,000","543,000","-124,000","788,000","120,000","-916,000","-367,000","454,000","66,000","1,113,000","1,386,000","-1,164,000","665,000","1,517,000","-450,000","-3,376,000","-784,000","-202,000","-1,633,000","1,489,000","2,136,000","69,000","31,000",,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,"6,301,000","-13,906,000","13,644,000","-1,490,000","354,000","-1,471,000","5,185,000","-1,569,000","1,250,000","-4,429,000","3,114,000","2,126,000","3,081,000","544,000","-2,337,000",,"-4,441,000","-1,822,000","-368,000","1,985,000","630,000","-141,000","-4,088,000","-413,000","2,371,000","817,000","-594,000","1,120,000","273,000","609,000","-3,758,000","-33,000","-587,000","-1,472,000","750,000","1,908,000","-108,000","-36,000",,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,"6,301,000","-13,906,000","13,644,000","-1,490,000","354,000","-1,471,000","5,185,000","-1,569,000","1,250,000","-4,429,000","3,114,000","2,126,000","3,081,000","544,000","-2,337,000",,"-4,441,000","-1,822,000","-368,000","1,985,000","630,000","-141,000","-4,088,000","-413,000","2,371,000","817,000","-594,000","1,120,000","273,000","609,000","-3,758,000","-33,000","-587,000","-1,472,000","750,000","1,908,000","-108,000","-36,000",,,,,,,,,,
					ChangeInAccountPayable,"-3,324,000","-808,000","1,719,000","125,000","-4,360,000","1,902,000","733,000","-2,433,000","543,000","1,400,000","1,981,000","267,000","-955,000","-1,159,000","1,054,000","-71,000","383,000","-1,726,000","1,335,000","-4,924,000","3,110,000","2,185,000","-110,000","-1,091,000","1,157,000","-2,584,000","1,646,000","-1,138,000","520,000","-984,000","644,000","-1,209,000","543,000","-124,000","788,000","120,000","-916,000","-367,000","3,229,000","479,000","-1,258,000","569,000","-570,000","-455,000","1,244,000","-1,059,000","382,000","-751,000","385,000","-161,000","739,000","228,000","177,000","67,000",,,,,,,,,,
				ChangeInAccruedExpense,"20,203,000","-44,361,000","19,491,000","13,795,000","31,278,000","-15,155,000","2,403,000","15,716,000","8,395,000","-36,074,000","15,476,000","22,947,000","9,232,000","-16,599,000","8,304,000","9,842,000","6,380,000","-24,338,000","13,942,000","17,038,000","2,561,000","-20,247,000","12,508,000","7,745,000","9,551,000","-15,420,000","7,342,000","7,720,000","5,662,000","-16,895,000","8,354,000","9,150,000","3,579,000","-12,478,000","14,067,000","-1,479,000","6,404,000","-10,121,000","1,180,000","4,269,000","-7,047,000","883,000","602,000","4,477,000","9,578,000","-6,137,000","4,696,000","4,756,000","4,021,000","-4,391,000","6,749,000","4,057,000","2,832,000","-9,794,000",,,,,,,,,,
			ChangeInOtherCurrentAssets,"-3,965,000","-2,924,000","-2,258,000","896,000","321,000","1,268,000","3,409,000","50,000","2,121,000","925,000","-897,000","-1,433,000","-262,000","388,000","-816,000","-1,697,000","-2,498,000","-1,789,000","-3,465,000","1,277,000","-1,605,000","1,569,000","5,430,000","-243,000","-581,000","148,000","-648,000","-355,000","-148,000","-257,000","609,000","-749,000","-1,136,000","-570,000","-544,000","1,162,000","-569,000","636,000",,,,"-422,000",,,,,"193,000","3,707,000","113,000","-3,582,000","1,200,000","-1,986,000",,,,,,"-551,140",,,,"646,613",,
			ChangeInOtherCurrentLiabilities,"-24,811,000","-6,005,000","-6,020,000","-6,327,000","-6,459,000","-6,868,000","-6,809,000","-6,949,000","-6,255,000","-6,576,000","-5,385,000","-5,679,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"546,000","-849,000","-1,452,000","1,436,000","424,000","-2,123,000","98,000","-1,166,000","1,584,000",,,,"7,145,933","-2,010,421","6,091,785","-8,513,231","-511,942","4,646,036","751,891","-5,172,406","388,958","2,732,245"
			ChangeInOtherWorkingCapital,"8,960,000","3,707,000","8,463,000","-364,000","-2,846,000","-17,986,000","17,927,000","-2,771,000","487,000","2,579,000","3,432,000","-2,407,000","2,392,000","3,262,000","270,000","-5,000,000","-1,076,000","877,000","-246,000","-5,859,000","-3,069,000","2,530,000","5,538,000","-7,259,000","3,895,000","1,415,000","4,007,000","-3,547,000","-1,038,000","2,357,000","-727,000","-1,711,000","344,000","400,000","3,223,000","-2,679,000","594,000","-504,000","-2,371,000","-1,452,000","13,170,000","-13,100,000","-3,200,000","7,879,000","-5,171,000","293,000","-137,000","-3,488,000","1,256,000","-818,000","1,448,000","-428,000","298,000","799,000","-2,205,667","2,199,014","-34,785","-3,082,979","-750,660","473,024","-1,379,169","-3,901,928","3,122,898","-2,873,833"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","31,229",,,,,,,,,
InvestingCashFlow,"-92,935,000","-4,694,000","-92,752,000","-33,186,000","37,697,000","-26,029,000","-29,379,000","9,997,000","-34,974,000","36,040,000","-30,045,000","-22,293,000","38,153,000","-37,200,000","-37,083,000","-240,766,000","3,369,000","-3,012,000","-51,594,000","-20,748,000","-33,322,000","-117,072,000","71,575,000","-20,274,000","-16,188,000","-89,780,000","72,379,000","-21,407,000","-68,332,000","-56,180,000","-57,641,000","-12,576,000","-6,361,000","-11,684,000","-3,941,000","-2,245,000","-3,505,000","-7,844,000","-38,838,000","-3,826,000","-3,725,000","-8,445,000","-5,013,000","-10,570,000","-82,939,000","-7,230,000","-5,713,000","-4,641,000","-17,954,000","-32,664,000","-5,425,000","-6,722,000","-1,619,000","-3,565,000","-2,096,646","-1,712,285","-3,632,097","-8,549,260","-1,882,703","-2,213,291","-1,829,233","-3,039,802","-7,275,948","-2,461,986"
	CashFlowFromContinuingInvestingActivities,"-92,935,000","-4,694,000","-92,752,000","-33,186,000","37,697,000","-26,029,000","-29,379,000","9,997,000","-34,974,000","36,040,000","-30,045,000","-22,293,000","38,153,000","-37,200,000","-37,083,000","-240,766,000","3,369,000","-3,012,000","-51,594,000","-20,748,000","-33,322,000","-117,072,000","71,575,000","-20,274,000","-16,188,000","-89,780,000","72,379,000","-21,407,000","-68,332,000","-56,180,000","-57,641,000","-12,576,000","-6,361,000","-11,684,000","-3,941,000","-2,245,000","-3,505,000","-7,844,000","-38,838,000","-3,826,000","-3,725,000","-8,445,000","-5,013,000","-10,570,000","-82,939,000","-7,230,000","-5,713,000","-4,641,000","-17,954,000","-32,664,000","-5,425,000","-6,722,000","-1,619,000","-3,565,000","-2,224,055","-2,583,319","-3,632,097","-8,549,260","-1,882,703","-2,213,291","-1,829,233","-3,039,802","-7,275,948","-2,461,986"
		NetPPEPurchaseAndSale,"-39,435,000","-16,038,000","-7,747,000","-8,825,000","-6,825,000","-12,551,000","-7,318,000","-11,939,000","-9,777,000","-12,274,000","-7,830,000","-10,021,000","-11,409,000","-10,878,000","-10,367,000","-10,774,000","-6,616,000","-12,680,000","-8,395,000","-6,312,000","-10,333,000","-10,114,000","-5,515,000","-5,463,000","-6,415,000","-8,457,000","-4,458,000","-6,747,000","-5,535,000","-8,845,000","-3,916,000","-7,125,000","-5,958,000","-10,679,000","-4,181,000","-1,454,000","-3,671,000","-6,610,000","-1,796,000","-3,809,000","-3,900,000","-9,299,000","-7,093,000","-3,771,000","-1,446,000","-7,158,000","-5,030,000","-4,839,000","-4,606,000","-5,385,000","-2,230,000","-2,401,000","-1,772,000","-5,013,000","-2,017,210","-2,329,698","-3,636,571","-6,849,131","-1,630,142","-2,213,291","-1,829,233","-3,039,802","-6,622,151","-1,509,240"
			PurchaseOfPPE,"-40,669,000","-16,101,000","-8,222,000","-9,123,000","-7,223,000","-12,680,000","-7,610,000","-12,563,000","-9,777,000","-12,274,000","-7,830,000","-10,021,000","-11,409,000","-10,878,000","-10,367,000","-10,774,000","-6,616,000","-12,680,000","-8,395,000","-6,312,000","-10,333,000","-10,114,000","-5,515,000","-5,463,000","-6,415,000","-8,457,000","-4,458,000","-6,747,000","-5,535,000","-8,845,000","-3,916,000","-7,125,000","-5,958,000","-10,679,000","-4,181,000","-1,454,000","-3,671,000","-6,610,000","-1,796,000","-3,809,000","-3,900,000","-9,299,000","-7,093,000","-3,771,000","-1,446,000","-7,158,000","-5,030,000","-4,839,000","-4,606,000","-5,385,000","-2,230,000","-2,401,000","-1,772,000","-5,013,000","-2,017,210","-2,329,698","-3,636,571","-6,849,131","-1,630,142","-2,213,291","-1,829,233","-3,039,802","-6,622,151","-1,509,240"
			SaleOfPPE,"1,234,000","63,000","475,000","298,000","398,000","129,000","292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-78,198,000","-1,367,000","-76,831,000","0","0","0","0","0","0","-700,000","0","0","-241,000","0","89,000","-231,423,000","-115,000","-380,000","-25,576,000",,,,"-19,239,000","-9,427,000","0","0","0","0","149,000","-44,419,000","-51,941,000","-6,244,000","0","0","0","0","0","-1,183,000","-37,500,000","0",,,"190,000","-1,083,000","-80,090,000","0","0","-9,000","-13,013,000","-29,122,000","-24,000","-3,505,000","0","1,448,000","-206,845","-253,621","0","-1,695,655",,,,,"-653,697",
			PurchaseOfBusiness,"-78,198,000","-1,367,000","-76,831,000","0","0","0","0","0","0","-700,000","0","0","-241,000","0","89,000","-231,423,000","-115,000","-380,000","-25,576,000",,,,"-19,239,000","-9,427,000","0","0","0","0","149,000","-44,419,000","-51,941,000","-6,244,000","0","0","0","0","0","-1,183,000","-37,500,000","0",,,"190,000","-1,083,000","-80,090,000","0","0","-9,000","-13,013,000","-29,122,000","-24,000","-3,505,000",,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,448,000",,,,,,,,,,
		NetInvestmentPurchaseAndSale,"24,698,000","12,711,000","-8,174,000","-24,361,000","44,522,000","-13,478,000","-22,061,000","21,936,000","-25,197,000","49,014,000","-22,215,000","-12,272,000","49,803,000","-26,322,000","-26,805,000","1,431,000","10,100,000","10,048,000","-17,623,000","-13,712,000","-22,989,000","-106,958,000","96,329,000","-5,384,000","-9,773,000","-81,323,000","76,837,000","-14,660,000","-62,946,000","-2,916,000","-1,784,000","793,000","-403,000","-1,005,000","240,000","-791,000","166,000","-51,000","458,000","-17,000","175,000","854,000","1,890,000","-5,716,000","-1,403,000","-72,000","-683,000","207,000","-335,000","1,843,000","-3,171,000","-816,000",,,,,,"-4,474",,,,,,
