name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
MarketCap,"14,412,819,930","20,184,468,763","18,030,835,707","16,924,973,299","17,891,619,541","15,804,073,492","14,720,100,527","12,497,594,890","14,065,142,208","14,324,661,407","21,339,390,482","20,041,814,985","19,933,062,843","20,686,533,265","17,384,301,698","19,007,533,920","19,360,328,364","19,018,731,972","20,066,524,247","18,962,560,942","18,982,912,217","20,371,176,676","19,341,625,798","20,957,723,805","20,272,167,901","19,520,119,079","19,587,588,863","18,183,232,640","18,576,484,608","21,549,927,991","19,704,233,582","17,722,831,227","18,092,480,395","17,525,072,628","15,354,913,847","16,290,554,605","16,004,368,698","15,324,690,295","16,040,923,924","16,675,893,439","16,235,496,198","15,639,628,414","14,703,878,977","13,153,587,707","15,540,446,149","13,758,791,990","12,071,142,940","11,641,655,953","9,935,764,284","10,486,461,382","9,314,682,270","9,091,940,615","6,608,771,129","4,247,947,419","6,644,266,585","11,225,325,956","10,804,407,972","11,017,931,274","10,971,523,147","12,391,680,462","12,156,994,710","13,983,015,825","13,146,296,278","12,049,137,596","10,325,438,099","10,519,873,515","8,349,186,880","7,976,312,888","7,798,236,110","6,670,745,100","7,134,425,764","6,036,773,146","5,382,508,209","5,780,919,221","4,733,712,229","4,241,701,097","4,249,866,301","3,635,699,170","3,515,079,811","3,544,163,114","3,657,234,495","3,601,574,534","3,449,662,458","3,459,171,788","3,695,335,859","3,449,008,140","3,768,408,871","2,976,376,241","2,597,773,310","2,161,827,759","1,977,682,500","1,949,915,520","2,279,497,500","2,009,452,500","1,881,667,000","1,758,279,000","2,097,596,000","2,170,888,472","1,279,339,722","1,269,666,222","1,054,411,500"
EnterpriseValue,"27,436,903,930","33,077,367,763","30,854,156,707","29,373,706,299","30,170,258,541","27,821,294,492","26,688,103,527","24,486,251,890","26,093,273,208","26,115,739,407","33,047,702,482","31,373,300,985","31,151,305,843","31,350,931,265","28,151,501,698","29,456,856,920","29,605,070,364","29,055,575,972","30,008,103,247","28,906,764,942","28,766,818,217","30,010,395,676","28,931,224,798","29,911,763,805","29,026,855,901","28,212,914,079","28,310,377,863","27,087,940,640","27,778,784,608","30,073,832,991","29,713,319,582","27,624,864,227","27,870,042,395","26,881,443,628","25,448,007,847","26,427,368,605","24,166,510,698","23,195,081,295","23,911,314,924","23,889,067,439","23,593,733,198","22,511,010,414","21,581,905,977","20,031,614,707","22,691,530,149","20,938,950,990","19,369,463,940","17,808,556,953","15,454,590,284","15,933,376,382","14,575,574,270","14,308,388,615","11,736,049,129","10,207,550,419","12,663,082,585","17,265,031,956","16,175,814,972","14,221,949,274","13,558,386,147","14,740,998,462","14,493,857,710","17,408,164,825","16,297,108,278","15,167,898,596","13,444,199,099","18,409,922,515","12,782,976,880","12,410,102,888","12,164,811,110","11,472,454,100","11,906,895,764","10,838,969,146","10,149,513,209","10,509,529,221","9,715,746,229","9,124,423,097","8,910,561,301","8,231,394,170","8,501,341,811","7,982,062,114","7,947,460,495","7,814,152,534","7,662,240,458","7,466,780,788","6,897,803,859","6,575,930,140","7,195,048,871","6,336,842,241","5,958,239,310","5,600,868,759","5,287,231,500","5,026,473,520","5,356,055,500","5,086,010,500","4,958,225,000","3,690,179,000","3,316,196,000","3,116,088,472","2,594,032,722","2,229,266,222","1,725,011,500"
PeRatio,"26.352","40.631","56.461","56.432","39.109","18.278","14.77","12.316","15.397","27.948","41.152","37.912","40.439","36.184","33.521","46.716","45.396","42.82","41.067","43.273","46.855","48.382","27.385","33.429","33.253","34.161","54.844","39.623","40.747","49.64","60.418","65.401","28.138","28.279","24.6","26.927","66.753","59.447","62.241","46.475","54.185","56.446","91.376","81.743","104.078","90.333","75.526","51.627","42.719","42.621","38.108",,"78.197","50.043","53.398","37.614","22.113","22.132","10.134","12.907","8.157","15.751","14.399","13.984","12.233","26.643","24.793","23.712","22.876","26.187","27.519","22.245","20.147","22.35","16.391","8.524","8.571","7.535","8.377","15.763","17.995","17.456","16.814","18.332","19.663","19.129","21.859","22.961","20.421","17.973","18.202","18.712","22.145","19.284","18.944","17.783","21.483","42.775","40.192",,
ForwardPeRatio,"28.736","42.735","40.161","38.314","46.083","43.668","33.445","23.148","29.674","21.93","37.453","35.211","42.919","44.444",,"38.76","46.296","40.984","44.248","41.494","46.083","54.945","34.247",,,,"77.519","64.103","73.529","104.167","48.781","55.556","56.497","54.945","31.153","28.249","48.544","44.053","39.063","42.373","53.476","62.112","68.027","54.645","65.79","50.761","67.568",,,,,"25.907","18.868",,"20.284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"4.363","6.896",,,,,,"22.251","28.493","3.051","38.227","35.953","186.335","12.304",,"5.794","7.273","9.239","9.952","9.341","10.346","11.122","4.284",,,,"9.662","16","9.17","13.056","6.101","8.417","8.593","8.327","4.722","4.292","7.369","6.697","5.934","6.428","8.129","14.478","9.91","8.392","11.174","9.755","13.744",,,,,"4.709","3.431",,"3.691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.917","6.973","6.375","6.067","6.544","5.694","5.138","4.283","4.689","4.825","7.339","7.04","7.175","7.622","6.525","7.211","7.366","7.311","7.766","7.428","7.529","7.993","7.627","8.244","7.995","7.849","7.906","7.367","7.611","8.985","8.353","7.661","8.09","8.18","7.389","8.29","8.342","8.118","8.499","9.041","8.968","8.725","8.462","7.57","9.263","8.417","7.776","7.536","6.539","6.75","5.794","5.255","3.856","2.846","4.482","7.682","7.332","7.458","7.481","8.228","8.099","9.31","8.852","8.187","7.162","7.402","5.79","5.538","5.435","4.69","5.022","4.239","3.793","4.103","3.624","3.128","3.199","2.817","2.824","3.053","3.441","3.521","3.392","3.403","3.555","3.181","3.52","3.537","3.146","2.668","2.642","2.626","3.327","3.304","3.639","2.902","3.507","4.936","4.638",,
PbRatio,"2.466","3.46","3.154","2.944","3.098","2.727","2.482","2.089","2.405","2.612","3.9","3.633","3.537","3.64","3.062","3.339","3.41","3.388","3.567","3.378","3.405","3.647","3.501","3.788","3.653","3.543","3.466","3.257","3.328","3.92","3.566","3.228","3.288","3.163","2.8","3.003","3.178","3.007","3.147","3.25","3.291","3.223","3.057","2.726","3.266","2.93","2.761","2.609","2.236","2.363","2.095","2.043","1.487","1.165","1.882","3.08","2.922","3.007","2.99","2.976","2.938","4.338","3.445","3.376","2.893","3.58","2.945","2.814","2.547","2.276","2.43","2.087","1.885","2.104","1.972","1.781","1.821","1.575","1.628","1.812","2.06","2.053","1.967","1.988","2.145","2.093","3.438","2.771","2.418","1.951","1.87","1.69","1.97","1.956","1.984","1.799","2.398","2.523","7.309","6.494","5.749"
EnterprisesValueRevenueRatio,"9.367","43.851","42.205","40.235","42.267","38.982","40.127","35.32","39.851","34.703","43.627","42.194","42.455","43.197","39.922","42.922","44.553","43.947","45.798","43.95","43.791","47.468","45.485","47.841","46.551","42.363","45.352","43.005","44.933","48.626","48.416","44.642","47.254","46.775","44.747","46.034","46.896","48.022","49.075","50.73","49.892","50.286","47.665","44.277","51.991","50.108","50.071","45.872","39.031","41.954","38.569","37.923","30.132","27.037","32.281","48.355","43.894","38.38","36.451","39.679","38.637","47.865","43.037","40.724","36.301","51.698","35.589","34.302","33.735","32.209","32.836","30.132","29.408","31.498","28.967","27.552","27.555","25.749","23.456","25.911","27.404","28.486","28.795","26.94","26.916","28.168","31.484","28.377","27.425","26.639","25.859","24.834","27.925","27.082","27.631","26.529","32.01","33.981","12.414","36.307","338.238"
EnterprisesValueEBITDARatio,"15.095","72.484","61.165","69.163","69.821","67.059","87.366","61.819","44.645","30.709","73.541","75.724","64.384","78.897","62.412","72.948","75.737","77.289","79.521","74.309","70.111","81.072","65.63","81.523","77.295","68.253","79.514","70.261","73.661","79.757","81.26","72.775","77.094","80.104","71.877","73.557","32.498","88.344","69.287","86.768","76.291","83.581","59.894","73.093","82.2","81.547","79.155","75.252","63.807","69.903","57.324","64.199","48.583","50.423","50.003","87.224","71.651","142.329","57.906","64.595","60.696","76.626","68.562","64.815","67.189","84.876","57.386","55.496","57.138","51.99","54.926","48.465","46.661","51.924","46.051","45.477","43.807","42.055","42.538","42.024","41.92","44.944","43.56","36.876","42.312","42.934","47.419","43.616","41.195","40.684","-12.15","15.172","17.228","16.908","38.331","28.628","33.977","35.653","19.85","37.848","367.024"
