name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"2,306,858,000","2,399,715,000","2,417,638,000","2,421,650,000","2,519,575,000","2,473,063,000","2,371,291,000","2,323,734,000","2,232,542,000","2,309,272,000","2,369,518,000","2,456,228,000","2,575,301,000","2,451,072,000","2,480,994,000","2,530,950,000","2,578,894,000","2,584,556,000","2,721,990,000","2,768,694,000","2,760,068,000","2,766,619,000","2,800,027,000","2,774,021,000","2,793,206,000","2,799,614,000","3,015,853,000","1,525,491,000","1,512,249,000","1,267,664,000","1,295,242,000","1,327,082,000","1,355,692,000","1,391,516,000","1,382,982,000","641,080,000","653,935,000","289,830,000","250,022,000","230,471,000","231,570,000","229,489,000","151,001,000","160,419,000","176,307,000","77,846,000","67,831,000","68,015,000","86,903,000","87,430,000","83,603,000","59,705,000","19,146,000","21,764,000","29,808,000","20,912,000","30,825,000","39,568,000","10,859,000","11,752,000","17,472,000","8,752,000","8,828,000","8,875,000","8,984,000","9,000,000","9,131,000","9,347,000","9,644,000","10,071,000","9,252,000","9,594,000","10,033,000","11,342,000","12,470,000","14,277,000","15,947,000","17,515,000","21,117,000","23,667,000","25,839,000","27,625,000","31,606,000","32,977,000","35,794,000","37,378,000","38,411,000","40,100,000","18,411,000","4,491,000","5,800,000","6,300,000","7,500,000","7,700,000","8,800,000","10,000,000","2,100,000","2,800,000","2,100,000","2,800,000","3,700,000","3,900,000","4,800,000","5,400,000","5,900,000"
	CurrentAssets,"754,069,000","823,013,000","557,510,000","547,029,000","599,049,000","523,179,000","428,109,000","360,054,000","274,457,000","324,045,000","292,842,000","344,228,000","435,237,000","317,731,000","289,817,000","321,562,000","349,346,000","343,461,000","430,556,000","472,516,000","459,932,000","483,601,000","502,067,000","505,573,000","453,532,000","454,058,000","517,416,000","278,339,000","394,025,000","142,869,000","163,148,000","183,010,000","205,272,000","242,728,000","241,277,000","230,116,000","237,683,000","78,657,000","87,985,000","92,346,000","99,411,000","99,582,000","117,629,000","127,628,000","142,785,000","54,072,000","44,854,000","45,490,000","62,726,000","63,818,000","71,769,000","49,927,000","11,265,000","13,466,000","20,987,000","11,558,000","20,581,000","29,212,000","5,688,000","6,684,000","17,388,000","8,752,000","8,828,000","8,875,000","8,984,000","9,000,000","9,130,000","9,346,000","9,642,000","10,068,000","9,249,000","9,589,000","10,027,000","11,334,000","12,442,000","14,244,000","15,721,000","17,257,000","20,459,000","22,618,000","24,683,000","26,251,000","29,859,000","31,216,000","34,216,000","35,903,000","36,817,000","38,952,000","17,245,000","3,348,000","4,600,000","5,200,000","6,400,000","6,900,000","7,900,000","9,100,000","1,200,000","1,900,000","1,200,000","1,900,000","2,700,000","2,900,000","3,800,000","4,300,000","4,900,000"
		CashCashEquivalentsAndShortTermInvestments,"102,281,000","134,710,000","148,599,000","65,757,000","89,503,000","72,211,000","36,294,000","21,612,000","34,530,000","85,452,000","64,667,000","111,115,000","207,250,000","96,473,000","43,718,000","80,381,000","99,943,000","91,499,000","100,362,000","130,530,000","131,052,000","168,733,000","144,646,000","171,649,000","174,973,000","193,598,000","212,144,000","221,217,000","348,192,000","96,907,000","118,258,000","134,010,000","156,396,000","185,798,000","180,838,000","169,088,000","181,596,000","27,361,000","42,351,000","55,288,000","62,115,000","71,516,000","87,417,000","93,847,000","107,862,000","18,016,000","15,177,000","19,684,000","38,673,000","42,658,000","63,391,000","40,936,000","2,160,000","6,678,000","14,601,000","5,484,000","14,644,000","23,373,000","4,670,000","6,183,000","17,075,000","8,596,000","8,591,000","8,805,000","8,851,000","8,901,000","9,008,000","9,120,000","9,447,000","9,858,000","9,038,000","9,184,000","9,405,000","10,132,000","11,048,000","13,487,000","14,926,000","16,192,000","19,471,000","21,647,000","23,788,000","14,995,000","29,167,000","30,702,000","33,829,000","35,408,000","36,472,000","38,801,000","16,499,000","3,213,000","4,300,000","4,900,000","6,200,000","6,800,000","7,800,000","9,000,000","1,100,000","1,800,000","1,200,000","1,900,000","2,700,000","2,900,000","3,700,000","4,300,000","4,900,000"
			CashAndCashEquivalents,"102,281,000","134,710,000","148,599,000","65,757,000","89,503,000","72,211,000","36,294,000","21,612,000","34,530,000","85,452,000","64,667,000","111,115,000","207,250,000","96,473,000","43,718,000","80,381,000","99,943,000","91,499,000","100,362,000","130,530,000","131,052,000","168,733,000","144,646,000","156,015,000","174,973,000","193,598,000","212,144,000","221,217,000","348,192,000","96,907,000","118,258,000","134,010,000","156,396,000","185,798,000","155,834,000","119,061,000","181,596,000","27,361,000","23,428,000","38,171,000","47,118,000","71,516,000","47,235,000","38,849,000","47,879,000","18,016,000","15,177,000","9,686,000","33,674,000","42,658,000","58,391,000","35,939,000","2,160,000","6,678,000","14,601,000","5,484,000","14,644,000","23,373,000","4,670,000","6,183,000","17,075,000","8,596,000","8,591,000","8,805,000","8,851,000","8,901,000","8,954,000","8,117,000","8,409,000","8,734,000","9,038,000","9,184,000","9,405,000","10,132,000","11,048,000","13,487,000","14,926,000","6,188,000","9,456,000","11,620,000","13,750,000","14,995,000","19,137,000","10,632,000","33,829,000","35,408,000","36,472,000","38,801,000","16,499,000","3,213,000","4,300,000","4,900,000","6,200,000","6,800,000","7,800,000","9,000,000","1,100,000","1,800,000","1,200,000","1,900,000","2,700,000","2,900,000","3,700,000","4,300,000","4,900,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,"15,634,000",,,,,,,,,,,"25,004,000","50,027,000",,,"18,923,000","17,117,000","14,997,000",,"40,182,000","54,998,000","59,983,000",,,"9,998,000","4,999,000",,"5,000,000","4,997,000",,,,,,,,,,,,,,,"54,000","1,003,000","1,038,000","1,124,000",,,,,,,,"10,004,000","10,015,000","10,027,000","10,038,000",,"10,030,000","20,070,000",,,,,,,,,,,,,,,,,,,,,
		Receivables,"221,295,000","265,588,000","265,527,000","275,639,000","330,293,000","302,256,000","256,330,000","227,148,000","146,699,000","157,687,000","160,664,000","167,124,000","163,819,000","161,983,000","181,647,000","176,127,000","183,981,000","187,052,000","263,815,000","279,679,000","267,793,000","249,492,000","296,413,000","279,424,000","225,677,000","208,897,000","196,803,000","31,161,000","21,765,000","23,055,000","23,067,000","25,030,000","21,535,000","31,361,000","34,937,000","22,227,000","21,170,000","23,541,000","19,142,000","15,901,000","16,249,000","12,544,000","12,688,000","15,528,000","14,001,000","13,317,000","13,488,000","11,916,000","11,832,000","8,767,000","1,395,000","2,165,000","1,487,000","1,148,000","2,079,000","1,131,000","1,731,000","1,914,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"575,000",,,,,,,,,,,,,,,,
			AccountsReceivable,"212,755,000","259,637,000","255,192,000","265,856,000","320,462,000","286,314,000","241,544,000","214,352,000","132,476,000","134,617,000","140,765,000","148,287,000","144,383,000","143,907,000","157,374,000","152,777,000","158,642,000","165,516,000","233,916,000","251,747,000","238,893,000","220,284,000","223,827,000","213,372,000","204,479,000","193,875,000","189,725,000","26,980,000","19,064,000","19,969,000","21,210,000","23,113,000","19,664,000","19,767,000","21,372,000","22,227,000","21,170,000","21,162,000","19,142,000","15,901,000","16,249,000","12,544,000","12,688,000","15,528,000","14,001,000","13,317,000","13,488,000","11,916,000","11,832,000","8,767,000","1,395,000","2,165,000","1,487,000","1,005,000","2,079,000","1,131,000","1,731,000","1,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"214,734,000","261,476,000","257,512,000","268,327,000","322,940,000","288,369,000","243,540,000","215,925,000","134,223,000","136,551,000","142,605,000","150,414,000","146,333,000","145,665,000","159,119,000","154,269,000","160,169,000","231,940,000","291,560,000","306,967,000","283,780,000","256,552,000","264,957,000","262,145,000","248,120,000","219,043,000","198,840,000","29,045,000","20,755,000","21,875,000","22,642,000","24,660,000","21,230,000","21,652,000","22,506,000","23,135,000","21,839,000","21,636,000","19,490,000","16,185,000","16,573,000","12,984,000","13,017,000","16,642,000","15,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,979,000","-1,839,000","-2,320,000","-2,471,000","-2,478,000","-2,055,000","-1,996,000","-1,573,000","-1,747,000","-1,934,000","-1,840,000","-2,127,000","-1,950,000","-1,758,000","-1,745,000","-1,492,000","-1,527,000","-66,424,000","-57,644,000","-55,220,000","-44,887,000","-36,268,000","-41,130,000","-48,773,000","-43,641,000","-25,168,000","-9,115,000","-2,065,000","-1,691,000","-1,906,000","-1,432,000","-1,547,000","-1,566,000","-1,885,000","-1,134,000","-908,000","-669,000","-474,000","-348,000","-284,000","-324,000","-440,000","-329,000","-1,114,000","-1,183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","6,151,000","6,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
