name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
		PrepaidAssets,"15,002,000","16,097,000","17,518,000","27,355,000","21,770,000","14,925,000","16,649,000","14,846,000","14,231,000","14,620,000","13,872,000","15,137,000","12,697,000","11,251,000","14,414,000","13,110,000","12,333,000","15,828,000","14,670,000","16,562,000","10,171,000","10,517,000","12,266,000","19,505,000","261,186,000","7,848,000","9,067,000","8,597,000","8,079,000","9,711,000","9,766,000","11,172,000","8,800,000","9,695,000","9,276,000","9,953,000","9,035,000","8,123,000","10,111,000","16,502,000","10,161,000","9,780,000","10,414,000","11,970,000","8,870,000","6,404,000","7,897,000","12,704,000","22,457,000","19,668,000","22,066,000","22,572,000","23,876,000","23,993,000","19,343,000","11,710,000","11,477,000","9,371,000","8,944,000","10,163,000","9,192,000","8,537,000","8,439,000","8,813,000","8,351,000","9,115,000","12,376,000","11,483,000","12,682,000","10,297,000","8,584,000","10,084,000","9,667,000","8,930,000","10,061,000","11,581,000","14,494,000","20,676,000","18,268,000","18,699,000","21,304,000","19,102,000","18,368,000","17,591,000","19,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,"24,325,000","23,046,000","21,296,000",,,,,,,,,"0","6,117,000","6,110,000","6,156,000","6,169,000","4,918,000","4,920,000","7,104,000","10,537,000","18,224,000","26,422,000","33,226,000","33,229,000","6,755,000","6,770,000","7,199,000","7,196,000","7,352,000","7,349,000","7,271,000","7,272,000","1,691,000","1,681,000","1,678,000","1,632,000","3,850,000","3,839,000","3,842,000","3,795,000","1,802,000","1,846,000","1,898,000","2,305,000","2,620,000","2,620,000",,,,,,,"701,000","702,000","702,000","692,000","275,000","276,000",,"31,000","2,929,000","2,929,000","2,929,000","2,929,000",,"2,929,000","2,929,000",,"3,252,000","3,252,000","3,351,000",,"3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","6,117,000","6,110,000","6,156,000","6,169,000","4,918,000","4,920,000","7,104,000","10,537,000","18,224,000","26,422,000","33,226,000","33,229,000","6,755,000","6,770,000","7,199,000","7,196,000","7,352,000","7,349,000","7,271,000","7,272,000","1,691,000","1,681,000","1,678,000","1,632,000","3,850,000","3,839,000","3,842,000","3,795,000","1,802,000","1,846,000","1,898,000","2,305,000","2,620,000","2,620,000",,,,,,,"701,000","702,000","702,000","692,000","275,000","276,000",,"31,000","2,929,000","2,929,000","2,929,000","2,929,000",,"2,929,000","2,929,000",,"3,252,000","3,252,000","3,351,000",,"3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,826,000",,,"266,000",,,,,,"2,929,000",,"41,869,000","2,929,000",,,"32,506,000","3,252,000",,"51,254,000","49,741,000","19,475,000","37,501,000","16,700,000","14,300,000","14,900,000","123,500,000","92,900,000","51,000,000","45,800,000","37,000,000","22,600,000","23,100,000","23,200,000","40,800,000","43,500,000","47,200,000","45,400,000","6,000,000","20,400,000","33,600,000","17,900,000","23,800,000","24,000,000","12,900,000"
	TotalNonCurrentAssets,"685,983,000","716,028,000","710,052,000","685,683,000","685,923,000","699,165,000","585,547,000","572,866,000","588,390,000","617,689,000","614,207,000","474,025,000","476,015,000","486,000,000","479,944,000","133,739,000","134,844,000","107,057,000","100,786,000","101,756,000","96,900,000","98,948,000","64,280,000","58,415,000","44,444,000","46,167,000","46,843,000","51,731,000","58,660,000","77,388,000","69,579,000","78,290,000","64,610,000","67,702,000","80,179,000","97,397,000","126,112,000","93,861,000","100,863,000","106,872,000","127,456,000","139,887,000","152,938,000","158,112,000","114,431,000","130,103,000","135,490,000","144,430,000","167,700,000","195,728,000","205,106,000","213,990,000","215,423,000","224,682,000","218,747,000","221,286,000","235,050,000","226,546,000","216,073,000","209,939,000","93,764,000","92,860,000","85,493,000","102,858,000","98,955,000","98,630,000","95,642,000","96,483,000","129,736,000","127,944,000","128,539,000","143,573,000","167,378,000","171,198,000","179,695,000","184,679,000","187,162,000","190,596,000","305,302,000","308,204,000","190,987,000","162,998,000","169,221,000","170,630,000","143,752,000","133,865,000","119,631,000","103,390,000","89,858,000","85,800,000","93,500,000","94,500,000","99,100,000","103,200,000","105,900,000","104,900,000","87,800,000","86,000,000","82,500,000","77,300,000","68,600,000","61,800,000","49,800,000","48,100,000","40,800,000","20,700,000","22,500,000","29,600,000","23,600,000","23,900,000","20,300,000"
		NetPPE,"36,259,000","34,725,000","37,005,000","38,149,000","37,095,000","39,179,000","39,652,000","40,868,000","40,520,000","37,238,000","37,101,000","7,234,000","7,589,000","8,311,000","9,006,000","9,806,000","10,703,000","11,483,000","12,360,000","13,400,000","14,154,000","14,992,000","15,766,000","15,825,000","15,938,000","17,049,000","17,353,000","18,039,000","18,459,000","18,327,000","9,513,000","7,588,000","7,167,000","7,123,000","7,957,000","7,829,000","7,176,000","7,727,000","7,881,000","7,037,000","5,337,000","5,885,000","6,205,000","6,730,000","7,179,000","7,693,000","7,677,000","8,057,000","8,581,000","9,154,000","12,710,000","13,522,000","13,965,000","15,179,000","15,805,000","17,242,000","16,788,000","17,288,000","18,051,000","17,639,000","6,228,000","7,026,000","8,093,000","8,351,000","8,764,000","9,293,000","9,829,000","11,388,000","15,161,000","16,355,000","17,325,000","18,664,000","23,895,000","25,840,000","27,878,000","31,158,000","35,522,000","39,447,000","49,244,000","50,803,000","44,666,000","44,824,000","46,222,000","43,276,000","42,320,000","42,385,000","39,235,000","36,093,000","34,326,000","34,300,000","35,600,000","36,800,000","41,800,000","41,900,000","42,300,000","42,700,000","35,900,000","33,200,000","31,900,000","28,300,000","25,400,000","22,800,000","19,400,000","17,700,000","15,000,000","5,200,000","4,600,000","4,600,000","3,700,000","3,600,000","3,500,000"
			GrossPPE,"78,912,000","76,952,000","80,062,000","81,074,000","81,473,000","83,177,000","83,101,000","83,792,000","83,222,000","79,593,000","78,898,000","48,461,000","51,419,000","51,453,000","51,404,000","51,442,000","51,726,000","51,488,000","51,332,000","51,183,000","52,526,000","52,018,000","54,056,000","53,327,000","52,363,000","53,508,000","53,188,000","53,830,000","53,421,000","52,393,000","9,513,000","43,470,000","7,167,000","7,123,000","7,957,000","40,602,000","7,176,000","7,727,000","7,881,000","37,092,000",,,,"38,170,000","37,686,000","37,690,000","37,253,000","37,826,000","37,700,000","37,857,000",,"40,960,000","41,458,000","42,037,000","42,560,000","50,427,000",,,"50,097,000","49,497,000","42,025,000","45,486,000","44,491,000","43,895,000","50,536,000","50,012,000","49,932,000","50,824,000","52,290,000","56,010,000","61,034,000","63,295,000","89,993,000","126,290,000","125,199,000","128,016,000","128,575,000","129,245,000","136,644,000","133,676,000","122,296,000","118,931,000","119,588,000","112,935,000","108,537,000","104,619,000","98,368,000","92,343,000","88,393,000","85,400,000","84,200,000","82,600,000","84,400,000","81,500,000","79,000,000","76,300,000","64,500,000","57,900,000","54,300,000","48,200,000","43,100,000","38,400,000","32,800,000","29,600,000","25,500,000","14,600,000","13,400,000","12,900,000","10,600,000","10,000,000","9,500,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,747,000",,,,"6,346,000",,,,"9,752,000",,,,"12,169,000",,,,"2,241,000",,,,"4,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"36,059,000","35,732,000","35,633,000","35,553,000","37,094,000","37,074,000","36,924,000","36,463,000","36,681,000","36,772,000","36,646,000","36,229,000","39,371,000","39,427,000","39,411,000","39,419,000","39,521,000","39,410,000","39,273,000","39,158,000","40,493,000","40,255,000","40,934,000","40,804,000","40,161,000","41,369,000","40,884,000","41,605,000","41,157,000","41,825,000",,"40,022,000",,,,"37,223,000",,,,"34,048,000",,,,"34,461,000",,,,"34,245,000",,,,"15,419,000","16,000,000","15,972,000","16,386,000","16,219,000",,,,"13,208,000",,,,"17,653,000",,,,"44,478,000",,,,"22,787,000",,,,"69,908,000",,,,"121,357,000",,,,"61,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"31,609,000","29,984,000","31,865,000","32,539,000","31,589,000","33,431,000","33,669,000","34,905,000","34,213,000","30,284,000","29,842,000",,"7,589,000",,,"9,806,000","10,703,000",,,"13,400,000","14,154,000","14,992,000",,,,,,"18,039,000","18,459,000","18,327,000","9,513,000",,"7,167,000","7,123,000","7,957,000",,"7,176,000","7,727,000","7,881,000",,,,,,,,,,,,,"21,733,000","21,777,000","22,169,000","22,266,000","30,199,000",,,,"32,501,000",,,,"20,495,000",,,,,,,,"30,756,000",,,,"45,939,000",,,,,,,,"46,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"11,244,000","11,236,000","12,564,000","12,982,000","12,790,000","12,672,000","12,508,000","12,424,000","12,328,000","12,537,000","12,410,000","12,232,000","12,048,000","12,026,000","11,993,000","12,023,000","12,205,000","12,078,000","12,059,000","12,025,000","12,033,000","11,763,000","13,122,000","12,523,000","12,202,000","12,139,000","12,304,000","12,225,000","12,264,000","10,568,000",,"3,448,000",,,,"3,379,000",,,,"3,044,000",,,,"3,709,000",,,,"3,581,000",,,,"3,808,000","3,681,000","3,896,000","3,908,000","4,009,000",,,,"3,788,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-42,653,000","-42,227,000","-43,057,000","-42,925,000","-44,378,000","-43,998,000","-43,449,000","-42,924,000","-42,702,000","-42,355,000","-41,797,000","-41,227,000","-43,830,000","-43,142,000","-42,398,000","-41,636,000","-41,023,000","-40,005,000","-38,972,000","-37,783,000","-38,372,000","-37,026,000","-38,290,000","-37,502,000","-36,425,000","-36,459,000","-35,835,000","-35,791,000","-34,962,000","-34,066,000",,"-35,882,000",,,,"-32,773,000",,,,"-30,055,000",,,,"-31,440,000","-30,507,000","-29,997,000","-29,576,000","-29,769,000","-29,119,000","-28,703,000",,"-27,438,000","-27,493,000","-26,858,000","-26,755,000","-33,185,000",,,"-32,046,000","-31,858,000","-35,797,000","-38,460,000","-36,398,000","-35,544,000","-41,772,000","-40,719,000","-40,103,000","-39,436,000","-37,129,000","-39,655,000","-43,709,000","-44,631,000","-66,098,000","-100,450,000","-97,321,000","-96,858,000","-93,053,000","-89,798,000","-87,400,000","-82,873,000","-77,630,000","-74,107,000","-73,366,000","-69,659,000","-66,217,000","-62,234,000","-59,133,000","-56,250,000","-54,067,000","-51,100,000","-48,600,000","-45,800,000","-42,600,000","-39,600,000","-36,700,000","-33,600,000","-28,600,000","-24,700,000","-22,400,000","-19,900,000","-17,700,000","-15,600,000","-13,400,000","-11,900,000","-10,500,000","-9,400,000","-8,800,000","-8,300,000","-6,900,000","-6,400,000","-6,000,000"
		GoodwillAndOtherIntangibleAssets,"196,595,000","197,430,000","200,239,000","205,640,000","205,433,000","207,458,000","182,715,000","180,834,000","179,105,000","188,641,000","189,097,000","113,296,000","106,742,000","108,382,000","110,536,000","111,546,000","112,725,000","84,206,000","72,707,000","72,704,000","72,637,000","75,232,000","35,025,000","29,158,000","17,320,000","16,932,000","17,451,000","18,386,000","18,187,000","19,198,000","19,945,000","20,666,000","20,405,000","20,932,000","21,231,000","20,874,000","20,945,000","21,469,000","21,440,000","21,088,000","21,758,000","20,158,000","20,280,000","21,437,000","21,495,000","20,189,000","20,027,000","19,728,000","20,322,000","20,232,000","17,459,000","16,842,000","15,837,000","16,238,000","18,691,000","19,634,000","19,625,000","20,048,000","20,711,000","19,697,000","31,945,000","35,522,000","34,825,000","35,669,000","36,488,000","23,698,000","25,682,000","27,582,000","29,665,000","31,723,000","33,445,000","35,602,000","37,619,000","39,536,000","41,566,000","43,140,000","43,481,000","43,081,000","122,869,000","125,363,000","70,070,000","41,763,000","43,130,000","43,964,000","28,000,000","29,289,000","22,907,000","8,856,000","7,343,000","8,000,000","8,600,000","9,100,000","11,700,000","12,500,000","13,400,000","12,900,000","13,600,000","11,600,000","12,000,000","12,800,000","13,200,000","14,000,000","8,500,000","9,100,000","9,800,000",,,,,,
			Goodwill,"157,855,000","156,626,000","157,241,000","159,852,000","158,182,000","157,797,000","139,416,000","137,055,000","133,906,000","140,025,000","126,937,000","78,383,000","73,534,000","74,802,000","75,649,000","75,590,000","76,016,000","55,703,000","51,738,000","51,248,000","50,909,000","53,033,000","25,278,000","23,438,000","16,781,000","16,258,000","16,610,000","17,360,000","17,026,000","18,045,000","18,596,000","19,276,000","18,869,000","19,199,000","19,523,000","19,132,000","19,465,000","19,851,000","19,995,000","19,399,000","19,812,000","17,903,000","17,791,000","18,624,000","18,546,000","18,161,000","17,839,000","17,361,000","17,909,000","17,672,000","17,459,000","16,686,000","15,665,000","16,024,000","18,270,000","19,019,000","18,936,000","19,287,000","20,134,000","19,112,000","17,964,000","17,826,000","14,901,000","14,917,000","14,769,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
