name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,07/31/2011,01/31/2011,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000
			TaxesReceivable,"139,080,000",,,"15,863,000",,,,,,"197,000","6,611,000","1,036,000","0","4,862,000","19,513,000","9,682,000",,"0","5,598,000","11,053,000","14,714,000","13,124,000","3,977,000","5,627,000","10,717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"17,761,000","15,355,000","16,558,000",,,,,,,,,"50,171,000","60,073,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"817,327,000","734,289,000","633,591,000","645,987,000","593,946,000","544,227,000","497,076,000","487,639,000","494,260,000","438,696,000","429,189,000","480,688,000","530,190,000","531,947,000","566,117,000","551,343,000","530,657,000","527,026,000","557,345,000","608,048,000","683,984,000","752,304,000","776,586,000","807,389,000","763,055,000","725,392,000","760,854,000","707,516,000","601,739,000","559,297,000","610,497,000","547,103,000","483,530,000","453,845,000","448,150,000","406,676,000","365,716,000","353,329,000","333,825,000","275,485,000","269,995,000","245,876,000","243,257,000","206,406,000","230,727,000","200,386,000","230,913,000","209,764,000","215,483,000","192,805,000","217,668,000","181,199,000","194,628,000","158,647,000","164,138,000","136,952,000","144,152,000","144,185,000","157,457,000","119,728,000","117,786,000","102,926,000","122,145,000","92,289,000","99,702,000","94,500,000","127,964,000","90,485,000","78,247,000","62,070,000","103,918,000","80,526,000","89,144,000","81,123,000","100,380,000","88,102,000","91,187,000"
			FinishedGoods,"817,327,000","734,289,000","633,591,000","645,987,000","593,946,000","544,227,000","497,076,000","487,639,000","494,260,000","438,696,000","429,189,000","480,688,000","530,190,000","531,947,000","566,117,000","551,343,000","530,657,000","527,026,000","557,345,000","608,048,000","683,984,000","752,304,000","776,586,000","807,389,000","763,055,000","725,392,000","760,854,000","707,516,000","601,739,000","559,297,000","610,497,000","547,103,000","483,530,000","453,845,000","448,150,000","406,676,000","365,716,000","353,329,000","333,825,000","275,485,000",,"245,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"77,056,000","64,996,000","59,586,000","81,766,000","65,508,000","54,598,000","41,841,000","42,143,000","45,305,000","41,936,000","28,379,000","29,067,000","34,564,000","27,796,000","41,886,000","47,399,000","38,803,000","68,585,000","69,443,000","66,626,000","93,527,000","104,038,000","109,688,000","92,655,000","101,332,000","79,020,000","89,772,000","81,622,000","99,925,000","87,976,000","101,592,000","127,801,000","53,154,000","103,153,000","88,181,000","94,771,000","119,597,000","75,690,000","85,237,000","69,916,000","69,986,000","46,930,000","39,754,000","20,361,000","18,232,000","18,500,000","19,636,000","22,319,000","24,367,000","18,984,000","20,327,000","17,351,000","17,633,000","9,590,000","21,363,000","21,852,000","19,875,000","12,455,000","21,016,000","18,579,000","16,263,000","10,946,000","11,931,000","10,692,000","11,123,000","12,445,000","16,046,000","12,431,000","16,991,000","13,800,000","11,129,000","8,879,000","14,013,000","7,954,000","8,448,000","14,310,000","12,199,000"
		RestrictedCash,"1,450,000","3,975,000","4,750,000","4,750,000","4,400,000","2,650,000","4,400,000",,,,,,"65,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,"13,740,000","5,956,000","12,378,000","17,948,000","16,178,000","10,138,000","14,285,000","15,965,000",,,,,,,,,,"27,072,000","28,148,000","27,935,000","27,904,000","21,400,000","21,400,000","21,400,000","21,400,000","36,993,000","36,984,000","37,006,000","37,006,000","4,161,000","4,161,000",,"4,161,000",,,,,,,,,,,,,,,,,,,,"6,022,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,072,000","28,148,000","27,935,000","27,904,000","21,400,000","21,400,000","21,400,000","21,400,000","36,993,000","36,984,000","37,006,000","37,006,000","4,161,000","4,161,000",,"4,161,000",,,,,,,,,,,,,,,,,,,,"6,022,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","0","21,795,000","21,795,000",,,,"0","0","0","0","8,179,000","4,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"27,929,000","28,623,000","23,653,000","24,108,000","21,999,000","26,520,000","20,135,000","18,354,000","19,849,000","19,486,000","11,735,000","19,023,000","24,011,000","22,061,000","16,019,000","21,173,000","21,261,000","99,997,000","109,488,000","112,431,000",,"151,353,000",,,"144,129,000","107,587,000",,,,"141,845,000","150,638,000","173,337,000","73,718,000","146,581,000","147,215,000","1,355,000","1,738,000","1,339,000","2,509,000","7,110,000",,"5,640,000",,,,,,,,,,,,,,,,"7,119,000",,,,,,,,,,,,,"13,541,000","8,899,000",,,"9,984,000",,
	TotalNonCurrentAssets,"2,488,876,000","2,449,028,000","2,406,186,000","2,329,336,000","2,247,909,000","2,096,829,000","1,944,350,000","1,884,970,000","1,804,172,000","1,848,742,000","1,802,534,000","1,730,186,000","1,723,767,000","1,123,341,000","1,149,287,000","1,121,605,000","1,098,830,000","1,087,936,000","1,112,571,000","1,077,293,000","1,033,716,000","1,054,263,000","1,004,497,000","939,477,000","806,573,000","774,795,000","761,397,000","702,228,000","667,920,000","613,755,000","534,061,000","464,795,000","438,290,000","411,288,000","388,536,000","351,961,000","308,184,000","296,855,000","281,887,000","266,684,000","265,282,000","263,932,000","261,211,000","257,398,000","128,096,000","114,032,000","97,409,000","96,520,000","97,567,000","95,953,000","95,568,000","95,931,000","97,352,000","98,157,000","120,536,000","111,787,000","106,206,000","106,655,000","110,402,000","106,789,000","104,724,000","104,638,000","118,145,000","115,451,000","113,536,000","114,301,000","119,036,000","121,797,000","120,269,000","105,311,000","113,637,000","117,250,000","122,480,000","129,179,000","126,250,000","123,132,000","119,402,000"
		NetPPE,"2,017,838,000","1,982,978,000","1,957,215,000","1,886,710,000","1,814,821,000","1,668,893,000","1,662,393,000","1,627,492,000","1,555,159,000","1,576,818,000","1,539,255,000","1,466,305,000","1,460,464,000","863,562,000","856,230,000","833,232,000","811,369,000","800,698,000","778,320,000","744,460,000","702,741,000","682,056,000","656,569,000","600,685,000","558,431,000","515,605,000","556,594,000","503,456,000","458,113,000","390,844,000","331,988,000","261,872,000","241,053,000","214,909,000","190,069,000","154,008,000","123,091,000","111,406,000","93,663,000","87,904,000","85,927,000","83,558,000","81,632,000","76,450,000","124,410,000","110,271,000","89,283,000","88,373,000","89,537,000","87,961,000","89,187,000","90,054,000","91,449,000","92,360,000","90,157,000","84,288,000","80,192,000","81,886,000","82,701,000","81,134,000","80,843,000","83,518,000","84,170,000","83,587,000","86,023,000","90,038,000","93,432,000","96,306,000","96,760,000","87,934,000","101,849,000","105,388,000","110,563,000","117,186,000","117,600,000","114,216,000","110,407,000"
			GrossPPE,"2,017,838,000","2,496,695,000","1,957,215,000","1,886,710,000","1,814,821,000","2,157,593,000","1,662,393,000","1,627,492,000","1,555,159,000","1,988,401,000","1,539,255,000","1,466,305,000","1,460,464,000","1,182,998,000",,,,"1,083,837,000",,,,"916,159,000",,,,"691,027,000",,,,"534,250,000",,,,"366,948,000",,,,"238,211,000",,"201,609,000","193,981,000","185,592,000","171,301,000","152,508,000","124,410,000","110,271,000","89,283,000","88,373,000","89,537,000","87,961,000","89,187,000","90,054,000","91,449,000","92,360,000","90,157,000","84,288,000","80,192,000","81,886,000","82,701,000","81,134,000","80,843,000","83,518,000","84,170,000","83,587,000","86,023,000","90,038,000","93,432,000","96,306,000","96,760,000","87,934,000","101,849,000","105,388,000","110,563,000","117,186,000","117,600,000","114,216,000","110,407,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"20,614,000",,,,"9,059,000",,,,"6,061,000",,,,"11,518,000",,,,"11,382,000",,,,"11,396,000",,,,"11,188,000",,,,"5,396,000",,,,"5,396,000",,,,"2,388,000",,"2,388,000","2,388,000","2,388,000","2,388,000","2,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"54,061,000",,,,"43,193,000",,,,"33,370,000",,,,"28,233,000",,,,"4,927,000",,,,"10,113,000",,,,"9,811,000",,,,"2,205,000",,,,"2,205,000",,,,"2,205,000",,"2,205,000","2,205,000","2,205,000","2,205,000","2,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"282,578,000",,,,"303,387,000",,,,"284,131,000",,,,"274,177,000",,,,"265,116,000",,,,"244,760,000",,,,"178,458,000",,,,"113,028,000",,,,"96,798,000",,,,"69,401,000",,"56,051,000","64,638,000","48,183,000","57,917,000","47,378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,901,861,000","1,546,250,000","1,748,066,000","1,685,335,000","1,645,509,000","1,325,877,000","1,457,601,000","1,457,943,000","1,346,672,000","1,148,211,000","1,385,002,000","1,371,595,000","1,386,354,000","254,560,000",,,,"245,969,000",,,,"210,316,000",,,,"154,575,000",,,,"133,019,000",,,,"39,718,000",,,,"8,879,000",,"10,976,000",,"13,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"115,977,000","204,013,000","209,149,000","201,375,000","169,312,000","135,531,000","204,792,000","169,549,000","208,487,000","198,315,000","154,253,000","94,710,000","74,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"389,179,000",,,,"340,546,000",,,,"318,313,000",,,,"614,510,000",,,,"556,443,000",,,,"439,574,000",,,,"336,995,000",,,,"280,602,000",,,,"222,831,000",,,,"155,338,000",,"129,989,000","124,750,000","118,898,000","108,791,000","100,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-513,717,000",,,,"-488,700,000",,,,"-411,583,000",,,,"-319,436,000",,,,"-283,139,000",,,,"-234,103,000",,,,"-175,422,000",,,,"-143,406,000",,,,"-152,039,000",,,,"-126,805,000",,"-113,705,000","-108,054,000","-102,034,000","-89,669,000","-76,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"214,580,000","214,261,000","214,048,000","213,716,000","213,389,000","212,763,000","206,969,000","191,213,000","189,853,000","210,389,000","210,398,000","210,392,000","210,371,000","210,401,000","242,487,000","242,498,000","242,527,000","242,595,000","276,279,000","276,342,000","274,892,000","274,360,000","276,568,000","276,626,000","173,005,000","172,837,000","172,824,000","172,919,000","173,018,000","172,978,000","173,283,000","173,367,000","173,372,000","171,132,000","171,480,000","171,730,000","172,125,000","172,724,000","173,509,000","174,126,000","174,506,000","175,121,000","176,696,000","178,496,000","0","0","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,614,000","4,668,000","4,722,000","4,776,000","4,660,000","4,894,000","4,930,000"
			Goodwill,"141,092,000","141,100,000","141,141,000","141,132,000","141,152,000","141,100,000","135,306,000","124,350,000","124,290,000","124,367,000","124,376,000","124,370,000","124,349,000","124,379,000","141,824,000","141,835,000","141,849,000","141,893,000","175,553,000","175,592,000","174,158,000","173,603,000","175,946,000","175,980,000","124,435,000","124,301,000","124,382,000","124,389,000","124,483,000","124,424,000","124,592,000","124,634,000","124,627,000","122,424,000","122,529,000","122,538,000","122,581,000","122,601,000","122,604,000","122,585,000","122,625,000","122,595,000","122,681,000","122,603,000","0","0","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,560,000","4,614,000","4,668,000","4,722,000","4,776,000","4,660,000","4,894,000","4,930,000"
			OtherIntangibleAssets,"73,488,000","73,161,000","72,907,000","72,584,000","72,237,000","71,663,000","71,663,000","66,863,000","65,563,000","86,022,000","86,022,000","86,022,000","86,022,000","86,022,000","100,663,000","100,663,000","100,678,000","100,702,000","100,726,000","100,750,000","100,734,000","100,757,000","100,622,000","100,646,000","48,570,000","48,536,000","48,442,000","48,530,000","48,535,000","48,554,000","48,691,000","48,733,000","48,745,000","48,708,000","48,951,000","49,192,000","49,544,000","50,123,000","50,905,000","51,541,000","51,881,000","52,526,000","54,015,000","55,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"100,550,000","100,810,000","97,976,000","97,412,000","99,131,000","100,603,000","7,500,000","3,050,000",,,,,,,,,,"0","0","0","0","33,212,000","21,056,000","9,102,000","10,859,000","22,054,000","2,005,000","0","9,277,000","18,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"100,550,000","100,810,000","97,976,000","97,412,000","99,131,000","100,603,000","7,500,000","3,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,,,,,"7,500,000","3,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,"0","5,500,000","5,479,000","5,417,000","5,354,000","5,292,000","5,229,000","5,167,000","5,104,000","5,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"68,448,000","60,966,000","54,222,000","54,282,000","51,125,000","51,449,000","40,633,000","41,076,000","41,207,000","47,607,000","39,377,000","39,668,000","39,184,000","33,448,000","32,714,000","33,352,000","34,208,000","27,757,000","33,912,000","34,077,000","30,168,000","29,996,000","27,353,000","27,314,000","39,035,000","41,073,000","8,248,000","13,272,000","12,098,000","12,359,000","17,702,000","18,071,000","16,985,000","16,980,000","19,741,000","19,988,000","6,868,000","6,873,000",,,,,,,"2,262,000","2,311,000","2,025,000","1,961,000","1,939,000","1,911,000","376,000","0","0","0","18,582,000","18,824,000","18,688,000","18,745,000","15,194,000","15,138,000","15,119,000","15,138,000","22,939,000","22,437,000",,,"20,232,000",,,,,,"6,378,000",,,,
			NonCurrentDeferredTaxesAssets,"63,256,000","56,843,000","49,870,000","50,047,000","49,869,000","49,924,000","38,839,000","39,013,000","38,875,000","45,005,000","36,506,000","35,946,000","35,752,000","30,033,000","29,049,000","29,437,000","30,014,000","23,311,000","29,214,000","29,394,000","28,815,000","28,466,000","25,647,000","25,431,000","36,976,000","36,739,000","3,626,000","8,363,000","8,654,000","8,689,000","17,702,000","18,071,000","16,985,000","16,980,000","19,741,000","19,988,000","6,868,000","6,873,000",,,,,,,"2,262,000","2,311,000","2,025,000","1,961,000","1,939,000","1,911,000","376,000","0","0","0","18,582,000","18,824,000","18,688,000","18,745,000","15,194,000","15,138,000","15,119,000","15,138,000","22,939,000","22,437,000",,,"20,232,000",,,,,,"6,378,000",,,,
		NonCurrentPrepaidAssets,"6,872,000","6,877,000","6,860,000","7,534,000","7,344,000","5,287,000","5,264,000","5,289,000","5,258,000","5,157,000","5,155,000","5,559,000","5,170,000","5,068,000","6,095,000","7,884,000","6,889,000","12,404,000","18,665,000","18,935,000","24,147,000","32,750,000","19,989,000","21,143,000","20,871,000","19,019,000","17,552,000","9,462,000","12,496,000","15,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"80,588,000","83,136,000","75,865,000","69,682,000","62,099,000","57,834,000","16,091,000","11,371,000","7,278,000","3,417,000","3,057,000","3,033,000","3,411,000","5,758,000","6,719,000","4,639,000","3,837,000","4,482,000","5,395,000","3,479,000","1,768,000","1,889,000","2,962,000","4,607,000","4,372,000","4,207,000","4,174,000","3,119,000","2,918,000","3,793,000","11,088,000","11,485,000","6,880,000","8,267,000","7,246,000","6,235,000","6,100,000","5,852,000","14,715,000","4,654,000","4,849,000","5,253,000","2,883,000","2,452,000","1,424,000","1,450,000","1,541,000","1,626,000","1,531,000","1,521,000","1,445,000","1,317,000","1,343,000","1,237,000","7,237,000","4,115,000","2,766,000","1,464,000","7,947,000","5,957,000","4,202,000","1,422,000","6,476,000","4,867,000","22,953,000","19,703,000","812,000","20,931,000","18,949,000","12,817,000","7,174,000","7,194,000","817,000","7,217,000","3,990,000","4,022,000","4,065,000"
TotalLiabilitiesNetMinorityInterest,"4,546,147,000","4,370,193,000","4,412,221,000","2,660,809,000","2,642,855,000","2,451,287,000","2,382,381,000","2,377,918,000","2,410,761,000","2,427,043,000","2,425,233,000","2,565,726,000","2,793,205,000","1,828,996,000","1,811,305,000","1,668,046,000","1,740,319,000","1,740,202,000","1,826,842,000","1,866,193,000","1,325,608,000","1,272,651,000","1,254,123,000","1,195,683,000","1,171,480,000","1,202,312,000","1,219,800,000","1,194,710,000","883,793,000","823,083,000","813,968,000","752,475,000","557,729,000","479,831,000","483,189,000","429,991,000","404,572,000","338,002,000","474,994,000","385,752,000","385,895,000","336,347,000","347,175,000","286,187,000","366,267,000","298,716,000","299,951,000","268,432,000","268,321,000","224,259,000","269,673,000","225,942,000","244,553,000","194,136,000","219,123,000","175,899,000","182,550,000","179,977,000","203,941,000","158,320,000","150,299,000","131,594,000","169,335,000","135,657,000","139,094,000","131,494,000","186,313,000","146,752,000","136,871,000","118,600,000","165,904,000","130,742,000","152,931,000","148,591,000","183,702,000","157,732,000","151,016,000"
