name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020
MarketCap,"1,968,324,598","2,460,962,082","3,101,631,572","3,775,211,665","6,141,745,528","5,172,761,310","6,197,466,985","5,201,922,068","5,095,518,491"
EnterpriseValue,"1,625,054,598","2,135,460,082","2,777,991,572","3,422,956,665","5,791,429,528","4,832,269,310","5,860,691,985","4,837,394,068","5,102,401,491"
ForwardPeRatio,"92.593","116.279","294.118","588.235",,"1,000",,,
PsRatio,"6.687","8.474","11.273","14.398","24.774","22.111","27.63","24.551","21.513"
PbRatio,"2.685","3.343","4.239","5.167","8.379","7.071","8.506","7.091","12.843"
EnterprisesValueRevenueRatio,"5.545","29.51","36.353","46.621","81.738","71.128","93.544","82.121","87.487"
EnterprisesValueEBITDARatio,"124.889","5,419.949","585.087","533.005","8,868.958","896.691","-10,617.196","4,483.22","-333.971"
