name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"57,672,000","-25,315,000","36,198,000","17,254,000","29,535,000","20,570,000","22,577,000","34,180,000","43,854,000","-6,669,000","15,656,000","6,069,000","14,627,000","-8,569,000","42,288,000","41,834,000","55,605,000","29,663,000","-13,296,000","-12,567,000","-17,467,000","-23,688,000","-23,287,000","-19,414,000","-20,836,000","-11,516,000","-8,939,000","-6,536,000","-4,411,000","-1,681,000","-7,567,000","-4,408,000","-2,201,000","-3,771,000"
	CashFlowFromContinuingOperatingActivities,"57,672,000","-25,315,000","36,198,000","17,254,000","29,535,000","20,570,000","22,577,000","34,180,000","43,854,000","-6,669,000","15,656,000","6,069,000","14,627,000","-8,569,000","42,288,000","41,834,000","55,605,000","29,663,000","-13,296,000","-12,567,000","-17,467,000","-23,688,000","-23,287,000","-19,414,000","-20,836,000","-11,516,000","-8,939,000","-6,536,000","-4,411,000","-1,681,000","-7,567,000","-4,408,000","-2,201,000","-3,771,000"
		NetIncomeFromContinuingOperations,"42,786,000","-13,069,000","-25,034,000","8,046,000","72,843,000","15,662,000","6,958,000","11,286,000","8,058,000","450,000","-2,201,000","-6,109,000","-4,712,000","-9,700,000","9,086,000","-16,502,000","-13,060,000","-18,652,000","-17,403,000","-13,263,000","-21,121,000","-23,078,000","-27,559,000","-26,445,000","-24,519,000","-15,653,000","-9,525,000","-9,361,000","-4,675,000","-3,694,000","-3,469,000","-6,556,000","-4,119,000","-3,773,000"
		DepreciationAmortizationDepletion,"71,321,000","19,638,000","17,219,000","17,244,000","17,220,000","17,234,000","17,076,000","16,990,000","16,991,000","10,493,000","3,884,000","3,868,000","3,859,000","3,872,000","15,836,000","32,561,000","32,503,000","30,008,000","130,000","132,000","124,000","208,000","295,000","273,000","44,000","43,000","41,000","38,000","46,000","46,000","46,000","46,000","47,000","48,000"
			DepreciationAndAmortization,"71,321,000","19,638,000","17,219,000","17,244,000","17,220,000","17,234,000","17,076,000","16,990,000","16,991,000","10,493,000","3,884,000","3,868,000","3,859,000","3,872,000","15,836,000","32,561,000","32,503,000","30,008,000","130,000","132,000","124,000","208,000","295,000","273,000","44,000","43,000","41,000","38,000","46,000","46,000","46,000","46,000","47,000","48,000"
				Depreciation,"2,012,000","715,000","424,000","448,000","425,000","439,000","281,000","195,000","196,000","198,000","196,000","180,000","171,000","184,000","342,000","154,000","96,000","482,000","130,000","132,000","124,000","208,000","295,000",,,,,,,,,,,
				AmortizationCashFlow,"69,309,000","18,923,000","16,795,000","16,796,000","16,795,000","16,795,000","16,795,000","16,795,000","16,795,000","10,295,000","3,688,000","3,688,000","3,688,000","3,688,000","15,494,000","32,407,000","32,407,000","29,526,000",,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"69,309,000","18,923,000","16,795,000","16,796,000","16,795,000","16,795,000","16,795,000","16,795,000","16,795,000","10,295,000","3,688,000","3,688,000","3,688,000","3,688,000","15,494,000","32,407,000","32,407,000","29,526,000",,,,,,,,,,,,,,,,
		DeferredTax,"-84,080,000","-6,038,000","-15,016,000","-377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-84,080,000","-6,038,000","-15,016,000","-377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000","1,000"
		StockBasedCompensation,"23,511,000","6,135,000","4,912,000","5,948,000","6,516,000","6,879,000","6,210,000","5,165,000","5,584,000","4,951,000","3,966,000","4,137,000","4,162,000","4,263,000","3,598,000","3,926,000","3,526,000","2,728,000","2,078,000","2,100,000","1,946,000","1,821,000","1,650,000","1,641,000","1,395,000","1,101,000","992,000","503,000","601,000","113,000","6,000","5,000","6,000","5,000"
		OtherNonCashItems,"3,569,000","1,071,000","777,000","837,000","884,000","926,000","2,553,000","2,580,000","2,542,000","1,354,000","-96,000","180,000","115,000","114,000","2,169,000","5,641,000","5,943,000","5,528,000","-8,000","-9,000","-8,000","-9,000","-9,000","-8,000","-9,000","-8,000","-9,000","-10,000","-1,000","-8,000","11,000","-4,000","-4,000","-23,000"
		ChangeInWorkingCapital,"565,000","-33,052,000","53,340,000","-14,444,000","-5,279,000","-20,131,000","-10,220,000","-1,841,000","10,679,000","-23,917,000","10,103,000","3,993,000","11,203,000","-7,118,000","11,599,000","16,208,000","26,693,000","10,051,000","62,000","-1,527,000","1,592,000","-2,630,000","2,336,000","5,125,000","2,253,000","3,001,000","-438,000","2,294,000","-382,000","1,862,000","-4,161,000","2,101,000","1,869,000","-28,000"
			ChangeInReceivables,"-17,694,000","-5,006,000","43,155,000","-58,901,000","3,058,000","-9,836,000","-6,854,000","4,729,000","4,232,000","-12,474,000","11,427,000","-3,101,000","3,860,000","-7,193,000","-11,667,000","1,847,000","-2,344,000","-56,067,000","-4,146,000","-946,000","-1,528,000","-1,220,000","-450,000","1,273,000",,,,,,,,,,
				ChangesInAccountReceivables,"-17,694,000","-5,006,000","43,155,000","-58,901,000","3,058,000","-9,836,000","-6,854,000","4,729,000","4,232,000","-12,474,000","11,427,000","-3,101,000","3,860,000","-7,193,000","-11,667,000","1,847,000","-2,344,000","-56,067,000","-4,146,000","-946,000","-1,528,000","-1,220,000","-450,000","1,273,000",,,,,,,,,,
			ChangeInInventory,"-1,566,000","330,000","-36,000","2,238,000","-4,098,000","-400,000","1,045,000","470,000","-3,071,000","-6,714,000","-883,000","1,193,000","-1,212,000","-924,000","1,412,000","-685,000","-642,000","134,000","-412,000","119,000","-25,000","-179,000","260,000","-362,000",,,,,,,,,,
			ChangeInPrepaidAssets,"-294,000","677,000","-2,316,000","2,531,000","-1,186,000","-115,000","-1,637,000","2,044,000","985,000","-2,990,000","-277,000","1,805,000","433,000","76,000","-1,689,000","2,131,000","-85,000","-523,000","-1,024,000","1,050,000","-935,000","-148,000","-809,000","237,000","-716,000","365,000","-321,000","354,000","625,000","-1,317,000","322,000","-157,000","-2,000","20,000"
			ChangeInPayablesAndAccruedExpense,"20,119,000","-29,053,000","12,537,000","39,688,000","-3,053,000","-9,780,000","-2,774,000","-9,084,000","8,533,000","-1,739,000","-164,000","4,096,000","8,122,000","865,000","22,867,000","12,915,000","29,764,000","66,507,000","5,644,000","8,611,000","2,414,000","-4,834,000","2,329,000","3,965,000","3,209,000","2,636,000","-117,000","1,940,000","-1,007,000","844,000","-2,148,000","2,258,000","1,871,000","-48,000"
				ChangeInPayable,"-4,827,000","-350,000","-3,541,000","186,000","-1,122,000","-1,350,000","3,525,000","-1,691,000","2,043,000","-108,000","-5,734,000","1,040,000","-2,792,000","1,583,000","470,000","-7,013,000","9,356,000","3,652,000","702,000","-630,000","-1,181,000","-2,313,000","168,000","2,864,000","-114,000","2,651,000","336,000","930,000","60,000","-28,000","-573,000","551,000","1,068,000","-56,000"
					ChangeInAccountPayable,"-4,827,000","-350,000","-3,541,000","186,000","-1,122,000","-1,350,000","3,525,000","-1,691,000","2,043,000","-108,000","-5,734,000","1,040,000","-2,792,000","1,583,000","470,000","-7,013,000","9,356,000","3,652,000","702,000","-630,000","-1,181,000","-2,313,000","168,000","2,864,000","-114,000","2,651,000","336,000","930,000","60,000","-28,000","-573,000","551,000","1,068,000","-56,000"
				ChangeInAccruedExpense,"24,946,000","-28,703,000","16,078,000","39,502,000","-1,931,000","-8,430,000","-6,299,000","-7,393,000","6,490,000","-1,631,000","5,570,000","3,056,000","10,914,000","-718,000","22,397,000","19,928,000","20,408,000","62,855,000","4,942,000","9,241,000","3,595,000","-2,521,000","2,161,000","1,101,000","3,323,000","-15,000","-453,000","1,010,000","-1,067,000","872,000","-1,575,000","1,707,000","803,000","8,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,335,000",,,"0","0"
			ChangeInOtherCurrentLiabilities,,,,,,,"0","0","0","0","0","0","0","-676,000",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,"0","0","0","734,000",,,,,"0","-10,361,000","1,666,000","3,751,000","1,006,000","12,000",,,,,,,,,,
