name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
			NonCurrentDeferredRevenue,"631,000","929,000","1,131,000","894,000","1,135,000","1,878,000","1,635,000","2,176,000","1,356,000","1,459,000","7,505,000","7,306,000","6,989,000","7,280,000"
		TradeandOtherPayablesNonCurrent,,,,,,"0","0","0","0","1,860,000","1,826,000","2,944,000","2,891,000","2,660,000"
		DuetoRelatedPartiesNonCurrent,,,,,,,,"0","0","1,860,000","1,826,000","2,944,000","0","1,110,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,"38,000","0","0","584,574,000","0","409,845,000"
		OtherNonCurrentLiabilities,"5,630,000","14,832,000","9,866,000","9,059,000","18,739,000","19,064,000","13,096,000","2,680,000","2,992,000","326,000","687,000","652,000","399,000",
TotalEquityGrossMinorityInterest,"480,909,000","522,098,000","549,206,000","275,904,000","268,836,000","276,099,000","299,615,000","233,962,000","204,121,000","200,644,000","206,553,000","-557,149,000","35,897,000","-374,768,000"
	StockholdersEquity,"480,909,000","522,098,000","549,206,000","275,904,000","268,836,000","276,099,000","299,615,000","233,962,000","204,121,000","200,644,000","206,553,000","-557,149,000","35,897,000","-374,768,000"
		CapitalStock,"53,000","53,000","52,000","46,000","44,000","43,000","42,000","39,000","38,000","37,000","36,000","5,000","28,000","5,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"53,000","53,000","52,000","46,000","44,000","43,000","42,000","39,000","38,000","37,000","36,000","5,000","28,000","5,000"
		AdditionalPaidInCapital,"1,365,197,000","1,400,972,000","1,379,032,000","1,065,680,000","1,022,781,000","1,001,645,000","982,139,000","889,054,000","832,167,000","811,049,000","802,777,000","0","489,708,000","0"
		RetainedEarnings,"-884,078,000","-878,860,000","-829,868,000","-789,854,000","-754,020,000","-725,650,000","-682,632,000","-655,306,000","-628,123,000","-610,514,000","-596,248,000","-557,163,000","-453,841,000","-374,772,000"
		GainsLossesNotAffectingRetainedEarnings,"-263,000","-67,000","-10,000","32,000","31,000","61,000","66,000","175,000","39,000","72,000","-12,000","9,000","2,000","-1,000"
TotalCapitalization,"706,306,000","703,040,000","549,206,000","275,904,000","268,836,000","445,093,000","465,815,000","397,442,000","252,606,000","248,844,000","254,469,000","-509,514,000","83,160,000","-355,954,000"
CommonStockEquity,"480,909,000","522,098,000","549,206,000","275,904,000","268,836,000","276,099,000","299,615,000","233,962,000","204,121,000","200,644,000","206,553,000","-557,149,000","35,897,000","-374,768,000"
CapitalLeaseObligations,"23,083,000","23,669,000","24,246,000","24,831,000","25,537,000","26,291,000","26,670,000","15,876,000","3,676,000","4,460,000","5,225,000","5,967,000","6,704,000","6,805,000"
NetTangibleAssets,"188,404,000","247,338,000","265,957,000","82,172,000","69,174,000","69,356,000","85,867,000","186,108,000","153,949,000","171,415,000","176,175,000","-588,381,000","3,883,000","-406,766,000"
WorkingCapital,"389,841,000","415,340,000","251,974,000","66,455,000","65,317,000","241,763,000","256,894,000","346,768,000","199,431,000","216,022,000","226,772,000","44,517,000","52,516,000","25,052,000"
InvestedCapital,"706,306,000","703,040,000","727,043,000","450,715,000","440,700,000","445,093,000","465,815,000","397,442,000","252,606,000","248,844,000","254,469,000","-509,514,000","83,160,000","-354,667,000"
TangibleBookValue,"188,404,000","247,338,000","265,957,000","82,172,000","69,174,000","69,356,000","85,867,000","186,108,000","153,949,000","171,415,000","176,175,000","-588,381,000","3,883,000","-406,766,000"
TotalDebt,"248,480,000","204,611,000","202,083,000","199,642,000","197,401,000","195,285,000","192,870,000","179,356,000","52,161,000","52,660,000","53,141,000","53,602,000","53,967,000","26,906,000"
NetDebt,"26,969,000",,,,"39,237,000","77,040,000","54,961,000","59,295,000",,"30,168,000",,"26,816,000","15,055,000",
ShareIssued,"53,493,683","52,622,080","51,863,870","45,687,722","44,340,036","43,376,848","42,239,922","38,729,662","37,838,276","36,678,854","36,472,223","34,078,173","34,078,173","34,078,173"
OrdinarySharesNumber,"53,493,683","52,622,080","51,863,870","45,687,722","44,340,036","43,376,848","42,239,922","38,729,662","37,838,276","36,678,854","36,472,223","34,078,173","34,078,173","34,078,173"
