name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"112,755,000","28,510,000","27,087,000","27,655,000","0","26,929,000","23,587,000","25,074,000"
	OperatingRevenue,"112,755,000","28,510,000","27,087,000","27,655,000","0","26,929,000","23,587,000","25,074,000"
CostOfRevenue,"57,603,000","16,601,000","15,839,000","13,474,000","11,689,000","10,201,000","10,109,000","10,008,000"
GrossProfit,"55,152,000","11,909,000","11,248,000","14,181,000","17,814,000","16,728,000","13,478,000","15,066,000"
OperatingExpense,"285,507,000","96,851,000","106,528,000","58,537,000","1,435,578","19,083,000","16,283,000","13,803,000"
	SellingGeneralAndAdministration,"210,151,000","70,849,000","78,748,000","44,053,000","1,385,578","13,058,000","11,576,000","9,942,000"
		GeneralAndAdministrativeExpense,,,,,"1,385,578",,,
			OtherGandA,,,,,"1,385,578",,,
	ResearchAndDevelopment,"75,356,000","26,002,000","27,780,000","14,484,000","7,090,000","6,025,000","4,707,000","3,861,000"
	OtherTaxes,,,,,"50,000",,,
OperatingIncome,"-230,355,000","-84,942,000","-95,280,000","-44,356,000","-1,435,578","-2,355,000","-2,805,000","1,263,000"
NetNonOperatingInterestIncomeExpense,"2,730,000","1,295,000","1,239,000","459,000","8,603","-300,000","-301,000","-336,000"
	InterestIncomeNonOperating,"3,098,000","1,295,000","1,239,000","550,000","8,603","8,000","3,000","3,000"
	InterestExpenseNonOperating,"368,000","0","0","91,000","277,000","308,000","304,000","339,000"
OtherIncomeExpense,"-35,291,000","156,155,000","-67,239,000","-124,058,000","-23,154,000","-198,000","3,000","-4,000"
	GainOnSaleOfSecurity,,"21,433,000","-24,194,000","-24,176,000","-23,154,000",,,
	SpecialIncomeCharges,"-4,976,000","136,043,000","-41,976,000","-99,043,000",,"0","0","0"
		RestructuringAndMergernAcquisition,"4,976,000","-136,043,000","41,976,000","99,043,000",,"0","0","0"
	OtherNonOperatingIncomeExpenses,"-3,378,000","-1,321,000","-1,069,000","-839,000","-149,000","-198,000","3,000","-4,000"
PretaxIncome,"-262,916,000","72,508,000","-161,280,000","-167,955,000","-24,580,975","-2,853,000","-3,103,000","923,000"
TaxProvision,"368,000","604,000","-290,000","34,000","0","19,000","26,000","17,000"
NetIncomeCommonStockholders,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","0"
	NetIncome,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","906,000"
		NetIncomeIncludingNoncontrollingInterests,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","906,000"
			NetIncomeContinuousOperations,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","906,000"
	PreferredStockDividends,,,,,,,,"906,000"
DilutedNIAvailtoComStockholders,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","0"
BasicEPS,,"0.26","-0.66","-0.86","-0.026","-0.012",,"0"
DilutedEPS,,"0.23","-0.66","-0.86","-0.026","-0.012",,"0"
BasicAverageShares,,"275,199,000","244,678,000","196,478,000","241,956,549","241,956,549",,"241,956,549"
DilutedAverageShares,,"312,432,000","244,678,000","196,478,000","241,956,549","241,956,549",,"241,956,549"
TotalOperatingIncomeAsReported,"-230,355,000","-84,942,000","-95,280,000","-44,356,000","-24,589,578","-2,355,000","-2,805,000","1,263,000"
TotalExpenses,"343,110,000","113,452,000","122,367,000","72,011,000","1,435,578","29,284,000","26,392,000","23,811,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","906,000"
NormalizedIncome,"-244,136,200","-84,264,949.2","-94,938,981.275","-78,039,130","-1,426,975","-2,872,000","-3,129,000","906,000"
InterestIncome,"3,098,000","1,295,000","1,239,000","550,000","8,603","8,000","3,000","3,000"
InterestExpense,"368,000","0","0","91,000","277,000","308,000","304,000","339,000"
NetInterestIncome,"2,730,000","1,295,000","1,239,000","459,000","8,603","-300,000","-301,000","-336,000"
EBIT,"-262,548,000","72,508,000","-161,280,000","-167,864,000","-1,435,578","-2,545,000","-2,799,000","1,262,000"
EBITDA,"-255,546,000"
ReconciledCostOfRevenue,"57,603,000","16,601,000","15,839,000","13,474,000","11,689,000","10,201,000","10,109,000","10,008,000"
ReconciledDepreciation,"7,002,000","2,463,000","1,703,000","1,513,000",,"1,285,000","1,240,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-263,284,000","71,904,000","-160,990,000","-167,989,000","-24,580,975","-2,872,000","-3,129,000","906,000"
TotalUnusualItemsExcludingGoodwill,"-31,913,000","157,476,000","-66,170,000","-123,219,000","-23,154,000","0","0","0"
TotalUnusualItems,"-31,913,000","157,476,000","-66,170,000","-123,219,000","-23,154,000","0","0","0"
NormalizedEBITDA,"-223,633,000","-82,505,000","-93,407,000","-44,645,000","21,718,422","-1,260,000","-1,559,000","1,262,000"
TaxRateForCalcs,"0.4","0.008","0.002","0.27","0","0.27","0.27","0.018"
TaxEffectOfUnusualItems,"-12,765,200","1,307,050.8","-118,981.275","-33,269,130","0","0","0","0"
