name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalRevenue,"103,082,000","24,822,000","25,009,000","24,921,000","28,330,000","23,647,000","23,462,000","30,033,000","48,847,000","50,573,000","33,862,000","29,218,000","23,315,000","28,222,000","39,826,000","27,762,000","1,087,717,000","38,018,000","95,466,000","152,928,000","34,589,000","24,728,000","37,452,000","36,336,000","32,768,000","58,882,000","39,370,000","59,952,000","22,661,000","108,801,000","19,552,000","132,871,000","28,513,000","19,771,000","31,146,000","60,909,000","33,862,000","23,004,000","21,146,000","18,412,000","23,684,000","17,949,000","15,782,000","27,068,000","17,331,000","11,299,000","45,314,000","37,925,000","42,563,000","33,237,000","39,009,000","10,223,000","12,988,000","9,711,000","28,353,000","21,439,000","20,401,000","19,992,000","65,773,000","56,321,000","65,917,000","85,016,000","69,904,000","58,632,000","60,223,000","28,959,000","32,881,000","36,354,000","28,550,000","28,494,000","31,366,000","28,546,000","28,527,000","25,831,000","25,624,000","27,357,000","27,748,000","25,528,000","22,630,000","23,218,000","22,251,000","26,746,000","24,167,000","22,405,000","16,799,000","14,097,000","13,146,000","14,061,000","13,789,000","10,633,000","13,073,000","10,628,000","9,877,000","7,780,000","6,368,000","4,883,000","6,679,000","3,865,000","4,790,000","4,309,000","3,973,000","3,177,000","2,200,000","1,800,000","1,400,000","1,500,000","800,000","1,000,000","1,000,000","600,000","500,000","600,000","300,000","400,000"
	OperatingRevenue,"103,082,000","24,822,000","25,009,000","24,921,000","28,330,000","23,647,000","23,462,000","30,033,000","48,847,000","50,573,000","33,862,000","29,218,000","23,315,000","28,222,000","39,826,000","27,762,000","1,087,717,000","38,018,000","95,466,000","152,928,000","34,589,000","24,728,000","37,452,000","36,336,000","32,768,000","58,882,000","39,370,000","59,952,000","22,661,000","108,801,000","19,552,000","132,871,000","28,513,000","19,771,000","31,146,000","60,909,000","33,862,000","23,004,000","21,146,000","18,412,000","23,684,000","17,949,000","15,782,000","27,068,000","17,331,000","11,299,000","45,314,000","37,925,000","42,563,000","33,237,000","39,009,000","10,223,000","12,988,000","9,711,000","28,353,000","21,439,000","20,401,000","19,992,000","65,773,000","56,321,000","65,917,000","85,016,000","69,904,000","58,632,000","60,223,000","28,959,000","32,881,000","36,354,000","28,550,000","28,494,000","31,366,000","28,546,000","28,527,000","25,831,000","25,624,000","27,357,000","27,748,000","25,528,000","22,630,000","23,218,000","22,251,000","26,746,000","24,167,000","22,405,000","16,799,000","14,097,000","13,146,000","14,061,000","13,789,000","10,633,000","13,073,000","10,628,000","9,877,000","7,780,000","6,368,000","4,883,000","6,679,000","3,865,000","4,790,000","4,309,000","3,973,000","3,177,000","2,200,000","1,800,000","1,400,000","1,500,000","800,000","1,000,000","1,000,000","600,000","500,000","600,000","300,000","400,000"
CostOfRevenue,"24,456,000","5,315,000","6,163,000","5,311,000","7,667,000","5,756,000","4,323,000","5,570,000","5,773,000","3,811,000","5,989,000","4,927,000","5,018,000","5,440,000","7,461,000","4,783,000","5,522,000","6,646,000","9,753,000","5,674,000","8,989,000","6,131,000","6,604,000","7,033,000","7,708,000","8,870,000","8,364,000","6,760,000","10,534,000","8,444,000","6,298,000","9,220,000","5,108,000","7,907,000","8,960,000","12,877,000","5,011,000","11,661,000","7,290,000","7,228,000","7,203,000","8,707,000","5,450,000","5,038,000","8,140,000","3,263,000","10,237,000","6,245,000","4,889,000","4,296,000","9,927,000","5,691,000","10,231,000","5,099,000","10,196,000","5,349,000","6,931,000","12,562,000","24,048,000","27,457,000","39,490,000","56,522,000","41,142,000","31,179,000","36,773,000","8,995,000","11,148,000","9,200,000","8,099,000","5,255,000","6,052,000","4,477,000","6,733,000","2,536,000","2,807,000","3,541,000","3,708,000","4,622,000","1,517,000","1,940,000","1,673,000","1,890,000","2,190,000","1,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,600,000","1,100,000","1,000,000","1,000,000"
GrossProfit,"78,626,000","19,507,000","18,846,000","19,610,000","20,663,000","17,891,000","19,139,000","24,463,000","43,074,000","46,762,000","27,873,000","24,291,000","18,297,000","22,782,000","32,365,000","22,979,000","1,082,195,000","31,372,000","85,713,000","147,254,000","25,600,000","18,597,000","30,848,000","29,303,000","25,060,000","50,012,000","31,006,000","53,192,000","12,127,000","100,357,000","13,254,000","123,651,000","23,405,000","11,864,000","22,186,000","48,032,000","28,851,000","11,343,000","13,856,000","11,184,000","16,481,000","9,242,000","10,332,000","22,030,000","9,191,000","8,036,000","35,077,000","31,680,000","37,674,000","28,941,000","29,082,000","4,532,000","2,757,000","4,612,000","18,157,000","16,090,000","13,470,000","7,430,000","41,725,000","28,864,000","26,427,000","28,494,000","28,762,000","27,453,000","23,450,000","19,964,000","21,733,000","27,154,000","20,451,000","23,239,000","25,314,000","24,069,000","21,794,000","23,295,000","22,817,000","23,816,000","24,040,000","20,906,000","21,113,000","21,278,000","20,578,000","24,856,000","21,977,000","20,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,100,000","-500,000","-700,000","-600,000"
OperatingExpense,"530,422,000","134,592,000","131,756,000","133,206,000","130,868,000","127,283,000","129,860,000","127,513,000","120,783,000","135,204,000","137,511,000","123,031,000","129,267,000","143,469,000","132,660,000","121,613,000","108,595,000","118,111,000","93,766,000","77,769,000","76,256,000","73,034,000","62,992,000","62,204,000","63,385,000","59,496,000","60,370,000","52,773,000","55,596,000","57,314,000","50,742,000","43,330,000","46,321,000","48,266,000","58,080,000","54,557,000","61,456,000","56,747,000","57,237,000","44,084,000","43,469,000","45,499,000","44,800,000","43,368,000","43,455,000","41,903,000","43,040,000","37,905,000","35,807,000","32,299,000","34,577,000","33,391,000","33,237,000","34,910,000","-8,999,000","50,651,000","46,828,000","49,319,000","4,344,000","48,436,000","54,415,000","54,463,000","68,924,000","50,135,000","86,662,000","53,138,000","122,598,000","50,521,000","46,901,000","47,331,000","42,974,000","43,106,000","42,911,000","39,423,000","42,726,000","37,949,000","38,643,000","38,446,000","50,357,000","45,861,000","43,253,000","48,435,000","54,782,000","48,917,000","42,935,000","37,368,000","30,983,000","29,999,000","29,090,000","25,404,000","23,165,000","18,261,000","16,546,000","13,980,000","13,213,000","10,760,000","10,670,000","9,142,000","9,089,000","7,772,000","7,161,000","5,921,000","7,200,000","4,500,000","4,400,000","3,600,000","4,400,000","3,000,000","3,000,000","2,900,000","6,500,000","600,000","400,000","400,000"
	SellingGeneralAndAdministration,"118,504,000","27,339,000","32,142,000","29,468,000","29,555,000","31,679,000","27,136,000","26,982,000","24,347,000","26,217,000","27,142,000","23,983,000","22,581,000","25,006,000","23,777,000","18,718,000","20,261,000","18,687,000","12,337,000","12,055,000","15,996,000","11,976,000","12,760,000","10,253,000","11,035,000","10,228,000","13,235,000","9,544,000","10,184,000","10,303,000","12,248,000","9,130,000","9,619,000","9,928,000","9,832,000","10,643,000","9,226,000","11,129,000","10,864,000","10,068,000","10,268,000","10,414,000","11,498,000","12,350,000","11,185,000","11,727,000","11,585,000","10,181,000","10,207,000","9,013,000","10,982,000","9,917,000","9,087,000","11,020,000","14,546,000","12,149,000","13,091,000","11,711,000","13,997,000","12,426,000","13,178,000","16,735,000","17,441,000","14,442,000","26,063,000","20,373,000","13,659,000","10,948,000","10,135,000","9,110,000","16,356,000","4,704,000","5,479,000","4,422,000","6,513,000","5,190,000","5,136,000","5,178,000","8,509,000","6,551,000","5,575,000","5,381,000","4,661,000","5,762,000","4,420,000","4,018,000","4,236,000","3,066,000","3,095,000","3,535,000","2,495,000","2,177,000","1,933,000","1,264,000","2,618,000","1,819,000","2,025,000","1,925,000","2,084,000","1,345,000","1,517,000","1,382,000","1,700,000","800,000","900,000","700,000","800,000","700,000","800,000","1,000,000","6,000,000","600,000","400,000","400,000"
		GeneralAndAdministrativeExpense,"118,504,000","27,339,000","32,142,000","29,468,000","29,555,000","31,679,000","27,136,000","26,982,000","24,347,000","26,217,000","27,142,000","23,983,000","22,581,000","25,006,000","23,777,000","18,718,000","20,261,000","18,687,000","12,337,000","12,055,000","15,996,000","11,976,000","12,760,000","10,253,000","11,035,000","10,228,000","13,235,000","9,544,000","10,184,000","10,303,000","12,248,000","9,130,000","9,619,000","9,928,000","9,832,000","10,643,000","9,226,000","11,129,000","10,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"118,504,000","27,339,000","32,142,000","29,468,000","29,555,000","31,679,000","27,136,000","26,982,000","24,347,000","26,217,000","27,142,000","23,983,000","22,581,000","25,006,000","23,777,000","18,718,000","20,261,000","18,687,000","12,337,000","12,055,000","15,996,000","11,976,000","12,760,000","10,253,000","11,035,000","10,228,000","13,235,000","9,544,000","10,184,000","10,303,000","12,248,000","9,130,000","9,619,000","9,928,000","9,832,000","10,643,000","9,226,000","11,129,000","10,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"411,918,000","107,253,000","99,614,000","103,738,000","101,313,000","95,604,000","102,724,000","100,531,000","96,436,000","108,987,000","110,369,000","99,048,000","106,686,000","118,463,000","108,883,000","102,895,000","88,334,000","99,424,000","81,429,000","65,714,000","60,260,000","61,058,000","50,232,000","51,951,000","52,350,000","49,268,000","47,135,000","43,229,000","45,412,000","47,011,000","38,494,000","34,200,000","36,702,000","38,338,000","48,248,000","43,914,000","52,230,000","45,618,000","46,373,000","34,016,000","33,201,000","35,085,000","33,302,000","31,018,000","32,270,000","30,176,000","31,455,000","27,724,000","25,600,000","23,286,000","23,595,000","23,474,000","24,150,000","23,890,000","45,279,000","38,265,000","33,500,000","37,373,000","39,310,000","35,773,000","41,000,000","37,492,000","41,365,000","34,985,000","41,630,000","31,401,000","42,338,000","38,591,000","35,785,000","34,945,000","25,638,000","37,421,000","36,451,000","34,020,000","35,230,000","31,777,000","32,380,000","32,141,000","40,722,000","38,183,000","36,551,000","41,927,000","41,109,000","34,212,000","34,059,000","30,271,000","26,747,000","26,933,000","25,995,000","21,869,000","20,670,000","16,084,000","14,613,000","12,716,000","10,595,000","8,941,000","8,645,000","7,217,000","7,005,000","6,427,000","5,644,000","4,569,000","4,300,000","3,700,000","3,500,000","2,900,000","2,500,000","2,300,000","2,200,000","1,900,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237,000","237,000","236,000","236,000","237,000","237,000","236,000","708,000","708,000","1,259,000","1,364,000","1,261,000","982,000","981,000","982,000","980,000","981,000","981,000","981,000","983,000","982,000","1,127,000","1,127,000","1,126,000","1,127,000","1,127,000","1,127,000","9,012,000","8,943,000","4,456,000","3,079,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
