name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,11/30/1988,11/30/1987,11/30/1986,11/30/1985
TotalAssets,"34,306,202,000","32,635,252,000","33,207,778,000","32,744,190,000","31,223,227,000","30,551,980,000","29,935,177,000","29,315,285,000","29,309,025,000","29,173,699,000","29,359,511,000","29,459,447,000","29,583,064,000","28,749,926,000","28,566,181,000","28,289,395,000","28,351,109,000","27,944,023,000","18,745,034,000","16,939,373,000","16,754,505,000","16,230,113,000","15,361,781,000","14,998,720,000","14,847,801,000","14,195,188,000","14,419,509,000","14,169,375,000","13,895,459,000","13,120,645,000","12,958,267,000","12,290,077,000","11,994,626,000","11,526,788,000","11,273,247,000","11,015,593,000","10,494,157,000","10,432,269,000","10,362,206,000","9,718,500,000","9,351,209,000","8,867,494,000","9,154,671,000","8,724,018,000","8,699,229,000","8,580,484,000","8,787,851,000","8,279,899,000","8,248,880,000","7,981,747,000","7,314,791,000","7,088,339,000","7,282,987,000","7,170,111,000","7,424,898,000","8,226,960,000","8,253,859,000","8,515,201,000","9,102,747,000","10,432,453,000","11,542,070,000","12,035,977,000","12,408,266,000","12,501,100,000","12,833,908,000","12,683,243,000","12,541,225,000","10,956,717,000","9,605,634,000","8,753,494,000","9,165,280,000","7,838,621,000","6,996,083,000","6,521,374,000","6,775,432,000","6,222,031,000","5,939,061,000","5,591,826,000","5,755,633,000","5,209,045,000","4,556,290,000","4,379,949,000","4,714,426,000","4,172,405,000","4,000,341,000","3,692,854,000","3,777,914,000","3,769,387,000","3,805,312,000","2,053,068,000","2,057,600,000","2,204,000,000","2,148,900,000","2,071,900,000","1,917,800,000","1,967,500,000","1,617,200,000","1,534,100,000","1,343,300,000","1,943,800,000","1,925,800,000","1,845,200,000","1,766,000,000","1,725,200,000","1,669,400,000","1,605,200,000","1,442,400,000","1,399,400,000","1,358,300,000","1,275,200,000","1,293,200,000","1,175,100,000","1,150,300,000","1,204,400,000","1,195,500,000","1,157,000,000","1,129,000,000","1,019,100,000","980,300,000","930,900,000","903,900,000","884,400,000","862,300,000","846,900,000","812,400,000","809,100,000","835,200,000","830,500,000","831,000,000","846,000,000","868,200,000","553,200,000","509,800,000","537,900,000","332,000,000","334,000,000"
	CurrentAssets,"23,941,318,000","24,777,699,000","25,144,515,000","24,501,761,000","23,541,214,000","22,675,951,000","22,662,185,000","22,148,823,000","22,894,600,000","22,052,433,000","22,239,959,000","22,139,644,000","21,833,507,000","20,984,862,000","20,924,569,000","20,409,739,000","20,486,908,000","20,171,863,000","15,308,477,000","13,335,643,000","13,267,480,000","12,812,534,000","12,552,901,000","12,196,375,000","12,054,389,000","11,467,804,000","11,786,550,000","11,803,638,000","11,303,150,000","10,637,290,000","10,469,527,000","9,693,815,000","9,485,878,000","8,966,397,000","8,658,921,000","8,307,525,000","7,739,767,000","7,850,018,000","7,792,165,000","6,263,640,000","5,961,380,000","5,880,432,000","6,042,957,000","5,563,139,000","5,776,929,000","5,777,041,000","5,913,331,000","5,736,468,000","5,788,171,000","5,609,837,000","6,160,746,000","5,938,045,000","6,204,710,000","5,713,751,000","5,950,366,000","5,958,694,000","5,879,584,000","6,071,994,000","5,819,243,000","7,567,205,000","8,757,173,000","9,424,442,000","9,426,645,000","9,608,535,000","9,903,321,000","9,355,625,000","9,095,001,000","8,096,490,000","8,539,434,000","6,426,381,000","6,617,827,000","6,955,070,000","5,040,368,000","4,676,793,000","4,917,769,000","4,545,892,000","4,302,635,000","4,213,894,000","4,017,172,000","4,075,979,000","3,902,322,000","3,749,485,000","3,818,896,000","3,547,647,000","2,788,794,000","3,149,119,000","2,631,481,000","2,758,568,000","2,832,063,000","1,452,577,000","1,403,900,000","1,505,100,000","1,437,000,000","1,426,100,000","1,257,200,000","1,385,700,000","1,082,200,000","1,024,300,000","894,500,000","922,400,000","906,300,000","817,500,000","788,600,000","759,000,000","765,300,000","730,900,000","604,800,000","584,000,000","560,500,000","542,600,000","542,100,000","529,100,000","518,300,000","540,400,000","508,200,000","511,300,000","456,500,000","441,400,000","349,900,000","325,100,000","324,500,000","304,300,000","289,600,000","289,100,000","307,800,000","311,900,000","315,900,000","330,200,000","334,700,000","339,200,000","0","404,200,000","0","0","0","0"
		CashCashEquivalentsAndShortTermInvestments,"1,314,741,000","1,606,585,000","2,963,398,000","2,820,836,000","2,779,143,000","2,610,046,000","2,916,535,000","2,262,901,000","2,387,815,000","1,113,806,000","1,449,728,000","1,049,059,000","996,897,000","1,043,090,000","1,562,619,000","1,095,450,000","1,210,240,000","1,087,353,000","2,708,311,000","895,510,000","1,039,973,000","984,901,000","1,383,099,000","867,630,000","864,560,000","765,639,000","1,201,272,000","847,995,000","920,157,000","818,430,000","1,281,814,000","833,513,000","960,239,000","874,298,000","970,505,000","571,770,000","891,677,000","1,242,116,000","1,310,743,000","845,158,000","829,382,000","922,906,000","1,163,604,000","927,331,000","1,131,454,000","1,206,586,000","1,394,135,000","1,037,534,000","1,257,065,000","913,204,000","1,457,438,000","1,483,052,000","1,579,331,000","1,099,864,000","1,091,468,000","939,416,000","1,010,049,000","1,176,140,000","795,194,000","251,113,000","402,013,000","517,134,000","778,319,000","256,055,000","316,010,000","112,030,000","909,557,000","92,276,000","77,155,000","509,068,000","1,322,472,000","386,858,000","140,675,000","545,522,000","1,201,276,000","599,223,000","480,719,000","500,227,000","731,163,000","58,363,000","461,497,000","483,573,000","824,013,000","208,570,000","219,002,000","57,573,000","287,627,000","58,134,000","146,825,000","30,179,000","118,200,000","38,400,000","61,900,000","102,100,000","61,600,000","85,300,000","59,600,000","70,800,000","52,900,000","45,100,000","40,400,000","31,700,000","26,500,000","24,900,000","21,900,000","18,700,000","30,200,000","18,400,000","14,200,000","10,900,000","17,900,000","10,200,000","10,900,000","11,900,000","10,600,000","11,600,000","10,000,000","6,300,000","4,900,000","4,800,000","4,400,000","7,600,000","3,200,000","1,800,000","1,700,000","1,500,000","1,500,000","1,400,000","1,700,000","2,000,000",,"1,600,000",,,,
			CashAndCashEquivalents,"1,314,741,000","1,571,825,000","2,921,744,000","2,779,141,000","2,737,580,000","2,568,799,000","2,863,038,000","2,209,131,000","1,641,921,000","1,052,482,000","1,445,996,000","1,045,462,000","993,541,000","1,037,902,000","1,558,458,000","1,048,416,000","1,153,854,000","1,029,585,000","2,650,872,000","837,726,000","983,968,000","929,060,000","1,329,529,000","816,095,000","815,477,000","720,459,000","1,158,445,000","805,294,000","920,157,000","818,430,000","1,281,814,000","833,513,000","960,239,000","874,298,000","970,505,000","571,770,000","891,677,000","1,242,116,000","1,310,743,000","845,158,000","829,382,000","922,906,000","1,163,604,000","927,331,000","1,131,454,000","1,206,586,000","1,394,135,000","1,037,534,000","1,257,065,000","913,204,000","1,457,438,000","1,483,052,000","1,579,331,000","1,099,864,000","1,091,468,000","939,416,000","1,010,049,000","1,176,140,000","795,194,000","251,113,000","402,013,000","463,924,000","778,319,000","256,055,000","316,010,000","112,030,000","909,557,000","92,276,000","77,155,000","509,068,000","1,322,472,000","386,858,000","140,675,000","545,522,000","1,201,276,000","599,223,000","480,719,000","500,227,000","731,163,000","58,363,000","461,497,000","483,573,000","824,013,000","208,570,000","219,002,000","57,573,000","287,627,000","58,134,000","146,825,000","30,179,000","118,200,000","38,400,000","61,900,000","102,100,000","61,600,000","85,300,000","59,600,000","70,800,000","52,900,000","45,100,000","40,400,000","31,700,000","26,500,000","24,900,000","21,900,000","18,700,000","30,200,000","18,400,000","14,200,000","10,900,000","17,900,000","10,200,000","10,900,000","11,900,000","10,600,000","11,600,000","10,000,000","6,300,000","4,900,000","4,800,000","4,400,000","7,600,000","3,200,000","1,800,000","1,700,000","1,500,000","1,500,000","1,400,000","1,700,000","2,000,000",,"1,600,000",,,,
			OtherShortTermInvestments,,"34,760,000","41,654,000","41,695,000","41,563,000","41,247,000","53,497,000","53,770,000","745,894,000","61,324,000","3,732,000","3,597,000","3,356,000","5,188,000","4,161,000","47,034,000","56,386,000","57,768,000","57,439,000","57,784,000","56,005,000","55,841,000","53,570,000","51,535,000","49,083,000","45,180,000","42,827,000","42,701,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"508,638,000","2,149,156,000","2,977,781,000","2,190,380,000","1,980,947,000","2,057,033,000","2,500,810,000","1,855,220,000","2,215,921,000","1,915,536,000","2,625,683,000","1,930,475,000","614,317,000","651,303,000","1,041,839,000","623,371,000","576,670,000","634,880,000","522,530,000","497,785,000","841,541,000","603,129,000","891,559,000","599,568,000","426,497,000","454,673,000","637,120,000","976,920,000","472,126,000","299,891,000","528,180,000","378,891,000","533,004,000","477,102,000","569,383,000","510,975,000","577,119,000","635,962,000","662,510,000","177,574,000","170,111,000","154,625,000","274,523,000","152,130,000","157,554,000","121,933,000","218,874,000","203,112,000","174,513,000","394,721,000","580,448,000","192,111,000","236,428,000","104,463,000","349,980,000","196,164,000","276,157,000","286,726,000","488,217,000","557,400,000","612,706,000","577,491,000","792,047,000","599,122,000","643,510,000","220,761,000","299,232,000","279,904,000","295,143,000","184,492,000","153,285,000","153,687,000","124,350,000","65,135,000","60,392,000","78,501,000","69,814,000","51,348,000","48,432,000","87,465,000","51,222,000","30,914,000","24,345,000","46,339,000","47,980,000","47,936,000","42,270,000","37,684,000","43,815,000","29,374,000","11,200,000","28,500,000","27,700,000","26,700,000","23,800,000","28,200,000","11,800,000","1,100,000","34,600,000","44,200,000","52,200,000","47,400,000","62,300,000","52,000,000","86,000,000","91,700,000","70,200,000","37,300,000","35,800,000","42,700,000","48,200,000","19,500,000","24,400,000","64,000,000","53,100,000","48,800,000","47,400,000","56,100,000","27,100,000","24,500,000","26,200,000","20,000,000","25,200,000","18,600,000","40,000,000","40,400,000","39,800,000","39,000,000",,"44,000,000",,"50,200,000",,,,
			AccountsReceivable,"508,638,000","916,385,000","1,051,574,000","874,508,000","887,829,000","892,460,000","772,968,000","699,400,000","981,297,000","674,077,000","706,969,000","628,517,000","383,865,000","297,087,000","189,471,000","236,923,000","268,683,000","266,848,000","129,411,000","158,104,000","562,665,000","354,712,000","330,743,000","78,986,000","45,000,000","61,229,000","196,601,000","584,737,000","70,443,000","69,541,000","198,141,000","83,420,000","208,926,000","130,402,000","144,510,000","58,609,000","60,178,000","58,175,000","36,482,000",,,,"29,031,000",,,,"38,252,000","191,386,000","162,744,000","153,057,000","77,942,000","190,610,000","235,441,000","99,871,000","94,520,000","196,164,000","276,157,000","286,726,000","428,340,000","557,400,000","612,706,000","577,491,000","792,047,000","599,122,000","643,510,000","220,761,000","299,232,000","279,904,000","295,143,000","184,492,000","153,285,000","153,687,000","124,350,000","65,135,000","60,392,000","78,501,000","69,814,000","51,348,000","48,432,000","87,465,000","51,222,000","30,914,000","24,345,000","46,339,000","47,980,000","47,936,000",,"37,684,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,964,000",,,,"41,324,000",,,,"88,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,933,000",,,,"-3,072,000",,,,"-10,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,"1,232,771,000","1,680,933,000","1,315,872,000","1,093,118,000","1,164,573,000","1,562,731,000","1,155,820,000","1,234,624,000","1,241,459,000","1,718,806,000","1,301,958,000","230,452,000","354,216,000","731,169,000","386,448,000","307,987,000","368,032,000","315,185,000","339,681,000","278,876,000","248,417,000","521,136,000","520,582,000","381,497,000","393,444,000","407,634,000","392,183,000","401,683,000","230,350,000","280,963,000","295,471,000","324,078,000","346,700,000","405,615,000","452,366,000","516,941,000","577,787,000","608,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,"247,805,000",,,,"167,909,000",,,,"203,230,000",,,,"123,796,000",,,,"80,602,000",,,,"39,788,000",,,,"22,365,000",,,,"41,326,000",,,,"14,550,000",,,,"12,616,000",,,,"18,066,000",,,,"40,167,000",,,,"44,111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
