name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
		RestrictedCash,"39,484,000","42,234,000","42,124,000","47,490,000","44,982,000","47,733,000","42,346,000","45,960,000","53,485,000","48,116,000","46,206,000","46,199,000","50,746,000","53,053,000","68,794,000","74,989,000","79,336,000","71,309,000","71,546,000","66,415,000","64,414,000","67,923,000","67,248,000","62,335,000","68,313,000","76,180,000","91,541,000","88,456,000","87,260,000","82,074,000","93,124,000","87,975,000","82,748,000","89,306,000","84,139,000","76,711,000","69,423,000","78,394,000","76,790,000","73,306,000","71,991,000","67,898,000","63,767,000","61,143,000","61,370,000","55,972,000","72,388,000","70,237,000","40,520,000","39,147,000","48,685,000","44,925,000","37,771,000","41,176,000","43,007,000","43,783,000","47,367,000","48,442,000","56,821,000","59,693,000","74,937,000","65,669,000","66,229,000","63,519,000","56,694,000","54,305,000","45,528,000","34,581,000","24,365,000","28,910,000","39,826,000","24,794,000",
		AssetsHeldForSaleCurrent,"0","76,308,000","13,759,000",,,,,"76,683,000",,,"18,481,000","0","0","0","33,312,000","42,389,000","0","122,807,000",,,,"79,113,000",,,,,,,,,,,,"0","0","0","0","132,335,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,"56,960,000","57,648,000","46,105,000","57,175,000","59,052,000",,"46,006,000","56,592,000","56,371,000","64,733,000","51,051,000","58,598,000",,,"44,298,000","61,058,000",,"68,168,000","50,575,000",,,,"44,017,000",,"72,287,000","139,434,000","171,949,000","40,752,000","41,983,000",,,"3,249,000","2,871,000","3,426,000",,"35,157,000","29,443,000","23,147,000","8,235,000","1,724,000","4,490,000",,,,"361,017,000","-30,350,000","-35,816,000","-36,893,000","-37,659,000","-66,729,000",,,,,"359,000",,,"780,000","147,000","691,000",,"37,611,000"
	TotalNonCurrentAssets,"2,644,996,000","2,758,953,000","2,752,364,000","2,772,517,000","2,526,820,000","2,550,572,000","2,724,024,000","2,748,164,000","2,861,284,000","3,005,242,000","3,045,731,000","3,081,078,000","3,098,268,000","3,064,359,000","3,108,641,000","3,124,283,000","3,143,903,000","3,129,688,000","3,259,840,000","3,121,845,000","3,161,504,000","3,171,610,000","3,246,498,000","3,243,969,000","3,256,363,000","3,243,706,000","3,542,994,000","3,568,442,000","3,568,957,000","3,570,220,000","3,578,820,000","3,278,344,000","3,266,650,000","3,271,112,000","3,017,996,000","2,802,998,000","2,741,570,000","2,729,115,000","2,862,931,000","2,868,259,000","2,818,292,000","2,837,387,000","2,930,104,000","2,962,787,000","2,433,759,000","2,072,876,000","2,063,859,000","1,950,746,000","1,942,861,000","1,956,169,000","2,222,192,000","2,262,133,000","2,513,445,000","2,539,242,000","2,573,722,000","2,555,924,000","2,876,920,000","2,883,452,000","2,914,929,000","2,914,716,000","2,910,519,000","2,612,502,000","2,527,386,000","2,654,618,000","2,454,575,000","2,125,113,000","1,837,179,000","1,633,745,000","1,185,274,000","1,185,630,000","1,255,135,000",,"1,282,297,000"
		NetPPE,"25,534,000","29,073,000","75,072,000","76,642,000","77,520,000","79,042,000","93,052,000","94,462,000","95,924,000","115,923,000","117,364,000","125,338,000","126,777,000","8,426,000","8,591,000","6,971,000","1,869,000","584,000","515,000","607,000","699,000","779,000","1,097,000","1,288,000","1,373,000","1,529,000","1,588,000","2,206,000","2,178,000","2,315,000","2,422,000","2,496,000","2,554,000","2,666,000","2,749,000","2,730,000","2,637,000","2,717,000","2,810,537,000","2,822,466,000","2,772,729,000","2,789,685,000","2,805,845,000","2,825,577,000","2,231,151,000","2,046,235,000","2,039,982,000","1,931,183,000","1,923,699,000","1,902,034,000","2,169,169,000","2,204,795,000","2,451,338,000","2,467,451,000","2,502,902,000","2,482,794,000","2,804,053,000","2,801,347,000","2,830,384,000","2,832,779,000","2,799,759,000","2,492,187,000","2,485,757,000","2,612,559,000","2,410,169,000","2,061,546,000","1,775,047,000","1,545,109,000","1,111,448,000","1,134,791,000","1,214,054,000","1,139,162,000","1,235,304,000"
			GrossPPE,"25,534,000","29,073,000","88,792,000","89,994,000","90,505,000","91,659,000","105,302,000","106,344,000","107,439,000","127,070,000","117,364,000","125,338,000","126,777,000","8,426,000","8,591,000","6,971,000","1,869,000","584,000","515,000","10,875,000","10,843,000","10,807,000","10,995,000","11,039,000","10,970,000","10,973,000","10,879,000","12,146,000","11,871,000","11,761,000","11,614,000","11,437,000","11,246,000","11,121,000","10,967,000","10,742,000","10,455,000","10,341,000","3,517,898,000","3,537,485,000","3,465,597,000","3,447,305,000","3,428,117,000","3,413,137,000","2,793,871,000","2,591,042,000","2,560,101,000","2,420,934,000","2,396,826,000","2,351,932,000","2,677,991,000","2,694,340,000","2,960,586,000","2,942,293,000","2,954,890,000","2,906,141,000","2,804,053,000","2,801,347,000","2,830,384,000","2,832,779,000","2,799,759,000","2,492,187,000","2,485,757,000","2,612,559,000","2,410,169,000","2,061,546,000","1,775,047,000","1,545,109,000","1,111,448,000","1,134,791,000","1,214,054,000","1,139,162,000","1,235,304,000"
				Properties,,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,031,000","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,"0","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","188,000","268,093,000","262,009,000","265,108,000","265,108,000","265,108,000","265,108,000","266,914,000","277,358,000","277,359,000","239,564,000","237,636,000","237,636,000","263,739,000","277,944,000","298,167,000","294,460,000","295,949,000","265,232,000",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"58,799,000","58,799,000","58,799,000","58,799,000","58,799,000","58,799,000","58,799,000","58,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,687,110,000","2,710,028,000","2,646,951,000","2,639,867,000","2,621,142,000","2,601,310,000","2,175,430,000","1,973,832,000","1,967,993,000","1,874,199,000","1,863,931,000","1,858,614,000","2,081,309,000","2,078,546,000","2,301,587,000","2,281,217,000","2,293,088,000","2,276,998,000",,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"351,014,000","352,567,000","348,308,000","342,880,000","337,673,000","329,826,000","295,691,000","265,649,000","261,390,000","251,144,000","252,457,000","249,473,000","288,684,000","292,982,000","312,284,000","302,798,000","302,353,000","294,429,000",,,,,,,,,,,,,,,,,
				OtherProperties,"25,534,000","29,073,000","29,993,000","31,195,000","31,706,000","32,860,000","46,503,000","47,545,000","48,640,000","68,271,000","117,364,000","125,338,000","126,777,000","8,426,000","8,591,000","6,971,000","1,869,000","584,000","515,000","10,875,000","10,843,000","10,807,000","10,807,000","10,851,000","10,782,000","10,785,000","10,691,000","11,958,000","11,683,000","11,573,000","11,426,000","11,249,000","11,058,000","10,933,000","10,779,000","10,554,000","10,267,000","10,153,000","178,648,000","177,336,000","177,841,000","177,888,000","177,937,000","177,632,000","12,109,000","35,625,000","35,625,000","47,081,000","36,209,000",,"35,671,000","37,371,000","37,454,000","51,906,000","52,135,000","52,165,000",,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,033,000","35,545,000","27,389,000","21,562,000","26,257,000","39,261,000","42,696,000","38,578,000","17,734,000","8,946,000","6,593,000","6,209,000","8,588,000","7,497,000","11,094,000","11,912,000","11,365,000","17,317,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,"-13,720,000","-13,352,000","-12,985,000","-12,617,000","-12,250,000","-11,882,000","-11,515,000","-11,147,000",,,,,,,,,,"-10,268,000","-10,144,000","-10,028,000","-9,898,000","-9,751,000","-9,597,000","-9,444,000","-9,291,000","-9,940,000","-9,693,000","-9,446,000","-9,192,000","-8,941,000","-8,692,000","-8,455,000","-8,218,000","-8,012,000","-7,818,000","-7,624,000","-707,361,000","-715,019,000","-692,868,000","-657,620,000","-622,272,000","-587,560,000","-562,720,000","-544,807,000","-520,119,000","-489,751,000","-473,127,000","-449,898,000","-508,822,000","-489,545,000","-509,248,000","-474,842,000","-451,988,000","-423,347,000",,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,"0","0","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","15,783,000","15,932,000","16,082,000","16,232,000","16,382,000","16,532,000","16,682,000","16,832,000","16,982,000","17,132,000","17,282,000","13,088,000","13,088,000","13,088,000","13,088,000","13,088,000","13,088,000","155,909,000","4,673,000","4,673,000","4,673,000","4,673,000","39,887,000","6,450,000","8,659,000","9,804,000","13,404,000","16,251,000","16,251,000","16,251,000","16,251,000","17,365,000","17,365,000","22,249,000","22,249,000","22,436,000","27,169,000","27,169,000","27,169,000","27,299,000","27,299,000","28,493,000","28,493,000","28,493,000","28,493,000","28,493,000"
			Goodwill,,,,,,,,,,"0","0","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","990,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","9,405,000","13,088,000","13,088,000","13,088,000","13,088,000","13,088,000","13,088,000","13,088,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","6,450,000","8,659,000","9,804,000","13,404,000","16,251,000","16,251,000","16,251,000","16,251,000","17,365,000","17,365,000","22,249,000","22,249,000","22,436,000","27,169,000","27,169,000","27,169,000","27,299,000","27,299,000","28,493,000","28,493,000","28,493,000",,"28,493,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,378,000","6,527,000","6,677,000","6,827,000","6,977,000","7,127,000","7,277,000","7,427,000","7,577,000","7,727,000","7,877,000",,,,,,,"142,821,000",,,,,"35,214,000",,,,,,,,,,,,,,,,,,,,,,"28,493,000",
		InvestmentProperties,"2,613,428,000","2,720,016,000","2,669,169,000","2,687,395,000","2,439,963,000","2,461,498,000","2,621,476,000","2,645,481,000","2,756,412,000","2,872,353,000","2,910,852,000","2,936,678,000","2,946,796,000","3,030,998,000","3,073,622,000","3,089,181,000","3,110,887,000","3,106,066,000","3,235,053,000","3,104,969,000","3,149,472,000","3,158,219,000","3,234,814,000","3,231,669,000","3,243,975,000","3,229,010,000","3,523,290,000","3,532,156,000","3,537,125,000","3,538,129,000","3,546,528,000","3,230,895,000","3,227,779,000","3,231,382,000","2,977,049,000","2,740,949,000","2,689,283,000","2,681,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","246,000","449,000","543,000","669,000","730,000","25,948,000","26,693,000","27,260,000","28,770,000","28,715,000","29,286,000","30,350,000","35,816,000","36,893,000","37,659,000","66,729,000","68,714,000","0","0","0","9,111,000",,"20,018,000","22,988,000","4,000","8,000",,"540,000"
		FinancialAssets,,,,,,,"1,000","6,000",,"0","0","32,000","2,725,000","4,789,000","8,541,000","7,671,000","6,581,000","3,394,000","1,463,000","1,419,000","2,425,000","1,749,000","0","0","1,000","760,000",,,,"0","2,000","2,000","10,000","16,000","49,000","105,000","57,000","48,000",,,,,,,"348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"692,000","3,914,000","1,840,000","2,077,000","2,596,000","2,633,000","2,623,000","2,236,000","2,636,000","2,984,000","2,478,000","2,170,000","2,331,000","3,209,000","1,550,000","2,670,000","4,579,000","3,136,000","2,012,000","1,045,000","1,491,000","1,673,000","1,830,000","1,756,000","1,658,000","2,201,000","1,337,000","2,836,000","1,613,000","2,094,000","2,414,000","2,499,000","8,628,000","8,385,000","8,595,000","8,787,000","12,301,000","12,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"1,940,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"4,400,000","5,035,000","5,916,000","5,970,000","6,515,000","7,173,000","6,565,000","5,239,000","6,008,000","13,675,000","14,708,000","15,060,000","17,842,000","15,128,000","14,335,000","15,357,000","17,780,000","14,148,000","18,395,000","4,722,000","4,940,000","6,878,000","6,282,000","6,635,000","6,721,000","7,646,000","13,843,000","13,554,000","10,066,000","8,201,000","7,900,000","7,747,000","8,483,000","9,219,000","9,955,000","10,453,000","11,173,000","11,931,000","12,865,000","12,622,000","13,637,000","14,651,000","11,408,000","12,260,000","8,628,000","8,907,000","4,618,000","4,920,000","9,350,000","7,300,000","8,405,000","9,153,000","9,572,000","11,379,000","11,767,000","12,136,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,"0","0","0","0","7,415,000","8,349,000","8,739,000","11,387,000","8,407,000","10,600,000","11,313,000","13,431,000","9,492,000","13,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,"500,000",,,,"7,000,000",,,,,,,,,,,,"15,000,000",,,,"20,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"942,000","915,000","367,000","433,000","226,000","226,000","307,000","740,000","304,000","307,000","329,000","810,000","807,000","819,000","1,012,000","943,000","1,217,000","1,370,000","1,412,000","1,093,000","1,487,000","1,322,000","1,485,000","1,631,000","1,645,000","1,570,000","1,946,000","1,907,000","2,043,000","3,399,000","3,322,000","3,323,000","2,664,000","2,762,000","2,767,000","2,992,000","2,987,000","2,922,000","26,441,000","20,083,000","18,838,000","19,963,000","99,763,000","111,862,000","37,723,000","12,815,000","14,137,000","9,427,000","2,530,000","6,218,000","12,220,000","12,833,000","15,471,000","18,238,000","14,087,000","15,457,000","26,266,000","30,038,000","30,287,000","26,913,000","21,782,000","29,352,000","19,193,000","14,890,000","17,237,000","27,287,000","34,833,000","41,319,000","22,345,000","22,342,000","12,580,000",,"17,960,000"
TotalLiabilitiesNetMinorityInterest,"744,859,000","801,275,000","932,132,000","912,057,000","885,061,000","896,338,000","1,118,737,000","1,203,709,000","1,462,534,000","1,297,903,000","1,186,318,000","1,187,674,000","1,180,370,000","1,261,662,000","1,158,173,000","1,160,282,000","1,149,928,000","1,275,634,000","1,159,150,000","1,151,283,000","1,155,268,000","1,207,402,000","1,176,205,000","1,177,593,000","1,252,480,000","1,512,131,000","1,490,963,000","1,488,099,000","1,589,331,000","1,656,131,000","1,556,685,000","1,549,302,000","1,556,909,000","1,556,399,000","1,566,849,000","1,432,984,000","1,437,000,000","1,517,362,000","1,628,009,000","1,751,055,000","1,759,706,000","1,775,946,000","1,882,712,000","1,880,880,000","1,663,941,000","1,336,807,000","1,496,777,000","1,531,017,000","1,615,873,000","1,626,763,000","1,668,037,000","1,700,297,000","1,818,954,000","1,907,306,000","1,929,185,000","1,840,765,000","1,948,757,000","1,955,217,000","1,971,314,000","1,976,072,000","2,042,844,000","1,722,590,000","1,722,418,000","1,725,357,000","1,578,737,000","1,389,260,000","1,119,975,000","1,049,570,000","741,368,000","791,583,000","1,029,162,000","779,981,000","1,033,389,000"
	CurrentLiabilities,"249,887,000","175,758,000","219,924,000","113,724,000","84,242,000","90,793,000","287,775,000","285,886,000","186,218,000","325,552,000","133,522,000","121,191,000","112,382,000","232,725,000","127,422,000","128,267,000","116,254,000","242,559,000","124,986,000","119,012,000","120,317,000","408,804,000","369,187,000","365,977,000","266,463,000","450,993,000","333,789,000","254,426,000","351,638,000","298,984,000","279,379,000","230,033,000","126,328,000","120,069,000","124,348,000","102,800,000","107,690,000","200,005,000","179,488,000","224,629,000","197,176,000","146,781,000","428,395,000","390,760,000","390,770,000","101,248,000","349,097,000","379,707,000","460,923,000","469,592,000","430,507,000","162,790,000","91,813,000","101,302,000","119,965,000","127,914,000","133,871,000","137,351,000","141,910,000","143,572,000","149,210,000","140,268,000","133,461,000","118,215,000","118,371,000","104,591,000","95,352,000","82,551,000","285,819,000","121,163,000","133,840,000",,"93,323,000"
