name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"1,956,828,000","2,100,995,000","965,825,000","915,430,000","893,265,000","430,252,000"
	CurrentAssets,"1,611,904,000","1,770,056,000","642,783,000","629,117,000","607,282,000","147,953,000"
		CashCashEquivalentsAndShortTermInvestments,"1,555,206,000","1,713,387,000","589,750,000","577,218,000","560,053,000","100,311,000"
			CashAndCashEquivalents,"464,836,000","1,713,387,000","589,750,000","577,218,000","560,053,000","100,311,000"
				CashFinancial,"376,909,000",,,,,
				CashEquivalents,"87,927,000",,,,,
			OtherShortTermInvestments,"1,090,370,000",,,,,
		Receivables,"42,527,000","39,619,000","42,628,000","33,919,000","28,941,000","38,272,000"
			AccountsReceivable,"42,527,000","39,619,000","36,505,000","33,919,000","28,941,000","26,799,000"
				GrossAccountsReceivable,"47,682,000","43,831,000","40,107,000","37,005,000","31,834,000","29,903,000"
				AllowanceForDoubtfulAccountsReceivable,"-5,155,000","-4,212,000","-3,602,000","-3,086,000","-2,893,000","-3,104,000"
			TaxesReceivable,,,"6,123,000",,,"10,593,000"
			OtherReceivables,,,,,,"880,000"
		PrepaidAssets,"14,171,000","17,050,000","9,751,000","17,980,000","18,288,000","6,968,000"
		CurrentDeferredAssets,,,,,,"2,402,000"
		OtherCurrentAssets,,,"654,000",,,
	TotalNonCurrentAssets,"344,924,000","330,939,000","323,042,000","286,313,000","285,983,000","282,299,000"
		NetPPE,"259,385,000","249,643,000","241,083,000","243,050,000","242,722,000","238,956,000"
			GrossPPE,"594,777,000","564,136,000","566,536,000","553,373,000","532,509,000","512,749,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"587,957,000","557,316,000","559,716,000","546,553,000","525,689,000","505,929,000"
				Leases,"6,820,000","6,820,000","6,820,000","6,820,000","6,820,000","6,820,000"
			AccumulatedDepreciation,"-335,392,000","-314,493,000","-325,453,000","-310,323,000","-289,787,000","-273,793,000"
		GoodwillAndOtherIntangibleAssets,"78,623,000","75,085,000","75,436,000","37,171,000","37,247,000","37,323,000"
			Goodwill,"32,170,000","32,170,000","32,170,000","2,674,000","2,674,000","2,674,000"
			OtherIntangibleAssets,"46,453,000","42,915,000","43,266,000","34,497,000","34,573,000","34,649,000"
		NonCurrentDeferredAssets,"89,000","88,000","82,000","84,000","83,000","82,000"
			NonCurrentDeferredTaxesAssets,"89,000","88,000","82,000","84,000","83,000","82,000"
		OtherNonCurrentAssets,"6,827,000","6,123,000","6,441,000","6,008,000","5,931,000","5,938,000"
TotalLiabilitiesNetMinorityInterest,"1,528,997,000","1,522,798,000","59,392,000","57,346,000","48,155,000","502,346,000"
	CurrentLiabilities,"62,451,000","58,239,000","57,577,000","55,387,000","46,049,000","84,785,000"
		PayablesAndAccruedExpenses,"41,956,000","51,319,000","47,678,000","47,479,000","40,362,000","47,216,000"
			Payables,"16,329,000","19,412,000","19,266,000","25,503,000","23,606,000","20,191,000"
				AccountsPayable,"16,329,000","12,657,000","12,689,000","16,187,000","15,149,000","12,433,000"
				TotalTaxPayable,,"6,755,000","6,577,000","9,316,000","8,457,000","7,758,000"
			CurrentAccruedExpenses,"25,627,000","31,907,000","28,412,000","21,976,000","16,756,000","27,025,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"1,495,000","4,025,000","2,126,000",,
		CurrentDebtAndCapitalLeaseObligation,,,,,,"17,468,000"
