name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"1,824,700,000","353,500,000","489,300,000","544,100,000","456,500,000","251,100,000","113,100,000","249,900,000","103,300,000","-47,900,000","200,700,000","180,500,000","131,800,000","104,300,000","321,500,000","322,000,000","183,400,000","80,900,000","193,700,000","227,700,000","127,500,000","99,900,000","196,100,000","220,900,000","139,200,000","47,000,000","102,000,000","67,000,000","57,700,000","-9,600,000","59,700,000","62,100,000","44,300,000","-6,900,000","75,300,000","149,900,000","93,000,000","-1,200,000","120,600,000","90,200,000","64,000,000","4,400,000","103,500,000","94,900,000","44,500,000","-27,000,000","74,400,000","47,400,000","8,100,000","-14,400,000","100,000,000","69,400,000","58,100,000","-27,300,000","116,100,000","31,000,000","-29,600,000","-1,900,000","95,300,000","101,600,000","-4,800,000","12,400,000","89,700,000","55,800,000","-50,000,000","-30,800,000","109,100,000","94,100,000","56,400,000","19,300,000","78,200,000","-6,400,000","-58,700,000","-150,100,000","62,400,000","73,800,000","39,600,000","-56,800,000","59,800,000","-6,200,000","-6,600,000","-16,000,000","78,900,000","12,000,000","12,400,000","-27,300,000","84,000,000","57,300,000","61,900,000","-22,200,000","32,700,000","-6,700,000","18,200,000","-21,200,000","1,700,000","166,500,000","52,600,000","-40,800,000","52,500,000","80,400,000","1,700,000","-81,600,000","137,600,000","119,400,000","46,700,000","-32,700,000","136,200,000","97,800,000","19,600,000","-47,600,000","89,600,000","110,000,000","2,700,000","-3,300,000","85,400,000","82,700,000","17,000,000","-48,100,000","129,500,000","128,300,000","-7,300,000","-61,500,000","112,600,000","86,400,000","34,000,000","-66,000,000","161,000,000","114,000,000","-68,000,000","-14,000,000","31,000,000","60,000,000","62,000,000","-1,000,000"
	CashFlowFromContinuingOperatingActivities,"1,824,700,000","353,500,000","489,300,000","544,100,000","456,500,000","251,100,000","113,100,000","249,900,000","103,300,000","-47,900,000","200,700,000","180,500,000","131,800,000","104,300,000","321,500,000","322,000,000","183,400,000","80,900,000","193,700,000","227,700,000","127,500,000","99,900,000","196,100,000","220,900,000","139,200,000","47,000,000","102,000,000","67,000,000","57,700,000","-9,600,000","59,700,000","62,100,000","44,300,000","-6,900,000","75,300,000","149,900,000","93,000,000","-1,200,000","120,600,000","90,200,000","64,000,000","4,400,000","103,500,000","94,900,000","44,500,000","-27,000,000","74,400,000","47,400,000","8,100,000","-14,400,000","100,000,000","69,400,000","58,100,000","-27,300,000","116,100,000","31,000,000","-29,600,000","-1,900,000","76,100,000","-94,600,000","-4,800,000","12,400,000","89,700,000","55,800,000","-50,000,000","-30,800,000","109,100,000","94,100,000","56,400,000","19,300,000","80,200,000","-6,400,000","-58,700,000","-150,100,000","62,400,000","73,800,000","39,600,000","-56,800,000","59,800,000","-6,200,000","-6,600,000","-16,000,000","78,900,000","12,000,000","12,400,000","-27,300,000","84,000,000","57,300,000","61,900,000","-22,200,000","53,800,000","-6,700,000","18,200,000","-18,300,000","-300,000","166,500,000","52,600,000","-40,800,000","52,500,000","80,400,000","1,700,000","-81,600,000","132,600,000","119,400,000","46,700,000","-32,700,000","136,200,000","97,800,000","19,600,000","-47,600,000","89,600,000","110,000,000","2,700,000","-3,300,000","85,400,000","82,700,000","17,000,000","-48,100,000","129,500,000","128,300,000","-7,300,000","-61,500,000","112,600,000","86,400,000","34,000,000","-66,000,000","161,000,000","114,000,000","-68,000,000","-14,000,000","31,000,000","60,000,000","62,000,000","-1,000,000"
		NetIncomeFromContinuingOperations,"1,446,100,000","393,000,000","306,600,000","390,700,000","355,800,000","243,600,000","-33,000,000","-736,800,000","-120,100,000","-80,000,000","-77,200,000","44,200,000","-20,000,000","41,700,000","53,300,000","195,100,000","58,600,000","20,900,000","489,300,000","52,700,000","-5,900,000","13,400,000","17,500,000","17,500,000","-1,000,000","-37,900,000","-62,700,000","5,900,000","42,300,000","13,100,000","12,800,000","26,100,000","37,300,000","29,500,000","24,700,000","69,700,000","43,700,000","40,500,000",,,,"38,700,000",,,,"133,700,000","2,000,000","31,800,000","16,900,000","14,100,000","21,800,000","39,400,000","27,800,000","46,700,000","47,200,000","37,700,000","35,500,000","37,300,000","15,300,000","-83,200,000","35,600,000","23,100,000","26,800,000","56,200,000","33,000,000","33,700,000","32,600,000","31,400,000","32,100,000","37,200,000","19,000,000","18,700,000","10,400,000","2,900,000","500,000","6,000,000","8,500,000","-39,000,000","-11,700,000","-1,000,000","-7,300,000","-11,000,000","1,400,000","-19,400,000","6,600,000","2,400,000","15,000,000","23,400,000","23,300,000","19,300,000","9,600,000","2,600,000","2,300,000","6,500,000","-28,500,000","-7,200,000","38,600,000","39,100,000","34,600,000","38,000,000","38,600,000","41,800,000","145,500,000","37,800,000","51,700,000","45,000,000","26,900,000","31,100,000","43,600,000","38,400,000","26,000,000","22,100,000","27,600,000","15,300,000","-123,000,000","5,000,000","14,300,000","11,700,000","5,000,000","5,600,000","20,800,000","23,600,000","9,900,000","15,100,000","21,000,000","-59,000,000","8,000,000","15,000,000","29,000,000","32,000,000","31,000,000","24,000,000","35,000,000","34,000,000"
		OperatingGainsLosses,"98,800,000","-8,000,000","96,200,000","1,600,000","32,500,000","-7,300,000","-2,700,000","-2,800,000","-3,100,000","-2,800,000","-2,400,000","-2,300,000","-2,600,000","-13,200,000","-4,300,000","-2,000,000","17,200,000","-4,200,000","-10,400,000","-7,000,000","-7,500,000","-6,900,000","-10,200,000","-9,500,000","-9,800,000","-9,000,000","-13,000,000","-7,400,000","-31,600,000","-6,900,000","-7,900,000","-7,600,000","-8,300,000","-7,500,000","-12,200,000","-6,600,000","-8,400,000","-6,600,000","-7,800,000","-8,500,000","-7,200,000","-6,400,000","-10,300,000","-11,100,000","-13,500,000","-189,600,000","-13,400,000","-19,700,000","-17,000,000","-12,300,000","-17,300,000","-22,800,000","-10,600,000","-19,800,000","-5,600,000","-8,700,000","-14,000,000","-8,400,000","-24,000,000","-76,500,000","-20,900,000","-12,600,000","56,100,000","-70,200,000","-13,800,000","-15,200,000","700,000","-9,700,000","-4,200,000","-10,500,000","-300,000","-44,300,000","-6,400,000","-123,000,000","26,400,000","-1,000,000","20,400,000","-800,000","-3,500,000","3,000,000","-500,000","4,000,000","2,400,000","31,300,000","900,000","1,400,000","-3,900,000","-700,000","-900,000","500,000","2,200,000","7,300,000","3,400,000","-1,900,000","20,800,000","42,900,000","-1,900,000","-2,800,000","400,000","-2,300,000","-2,900,000","-2,200,000","-182,100,000","-2,000,000","-2,600,000","-2,300,000",,,,,,,,,,,"-1,100,000","-6,100,000",,,"6,800,000","-19,100,000",,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,"0","0","0","0","0","0","0","-11,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,"0","0","0","0","100,000","1,800,000","0","100,000","-3,500,000","100,000","0","300,000","100,000","100,000","300,000","200,000","-1,600,000","100,000","-24,000,000","300,000","-500,000","0","-800,000","200,000","700,000","400,000","-1,400,000","-100,000","-1,200,000","-1,000,000","200,000","-100,000","-1,400,000","-4,000,000","200,000","-1,000,000","400,000","100,000","400,000","-2,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-181,400,000",,,,,,,"400,000","-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,"0","0","0","0","-500,000","-400,000","21,100,000","-500,000","-300,000","-500,000","-500,000","-500,000","-600,000","-500,000","-400,000","-200,000","-400,000","-500,000","-400,000","-400,000","-300,000","-500,000","-500,000","-400,000","-400,000","-1,000,000","-800,000","-600,000","-1,000,000","-1,200,000","-600,000","-200,000","-1,100,000","-800,000","-700,000","-7,000,000","-7,100,000","-11,600,000","-9,000,000","-2,200,000","-4,800,000","-7,100,000","-11,000,000","-14,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-28,500,000","-8,000,000","-7,000,000","-7,100,000","-6,400,000","-7,300,000","-2,700,000","-2,800,000","-3,100,000","-2,800,000","-2,400,000","-2,300,000","-2,600,000","-2,000,000","-3,900,000","-3,400,000","-3,900,000","-3,800,000","-6,600,000","-6,600,000","-7,000,000","-6,700,000","-9,700,000","-9,100,000","-9,700,000","-9,000,000","-11,000,000","-7,000,000","-7,200,000","-6,800,000","-7,100,000","-7,100,000","-7,000,000","-7,300,000","-6,000,000","-6,000,000","-6,200,000","-5,900,000","-5,600,000","-6,300,000","-6,800,000","-6,100,000","-7,800,000","-6,300,000","-13,000,000","-200,000","-6,700,000","-8,200,000","-8,400,000","-8,100,000","-11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"589,000,000","151,700,000","150,100,000","145,200,000","142,000,000","145,200,000","143,300,000","142,100,000","136,500,000","146,500,000","137,100,000","156,000,000","151,400,000","152,900,000","150,400,000","153,600,000","150,700,000","146,700,000","147,500,000","139,200,000","137,100,000","135,100,000","136,100,000","135,300,000","132,400,000","129,700,000","124,000,000","35,800,000","34,700,000","34,400,000","34,800,000","34,900,000","35,200,000","34,200,000","34,100,000","34,100,000","34,200,000","32,900,000","32,200,000","26,600,000","26,600,000","25,500,000","25,200,000","25,500,000","25,400,000","23,200,000","22,100,000","21,600,000","21,600,000","21,600,000","21,200,000","17,100,000","16,800,000","16,600,000","17,400,000","17,300,000","17,600,000","17,300,000","16,800,000","-4,900,000","18,500,000","17,600,000","18,200,000","18,400,000","18,100,000","17,400,000","18,800,000","18,200,000","18,000,000","17,500,000","17,300,000","19,000,000","18,400,000","18,300,000","19,300,000","18,600,000","21,300,000","22,800,000","24,200,000","21,200,000","21,600,000","21,000,000","22,900,000","22,600,000","21,100,000","20,400,000","21,600,000","20,400,000","19,600,000","19,400,000","21,600,000","20,300,000","19,500,000","18,600,000","-15,800,000","32,400,000","30,900,000","30,500,000","33,800,000","30,700,000","32,800,000","26,700,000","18,900,000","37,400,000","35,300,000","38,400,000","37,000,000","35,400,000","34,800,000","34,800,000","34,200,000","36,400,000","36,000,000","33,400,000","37,000,000","34,900,000","34,000,000","33,100,000","33,000,000","30,400,000","30,400,000","29,200,000","28,700,000","30,300,000","31,000,000","30,000,000","33,000,000","31,000,000","29,000,000","30,000,000","32,000,000","31,000,000","30,000,000","29,000,000"
