name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
		GainsLossesNotAffectingRetainedEarnings,"-137,605,000","-23,758,000","-1,366,000","10,725,000","3,821,000","33,309,000","35,525,000","37,037,000","33,101,000","14,960,000","17,391,000","14,627,000","1,595,000","-6,812,000","-13,024,000","-10,865,000","-9,674,000","-2,810,000","459,000","305,000","-135,000","36,000","6,758,000","7,971,000","6,317,000","2,340,000","6,826,000","5,319,000","8,233,000","5,817,000","5,667,000","7,420,000","4,935,000","4,456,000","6,361,000","5,767,000","12,671,000","13,542,000","16,053,000","14,421,000","13,008,000","13,124,000","12,994,000","11,241,000","8,196,000","9,032,000","12,921,000","11,789,000","9,054,000","8,812,000","11,173,000","8,803,000","9,858,000","8,169,000","-1,361,000","13,000","5,079,000","2,047,000","4,911,000","4,777,000","4,789,000","5,502,000","4,812,000","3,691,000","4,424,000","5,628,000","5,328,000","5,279,000","4,497,000","6,699,000","6,181,000","4,876,000","6,965,000","6,297,000","8,508,000","9,315,000","8,426,000","8,421,000","7,906,000","7,015,000","5,685,000","6,107,000","6,408,000","4,839,000","4,685,000","3,633,000","527,000","-1,176,000","-1,492,000","-500,000","3,300,000","4,200,000","5,500,000","6,800,000","6,000,000","6,500,000","6,400,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-417,000","-417,000","-417,000","-417,000","-834,000","-834,000","-834,000","-834,000","-1,251,000","-1,251,000","-1,251,000","-1,251,000","-1,668,000","-1,668,000","-1,668,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","18,100,000","19,800,000","21,300,000","21,300,000","22,400,000","22,800,000","22,800,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000","25,000,000","25,000,000",,"25,000,000",,,,,,,,,,,,,,,
TotalCapitalization,"1,555,472,000","1,659,520,000","1,676,449,000","1,692,030,000","1,564,128,000","1,568,329,000","1,553,933,000","1,564,308,000","1,423,508,000","1,474,264,000","1,471,218,000","1,460,414,000","1,445,554,000","1,214,805,000","1,191,884,000","1,182,388,000","1,167,312,000","1,160,130,000","1,061,156,000","862,426,000","753,250,000","745,182,000","746,908,000","738,918,000","518,264,000","508,186,000","549,228,000","547,588,000","544,800,000","538,639,000","515,028,000","481,767,000","475,334,000","470,364,000","469,379,000","465,030,000","474,705,000","470,797,000","479,738,000","484,264,000","487,083,000","483,684,000","482,300,000","504,610,000","515,340,000","518,664,000","444,143,000","446,332,000","456,792,000","465,204,000","498,552,000","709,449,000","739,431,000","644,310,000","703,770,000","720,433,000","705,531,000","735,607,000","729,099,000","386,552,000","391,258,000","396,924,000","396,385,000","397,769,000","381,436,000","389,597,000","390,691,000","345,675,000","326,699,000","344,246,000","346,430,000","333,790,000","254,168,000","243,030,000","237,996,000","226,282,000","222,083,000","186,922,000","192,679,000","180,792,000","185,644,000","152,811,000","174,059,000","166,599,000","139,129,000","145,301,000","143,114,000","146,814,000","134,835,000","138,100,000","126,700,000","117,300,000","117,300,000","112,100,000","111,100,000","105,400,000","108,600,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","72,664,000","99,655,000","99,622,000","131,452,000","99,558,000","99,525,000","99,493,000","99,460,000","98,610,000","98,533,000","98,454,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"1,218,025,000","1,319,112,000","1,333,076,000","1,345,691,000","1,265,822,000","1,270,069,000","1,255,705,000","1,236,084,000","1,217,585,000","1,220,434,000","1,215,981,000","1,203,608,000","1,186,141,000","994,964,000","972,140,000","957,182,000","942,146,000","935,003,000","836,068,000","613,115,000","602,347,000","594,314,000","596,074,000","588,117,000","383,264,000","373,186,000","371,564,000","369,924,000","367,136,000","360,975,000","357,364,000","354,103,000","347,670,000","342,700,000","341,715,000","337,366,000","341,041,000","336,133,000","344,657,000","342,183,000","340,002,000","336,603,000","334,802,000","330,121,000","324,309,000","289,053,000","237,009,000","233,731,000","229,223,000","228,668,000","224,449,000","430,423,000","453,234,000","454,817,000","513,860,000","513,523,000","522,621,000","529,697,000","538,274,000","191,727,000","187,608,000","185,274,000","179,677,000","173,906,000","171,553,000","169,714,000","165,190,000","143,874,000","138,848,000","138,872,000","134,634,000","128,623,000","128,565,000","125,177,000","125,237,000","123,523,000","119,324,000","115,163,000","112,658,000","110,771,000","107,623,000","105,790,000","104,059,000","98,599,000","96,135,000","92,325,000","88,163,000","84,885,000","81,927,000","82,300,000","85,700,000","86,300,000","87,300,000","87,100,000","86,100,000","85,400,000","83,600,000"
CapitalLeaseObligations,"9,067,000","10,591,000","11,120,000","8,280,000","7,380,000","7,757,000","7,342,000","8,601,000","9,150,000","9,552,000","10,101,000","10,531,000","10,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"845,112,000","943,188,000","954,185,000","963,896,000","904,702,000","906,548,000","889,745,000","868,031,000","847,013,000","847,305,000","834,658,000","828,281,000","808,402,000","694,406,000","670,177,000","653,775,000","637,249,000","626,930,000","588,506,000","494,228,000","482,278,000","473,038,000","473,975,000","464,911,000","351,087,000","340,244,000","410,478,000","408,030,000","404,434,000","406,266,000","401,952,000","397,989,000","390,824,000","385,107,000","383,339,000","378,206,000","381,099,000","375,408,000","383,098,000","379,797,000","376,789,000","372,563,000","369,877,000","391,302,000","384,573,000","380,263,000","295,304,000","290,971,000","285,408,000","283,798,000","277,639,000","274,281,000","295,923,000","197,949,000","235,880,000","234,688,000","242,639,000","249,210,000","263,586,000","134,104,000","129,731,000","127,142,000","121,226,000","115,102,000","112,584,000","110,490,000","105,056,000","108,627,000","103,406,000","103,235,000","98,739,000","92,379,000","119,190,000","115,697,000","115,652,000","113,885,000","109,583,000","105,319,000","102,649,000","100,491,000","96,056,000","95,286,000","93,060,000","87,059,000","84,238,000","80,070,000","74,555,000","71,013,000","67,966,000","68,000,000","85,700,000","86,300,000","87,300,000","87,100,000","86,100,000","85,400,000","83,600,000"
InvestedCapital,"1,573,155,000","1,677,198,000","1,694,122,000","1,722,198,000","1,568,791,000","1,572,987,000","1,558,584,000","1,588,956,000","1,444,866,000","1,482,815,000","1,500,957,000","1,491,175,000","1,476,293,000","1,214,805,000","1,391,884,000","1,332,388,000","1,167,312,000","1,380,130,000","1,274,006,000","912,426,000","753,250,000","820,182,000","993,608,000","905,118,000","518,264,000","508,186,000","476,564,000","474,924,000","472,136,000","465,975,000","442,364,000","409,103,000","402,670,000","397,700,000","396,715,000","392,366,000","402,041,000","398,133,000","407,074,000","411,600,000","414,419,000","411,020,000","409,636,000","404,955,000","415,718,000","387,212,000","348,585,000","350,807,000","357,299,000","365,744,000","399,942,000","640,916,000","698,977,000","727,310,000","775,770,000","837,433,000","821,531,000","746,130,000","750,122,000","386,552,000","392,258,000","421,924,000","397,385,000","397,769,000","381,436,000","389,597,000","391,691,000","346,675,000","336,699,000","355,496,000","357,680,000","348,040,000","257,418,000","243,030,000","237,996,000","226,282,000","222,083,000","186,922,000","192,679,000","180,792,000","186,644,000","154,811,000","179,342,000","173,882,000","170,112,000","177,584,000","181,434,000","196,134,000","185,805,000","186,400,000","157,900,000","128,600,000","123,200,000","118,000,000","126,700,000","121,000,000","125,200,000"
TangibleBookValue,"845,112,000","943,188,000","954,185,000","963,896,000","904,702,000","906,548,000","889,745,000","868,031,000","847,013,000","847,305,000","834,658,000","828,281,000","808,402,000","694,406,000","670,177,000","653,775,000","637,249,000","626,930,000","588,506,000","494,228,000","482,278,000","473,038,000","473,975,000","464,911,000","351,087,000","340,244,000","337,814,000","335,366,000","331,770,000","333,602,000","329,288,000","325,325,000","318,160,000","312,443,000","310,675,000","305,542,000","308,435,000","302,744,000","310,434,000","307,133,000","304,125,000","299,899,000","297,213,000","291,647,000","284,951,000","248,811,000","195,746,000","191,446,000","185,915,000","184,338,000","179,029,000","175,748,000","197,469,000","197,949,000","235,880,000","234,688,000","242,639,000","249,210,000","263,586,000","134,104,000","129,731,000","127,142,000","121,226,000","115,102,000","112,584,000","110,490,000","105,056,000","108,627,000","103,406,000","103,235,000","98,739,000","92,379,000","119,190,000","115,697,000","115,652,000","113,885,000","109,583,000","105,319,000","102,649,000","100,491,000","96,056,000","95,286,000","93,060,000","87,059,000","84,238,000","80,070,000","74,555,000","71,013,000","67,966,000","68,000,000","85,700,000","86,300,000","87,300,000","87,100,000","86,100,000","85,400,000","83,600,000"
TotalDebt,"364,197,000","368,677,000","372,166,000","384,787,000","310,349,000","310,675,000","310,221,000","361,473,000","236,431,000","271,933,000","295,077,000","298,098,000","301,134,000","219,841,000","419,744,000","375,206,000","225,166,000","445,127,000","437,938,000","299,311,000","150,903,000","225,868,000","397,534,000","317,001,000","135,000,000","135,000,000","105,000,000","105,000,000","105,000,000","105,000,000","85,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","61,000,000","62,000,000","62,417,000","69,417,000","74,417,000","74,417,000","74,834,000","74,834,000","91,409,000","98,159,000","111,576,000","117,076,000","128,076,000","137,076,000","175,493,000","210,493,000","245,743,000","272,493,000","261,910,000","323,910,000","298,910,000","216,433,000","211,848,000","194,825,000","204,650,000","236,650,000","217,708,000","223,863,000","209,883,000","219,883,000","226,501,000","202,801,000","197,851,000","216,624,000","223,046,000","219,417,000","128,853,000","117,853,000","112,759,000","102,759,000","102,759,000","71,759,000","80,021,000","70,021,000","79,021,000","49,021,000","75,283,000","75,283,000","73,977,000","85,259,000","93,271,000","111,249,000","103,878,000","104,100,000","72,200,000","42,300,000","35,900,000","30,900,000","40,600,000","35,600,000","41,600,000"
NetDebt,,,,,,,,,,,,,,,"259,092,000","144,476,000",,"91,855,000","223,557,000","5,211,000",,"59,771,000","39,197,000","52,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,696,000","107,330,000","82,380,000","168,467,000","199,271,000","175,842,000","91,205,000","103,811,000","138,721,000","155,673,000","173,334,000","165,367,000","162,764,000","160,900,000","158,926,000","166,675,000","147,190,000","149,448,000","168,633,000","161,129,000","172,175,000","86,911,000","65,456,000","68,735,000","56,888,000","54,526,000","24,114,000","37,224,000","26,128,000","48,712,000","7,441,000","22,740,000","21,885,000","31,791,000","26,674,000","43,876,000","71,914,000","74,196,000","34,400,000","44,500,000","4,700,000","6,700,000",,"5,500,000",,
ShareIssued,"58,116,970","58,116,970","58,116,970","58,116,970","55,910,733","55,910,733","55,910,733","55,910,733","55,910,733","55,910,733","55,910,733","55,910,733","55,910,674","49,185,581","49,185,581","49,185,581","49,185,581","49,185,581","46,070,078","38,869,519","38,869,519","38,869,519","38,869,519","38,869,519","29,427,738","29,427,738","29,427,738","29,429,013","29,429,013","29,429,014","29,429,013","29,429,013","29,429,014","29,429,014","29,429,013","29,429,014","29,429,014","29,429,014","29,429,013","29,429,014","29,429,014","29,429,014","29,429,014","29,429,014","29,429,014","26,930,016","22,690,476","22,690,476","22,690,476","22,690,476","19,415,479","12,515,486","12,512,892","12,513,319","12,515,485","12,515,486","11,957,946","12,143,917","12,195,053","12,298,211","7,154,114","7,151,964","7,148,248","6,825,956","6,825,956","7,168,020","7,150,951","6,863,463","6,845,876","6,869,376","6,862,793","6,847,993","6,836,725","6,835,314","6,828,067","6,804,051","6,823,341","6,780,712","6,787,034","6,822,042","6,822,875","6,830,521","6,833,302","6,777,810","6,757,645","6,722,222","6,727,550","6,730,550","6,733,233","6,766,110","6,771,107","6,821,082","6,849,068","6,849,068","6,881,552","6,881,552","6,895,167"
OrdinarySharesNumber,"55,278,785","55,434,910","55,826,984","56,330,616","54,345,379","54,404,379","54,522,231","54,516,000","54,401,208","54,788,772","55,197,277","55,386,636","55,624,568","48,874,836","48,860,309","48,776,404","48,717,239","48,684,943","45,519,141","38,248,478","38,243,111","38,236,287","38,207,007","38,162,114","28,704,336","28,694,851","28,692,713","28,968,364","28,965,451","28,953,574","28,948,262","28,943,646","28,939,731","28,934,756","28,921,347","28,899,315","28,897,024","28,890,254","28,888,112","28,883,667","28,881,830","28,880,106","28,878,813","28,878,813","28,878,813","26,379,815","22,140,275","22,140,275","22,140,275","22,140,275","18,865,278","11,965,285","11,962,691","11,962,691","11,962,691","11,962,178","11,957,946","12,143,917","12,195,053","12,298,211","7,154,114","7,151,964","7,148,248","6,825,956","6,825,956","7,168,020","7,150,951","6,863,463","6,845,876","6,869,376","6,862,793","6,847,993","6,836,725","6,835,314","6,828,067","6,804,051","6,823,341","6,780,712","6,787,034","6,822,042","6,822,875","6,830,521","6,833,302","6,777,810","6,757,645","6,722,222","6,727,550","6,730,550","6,733,233","6,766,110","6,771,107","6,821,082","6,849,068","6,849,068","6,881,552","6,881,552","6,895,167"
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","72,664","100,000","100,000","100,319",,"100,000",,"100,000","100,000","100,000","33,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
