name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-7,285,000","18,469,000","26,598,000","-47,199,303","-5,152,697","-2,358,000","-3,013,942","-576,496"
	CashFlowFromContinuingOperatingActivities,"-7,285,000","18,469,000","26,598,000","-47,199,303","-5,152,697","-2,358,000","-3,013,942","-576,496"
		NetIncomeFromContinuingOperations,"-61,594,000","-33,172,000","849,000","-21,594,501","-7,676,499","-2,499,000","-653,572","-473,916"
		OperatingGainsLosses,"28,744,000","22,398,000","-3,523,000","9,869,499","-499","-200,000",,
			GainLossOnInvestmentSecurities,,"19,915,000","-6,686,000","11,428,000",,,,
			EarningsLossesFromEquityInvestments,"5,103,000","2,483,000","3,163,000","616,000",,"0","4,193,000","-1,055,000"
		DepreciationAmortizationDepletion,"25,884,000","11,387,000","10,475,000","3,139,949","882,051","49,000","36,183","33,934"
			DepreciationAndAmortization,"25,884,000","11,387,000","10,475,000","3,139,949","882,051","49,000","36,183","33,934"
				Depreciation,"28,466,000","12,490,000","11,948,000","3,145,949","882,051","49,000","36,183","33,934"
				AmortizationCashFlow,"-2,582,000","-1,103,000","-1,473,000","-6,516,000",,"0","18,754,000","-9,625,000"
					AmortizationOfIntangibles,"-2,582,000","-1,103,000","-1,473,000","-6,516,000",,"0","18,754,000","-9,625,000"
		AssetImpairmentCharge,,,"343,000","839",,,"-60","72,942"
		StockBasedCompensation,"10,792,000","5,753,000","2,184,000","2,708,021","146,979","32,000",,"0"
		OtherNonCashItems,,"470,000","762,000","863,497",,,,
		ChangeInWorkingCapital,"-13,323,000","11,633,000","15,508,000","-42,186,607","1,722,607","260,000","-2,142,165","-81,170"
			ChangeInReceivables,"-7,700,000","-768,000","-6,248,000","-957,645","273,645","-8,000","-248,775","-187,626"
				ChangesInAccountReceivables,"-7,700,000","-768,000","-6,248,000","-1,132,797","448,797","-8,000","-260,767","-670,283"
			ChangeInInventory,"-1,550,000","-1,401,000","121,000","450,000",,"0","-140,000","664,000"
			ChangeInPrepaidAssets,"-7,906,000","-678,000","14,655,000","-21,871,319","-11,681","-432,000","-2,635,747","-581,534"
			ChangeInPayablesAndAccruedExpense,"13,648,000","14,246,000","11,583,000","-14,411,875","2,230,875","663,000","-241,880","1,068,011"
				ChangeInPayable,"7,450,000","8,612,000","3,832,000","-6,003,934","1,009,934","951,000","88,170","158,764"
					ChangeInAccountPayable,"7,450,000","8,612,000","3,832,000","-6,003,934","1,009,934","951,000","88,170","158,764"
				ChangeInAccruedExpense,"6,198,000","5,634,000","7,751,000","-8,407,941","1,220,941","-288,000","-330,050","909,247"
			ChangeInOtherCurrentAssets,"-3,985,000","246,000","-741,000","-3,596,000",,"0","368,000","-187,000"
			ChangeInOtherCurrentLiabilities,"-5,830,000","-12,000","-3,862,000","-1,938,101","-17,899","37,000","-125,494","109,699"
InvestingCashFlow,"-728,724,000","-66,519,000","-107,179,000","-499,236,376","-55,789,624","-32,346,000","-23,612,579","-8,319,321"
	CashFlowFromContinuingInvestingActivities,"-728,724,000","-66,519,000","-107,179,000","-499,236,376","-55,789,624","-32,346,000","-23,612,579","-8,319,321"
		NetPPEPurchaseAndSale,"-168,567,000","-61,446,000","-51,258,000","-31,600,354","-24,262,646","-32,346,000","-10,510,283","-8,278,829"
			PurchaseOfPPE,"-168,567,000","-61,446,000","-51,258,000","-31,600,354","-24,262,646","-32,346,000","-10,510,283","-8,278,829"
		NetIntangiblesPurchaseAndSale,,,"-7,600,000","-202,000",,,"-9,495","-40,506"
			PurchaseOfIntangibles,,,"-7,600,000","-202,000",,,"-9,495","-40,506"
		NetBusinessPurchaseAndSale,"-483,512,000","1,940,000","-18,018,000","-435,907,022","-31,526,978","0","-13,592,787","500,000"
			PurchaseOfBusiness,"-489,533,000","-4,024,000","-18,075,000","-435,907,022","-31,526,978","0","-13,592,787","500,000"
			SaleOfBusiness,"6,021,000","5,964,000",,,,"0",,
		NetOtherInvestingChanges,,"-7,013,000","-30,303,000",,,,"499,986","-499,986"
FinancingCashFlow,"750,815,000","-5,343,000","2,847,000","680,932,621","72,378,379","58,075,000","27,385,407","5,400,000"
	CashFlowFromContinuingFinancingActivities,"750,815,000","-5,343,000","2,847,000","680,932,621","72,378,379","58,075,000","27,385,407","5,400,000"
		NetIssuancePaymentsOfDebt,"258,603,000","-2,907,000","4,596,000","180,035,420","76,878,580","58,005,000","16,365,978","0"
			NetLongTermDebtIssuance,"260,115,000","-2,907,000","4,596,000","187,092,003","71,333,997","56,493,000","16,365,978","0"
				LongTermDebtIssuance,,,"5,971,000","233,818,500","71,644,500","56,496,000","16,365,978","0"
				LongTermDebtPayments,"-51,319,000","-2,907,000","-1,375,000","-46,726,497","-310,503","-3,000","-16,408,000","0"
			NetShortTermDebtIssuance,"-1,512,000","0","0","-7,056,583","5,544,583","1,512,000","8,000,000","0"
				ShortTermDebtIssuance,"10,966,000","0","0","3,899,796","7,066,204","1,512,000","8,000,000","0"
				ShortTermDebtPayments,,,"0","-10,956,379",,,,"0"
		NetOtherFinancingCharges,"492,239,000","-2,436,000","-1,722,000","500,897,201","-4,500,201","70,000","11,019,429","5,400,000"
EndCashPosition,"39,673,000","39,673,000","93,066,000","170,800,000","36,302,902","24,867,000","1,495,844","737,000"
	ChangesInCash,"14,806,000","-53,393,000","-77,734,000","134,496,942","11,436,058","23,371,000","758,886","-3,495,817"
	BeginningCashPosition,"24,867,000","93,066,000","170,800,000","36,302,902","24,867,000","1,496,000","737,000","4,232,775"
InterestPaidSupplementalData,"6,513,000","3,720,000","2,034,000","-463,680","1,222,680","1,110,000","43,535","0"
CapitalExpenditure,"-176,369,000","-61,446,000","-58,858,000","-31,802,354","-24,262,646","-32,346,000","-10,519,778","-8,319,335"
IssuanceOfDebt,"322,400,000","0","5,971,000","237,718,296","78,710,704","58,008,000","16,365,978","0"
RepaymentOfDebt,"-63,797,000","-2,907,000","-1,375,000","-57,682,876","-1,832,124","-3,000","-16,408,000","0"
FreeCashFlow,"-183,654,000","-42,977,000","-32,260,000","-79,001,657","-29,415,343","-34,704,000","-13,533,720","-8,895,831"
