name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101,494","101,491","101,493","15,171","15,171","15,573","16,682","16,203","15,476","14,639","16,180","11,742","11,742","10,145","9,885","8,961",,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101,494","101,491","101,493","15,171","15,171","15,573","16,682","16,203","15,476","14,639","16,180","11,742","11,742","10,145","9,885","8,961",,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340,167",,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,"11,699,666","136,605,952","-322,247,044",,,"-864,900","-15,849,800",,,,,,,,,,,,,,,,,,,,,,,,"-3,305","41,680","45,755",,,"7,467","6,969","8,785",,,"49,165","9,167",,,,,,,,,,,,
OperatingIncome,"-188,492,315","-19,831,245","-120,431,650","-25,506,769","-34,422,317","-153,059,736","307,197,745","-9,815,078","-6,985,103","-8,266,798","6,218,395","-5,611,506","-4,137,437","-4,486,589","-15,514,088","-6,278,425","-6,383,135","-5,891,919","-12,355,294","-12,640,697","-9,177,848","-7,884,955","-6,976,166","-5,260,094","-2,935,263","-4,340,309","-3,224,489","-3,463,416","-1,773,065","-1,915,381","-1,500,796","-1,692,864","-1,901,173","-1,114,885","-1,222,858","-966,647","-2,082,806","-1,554,168","-1,049,866","-1,198,400","-610,625","-1,136,263","-2,231,611","-2,119,844","-2,409,547","-1,861,669","-1,950,682","-1,052,869","-1,121,141","-881,672","-1,480,825","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
NetNonOperatingInterestIncomeExpense,"-5,200,808","-453,433","-12,715,679","2,000,870","-10,478,717","-2,000,000","160,933,472","-74,315,644","-103,025,116","3,836,026","-5,563,263","-5,882,081","-32,718,876","-1,777,583","-648,158","-734,542","-526,162","-525,887","-96,043","-26,891","-21,852","-35,651","-1,001","-2,765","-567","-39,703","-527,965","-329,692","-108,227","-143,978","-146,985","-95,001","-64,759","-92,218","-79,232","-75,034","-75,356","-28,639","-74,523","-70,493","-61,402","-24,469","-7,102","-951","-1,244","-1,288","-1,955","-2,615","-4,512","-4,117",,,,,,,,
	InterestExpenseNonOperating,"5,070,609","332,707","12,715,679","-2,000,000","1,977,777","2,000,000","8,270,094","1,541,515","1,416,768","1,300,422","5,563,263","5,882,081","32,718,876","1,777,583","648,158","734,542","526,162",,,,,,,,,,,,,,,,,,"79,232","75,034","75,356","28,639","74,523","70,493","61,402","24,469","7,102","951","1,244","1,288","1,955","2,615","4,512","4,117",,,,,,,,
	TotalOtherFinanceCost,,"120,726",,"-870","8,500,940","-15,509,473","-8,099,352","72,774,129","101,608,348","-5,136,448","5,563,263","5,882,081","32,718,876",,,,,"525,887","96,043","26,891","21,852","35,651","1,001","2,765","567","39,703","527,965","329,692","108,227","143,978","146,985","95,001","64,759","92,218",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-113,414,052","-1,769,857","23,112,400","-97,727,266",,"16,920,473","-165,814,848",,"-21,321,690","9,187,463",,,,,,"1,527,414",,,"0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0","-17,189","-3,483","-4,242","-900","-31,996","-14,452",,,,,,"0","0","0","-680","-7,863",,,,,,,,
	GainOnSaleOfSecurity,,,,,,,"0",,"-21,321,690","9,145,000",,,,,,"1,527,414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","2,822,000","0","0","1,411,000",,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,"-17,189","-3,483","-4,242","-900","-31,996","-14,452","0","0",,,"0","0","0","0","-680","-7,863",,,,,,,,
		OtherSpecialCharges,,,"-2,822,000",,,"-1,411,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,189","3,483",,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-113,414,052","-1,769,857","20,290,400","-97,727,266",,"15,509,473",,,,"42,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-307,107,175","-22,054,535","-110,034,929","-121,233,165","-44,901,034","-138,139,263","302,316,369","-84,130,722","-131,331,909","4,756,691","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-5,485,553","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707",,,,,,,,,,,,,,,,,,,,
TaxProvision,"-4,214,597","0","-13,159","-2,919,491","-1,281,947","-17,632,492","21,833,930","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-302,892,577","-22,054,535","-156,103,541","-81,115,414","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","568,925","-11,493,587","-36,942,520","-6,264,172","-17,689,660","-5,485,553","-7,674,476","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
	NetIncome,"-302,892,577","-22,054,535","-156,103,541","-81,115,414","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-5,485,553","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
		NetIncomeIncludingNoncontrollingInterests,"-302,892,577","-22,054,535","-110,021,769","-118,313,674","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-5,485,553","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
			NetIncomeContinuousOperations,"-302,892,577","-22,054,535","-110,021,769","-118,313,674","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-5,485,553","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
	PreferredStockDividends,"86,207",,,,,,,,,,,,"86,207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,"86,207",,"0","0","765,179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-302,892,577","-22,054,535","-156,103,541","-81,115,414","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","568,925","-11,493,587","-36,942,520","-6,264,172","-17,689,660","-5,485,553","-7,674,476","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
BasicEPS,,"-0.15",,"-0.66","-0.35","-0.98",,"-0.78","-1.76","0.07","0.01","-0.17","-0.61","-0.11",,"-0.12","-0.18","-0.16",,"-0.35","-0.26","-0.24",,"-0.25","-0.14","-0.23",,"-0.2","-0.1","-0.1",,"-0.1","-0.1","-0.1",,"-0.1","-0.3","-0.3",,"-0.3","-0.2","-0.3",,"-0.6","-0.7","-0.7",,"-0.5","-0.6","-0.479",,"0","-0.007","-0.007",,"-0.001",,"0"
DilutedEPS,,"-0.15",,"-0.77","-0.35","-1.04",,"-0.78","-1.76","0.06","0.01","-0.17","-0.61","-0.11",,"-0.12","-0.18","-0.16",,"-0.35","-0.26","-0.24",,"-0.25","-0.14","-0.23",,"-0.2","-0.1","-0.1",,"-0.1","-0.1","-0.1",,"-0.1","-0.3","-0.3",,"-0.3","-0.2","-0.3",,"-0.6","-0.7","-0.7",,"-0.5","-0.6","-0.479",,"0","-0.007","-0.007",,"-0.001",,"0"
BasicAverageShares,,"151,939,491",,"123,584,023","123,414,045","122,633,856",,"107,406,000","74,701,343","68,465,759","67,105,000","66,176,921","60,530,168","55,260,519",,"46,192,471","42,406,471","40,258,234",,"35,930,125","35,273,462","32,965,419",,"20,665,480","20,665,480","18,816,474",,"15,817,266","15,894,799","15,279,821",,"14,905,735","14,689,700","8,123,309",,"8,065,586","7,850,499","6,033,127",,"3,957,061","3,891,216","3,876,575",,"3,711,559","3,219,284","2,827,835",,"2,292,706","2,028,481","1,866,585",,"4,620,000","4,620,000","4,620,000",,"4,376,521",,"4,340,000"
DilutedAverageShares,,"151,939,491",,"129,251,351","123,414,045","128,301,184",,"107,406,000","74,701,343","83,768,820","67,105,000","66,176,921","60,530,168","55,260,519",,"46,192,471","42,406,471","40,258,234",,"35,930,125","35,273,462","32,965,419",,"20,665,480","20,665,480","18,816,474",,"15,817,266","15,894,799","15,279,821",,"14,905,735","14,689,700","8,123,309",,"8,065,586","7,850,499","6,033,127",,"3,957,061","3,891,216","3,876,575",,"3,711,559","3,219,284","2,827,835",,"2,292,706","2,028,481","1,866,585",,"4,620,000","4,620,000","4,620,000",,"4,376,521",,"4,340,000"
TotalOperatingIncomeAsReported,"-188,492,315","-19,831,245","-120,431,650","-25,506,769","-34,422,317","-153,059,736","307,197,745","-9,815,078","-6,985,103","-8,266,798","6,218,395",,,,,,,,"12,355,294","12,640,697","9,177,848","7,884,955","6,976,166","5,260,094","2,935,263","4,340,309","3,224,488","3,463,416","1,773,065","1,915,381","1,500,796",,"1,901,173","1,114,885","1,222,858","966,647","2,162,404","1,583,707",,,,,,,,"1,862,957","1,952,637","1,055,484","1,125,653","885,789",,,,,,,,
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,207","34,841","36,694","39,694","36,694","34,903","38,625","38,347","48,931","34,713","28,200","28,050","25,500","25,500","25,500","24,085",,,,,,,,
TotalExpenses,"187,133,632","19,845,544","118,432,394","24,930,167","35,625,193","153,580,796","-306,546,175","10,379,785","7,077,045","8,351,098","-6,215,781","5,615,764","4,142,945","4,850,771","15,535,351","6,289,422","6,553,819","6,452,148","17,868,717","15,925,697","9,447,848","9,662,992","10,014,366","7,166,094","4,169,863","4,576,309","3,224,489","3,535,416","1,841,045","1,915,381","1,500,837","1,692,864","2,078,632","1,114,885","1,222,858","1,144,147","2,082,806","1,554,168","1,099,866","1,198,400","832,723","1,136,263","2,231,611","2,119,844","2,517,082","1,944,169","2,091,389","1,052,869","1,121,141","881,672","1,480,825","8,621","18,461","19,376","20,767","2,789","0","920"
NetIncomeFromContinuingAndDiscontinuedOperation,"-302,892,577","-22,054,535","-156,103,541","-81,115,414","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-5,485,553","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
NormalizedIncome,"-302,892,577","-22,054,535","-158,925,203.519","-81,115,414","-43,619,087","-121,737,666.91","280,482,439","-84,130,722","-110,010,219","-4,388,309","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-7,012,967","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,302,090","-1,041,681","-2,158,162","-1,582,807","-1,135,587.6","-1,273,951.2","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,125,891","-888,541.05","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
InterestExpense,"5,070,609","332,707","12,715,679","-2,000,000","1,977,777","2,000,000","8,270,094","1,541,515","1,416,768","1,300,422","5,563,263","5,882,081","32,718,876","1,777,583","648,158","734,542","526,162",,,,,,,,,,,,,,,,,,"79,232","75,034","75,356","28,639","74,523","70,493","61,402","24,469","7,102","951","1,244","1,288","1,955","2,615","4,512","4,117",,,,,,,,
NetInterestIncome,"-5,200,808","-453,433","-12,715,679","2,000,870","-10,478,717","-2,000,000","160,933,472","-74,315,644","-103,025,116","3,836,026","-5,563,263","-5,882,081","-32,718,876","-1,777,583","-648,158","-734,542","-526,162","-525,887","-96,043","-26,891","-21,852","-35,651","-1,001","-2,765","-567","-39,703","-527,965","-329,692","-108,227","-143,978","-146,985","-95,001","-64,759","-92,218","-79,232","-75,034","-75,356","-28,639","-74,523","-70,493","-61,402","-24,469","-7,102","-951","-1,244","-1,288","-1,955","-2,615","-4,512","-4,117",,,,,,,,
EBIT,"-302,036,566","-21,721,828","-97,319,250","-123,233,165","-42,923,257","-136,139,263","310,586,463","-82,589,207","-129,915,141","6,057,113","6,218,395","-5,611,506","-4,137,437","-4,486,589","-17,041,502","-4,751,011","-6,383,135","-5,891,919","-12,355,294","-12,640,697","-9,177,848","-7,884,955","-6,976,166","-5,260,094","-2,935,263","-4,340,309","-3,224,489","-3,463,416","-1,773,065","-1,915,381","-1,500,796","-1,692,864","-1,901,173","-1,114,885","-1,240,047","-970,130","-2,087,048","-1,555,068","-1,096,314","-1,198,400","-610,625","-1,136,263","-2,304,066","-2,119,844","-2,409,547","-1,861,669","-1,950,682","-1,052,869","-1,121,141","-881,672","-1,480,825","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
EBITDA,"-300,119,307"
ReconciledCostOfRevenue,"130,190,162","3,923,351","99,921,494","11,549,187","14,796,130","6,225,299","6,992,531","2,815,242","1,511,360","1,747,975","2,093,217","1,423,904","930,164","1,397,606","11,106,468","1,476,822","1,655,905","1,714,370","11,650,768","7,558,082","995,925","4,312,088","6,645,846","4,173,364","2,294,675","464,377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
ReconciledDepreciation,"1,917,259","319,984","566,071","554,502","476,702","311,144","235,358","205,915","196,611","171,761","97,114","97,501","97,099","96,687","96,453","99,361","104,166","48,359","134,810","146,135","125,886","143,142","95,507","96,290","96,557","93,469","89,452","93,972","93,972","93,830","93,430","91,590","101,492","101,494","101,494","101,491","101,493","15,171","15,171","15,573","16,682","16,203","15,476","14,639","16,180","11,742","11,742","10,145","9,885","8,961",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-302,892,577","-22,054,535","-156,103,541","-81,115,414","-43,619,087","-120,506,771","280,482,439","-84,130,722","-131,331,909","4,756,691","655,132","-11,493,587","-36,856,313","-6,264,172","-17,689,660","-5,485,553","-6,909,297","-6,417,806","-12,451,337","-12,667,588","-9,199,700","-7,920,606","-6,977,167","-5,262,859","-2,935,830","-4,380,012","-3,752,453","-3,793,108","-1,881,292","-2,059,359","-1,647,780","-1,787,865","-1,965,932","-1,207,103","-1,319,279","-1,045,164","-2,162,404","-1,583,707","-1,156,385","-1,283,345","-672,027","-1,160,732","-2,311,168","-2,120,795","-2,410,791","-1,862,957","-1,952,637","-1,055,484","-1,126,333","-893,652","-1,478,464","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
TotalUnusualItemsExcludingGoodwill,"0","0","2,822,000","0","0","1,411,000","0",,"-21,321,690","9,145,000",,,,,,"1,527,414",,,,,,,,,,,,"0",,,,,,,"-17,189","-3,483","-4,242","-900","-31,996","-14,452","0","0",,,"0","0","0","0","-680","-7,863",,,,,,,,
TotalUnusualItems,"0","0","2,822,000","0","0","1,411,000","0",,"-21,321,690","9,145,000",,,,,,"1,527,414",,,,,,,,,,,,"0",,,,,,,"-17,189","-3,483","-4,242","-900","-31,996","-14,452","0","0",,,"0","0","0","0","-680","-7,863",,,,,,,,
NormalizedEBITDA,"-300,119,307","-21,401,844","-99,575,179","-122,678,663","-42,446,555","-137,239,119","310,821,821","-82,383,292","-108,396,840","-2,916,126","6,315,509","-5,514,005","-4,040,338","-4,389,902","-16,945,049","-6,179,064","-6,278,969","-5,843,560","-12,220,484","-12,494,562","-9,051,962","-7,741,813","-6,880,659","-5,163,804","-2,838,706","-4,246,840","-3,135,037","-3,369,444","-1,679,093","-1,821,551","-1,407,366","-1,601,274","-1,799,681","-1,013,391","-1,121,364","-865,156","-1,981,313","-1,538,997","-1,049,147","-1,168,375","-593,943","-1,120,060","-2,288,590","-2,105,205","-2,393,367","-1,849,927","-1,938,940","-1,042,724","-1,110,576","-864,848","-1,480,825","-8,621","-18,461","-19,376","-20,767","-2,789","0","-920"
TaxRateForCalcs,"0.014","0","0","0.024","0.029","0.128","0.072","0","0","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"0","0","337.481","0","0","180,104.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-11,198.6","-5,058.2","0","0","0","0","0","0","0","0","-238","-2,752.05","0","0","0","0","0","0","0","0"
