name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"107,764,000","-248,373,000","108,867,000","98,212,000","149,058,000","-121,229,000","137,513,000","56,793,000"
	CashFlowFromContinuingOperatingActivities,"107,764,000","-248,373,000","108,867,000","98,212,000","149,058,000","-121,229,000","137,513,000","56,793,000"
		NetIncomeFromContinuingOperations,"-17,432,000","1,052,000","-18,022,000","-9,462,000","9,000,000","22,507,000","2,916,000","-1,069,000"
		OperatingGainsLosses,,"-12,006,000","2,839,000","3,006,000",,,,
			GainLossOnInvestmentSecurities,,"-12,006,000","2,839,000","3,006,000",,,,
		DepreciationAmortizationDepletion,"13,552,000","2,943,000","3,408,000","3,479,000","3,722,000","3,880,000","3,886,000","3,851,000"
			DepreciationAndAmortization,"13,552,000","2,943,000","3,408,000","3,479,000","3,722,000","3,880,000","3,886,000","3,851,000"
		DeferredTax,"-4,429,000","-563,000",,,,"150,000",,
			DeferredIncomeTax,"-4,429,000","-563,000",,,,"150,000",,
		AssetImpairmentCharge,,,"356,000",,,,"138,000",
		StockBasedCompensation,"132,281,000","41,405,000","45,584,000","38,227,000","7,065,000","6,157,000","6,331,000","6,120,000"
		OtherNonCashItems,"18,572,000","4,228,000","4,470,000","4,178,000","5,696,000","4,785,000","5,325,000","5,585,000"
		ChangeInWorkingCapital,"-67,725,000","-285,432,000","73,948,000","58,494,000","85,265,000","-158,708,000","119,481,000","39,453,000"
			ChangeInReceivables,"-16,397,000","-28,235,000","14,434,000","18,973,000","-21,569,000","-22,577,000","40,518,000","-23,024,000"
				ChangesInAccountReceivables,"-14,783,000","-29,277,000","18,603,000","17,779,000","-21,888,000","-21,621,000","39,055,000","-22,436,000"
			ChangeInPrepaidAssets,"-10,469,000","2,081,000","410,000","-2,980,000","-9,980,000","-2,655,000","2,870,000","-8,266,000"
			ChangeInPayablesAndAccruedExpense,"8,163,000","6,066,000","16,474,000","-9,757,000","-4,620,000","5,683,000","-3,329,000","9,882,000"
				ChangeInPayable,"8,163,000","6,066,000","16,474,000","-9,757,000","-4,620,000","5,683,000","-3,329,000","9,882,000"
