name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986
MarketCap,"92,882,059,523","103,698,556,942","119,835,210,165","139,255,874,833","143,395,051,697","150,377,707,007","128,381,620,626","89,753,281,718","106,383,296,083","87,685,753,339","168,897,314,830","150,815,037,375","161,942,114,501","145,625,368,561","123,302,409,928","180,541,272,256","170,641,549,351","172,821,973,342","196,740,188,745","198,184,210,350","182,218,311,633","164,699,881,416","169,359,468,638","134,592,759,613","123,158,805,470","122,533,291,428","152,832,174,329","147,787,716,720","166,263,852,880","156,318,876,159","163,624,179,983","156,988,080,182","142,796,494,641","144,598,566,380","157,853,848,248","147,130,867,692","145,967,174,262","134,569,549,422","119,822,647,202","95,950,851,547","80,370,435,786","107,117,559,382","76,922,762,452","74,890,785,261","121,503,401,148","129,092,467,275","137,446,045,212","113,583,939,479","108,947,575,891","115,912,005,979","94,279,614,729","110,661,504,738","16,357,919,400","13,947,384,000","38,057,400,898","111,770,063,349","91,264,791,708","112,451,425,002","161,255,129,395","232,469,536,380","255,144,809,521","253,950,182,367","273,598,053,546","244,061,830,949","238,545,344,802","234,791,735,100","250,266,734,970","230,284,717,707","239,012,854,800","233,785,804,719","250,277,879,504","228,971,894,859","240,882,013,740","267,365,706,773","250,318,323,876","234,771,376,617","220,455,668,236","177,350,045,522","180,900,586,207","150,088,973,648","198,324,911,025","255,342,937,296","259,904,763,723","208,341,084,150","265,580,186,951","226,420,129,229","256,451,831,319","242,844,758,170","203,027,357,939","201,809,705,830","201,159,477,185","158,438,480,266","171,040,599,222","153,336,133,346","119,279,644,491","42,887,331,263","69,758,126,088","69,114,363,205","61,688,890,784","43,731,729,807","40,334,553,994","30,767,319,304","29,197,567,158","23,557,333,912","21,706,989,826","21,011,065,323","19,802,905,313","16,874,943,732","13,921,187,638","12,345,549,068","10,231,901,208","10,586,690,134","10,420,869,821","11,463,224,941","12,701,626,606","11,535,036,362","9,292,733,044","7,769,390,664","5,362,190,050","4,824,195,715","4,197,330,601","4,482,629,693","4,269,899,936","3,820,790,669","2,971,178,139","3,329,166,297","2,472,383,149","2,237,919,633","3,781,922,421","3,039,768,845","3,148,042,566","2,671,482,012","2,132,317,218","2,072,286,499","2,084,342,477","2,240,073,509","1,261,250,951","1,186,722,214","941,578,871","1,346,077,708","1,341,791,144","1,193,869,482","1,056,662,534"
PeRatio,"5.601","5.266","5.719","7.198","9.705","15.381","12.043","7.433","7.068","5.239","10.595","9.594","10.179","9.3",,,,,"14.337","14.519","13.403","12.62","12.808","9.922","8.444","7.703","11.629","12.496","22.185","23.418","18.986","17.566","11.108","11.174","13.06","15.351","17.255","17.348","15.513","9.484","7.678","10.181",,,"12.773","14.258","13.514",,,,,,,,,,,,"40.889","10.753","12.359","12.08","13.294","12.115","11.768","11.957","12.072","11.323","11.5","13.66","14.779","14.006","15.347","14.203","14.193","15.272","15.231","12.665","13.587","9.883","12.96","18.007","18.356","15.637","20.56","17.168","19.233","21.496","17.967","18.749","19.471","19.13","26.291","24.662","20.447","16.304","20.075","21.582","21.21",,"18.279","14.034","13.152","4.482","11.405","13.576","14.428","13.347","10.989","10.003","5.396","5.481","5.376","5.936","6.751","13.268","11.75","10.882","7.201","7.442","6.954","7.625","9.378","8.704","7.976","9.08","6.81","6.572","11.378","9.966","7.664","7.745","6.182","5.814","7.882","8.471","10.916","11.982","10.971","24.155","21.672","20.84","21.359"
ForwardPeRatio,"7.032","7.353","7.651","8.913","8.897","11.124","10.549","7.052","16.807","5.025","9.47","8.224","9.328","8.306",,"9.634","10.373","10.638","12.723","12.346","12.937","11.547","11.39","9.242","8.857","7.485","8.929","8.333","9.32","9.208","10.65","9.94","8.881","8.562","10.173","9.108","9.149","8.177","8.696","7.123","5.865","7.752","6.068","5.376",,"8.19","10.406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"0.677","1.001","1.236","1.589",,"1.68","3.574","0.867","1.088","0.945","0.961","0.856",,"1.852",,"0.777","0.928","0.846","0.886","2.749","2.711","1.712","1.641","0.305","0.341","0.305","4.659","4.605","4.436","3.011","2.692","0.607","0.721","0.5","0.503","1.152","1.224","0.712","0.586","0.791","0.656","0.581",,"3.516","2.404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.355","1.522","1.73","2.042","2.004","2.023","1.69","1.186","1.456","1.271","2.517","2.229","2.323","2.097","1.802","2.531","2.418","2.506","2.825","2.826","2.654","2.433","2.402","1.905","1.681","1.621","2.043","1.94","2.165","2.008","2.109","2.066","1.851","1.868","2.008","1.97","2","1.901","1.7","1.272","1.038","1.399","0.978","0.952","1.547","1.61","1.621","1.547","1.226","1.541","0.499","0.446","0.228","0.229","0.737","2.009","1.45","1.589","1.8","2.386","2.748","2.857","3.223","2.896","2.813","2.85","2.819","2.644","2.778","2.679","2.911","2.72","2.905","3.345","3.255","3.136","3.006","2.465","2.549","1.828","2.481","3.184","3.245","2.66","3.545","3.064","3.662","4.02","3.36","3.426","3.35","3.776","3.971","3.054","2.351","1.695","2.563","2.604","2.429","2.26","2.069","1.541","1.488","1.116","1.352","1.436","1.315","1.066","0.877","0.742","0.645","0.655","0.734","0.961","1.56","2.137","1.973","1.766","1.16","0.983","0.817","0.802","0.775","0.692","0.592","0.653","0.49","0.484","0.803","0.614",,,,,,,,,,,,,
PbRatio,"0.52","0.567","0.655","0.756","0.787","0.836","0.73","0.517","0.61","0.5","0.955","0.841","0.887","0.809","0.693","0.968","0.921","0.948","0.918","0.913","0.872","0.8","0.776","0.633","0.587","0.597","0.743","0.719","0.82","0.781","0.805","0.776","0.71","0.732","0.807","0.768","0.767","0.722","0.643","0.523","0.443","0.604","0.434","0.423","0.69","0.756","0.842","0.699","0.705","0.767","0.619","0.787","0.21","0.2","0.536","1.133","0.837","1.033","1.42","1.828","2.107","2.138","2.341","2.133","2.085","2.07","2.261","2.08","2.136","2.137","2.314","2.24","2.479","2.654","2.584","2.494","2.392","2.057","2.12","1.891","2.412","3.203","3.26","3.03","3.969","3.513","4.945","4.876","4.077","4.157","4.212","3.55","3.966","3.664","2.953","2.069","3.325","3.428","3.173","3.078","3.064","2.525","2.353","2.027","2.033","1.938","1.967","1.71","1.411","1.395","1.314","1.36","1.347","1.443","1.512","2.297","1.973","1.896","1.365","1.289","1.165","1.271","1.302","1.221","1.005","1.164","0.865","0.813","1.428","1.168",,,,,,,,,,,,,
