name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
NetNonOperatingInterestIncomeExpense,"-55,098,000","-10,036,000","-10,414,000","-11,313,000","-23,334,000","-15,916,000","-15,878,000","-15,877,000","-15,890,000","-15,783,000","-15,766,000","-15,621,000","-15,599,000","-15,650,000","-15,508,000","-15,693,000","-15,677,000","-15,710,000","-15,734,000","-15,723,000","-15,683,000","-15,703,000","-15,735,000","-15,633,000","-15,550,000","-1,633,000","-1,733,000","-1,717,000","-1,705,000","-1,685,000","-1,720,000","-1,717,000","-1,663,000","-1,653,000","-1,667,000","-1,651,000","-1,651,000","-1,250,000","-633,000","-790,000","-955,000","-1,170,000","-1,370,000","-1,349,000","-1,216,000","7,000","3,505,000","3,033,000","3,467,000","3,119,000","2,814,000"
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,"16,000","21,000","14,000","13,000","3,000","2,000",,"2,000","2,000","6,000","10,000","12,000","12,000","11,000","7,000","6,000","6,000","8,000","12,000","24,000","30,000","50,000","60,000","65,000","33,000","21,000","29,000","22,000","7,000","3,505,000","3,033,000","3,467,000","3,119,000","2,814,000"
	InterestExpenseNonOperating,"55,098,000","10,036,000","10,414,000","11,313,000","23,334,000","15,916,000","15,878,000","15,877,000","15,890,000","15,783,000","15,766,000","15,621,000","15,599,000","15,650,000","15,508,000","15,693,000","15,677,000","15,726,000","15,755,000","15,737,000","15,696,000","15,706,000","15,737,000","15,633,000","15,552,000","1,635,000","1,739,000","1,727,000","1,717,000","1,697,000","1,731,000","1,724,000","1,669,000","1,659,000","1,675,000","1,663,000","1,675,000","1,280,000","683,000","850,000","1,020,000","1,203,000","1,391,000","1,378,000","1,238,000",,,"0","0",,
	TotalOtherFinanceCost,,,,,,,,,,,"15,766,000","15,621,000","15,599,000","15,650,000","15,508,000","15,693,000","15,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-867,000","-145,000","-383,000","26,000","-365,000","4,485,000","-425,000","18,000","-41,025,000","40,000","-728,000","-2,010,000","44,000","-434,000","5,871,000","2,000","-51,000","43,000","-586,000","22,000","16,000","42,000","274,000","26,000","-5,082,000","23,000","99,000","54,000","5,000","6,000","23,000","33,000",,"15,000","5,000","34,000","46,000","9,000","18,000","13,000","28,000","6,000","3,376,000","132,000","86,000","-29,000","-28,000","-46,000","-18,000","-56,000","-11,000"
	SpecialIncomeCharges,"-1,049,000","-173,000","-471,000","0","-405,000","-72,000","-462,000","-39,000","-41,063,000","13,000","-768,000","-2,184,000","9,000","-454,000","-230,000","-28,000","-78,000",,,"0","0",,"254,000",,"-5,116,000",,,,,,,,,,,,,,"-47,000","13,000","28,000","6,000","3,376,000","132,000","86,000","-29,000","-28,000","-46,000","-18,000","-56,000","-11,000"
		ImpairmentOfCapitalAssets,,,"0","0","0",,"0","0","40,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,"-254,000",,"5,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-1,049,000","-173,000","-471,000","0","-405,000","-72,000","-462,000","-39,000","-94,000","13,000","-768,000","-2,184,000","9,000","-454,000","-230,000","-28,000","-78,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"182,000","28,000","88,000","26,000","40,000","4,557,000","37,000","57,000","38,000","27,000","40,000","174,000","35,000","20,000","6,101,000","30,000","27,000","43,000","-586,000","22,000","16,000","42,000","20,000","26,000","34,000","23,000","99,000","54,000","5,000","6,000","23,000","33,000",,"15,000","5,000","34,000","46,000","9,000",,,,,,,,,,,,,
PretaxIncome,"197,496,000","93,919,000","61,528,000","35,029,000","7,020,000","-25,365,000","-16,892,000","-18,929,000","-41,602,000","-20,728,000","-24,812,000","-22,964,000","18,980,000","-6,191,000","-1,411,000","-13,134,000","-16,440,000","-19,088,000","-27,149,000","-31,637,000","-3,469,000","-10,313,000","-14,499,000","-13,223,000","-16,930,000","18,043,000","18,724,000","-13,469,000","27,012,000","29,786,000","24,792,000","12,732,000","17,137,000","21,460,000","28,006,000","19,702,000","35,455,000","35,562,000","15,323,000","31,570,000","35,120,000","30,262,000","41,218,000","36,297,000","38,216,000","16,744,000","-6,197,000","13,547,000","19,951,000","6,031,000","9,804,000"
TaxProvision,"296,000","258,000","38,000","0","0","19,000","-10,000","23,000","10,000","7,000","70,000","12,000","12,000","-112,000","-40,000","12,000","19,000","-37,000","256,000","-35,000","-24,000","23,000","45,000","207,000","76,000","1,000","-6,000","9,000","-4,000","12,000","-55,000","13,000","7,000","7,000","85,000","-3,000","18,000","9,000","-11,000","13,000","32,000","18,000","1,000","12,000","5,000","10,000","-9,000","3,000","4,000","28,000","0"
NetIncomeCommonStockholders,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,334,000","31,557,000","35,088,000","30,244,000","41,217,000","36,285,000","38,211,000","16,734,000","-6,188,000","13,544,000","19,947,000","6,003,000","9,804,000"
	NetIncome,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,334,000","31,557,000","35,088,000","30,244,000","41,217,000","36,285,000","38,211,000","16,734,000","-6,188,000","13,544,000","19,947,000","6,003,000","9,804,000"
		NetIncomeIncludingNoncontrollingInterests,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,334,000","31,557,000","35,088,000","30,244,000","41,217,000","36,285,000","38,211,000","16,734,000","-6,188,000","13,544,000","19,947,000","6,003,000","9,804,000"
			NetIncomeContinuousOperations,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,334,000","31,557,000","35,088,000","30,244,000","41,217,000","36,285,000","38,211,000","16,734,000","-6,188,000","13,544,000","19,947,000","6,003,000","9,804,000"
DilutedNIAvailtoComStockholders,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,300,000",,"35,088,000",,,,,"16,734,000",,,,"6,003,000","9,804,000"
BasicEPS,,"8.78","5.76","3.28","0.66","-2.37","-1.53","-1.7","-3.7","-1.8","-2.2","-2","1.7","-0.5","-0.1","-1.2","-1.5","-1.7",,"-2.8","-0.3","-0.9",,"-1.2","-1.5","2.5",,"-1.8","3.7","4.1",,"1.7","2.3","2.9",,"2.7","4.8","4.9","2.1","4.3","4.8","4.1",,"5","4.2","2.292",,"1.855","2.732","0.822",
DilutedEPS,,"8.78","5.76","3.28","0.66","-2.37","-1.53","-1.7","-3.7","-1.8","-2.2","-2","1.7","-0.5","-0.1","-1.2","-1.5","-1.7",,"-2.8","-0.3","-0.9",,"-1.2","-1.5","2.5",,"-1.8","3.7","4.1",,"1.7","2.3","2.9",,"2.7","4.8","4.9","2.1","4.3","4.8","4.1",,"5","4.2","2.292",,"1.855","2.732","0.822",
BasicAverageShares,,"10,665,000","10,681,000","10,681,000","10,681,000","10,695,000","11,010,000","11,129,400","11,317,000","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300",,"11,328,300","11,328,300","11,328,300",,"11,328,300","11,328,300","7,312,800",,"7,312,300","7,312,300","7,312,300",,"7,311,500","7,311,300","7,311,300",,"7,307,600","7,306,800","7,306,500","7,304,700","7,304,500","7,303,500","7,303,100",,"7,300,300","7,300,100","7,300,000",,"7,300,000","7,300,000","7,300,000",
DilutedAverageShares,,"10,665,000","10,681,000","10,681,000","10,681,000","10,695,000","11,010,000","11,129,400","11,317,000","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300","11,328,300",,"11,328,300","11,328,300","11,328,300",,"11,328,300","11,328,300","7,312,800",,"7,312,300","7,313,100","7,313,100",,"7,313,900","7,314,600","7,314,500",,"7,322,500","7,323,000","7,323,300","7,319,200","7,319,100","7,319,400","7,319,600",,"7,308,300","7,304,400","7,300,000",,"7,300,000","7,300,000","7,300,000",
TotalOperatingIncomeAsReported,"252,412,000","103,927,000","71,854,000","46,316,000","30,314,000","-14,006,000","-1,051,000","-3,109,000","-25,750,000","-4,972,000","-9,086,000","-7,517,000","34,544,000","9,439,000","7,996,000","2,529,000","-790,000","-3,421,000","-10,829,000","-15,936,000","12,198,000","5,348,000","962,000","2,384,000","3,702,000","19,653,000","20,358,000","-11,806,000","28,712,000","31,465,000","26,489,000","14,416,000","18,800,000","23,098,000","29,668,000","21,319,000","37,060,000","36,803,000","15,938,000","32,347,000","36,047,000","31,426,000","42,572,000","37,514,000","39,346,000","16,766,000","-9,674,000","10,560,000","16,502,000","2,968,000","7,001,000"
TotalExpenses,"441,072,000","118,773,000","116,596,000","98,399,000","107,306,000","74,855,000","90,888,000","82,552,000","89,778,000","80,065,000","94,380,000","93,915,000","103,125,000","81,980,000","89,891,000","77,352,000","93,909,000","83,280,000","89,021,000","85,329,000","85,698,000","79,973,000","83,959,000","76,090,000","116,095,000","53,439,000","45,646,000","61,131,000","52,103,000","61,585,000","47,911,000","52,317,000","58,415,000","57,218,000","54,560,000","47,880,000","51,774,000","44,608,000","51,651,000","42,666,000","45,384,000","46,850,000","48,402,000","39,689,000","41,327,000","40,611,000","49,085,000","35,866,000","39,844,000","35,317,000","32,336,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,334,000","31,557,000","35,088,000","30,244,000","41,217,000","36,285,000","38,211,000","16,734,000","-6,188,000","13,544,000","19,947,000","6,003,000","9,804,000"
NormalizedIncome,"198,247,427.796","93,833,524.761","61,960,709.108","35,029,000","7,425,000","-25,331,440","-16,420,273.502","-18,923,530","-11,636,010","-20,744,490","-24,321,360","-21,381,680","18,959,005.69","-5,633,213.213","-1,147,520.198","-13,125,560","-16,402,060","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,696,400","-13,430,000","-13,936,400","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,364,550","31,544,005.353","35,060,025.513","30,238,003.569","37,841,081.906","36,153,043.64","38,125,011.252","16,762,982.68","-6,160,040.665","13,589,989.813","19,964,996.391","6,058,740.01","9,815,000"
InterestIncome,,,,,,,,,,,,,,,,,,"16,000","21,000","14,000","13,000","3,000","2,000",,"2,000","2,000","6,000","10,000","12,000","12,000","11,000","7,000","6,000","6,000","8,000","12,000","24,000","30,000","50,000","60,000","65,000","33,000","21,000","29,000","22,000","7,000","3,505,000","3,033,000","3,467,000","3,119,000","2,814,000"
InterestExpense,"55,098,000","10,036,000","10,414,000","11,313,000","23,334,000","15,916,000","15,878,000","15,877,000","15,890,000","15,783,000","15,766,000","15,621,000","15,599,000","15,650,000","15,508,000","15,693,000","15,677,000","15,726,000","15,755,000","15,737,000","15,696,000","15,706,000","15,737,000","15,633,000","15,552,000","1,635,000","1,739,000","1,727,000","1,717,000","1,697,000","1,731,000","1,724,000","1,669,000","1,659,000","1,675,000","1,663,000","1,675,000","1,280,000","683,000","850,000","1,020,000","1,203,000","1,391,000","1,378,000","1,238,000",,,"0","0",,
NetInterestIncome,"-55,098,000","-10,036,000","-10,414,000","-11,313,000","-23,334,000","-15,916,000","-15,878,000","-15,877,000","-15,890,000","-15,783,000","-15,766,000","-15,621,000","-15,599,000","-15,650,000","-15,508,000","-15,693,000","-15,677,000","-15,710,000","-15,734,000","-15,723,000","-15,683,000","-15,703,000","-15,735,000","-15,633,000","-15,550,000","-1,633,000","-1,733,000","-1,717,000","-1,705,000","-1,685,000","-1,720,000","-1,717,000","-1,663,000","-1,653,000","-1,667,000","-1,651,000","-1,651,000","-1,250,000","-633,000","-790,000","-955,000","-1,170,000","-1,370,000","-1,349,000","-1,216,000","7,000","3,505,000","3,033,000","3,467,000","3,119,000","2,814,000"
EBIT,"252,594,000","103,955,000","71,942,000","46,342,000","30,354,000","-9,449,000","-1,014,000","-3,052,000","-25,712,000","-4,945,000","-9,046,000","-7,343,000","34,579,000","9,459,000","14,097,000","2,559,000","-763,000","-3,362,000","-11,394,000","-15,900,000","12,227,000","5,393,000","1,238,000","2,410,000","-1,378,000","19,678,000","20,463,000","-11,742,000","28,729,000","31,483,000","26,523,000","14,456,000","18,806,000","23,119,000","29,681,000","21,365,000","37,130,000","36,842,000","16,006,000","32,420,000","36,140,000","31,465,000","42,609,000","37,675,000","39,454,000","16,766,000","-9,674,000","13,547,000","19,951,000","2,968,000","16,031,000"
EBITDA,"331,416,000"
ReconciledCostOfRevenue,"411,604,000","110,029,000","109,291,000","91,780,000","100,504,000","68,964,000","86,752,000","78,320,000","85,327,000","74,711,000","88,188,000","87,589,000","96,660,000","75,134,000","83,823,000","70,959,000","87,009,000","77,618,000","82,141,000","79,246,000","79,944,000","73,059,000","76,679,000","68,829,000","107,752,000","47,047,000","40,026,000","55,089,000","47,580,000","57,002,000","44,095,000","48,354,000","53,145,000","52,564,000","49,294,000","43,292,000","46,182,000","38,978,000","61,365,000","32,360,000","33,249,000","35,435,000","35,491,000","30,984,000","32,012,000","30,515,000","32,624,000","28,019,000","33,214,000","27,150,000","27,576,000"
ReconciledDepreciation,"78,822,000","19,465,000","20,832,000","17,406,000","21,119,000","14,123,000","19,080,000","18,029,000","23,371,000","15,597,000","19,807,000","18,418,000","25,030,000","16,584,000","18,709,000","16,035,000","20,405,000","16,426,000","19,109,000","19,483,000","19,982,000","15,412,000","17,259,000","16,452,000","17,559,000","6,976,000","7,214,000","7,409,000","7,010,000","6,819,000","6,977,000","6,813,000","6,792,000","6,667,000","7,055,000","6,563,000","6,193,000","5,767,000","4,897,000","5,230,000","5,158,000","5,438,000","4,921,000","4,663,000","4,648,000","4,637,000","4,601,000","4,526,000","4,671,000","4,665,000","4,661,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"197,200,000","93,661,000","61,490,000","35,029,000","7,020,000","-25,384,000","-16,882,000","-18,952,000","-41,612,000","-20,735,000","-24,882,000","-22,976,000","18,968,000","-6,079,000","-1,371,000","-13,146,000","-16,459,000","-19,051,000","-27,405,000","-31,602,000","-3,445,000","-10,336,000","-14,544,000","-13,430,000","-17,006,000","18,042,000","18,730,000","-13,478,000","27,016,000","29,774,000","24,847,000","12,719,000","17,130,000","21,453,000","27,921,000","19,705,000","35,437,000","35,553,000","15,334,000","31,557,000","35,088,000","30,244,000","41,217,000","36,285,000","38,211,000","16,734,000","-6,188,000","13,544,000","19,947,000","6,003,000","9,804,000"
TotalUnusualItemsExcludingGoodwill,"-1,049,000","-173,000","-471,000","0","-405,000","-72,000","-462,000","-39,000","-41,063,000","13,000","-768,000","-2,184,000","9,000","-454,000","-230,000","-28,000","-78,000",,,"0","0",,"254,000",,"-5,116,000",,,,,,,,,,,,,,"-47,000","13,000","28,000","6,000","3,376,000","132,000","86,000","-29,000","-28,000","-46,000","-18,000","-56,000","-11,000"
TotalUnusualItems,"-1,049,000","-173,000","-471,000","0","-405,000","-72,000","-462,000","-39,000","-41,063,000","13,000","-768,000","-2,184,000","9,000","-454,000","-230,000","-28,000","-78,000",,,"0","0",,"254,000",,"-5,116,000",,,,,,,,,,,,,,"-47,000","13,000","28,000","6,000","3,376,000","132,000","86,000","-29,000","-28,000","-46,000","-18,000","-56,000","-11,000"
NormalizedEBITDA,"332,465,000","123,593,000","93,245,000","63,748,000","51,878,000","4,746,000","18,528,000","15,016,000","38,722,000","10,639,000","11,529,000","13,259,000","59,600,000","26,497,000","33,036,000","18,622,000","19,720,000","13,064,000","7,715,000","3,583,000","32,209,000","20,805,000","18,243,000","18,862,000","21,297,000","26,654,000","27,677,000","-4,333,000","35,739,000","38,302,000","33,500,000","21,269,000","25,598,000","29,786,000","36,736,000","27,928,000","43,323,000","42,609,000","20,950,000","37,637,000","41,270,000","36,897,000","44,154,000","42,206,000","44,016,000","21,432,000","-5,045,000","18,119,000","24,640,000","7,689,000","20,703,000"
TaxRateForCalcs,"0.001","0.003","0.001","0","0","0.27","0.001","0.27","0.27","0.27","0.27","0.27","0.001","0.018","0.028","0.27","0.27","0.002","0.4","0.001","0.007","0.4","0.4","0.4","0.4","0","0.4","0.4","0.4","0","0.35","0.001","0","0","0.003","0.35","0.001","0","0.35","0","0.001","0.001","0","0","0","0.001","0.001","0","0","0.005","0"
TaxEffectOfUnusualItems,"-1,572.204","-475.239","-290.892","0","0","-19,440","-273.502","-10,530","-11,087,010","3,510","-207,360","-589,680","5.69","-8,213.213","-6,520.198","-7,560","-21,060","0","0","0","0","0","101,600","0","-2,046,400","0","0","0","0","0","0","0","0","0","0","0","0","0","-16,450","5.353","25.513","3.569","81.906","43.64","11.252","-17.32","-40.665","-10.187","-3.609","-259.99","0"
