name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
OperatingCashFlow,"-409,694,000"
	CashFlowFromContinuingOperatingActivities,"-409,694,000"
		NetIncomeFromContinuingOperations,"87,058,000"
		OperatingGainsLosses,"1,220,000"
			NetForeignCurrencyExchangeGainLoss,"255,000"
			GainLossOnInvestmentSecurities,"2,239,000"
			EarningsLossesFromEquityInvestments,"-1,274,000"
		DepreciationAmortizationDepletion,"49,096,000"
			DepreciationAndAmortization,"49,096,000"
				Depreciation,"48,277,000"
				AmortizationCashFlow,"819,000"
					AmortizationOfIntangibles,"819,000"
		DeferredTax,"-4,886,000"
			DeferredIncomeTax,"-4,886,000"
		ProvisionandWriteOffofAssets,"421,000"
		StockBasedCompensation,"11,481,000"
		OtherNonCashItems,"2,769,000"
		ChangeInWorkingCapital,"-558,754,000"
			ChangeInReceivables,"-587,932,000"
				ChangesInAccountReceivables,"-80,803,000"
			ChangeInInventory,"-1,194,000"
			ChangeInPrepaidAssets,"5,309,000"
			ChangeInPayablesAndAccruedExpense,"30,032,000"
				ChangeInPayable,"30,032,000"
					ChangeInAccountPayable,"25,643,000"
			ChangeInOtherCurrentAssets,"903,000"
			ChangeInOtherCurrentLiabilities,"-4,843,000"
			ChangeInOtherWorkingCapital,"-1,029,000"
InvestingCashFlow,"-206,511,000"
	CashFlowFromContinuingInvestingActivities,"-206,511,000"
		CapitalExpenditureReported,"-179,900,000"
		NetPPEPurchaseAndSale,"-5,129,000"
			PurchaseOfPPE,"-5,129,000"
FinancingCashFlow,"608,478,000"
	CashFlowFromContinuingFinancingActivities,"608,478,000"
		NetIssuancePaymentsOfDebt,"406,368,000"
			NetLongTermDebtIssuance,"285,368,000"
				LongTermDebtIssuance,"441,927,000"
				LongTermDebtPayments,"-156,559,000"
			NetShortTermDebtIssuance,"121,000,000"
		NetCommonStockIssuance,"-132,000"
			CommonStockIssuance,"-132,000"
		ProceedsFromStockOptionExercised,"7,249,000"
		NetOtherFinancingCharges,"194,993,000"
EndCashPosition,"108,620,000"
	ChangesInCash,"-7,727,000"
	EffectOfExchangeRateChanges,"-217,000"
	BeginningCashPosition,"116,347,000"
IncomeTaxPaidSupplementalData,"2,477,000"
InterestPaidSupplementalData,"19,035,000"
CapitalExpenditure,"-185,029,000"
IssuanceOfCapitalStock,"-132,000"
IssuanceOfDebt,"441,927,000"
RepaymentOfDebt,"-156,559,000"
FreeCashFlow,"-594,723,000"
