name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
TotalAssets,"4,407,452,000","4,141,364,000","4,131,485,000","4,110,102,000","3,992,639,000","3,990,053,000","3,861,749,000","3,814,016,000","3,776,552,000","3,562,119,000","3,465,139,000","3,588,716,000","3,415,634,000","3,377,735,000","3,406,996,000","3,222,255,000","3,283,694,000","3,137,823,000","3,408,854,000","2,663,864,000","2,523,639,000","2,606,785,000","2,684,882,000","2,646,922,000","2,679,033,000","2,438,726,000","2,491,752,000","2,477,806,000","2,335,026,000","2,437,190,000","2,499,239,000","2,629,244,000","2,580,433,000","2,497,762,000","2,428,372,000","2,339,381,000","2,352,570,000","2,324,412,000","2,257,322,000","2,147,238,000","2,238,057,000","2,159,295,000","2,146,361,000","2,245,682,000","2,201,048,000","2,032,718,000","2,017,814,000","1,819,267,000","1,966,592,000","1,956,193,000","1,941,209,000","1,850,155,000","1,747,914,000","1,831,822,000","1,966,192,000","2,094,286,000","2,090,870,000","1,911,950,000","1,854,691,000","1,737,317,000","1,681,514,000","1,592,012,000","1,556,683,000","1,506,928,000","1,433,064,000","1,357,319,000","1,319,098,000","1,307,351,000","1,363,676,000","1,374,026,000","1,279,493,000","1,297,356,000","1,280,104,000","1,264,343,000","1,202,434,000","1,178,027,000","1,110,106,000","1,047,671,000","1,018,511,000","1,003,409,000","918,905,000","915,327,000","941,049,000","912,377,000","931,380,000","952,239,000","895,223,000","911,412,000","884,663,000","863,300,000","882,500,000","831,700,000","835,700,000","714,700,000","717,800,000","642,500,000","611,800,000","585,400,000","592,000,000","575,700,000","568,900,000","576,100,000","575,200,000","566,600,000","563,700,000","559,200,000","528,300,000","527,700,000","511,500,000","465,400,000","465,300,000","449,900,000","437,600,000","408,000,000","436,600,000","435,300,000","308,400,000","301,500,000"
	CurrentAssets,"1,642,086,000","1,358,208,000","1,344,059,000","1,492,454,000","1,406,978,000","1,368,995,000","1,327,196,000","1,343,571,000","1,514,652,000","1,291,241,000","1,324,728,000","1,418,541,000","1,329,445,000","1,330,808,000","1,384,709,000","1,749,755,000","1,793,123,000","1,670,073,000","1,941,395,000","1,244,469,000","1,156,734,000","1,270,170,000","1,302,211,000","1,265,243,000","1,271,095,000","1,294,994,000","1,332,502,000","1,311,591,000","1,195,326,000","1,213,938,000","1,259,172,000","1,326,935,000","1,279,042,000","1,198,411,000","1,145,648,000","1,084,620,000","1,091,398,000","1,038,933,000","998,606,000","1,110,127,000","1,177,123,000","1,143,950,000","1,156,480,000","1,205,010,000","1,201,631,000","1,063,983,000","1,040,944,000","904,009,000","993,596,000","943,491,000","916,233,000","864,458,000","806,714,000","859,749,000","1,010,285,000","1,095,453,000","1,114,985,000","1,003,445,000","977,966,000","894,331,000","843,717,000","762,820,000","746,102,000","700,634,000","652,445,000","605,291,000","633,519,000","619,482,000","645,372,000","661,229,000","619,772,000","645,137,000","631,324,000","602,454,000","567,549,000","549,983,000","498,514,000","447,196,000","435,096,000","422,664,000","381,790,000","374,915,000","403,080,000","398,230,000","404,982,000","407,549,000","394,470,000","398,107,000","380,741,000","351,200,000","363,900,000","344,100,000","345,900,000","316,600,000","332,600,000","298,700,000","278,800,000","256,200,000","269,700,000","256,900,000","246,700,000","237,200,000","242,000,000","237,800,000","232,100,000","223,900,000","223,900,000","224,700,000","211,600,000","184,400,000","186,800,000","181,700,000","178,800,000","157,600,000","175,700,000","185,600,000","138,000,000","133,600,000"
		CashCashEquivalentsAndShortTermInvestments,"356,346,000","123,665,000","114,876,000","291,495,000","254,852,000","300,380,000","226,546,000","247,656,000","410,840,000","241,970,000","270,577,000","302,950,000","217,377,000","261,823,000","291,382,000","718,091,000","741,062,000","712,640,000","1,018,666,000","336,915,000","284,727,000","466,287,000","432,737,000","361,664,000","385,972,000","519,717,000","501,112,000","458,707,000","385,693,000","399,762,000","347,394,000","341,288,000","317,177,000","309,861,000","247,851,000","189,990,000","225,104,000","229,755,000","174,287,000","300,873,000","329,805,000","377,616,000","371,429,000","341,324,000","397,137,000","376,427,000","328,225,000","247,268,000","337,807,000","332,964,000","294,851,000","249,076,000","203,882,000","192,072,000","301,180,000","296,629,000","335,216,000","313,739,000","270,073,000","195,223,000","181,247,000","170,576,000","168,244,000","121,897,000","120,210,000","117,635,000","164,596,000","123,526,000","144,861,000","170,368,000","153,010,000","187,068,000","181,590,000","164,982,000","148,875,000","121,190,000","105,116,000","90,205,000","76,094,000","62,864,000","52,348,000","48,013,000","44,806,000","40,443,000","55,689,000","55,559,000","45,661,000","36,890,000","34,162,000","32,400,000","32,000,000","32,600,000","30,000,000","25,200,000","34,900,000","26,300,000","22,000,000","17,700,000","29,800,000","25,700,000","19,300,000","16,400,000","18,300,000","21,700,000","17,400,000","17,300,000","13,500,000","13,400,000","14,500,000","20,100,000","12,200,000","14,800,000","16,700,000","16,400,000","11,300,000","19,300,000","11,000,000","10,800,000"
			CashAndCashEquivalents,"355,629,000","122,925,000","114,557,000","291,495,000","254,852,000","300,137,000","226,546,000","247,656,000","410,840,000","241,970,000","270,577,000","302,950,000","217,377,000","261,823,000","291,382,000","718,091,000","741,062,000","712,640,000","1,018,666,000","336,915,000","284,727,000","466,287,000","432,737,000","361,664,000","385,972,000","489,901,000","434,059,000","391,810,000","385,693,000","399,762,000","347,394,000","341,288,000","317,177,000","309,861,000","247,851,000","189,990,000","225,104,000","229,755,000","174,287,000","300,873,000","329,805,000","377,616,000","371,429,000","341,324,000","397,137,000","376,427,000","328,225,000","247,268,000","337,807,000","332,964,000","294,851,000","249,076,000","203,882,000","192,072,000","301,180,000","296,629,000","335,216,000","313,739,000","270,073,000","195,223,000","181,247,000","170,576,000","168,244,000","121,897,000","120,210,000","117,635,000","164,596,000","123,526,000","144,861,000","170,368,000","153,010,000","187,068,000","181,590,000","164,982,000","148,875,000","121,190,000","105,116,000","90,205,000","76,094,000","62,864,000","52,348,000","48,013,000","44,806,000","40,443,000","55,689,000","55,559,000","45,661,000","36,890,000","34,162,000","32,400,000","32,000,000","32,600,000","30,000,000","25,200,000","34,900,000","26,300,000","22,000,000","17,700,000","29,800,000","25,700,000","19,300,000","16,400,000","18,300,000","21,700,000","17,400,000","17,300,000","13,500,000","13,400,000","14,500,000","20,100,000","12,200,000","14,800,000","16,700,000","16,400,000","11,300,000","19,300,000","11,000,000","10,800,000"
			OtherShortTermInvestments,"717,000","740,000","319,000","0","0","243,000",,,,,,,,,,,,,,,,"0",,"0",,"29,816,000","67,053,000","66,897,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"694,373,000","671,350,000","662,112,000","635,847,000","621,093,000","566,623,000","593,418,000","575,655,000","602,027,000","558,428,000","552,289,000","599,597,000","599,561,000","569,630,000","580,450,000","583,496,000","586,592,000","510,426,000","510,144,000","499,697,000","474,957,000","433,127,000","463,472,000","488,591,000","483,850,000","391,571,000","422,895,000","435,448,000","421,560,000","406,976,000","468,182,000","509,324,000","505,505,000","438,221,000","439,016,000","455,935,000","441,284,000","396,788,000","422,514,000","421,735,000","440,820,000","389,020,000","400,451,000","455,088,000","430,108,000","357,110,000","368,086,000","354,187,000","352,394,000","319,787,000","325,392,000","315,614,000","308,222,000","343,937,000","383,234,000","435,056,000","419,546,000","360,736,000","380,187,000","380,144,000","362,338,000","320,969,000","310,360,000","318,290,000","289,319,000","260,175,000","258,916,000","277,971,000","274,619,000","266,894,000","256,352,000","246,326,000","248,090,000","231,976,000","229,695,000","240,857,000","222,421,000","197,881,000","207,262,000","208,480,000","192,005,000","185,131,000","207,125,000","212,400,000","206,105,000","210,794,000","209,074,000","211,901,000","198,591,000","188,500,000","192,300,000","181,400,000","181,400,000","173,300,000","172,700,000","167,200,000","158,000,000","145,000,000","144,600,000","139,000,000","137,100,000","130,900,000","134,300,000","125,400,000","124,200,000","119,000,000","117,100,000","118,900,000","109,700,000","90,900,000","98,200,000","95,500,000","94,500,000","76,500,000","85,400,000","89,100,000","74,800,000","74,500,000"
			AccountsReceivable,"694,373,000","671,350,000","662,112,000","635,847,000","621,093,000","566,623,000","593,418,000","575,655,000","602,027,000","558,428,000","552,289,000","599,597,000","599,561,000","569,630,000","580,450,000","583,496,000","586,592,000","510,426,000","510,144,000","499,697,000","474,957,000","433,127,000","463,472,000","488,591,000","483,850,000","391,571,000","422,895,000","435,448,000","421,560,000","406,976,000","468,182,000","509,324,000","505,505,000","438,221,000","439,016,000","455,935,000","441,284,000","396,788,000","422,514,000","421,735,000","440,820,000","389,020,000","400,451,000","455,088,000",,"357,110,000",,,,,,,,,"383,234,000","435,056,000","419,546,000","360,736,000","380,187,000","380,144,000","362,338,000","320,969,000","310,360,000","318,290,000","289,319,000","260,175,000","258,916,000","277,971,000","274,619,000","266,894,000","256,352,000","246,326,000","248,090,000","231,976,000","229,695,000","240,857,000","222,421,000","197,881,000","207,262,000","208,480,000","192,005,000","185,131,000","207,125,000","212,400,000","206,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"703,127,000","678,724,000","669,142,000","641,448,000","627,244,000","572,541,000","600,858,000","581,735,000","607,684,000","562,054,000","556,064,000","602,988,000","603,381,000","573,171,000","583,152,000","586,382,000","589,717,000","513,587,000","513,389,000","502,837,000","478,150,000","436,116,000","466,835,000","491,666,000","486,822,000","394,281,000","425,872,000","439,640,000","425,279,000","411,227,000","472,397,000","513,529,000","510,568,000","442,637,000","443,796,000","460,558,000",,"403,539,000","430,021,000","428,742,000","448,397,000","397,277,000","409,109,000","463,855,000",,"365,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,754,000","-7,374,000","-7,030,000","-5,601,000","-6,151,000","-5,918,000","-7,440,000","-6,080,000","-5,657,000","-3,626,000","-3,775,000","-3,391,000","-3,820,000","-3,541,000","-2,702,000","-2,886,000","-3,125,000","-3,161,000","-3,245,000","-3,140,000","-3,193,000","-2,989,000","-3,363,000","-3,075,000","-2,972,000","-2,710,000","-2,977,000","-4,192,000","-3,719,000","-4,251,000","-4,215,000","-4,205,000","-5,063,000","-4,416,000","-4,780,000","-4,623,000",,"-6,751,000","-7,507,000","-7,007,000","-7,577,000","-8,257,000","-8,658,000","-8,767,000",,"-8,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,"-5,918,000","-7,440,000","-6,080,000","-5,657,000","-3,626,000","-3,775,000","-3,391,000","-3,820,000","-3,541,000","-2,702,000","-2,886,000","-3,125,000","-3,161,000","-3,245,000","-3,140,000","-3,193,000","-2,989,000","-3,363,000","-3,075,000","-2,972,000","-2,710,000","-2,977,000","-4,192,000","-3,719,000","-4,251,000","-4,215,000","-4,205,000","-5,063,000","-4,416,000","-4,780,000","-4,623,000",,"-6,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
