name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,06/30/2003
TotalRevenue,"13,477,000,000","4,056,000,000","3,507,000,000","3,055,000,000","2,859,000,000","2,357,000,000","1,965,000,000","1,898,000,000","1,709,000,000","1,932,000,000","1,883,000,000","2,066,000,000","2,144,000,000","2,025,000,000","1,995,000,000","2,255,000,000","2,235,000,000","2,150,000,000","2,010,334,000","2,108,889,000","1,979,161,000","1,942,616,000","1,735,180,000","1,279,028,000","1,086,061,000","975,187,000","986,766,000","1,188,037,000","1,185,002,000","1,103,531,000","1,135,871,000","1,253,227,000","998,576,000","1,027,676,000","951,625,000","1,004,165,000","939,047,000","864,647,000","801,041,000","821,175,000","913,958,000","1,034,867,000","859,175,000","968,372,000","925,049,000","867,252,000","795,387,000","779,677,000","818,389,000","778,334,000","630,036,000","632,571,000","574,865,000","488,251,000","597,108,000","1,073,735,000","1,106,449,000","915,061,000","850,552,000","840,160,000","782,664,000","718,802,000","523,903,000","672,417,000","669,267,000","618,779,000","636,439,000","605,391,000","580,659,000","618,616,000","563,069,000","572,031,000","425,127,000","349,279,000"
	OperatingRevenue,"13,477,000,000","4,056,000,000","3,507,000,000","3,055,000,000","2,859,000,000","2,357,000,000","1,965,000,000","1,898,000,000","1,709,000,000","1,932,000,000","1,883,000,000","2,066,000,000","2,144,000,000","2,025,000,000","1,995,000,000","2,255,000,000","2,235,000,000","2,150,000,000","2,010,334,000","2,108,889,000","1,979,161,000","1,942,616,000","1,735,180,000","1,279,028,000","1,086,061,000","975,187,000","986,766,000","1,188,037,000","1,185,002,000","1,103,531,000","1,135,871,000","1,253,227,000","998,576,000","1,027,676,000","951,625,000","1,004,165,000","939,047,000","864,647,000","801,041,000","821,175,000","913,958,000","1,034,867,000","859,175,000","968,372,000","925,049,000","867,252,000","795,387,000","779,677,000","818,389,000","778,334,000","630,036,000","632,571,000","574,865,000","488,251,000","597,108,000","1,073,735,000","1,106,449,000","915,061,000","850,552,000","840,160,000","782,664,000","718,802,000","523,903,000","672,417,000","669,267,000","618,779,000","636,439,000","605,391,000","580,659,000","618,616,000","563,069,000","572,031,000","425,127,000","349,279,000"
CostOfRevenue,"9,206,000,000","2,771,000,000","2,411,000,000","2,037,000,000","1,987,000,000","1,848,000,000","1,642,000,000","1,650,000,000","1,540,000,000","1,649,000,000","1,633,000,000","1,695,000,000","1,804,000,000","1,726,000,000","1,641,000,000","1,716,000,000","1,683,000,000","1,608,000,000","1,512,363,000","1,610,837,000","1,573,327,000","1,575,473,000","1,453,702,000","1,076,895,000","844,695,000","719,602,000","750,578,000","876,761,000","831,821,000","818,985,000","773,022,000","891,707,000","692,605,000","740,666,000","655,954,000","699,694,000","665,560,000","636,838,000","610,793,000","648,996,000","712,062,000","862,230,000","781,915,000","821,305,000","757,954,000","699,668,000","631,263,000","644,822,000","692,365,000","720,654,000","583,172,000","560,033,000","519,203,000","468,187,000","732,691,000","1,001,948,000","1,009,989,000","878,357,000","807,532,000","754,100,000","698,233,000","660,913,000","492,866,000","563,241,000","544,055,000","487,721,000","501,335,000","516,127,000","481,179,000","498,833,000","464,731,000","487,520,000","364,959,000",
GrossProfit,"4,271,000,000","1,285,000,000","1,096,000,000","1,018,000,000","872,000,000","509,000,000","323,000,000","248,000,000","169,000,000","283,000,000","250,000,000","371,000,000","340,000,000","299,000,000","354,000,000","539,000,000","552,000,000","542,000,000","497,971,000","498,052,000","405,834,000","367,143,000","281,478,000","202,133,000","241,366,000","255,585,000","236,188,000","311,276,000","353,181,000","284,546,000","362,849,000","361,520,000","305,971,000","287,010,000","295,671,000","304,471,000","273,487,000","227,809,000","190,248,000","172,179,000","201,896,000","172,637,000","77,260,000","147,067,000","167,095,000","167,584,000","164,124,000","134,855,000","126,024,000","57,680,000","46,864,000","72,538,000","55,662,000","20,064,000","-135,583,000","71,787,000","96,460,000","36,704,000","43,020,000","86,060,000","84,431,000","57,889,000","31,037,000","109,176,000","125,212,000","131,058,000","135,104,000","89,264,000","99,480,000","119,783,000","98,338,000","84,511,000","60,168,000",
OperatingExpense,"753,000,000","242,000,000","208,000,000","151,000,000","152,000,000","163,000,000","145,000,000","135,000,000","131,000,000","147,000,000","143,000,000","137,000,000","144,000,000","143,000,000","134,000,000","138,000,000","140,000,000","134,000,000","127,081,000","125,642,000","130,626,000","123,651,000","115,679,000","72,729,000","61,428,000","53,309,000","55,043,000","57,248,000","57,807,000","55,266,000","60,462,000","54,759,000","39,183,000","38,955,000","38,979,000","37,869,000","38,260,000","33,754,000","34,681,000","29,662,000","30,918,000","27,012,000","26,801,000","29,736,000","28,726,000","26,947,000","27,072,000","27,509,000","26,487,000","23,251,000","23,902,000","23,515,000","19,487,000","20,967,000","30,180,000","22,999,000","22,884,000","22,845,000","22,999,000","26,335,000","22,152,000","25,223,000","22,529,000","22,165,000","18,359,000","20,179,000","22,604,000","19,202,000","16,717,000","18,075,000","16,938,000","15,571,000","13,755,000",
	SellingGeneralAndAdministration,"615,000,000","200,000,000","168,000,000","122,000,000","125,000,000","136,000,000","117,000,000","108,000,000","104,000,000","120,000,000","115,000,000","110,000,000","117,000,000","116,000,000","108,000,000","114,000,000","115,000,000","108,000,000","19,081,000","125,642,000","130,626,000","123,651,000","115,679,000","72,729,000","61,428,000","53,309,000","55,043,000","57,248,000","57,807,000","55,266,000","60,462,000","54,759,000","39,183,000","38,955,000","38,091,000","37,869,000","38,260,000","33,754,000","34,017,000","29,662,000","30,918,000","27,012,000","26,801,000","29,736,000","28,726,000","26,947,000","27,072,000","27,509,000","26,487,000","23,251,000","23,902,000","23,515,000","19,487,000","20,967,000","30,180,000","22,999,000","22,884,000","22,845,000","22,999,000","26,305,000","22,152,000","25,223,000","22,529,000","22,165,000","18,359,000","20,179,000","22,604,000","19,202,000","16,717,000","18,075,000","18,987,000","15,055,000","13,098,000",
	DepreciationAmortizationDepletionIncomeStatement,"138,000,000","42,000,000","40,000,000","29,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","26,000,000","24,000,000","25,000,000","26,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"138,000,000","42,000,000","40,000,000","29,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","26,000,000","24,000,000","25,000,000","26,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"138,000,000","42,000,000","40,000,000","29,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","26,000,000","24,000,000","25,000,000","26,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"138,000,000","42,000,000","40,000,000","29,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","28,000,000","27,000,000","27,000,000","27,000,000","26,000,000","24,000,000","25,000,000","26,000,000","26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
