name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		Inventory,"28,521,000","26,793,000","29,420,000","31,255,000","24,285,000","23,254,000","19,460,000","18,425,000","21,684,000","19,490,000","20,906,000","17,447,000","15,778,000","13,539,000","13,322,000","12,930,000","13,165,000","14,457,000","14,250,000","12,213,000","12,919,000","12,531,000","12,202,000","12,111,000","11,255,000","10,812,000","12,842,000","13,681,000","16,109,000","14,956,000","13,503,000","13,377,000","11,307,000","13,063,000","12,686,000","12,762,000","11,756,000","10,180,000","9,682,000","9,373,000","8,903,000","6,444,000","9,591,000","9,968,000","9,126,000","5,957,000","7,334,000","6,267,000","6,842,000","7,707,000","8,354,000","9,755,000","11,105,000","11,109,000","10,308,000","11,991,000","9,523,000","7,062,000","3,943,000","4,090,000","2,577,000","1,833,000","1,836,000","1,896,000","2,068,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,"6,713,000","4,091,000","5,097,000","4,279,000","4,540,000","5,668,000","5,160,000","5,453,000","4,633,000","4,342,000","3,075,000","3,685,000","2,843,000","3,434,000","4,299,000","3,523,000","4,053,000","4,409,000","5,044,000","3,901,000","3,354,000","2,966,000","3,187,000","3,859,000","4,096,000","2,987,000","2,222,000","2,354,000","2,691,000","2,142,000","4,863,000","4,810,000","3,916,000","3,865,000","3,551,000","4,602,000","4,564,000","3,198,000","2,742,000","4,008,000","3,866,000","3,275,000","2,652,000","2,945,000","3,375,000","3,661,000","3,638,000","2,884,000","2,716,000","2,719,000","3,750,000","2,979,000","3,250,000","1,770,000","715,000","1,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,"24,542,000","20,194,000","18,157,000","15,181,000","13,885,000","16,016,000","14,330,000","15,453,000","12,814,000","11,436,000","10,464,000","9,637,000","10,087,000","9,731,000","10,158,000","10,727,000","8,160,000","8,510,000","7,487,000","8,301,000","8,757,000","8,289,000","7,625,000","8,983,000","9,585,000","13,122,000","12,734,000","11,149,000","10,686,000","9,165,000","8,200,000","7,876,000","8,846,000","7,891,000","6,629,000","5,080,000","4,809,000","5,705,000","3,702,000","5,583,000","6,102,000","5,851,000","3,305,000","4,389,000","2,892,000","3,181,000","4,069,000","5,470,000","7,039,000","8,386,000","7,359,000","7,329,000","8,741,000","7,753,000","6,347,000","2,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"10,089,000","5,821,000","6,232,000","8,629,000","7,009,000","5,417,000","6,479,000","6,452,000","5,365,000","6,018,000","5,798,000","8,756,000","4,958,000","7,034,000",,,,"1,221,000",,,,"1,274,000","1,723,000","1,066,000","1,377,000","1,166,000","1,535,000","1,009,000","1,331,000","1,210,000","1,780,000","1,353,000","1,661,000","848,000","1,071,000","739,000","1,370,000","638,000","3,243,000","1,024,000","1,137,000","810,000","1,082,000","864,000","1,190,000","997,000","1,245,000","1,303,000","1,049,000","1,096,000","1,177,000","1,108,000","1,350,000","1,204,000","1,124,000","1,377,000","1,515,000","2,218,000","1,439,000","1,285,000","1,576,000","2,215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,"8,756,000",,"7,034,000","7,360,000","4,970,000","4,257,000","1,109,000","4,078,000","3,256,000","3,461,000","1,804,000","5,457,000","5,345,000","6,333,000","4,788,000","953,000","1,411,000","1,933,000","1,932,000","2,429,000","1,416,000","913,000","442,000","394,000","200,000","418,000","2,038,000",,,,"605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,129,000","2,752,000","2,951,000","1,573,000","954,000","1,055,000","1,161,000","512,000","314,000","246,000","231,000","300,000","100,000","300,000","21,300,000","13,900,000","17,800,000","13,200,000","15,300,000","10,200,000","300,000","300,000","400,000"
	TotalNonCurrentAssets,"49,094,000","50,397,000","40,894,000","37,633,000","39,310,000","37,984,000","36,055,000","36,523,000","37,044,000","37,427,000","38,121,000","38,790,000","41,006,000","16,558,000","11,503,000","10,648,000","10,645,000","8,346,000","8,652,000","9,178,000","9,221,000","9,371,000","8,096,000","8,239,000","8,501,000","9,031,000","6,765,000","6,935,000","6,806,000","6,891,000","6,743,000","6,532,000","6,148,000","5,227,000","4,937,000","4,778,000","4,767,000","4,923,000","5,117,000","5,274,000","5,422,000","5,628,000","5,878,000","6,068,000","6,207,000","6,412,000","6,860,000","2,991,000","1,981,000","2,132,000","4,712,000","4,703,000","4,944,000","5,296,000","4,397,000","4,536,000","4,635,000","4,307,000","3,737,000","3,612,000","13,093,000","13,074,000","7,959,000","7,998,000","7,991,000","7,655,000","2,325,000","2,150,000","2,213,000","2,207,000","2,098,000","1,300,000","1,998,000","2,709,000","3,539,000","4,246,000","4,994,000","5,699,000","6,317,000","6,492,000","5,599,000","3,200,000","2,879,000","3,041,000","3,033,000","3,121,000","1,546,000","1,165,000","1,147,000","1,100,000","1,100,000","800,000","800,000","800,000","900,000","1,000,000","1,100,000","1,100,000","1,200,000","1,400,000","1,500,000"
		NetPPE,"25,324,000","25,179,000","25,093,000","25,288,000","26,084,000","26,989,000","27,731,000","28,302,000","28,734,000","29,020,000","29,328,000","29,762,000","31,720,000","8,130,000","3,124,000","2,157,000","1,969,000","2,119,000","2,342,000","2,673,000","2,842,000","2,985,000","3,206,000","3,216,000","3,380,000","3,549,000","3,712,000","3,816,000","3,797,000","3,781,000","3,882,000","3,615,000","3,166,000","2,189,000","1,848,000","1,641,000","1,595,000","1,698,000","1,801,000","1,866,000","1,917,000","2,032,000","2,045,000","2,141,000","2,274,000","2,390,000","2,552,000","1,691,000","1,116,000","1,217,000","1,352,000","1,465,000","1,712,000","1,844,000","1,561,000","1,718,000","1,695,000","1,322,000","1,397,000","1,450,000","1,550,000","1,627,000","1,517,000","1,559,000","1,547,000","1,235,000","1,065,000","890,000","953,000","947,000","837,000","1,183,000","1,867,000","2,553,000","3,388,000","4,092,000","4,838,000","5,547,000","6,164,000","6,274,000","5,385,000","3,012,000","2,717,000","2,904,000","2,906,000","2,994,000","1,418,000","1,040,000","1,023,000","1,000,000","900,000","700,000","700,000","700,000","800,000","900,000","1,000,000","1,000,000","1,100,000","1,200,000","1,400,000"
			GrossPPE,"25,324,000","37,029,000","25,093,000","25,288,000","26,084,000","36,568,000","27,731,000","28,302,000","28,734,000","36,650,000","29,328,000","29,762,000","31,720,000","19,639,000",,,,"13,513,000",,,,"13,272,000",,,,"12,975,000",,,,"12,601,000",,,,"10,773,000",,,,"10,020,000",,,,"10,067,000",,,,"9,894,000",,,,"11,585,000",,,,"13,844,000","13,057,000","13,214,000","13,191,000","12,818,000","14,415,000","14,468,000","14,568,000","14,645,000","14,041,000","14,083,000","14,071,000","13,759,000","13,059,000","12,884,000","12,947,000","12,941,000","11,162,000","11,508,000","12,192,000","12,878,000","10,489,000","11,193,000","11,939,000","12,648,000","10,768,000","10,878,000","9,989,000","7,616,000","6,243,000","6,430,000","6,432,000","6,520,000","4,721,000","4,222,000","4,063,000","3,900,000","3,700,000","3,400,000","3,200,000","3,000,000","3,000,000","2,900,000","2,900,000","2,700,000","2,700,000","2,600,000","2,700,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,665,000",,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,772,000",,,,"7,765,000",,,,"7,453,000",,,,"7,173,000",,,,,,,,"7,295,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"9,880,000",,,,"8,936,000",,,,"8,200,000",,,,"5,761,000",,,,"6,555,000",,,,"6,474,000",,,,"6,068,000",,,,"5,833,000",,,,"4,348,000",,,,"3,874,000",,,,"4,431,000",,,,"4,290,000",,,,"5,026,000",,,,"4,810,000",,,,"4,211,000",,,,"6,240,000","14,041,000",,,"6,306,000",,,,"5,768,000",,,"12,192,000","5,578,000",,,"11,939,000","5,353,000",,,,"3,951,000",,,,,,,,,,,,,,,,,,,
				OtherProperties,"25,324,000","14,335,000","25,093,000","25,288,000","26,084,000","14,538,000","27,731,000","28,302,000","28,734,000","15,495,000","29,328,000","29,762,000","31,720,000","1,299,000",,,,"1,190,000",,,,"1,058,000",,,,"1,010,000",,,,"980,000",,,,"642,000",,,,"493,000",,,,,,,,,,,,,,,,"710,000",,,,"706,000",,,,"635,000",,,,,,,,,,,,"7,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"0",,,,"292,000",,,,"74,000",,,,"6,864,000",,,,"70,000",,,,"62,000",,,,"219,000",,,,"150,000",,,,"155,000",,,,"55,000",,,,"38,000",,,,"134,000",,,,"61,000",,,,"325,000",,,,"129,000",,,,"5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"12,814,000",,,,"12,802,000",,,,"12,881,000",,,,"5,715,000",,,,"5,698,000",,,,"5,678,000",,,,"5,678,000",,,,"5,638,000",,,,"5,628,000",,,,"5,598,000",,,,"5,598,000",,,,"5,470,000",,,,"6,498,000",,,,"7,999,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-11,850,000",,,,"-9,579,000",,,,"-7,630,000",,,,"-11,509,000",,,,"-11,394,000",,,,"-10,287,000",,,,"-9,426,000",,,,"-8,820,000",,,,"-8,584,000",,,,"-8,322,000",,,,"-8,035,000",,,,"-7,504,000",,,,"-10,368,000",,,,"-12,000,000","-11,496,000","-11,496,000","-11,496,000","-11,496,000","-13,018,000","-13,018,000","-13,018,000","-13,018,000","-12,524,000","-12,524,000","-12,524,000","-12,524,000","-11,994,000","-11,994,000","-11,994,000","-11,994,000","-10,325,000","-10,325,000","-10,325,000","-10,325,000","-7,101,000","-7,101,000","-7,101,000","-7,101,000","-4,604,000","-4,604,000","-4,604,000","-4,604,000","-3,526,000","-3,526,000","-3,526,000","-3,526,000","-3,303,000","-3,182,000","-3,040,000","-2,900,000","-2,800,000","-2,700,000","-2,500,000","-2,300,000","-2,200,000","-2,000,000","-1,900,000","-1,700,000","-1,600,000","-1,400,000","-1,300,000"
		GoodwillAndOtherIntangibleAssets,"1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,347,000","1,398,000","1,448,000","1,499,000","1,549,000","1,600,000","1,650,000","1,701,000","1,751,000","1,802,000","1,852,000","1,903,000","1,953,000","2,004,000","2,054,000","2,105,000","2,155,000","2,206,000","2,256,000","2,307,000","2,357,000","2,408,000","2,458,000","2,509,000","2,559,000","2,610,000","2,660,000","2,711,000","2,761,000","2,812,000","2,862,000","2,913,000","2,963,000","3,014,000","3,064,000","3,114,000","3,165,000","3,215,000","3,266,000","3,483,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000","1,316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,"31,000","82,000","132,000","183,000","233,000","284,000","334,000","385,000","435,000","486,000","536,000","587,000","637,000","688,000","738,000","789,000","839,000","890,000","940,000","991,000","1,041,000","1,092,000","1,142,000","1,193,000","1,243,000","1,294,000","1,344,000","1,395,000","1,445,000","1,496,000","1,546,000","1,597,000","1,647,000","1,698,000","1,748,000","1,798,000","1,849,000","1,899,000","1,950,000","3,483,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,340,000","2,203,000","2,164,000","2,329,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"22,454,000","23,902,000","14,485,000","11,029,000","11,910,000","9,679,000","7,008,000","6,874,000","6,912,000","6,959,000","7,294,000","7,479,000","7,686,000","6,778,000","6,678,000","6,740,000","6,874,000","4,375,000","4,407,000","4,552,000","4,375,000","4,332,000","2,785,000","2,868,000","2,915,000","3,226,000","746,000","762,000","601,000","652,000","352,000","358,000","372,000","378,000","378,000","376,000","360,000","363,000","403,000","445,000","491,000","532,000","719,000","762,000","718,000","756,000","825,000","1,300,000","865,000","915,000","1,020,000","1,035,000","1,068,000","1,123,000","2,836,000","2,818,000","2,940,000","2,985,000","2,340,000","2,162,000","11,543,000","11,447,000","6,442,000","6,439,000","6,444,000","6,420,000","1,260,000","1,260,000","1,260,000","1,260,000","1,261,000","117,000","131,000","156,000","151,000","154,000","156,000","152,000","153,000","218,000","214,000","188,000","162,000","137,000","127,000","127,000","128,000","125,000","124,000","100,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","200,000","100,000"
TotalLiabilitiesNetMinorityInterest,"141,495,000","151,882,000","137,871,000","138,986,000","127,947,000","117,609,000","104,119,000","100,969,000","102,955,000","108,483,000","103,630,000","108,995,000","106,426,000","78,941,000","69,856,000","61,402,000","58,823,000","59,304,000","59,903,000","44,194,000","43,454,000","45,689,000","43,812,000","45,810,000","44,404,000","44,705,000","39,667,000","40,877,000","33,288,000","40,255,000","32,119,000","32,644,000","28,360,000","40,586,000","43,793,000","27,603,000","31,419,000","29,812,000","31,737,000","27,544,000","32,712,000","27,054,000","20,384,000","25,855,000","26,561,000","24,435,000","19,852,000","17,814,000","15,509,000","13,043,000","17,205,000","12,968,000","11,802,000","13,061,000","12,794,000","16,398,000","14,012,000","18,322,000","15,868,000","14,210,000","11,165,000","14,846,000","15,844,000","17,260,000","21,732,000","23,385,000","18,034,000","18,451,000","19,712,000","80,589,000","69,304,000","70,227,000","65,322,000","65,935,000","68,675,000","67,754,000","66,010,000","16,778,000","18,376,000","24,394,000","21,925,000","21,505,000","22,192,000","19,984,000","17,810,000","12,240,000","17,229,000","15,549,000","9,124,000","8,800,000","9,400,000","13,800,000","20,100,000","19,600,000","16,500,000","13,900,000","5,200,000","4,800,000","3,600,000","4,500,000","4,300,000"
