name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
		Inventory,"269,100,000","226,700,000","224,500,000","232,500,000","241,400,000","261,600,000","319,700,000","301,600,000","269,200,000","331,500,000","294,800,000","322,100,000","268,500,000","280,200,000","277,100,000","290,500,000","265,500,000","291,300,000","307,700,000","313,500,000","203,700,000","259,600,000","303,700,000","315,800,000","307,800,000","348,100,000","395,600,000","369,500,000","406,500,000","490,900,000","548,400,000","549,400,000","506,700,000","563,200,000","581,600,000","566,000,000","548,400,000","554,900,000","581,700,000","514,900,000","446,300,000","351,900,000","374,000,000","362,800,000","332,900,000","396,300,000","363,400,000","343,200,000","325,100,000","357,200,000","447,500,000","327,000,000","277,700,000","275,100,000","296,300,000","251,316,000","268,862,000","267,194,000","285,670,000","217,563,000","215,384,000","181,444,000","167,116,000","175,049,000","389,771,000","368,850,000","363,561,000","345,562,000","323,609,000","323,039,000","314,262,000","271,486,000","246,493,000","245,824,000","252,494,000","247,974,000","229,688,000","231,243,000","202,381,000","239,164,000","207,976,000","212,626,000","210,212,000","195,811,000","222,887,000","229,759,000","242,150,000","235,657,000"
			RawMaterials,"159,700,000","156,700,000","151,800,000","159,100,000","156,700,000","173,100,000","181,500,000","160,900,000","172,800,000","201,400,000","198,500,000","198,700,000","168,900,000","171,700,000","161,800,000","165,100,000","159,700,000",,"162,000,000","160,300,000","134,100,000","163,700,000","183,100,000","171,500,000","191,800,000","189,500,000","215,800,000","213,200,000","258,600,000","279,100,000","307,800,000","302,400,000","289,400,000","292,900,000","283,100,000","282,100,000","321,900,000","319,200,000","307,000,000","259,700,000","219,900,000","164,200,000","182,400,000","159,900,000","152,500,000",,"176,200,000","171,100,000","187,000,000","192,600,000","205,400,000","170,400,000","24,000,000","131,300,000","139,700,000","137,382,000","145,766,000","48,998,000","139,384,000","129,315,000","127,935,000","104,730,000","93,871,000","86,397,000","79,975,000","64,718,000","62,883,000","19,066,000","57,467,000","57,587,000","55,280,000","48,149,000","44,421,000","43,029,000","42,205,000","206,351,000","39,416,000","1,732,000","57,856,000","40,421,000","38,941,000","40,293,000","38,733,000",,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,579,000","144,525,000",,,,,,,,,
			FinishedGoods,"109,400,000","70,000,000","72,700,000","73,400,000","84,700,000","88,500,000","138,200,000","140,700,000","96,400,000","130,100,000","96,300,000","123,400,000","99,600,000","108,500,000","115,300,000","125,400,000","105,800,000",,"145,700,000","153,200,000","69,600,000","95,900,000","120,600,000","144,300,000","116,000,000","158,600,000","179,800,000","156,300,000","147,900,000","211,800,000","240,600,000","247,000,000","217,300,000","270,300,000","298,500,000","283,900,000","226,500,000","235,700,000","274,700,000","255,200,000","226,400,000","187,700,000","191,600,000","202,900,000","180,400,000",,"187,200,000","172,100,000","138,100,000","164,600,000","242,100,000","156,600,000",,,,,,"218,196,000","146,286,000","88,248,000","87,449,000","76,714,000","73,245,000",,,,,"62,558,000",,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253,700,000","143,800,000","156,600,000","113,934,000","123,096,000",,,,,,,"88,652,000","309,796,000","304,132,000","300,678,000","263,938,000","266,142,000","265,452,000","258,982,000","223,337,000","202,072,000","202,795,000","210,289,000","41,623,000","190,272,000","88,932,000",,"198,743,000","169,035,000","172,333,000","171,479,000",,,,,
		RestrictedCash,"24,700,000",,,"13,600,000","43,500,000",,,,,,,,,"0","0",,"109,100,000","40,100,000","7,800,000","0","54,300,000","24,200,000","47,100,000","84,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"509,592,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,"0","53,500,000","53,500,000","53,500,000","53,500,000","76,500,000","78,400,000","83,900,000","80,000,000","106,900,000","67,200,000","64,200,000","66,400,000","69,500,000","39,400,000","33,600,000","56,400,000","15,800,000","17,400,000","24,300,000","27,300,000","90,900,000","103,500,000","114,700,000","120,400,000","66,200,000","57,300,000","29,400,000","40,000,000","12,500,000","0","0","1,700,000","105,800,000","98,600,000","98,633,000","98,633,000","106,967,000","106,967,000","106,967,000","106,967,000","94,124,000","94,124,000","9,027,000","9,027,000","15,050,000","15,050,000","15,836,000","15,461,000","15,778,000","15,758,000","15,759,000","15,749,000","10,750,000","10,412,000","10,380,000","10,361,000","14,631,000","14,380,000","14,380,000","7,126,000","7,982,000","12,226,000","49,869,000","49,869,000","49,869,000","49,869,000",
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,"0","53,500,000","53,500,000","53,500,000","53,500,000","76,500,000","78,400,000","83,900,000","80,000,000","106,900,000","67,200,000","64,200,000","66,400,000","69,500,000","39,400,000","33,600,000","56,400,000","15,800,000","17,400,000","24,300,000","27,300,000","90,900,000","103,500,000","114,700,000","120,400,000","66,200,000","57,300,000","29,400,000","40,000,000","12,500,000","0","0","1,700,000","105,800,000","98,600,000","98,633,000","98,633,000","106,967,000","106,967,000","106,967,000","106,967,000","94,124,000","94,124,000","9,027,000","9,027,000","15,050,000","15,050,000","15,836,000","15,461,000","15,778,000","15,758,000","15,759,000","15,749,000","10,750,000","10,412,000","10,380,000","10,361,000","14,631,000","14,380,000","14,380,000","7,126,000","7,982,000","12,226,000","49,869,000","49,869,000","49,869,000","49,869,000",
		OtherCurrentAssets,"331,800,000","270,200,000","223,800,000","225,400,000","239,200,000","204,700,000","209,200,000","241,200,000","202,300,000","220,700,000","218,400,000","229,000,000","239,500,000","243,100,000","213,900,000","223,200,000","262,300,000","294,400,000","271,100,000","172,400,000","487,300,000","388,800,000","352,700,000","488,600,000","526,600,000","424,700,000","431,200,000","287,000,000","363,400,000","377,100,000","316,700,000","334,100,000","417,700,000","402,100,000","378,100,000","561,200,000","674,100,000","753,800,000","670,000,000","790,000,000","810,700,000","569,200,000","736,200,000","719,100,000","651,500,000","502,100,000","358,800,000","545,000,000","532,100,000","588,800,000","645,300,000","805,400,000","858,600,000","920,800,000","1,849,100,000","860,370,000","1,256,569,000","914,175,000","410,404,000","282,678,000","267,236,000","180,496,000","163,374,000","152,805,000","201,027,000","169,984,000","110,825,000","131,925,000","132,112,000","178,537,000","176,468,000","174,166,000","82,105,000","66,683,000","68,913,000","58,749,000","85,452,000","102,357,000","150,454,000","100,042,000","120,710,000","153,339,000","196,986,000","227,517,000","172,582,000","119,777,000","121,887,000","860,190,000"
	TotalNonCurrentAssets,"3,137,500,000","3,148,400,000","3,131,200,000","3,182,900,000","3,214,200,000","3,246,800,000","3,324,500,000","3,366,100,000","4,811,200,000","4,928,900,000","5,226,800,000","5,321,400,000","5,426,800,000","5,468,100,000","5,213,800,000","5,327,300,000","5,437,100,000","5,991,200,000","6,130,800,000","6,337,100,000","9,687,100,000","9,989,400,000","9,683,300,000","9,542,900,000","9,643,300,000","10,109,800,000","10,167,400,000","11,342,800,000","11,480,100,000","11,613,300,000","11,814,400,000","11,934,900,000","12,140,700,000","12,603,100,000","12,678,700,000","13,019,800,000","13,233,500,000","14,195,700,000","14,119,400,000","13,907,400,000","13,727,100,000","8,686,600,000","8,635,200,000","8,477,700,000","8,404,900,000","8,057,200,000","7,767,600,000","7,806,700,000","7,766,300,000","7,770,400,000","7,765,200,000","7,717,600,000","7,851,100,000","7,784,700,000","7,873,700,000","7,766,375,000","7,741,014,000","8,672,409,000","8,540,860,000","8,359,756,000","8,239,716,000","6,210,338,000","5,836,255,000","5,701,465,000","5,527,362,000","5,385,632,000","5,251,439,000","5,254,386,000","5,123,990,000","5,046,736,000","5,037,012,000","4,593,873,000","4,597,525,000","4,622,871,000","4,658,311,000","4,635,839,000","4,590,254,000","4,674,032,000","4,650,582,000","4,611,244,000","4,599,590,000","4,577,964,000","4,579,532,000","4,850,886,000","5,011,065,000","5,154,034,000","5,194,304,000","5,166,651,000"
		NetPPE,"2,936,300,000","2,986,400,000","2,990,400,000","3,050,700,000","3,072,200,000","3,101,000,000","3,197,200,000","3,229,100,000","4,685,800,000","4,761,500,000","4,984,800,000","5,067,900,000","5,166,500,000","5,207,000,000","4,851,900,000","4,945,700,000","5,008,000,000","5,111,900,000","5,082,600,000","5,214,200,000","8,776,700,000","9,215,500,000","9,061,900,000","9,162,800,000","9,258,500,000","9,475,400,000","9,494,000,000","10,451,800,000","10,577,300,000","10,651,100,000","10,700,500,000","10,855,400,000","11,082,500,000","11,448,300,000","11,492,000,000","11,597,700,000","11,801,700,000","12,511,100,000","12,435,600,000","11,969,100,000","11,362,700,000","7,808,100,000","7,584,000,000","7,421,500,000","7,426,100,000","7,219,100,000","7,246,400,000","7,245,800,000","7,261,500,000","7,228,200,000","7,313,300,000","7,308,700,000","7,315,200,000","7,387,400,000","7,342,500,000","7,333,514,000","7,332,400,000","7,832,337,000","7,763,941,000","7,663,021,000","7,551,517,000","5,565,540,000","5,511,559,000","5,385,171,000","5,177,708,000","5,014,029,000","4,883,277,000","4,894,779,000","4,781,431,000","4,725,843,000","4,716,793,000","4,262,637,000","4,280,986,000","4,290,103,000","4,324,727,000","4,303,150,000","4,273,042,000","4,380,386,000","4,372,592,000","4,348,891,000","4,335,276,000","4,312,676,000","4,322,639,000","4,321,234,000","4,718,339,000","4,757,050,000","4,815,510,000","4,785,969,000"
			GrossPPE,"4,488,200,000","4,466,900,000","4,488,900,000","4,511,300,000","4,458,100,000","4,422,300,000","4,449,700,000","4,418,400,000","6,195,400,000","6,171,300,000","6,368,700,000","6,335,200,000","6,279,100,000","6,164,400,000","5,661,500,000","5,611,900,000","5,539,100,000",,"5,354,400,000","5,338,000,000","13,968,600,000","14,562,200,000","14,298,100,000","14,303,200,000","14,290,100,000","14,516,300,000","14,395,800,000","15,291,300,000","15,275,900,000","15,272,800,000","15,174,100,000","15,186,900,000","15,327,000,000","15,573,400,000","15,445,700,000","15,402,600,000","15,431,200,000","16,319,300,000","16,147,200,000","15,514,900,000","14,774,800,000","11,104,800,000","10,772,600,000","10,505,600,000","10,436,100,000",,"10,047,500,000","9,942,700,000","9,856,500,000","9,708,200,000","9,684,400,000","9,579,000,000","9,481,800,000","9,462,500,000","9,328,300,000","9,225,113,000","9,165,927,000","10,039,649,000","9,861,998,000","9,748,320,000","9,537,199,000","7,475,969,000","7,348,417,000","7,131,054,000","6,805,564,000","6,557,788,000","6,357,283,000","6,298,754,000","6,115,076,000","5,979,503,000","5,915,967,000","5,405,701,000","5,310,986,000","5,288,410,000","5,270,908,000","5,201,660,000","5,131,229,000","5,211,753,000","5,158,664,000","5,083,471,000","4,872,636,000","4,850,036,000","4,859,999,000","4,321,234,000","4,718,339,000","4,757,050,000","5,226,780,000","4,785,969,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,,,,,"0",,,,,,"0",,,,,
				LandAndImprovements,"2,494,100,000","2,494,100,000","2,470,900,000","2,484,100,000","2,484,100,000","2,482,900,000","2,578,800,000","2,577,800,000","4,025,400,000","4,022,400,000","4,172,000,000","4,164,300,000","4,149,800,000","4,148,800,000","3,900,400,000","3,899,900,000","3,891,700,000",,"3,819,700,000","3,785,800,000","10,330,800,000","10,756,700,000","10,501,700,000","10,507,200,000","10,503,700,000","10,637,500,000","10,540,900,000","11,029,800,000","11,021,100,000","11,036,400,000","10,957,600,000","10,957,700,000","11,024,100,000","11,051,400,000","10,957,500,000","10,947,600,000","10,947,700,000","11,875,200,000","11,935,800,000","11,542,100,000","10,781,000,000","7,841,300,000","7,729,700,000","7,687,500,000","7,657,000,000",,"7,585,500,000","7,576,000,000","7,557,300,000","7,505,400,000","7,511,200,000","7,429,000,000","7,354,700,000","7,365,200,000","7,251,100,000","7,217,198,000","7,198,090,000","7,434,846,000","7,341,559,000","7,275,088,000","7,127,385,000",,,,"4,775,126,000",,,,"4,512,893,000",,,,,,,,"3,827,682,000",,,,,,"3,895,966,000",,,,,
				BuildingsAndImprovements,"590,200,000","550,800,000","543,600,000","523,300,000","484,700,000","481,000,000","463,000,000","459,300,000","557,600,000","547,900,000","554,700,000","549,100,000","558,300,000","559,300,000","457,000,000","453,400,000","452,300,000",,"457,300,000","467,300,000","1,507,600,000","1,533,000,000","1,539,800,000","1,533,000,000","1,506,000,000","1,536,900,000","1,491,800,000","1,599,300,000","1,569,100,000","1,591,700,000","1,553,200,000","1,549,600,000","1,525,400,000","1,904,800,000","1,412,400,000","1,345,700,000","1,321,300,000","1,268,300,000","1,256,700,000","1,229,800,000","1,131,400,000","1,087,700,000","1,090,000,000","1,086,500,000","1,079,800,000",,"972,200,000","910,100,000","908,000,000","887,700,000","876,300,000","862,700,000","861,300,000","707,500,000","699,800,000","701,158,000","700,509,000","902,222,000","900,228,000","897,200,000","893,049,000",,,,"793,254,000",,,,"718,803,000",,,,,,,,"566,300,000",,,,,,"332,428,000",,,,,
				MachineryFurnitureEquipment,"1,370,900,000","1,386,500,000","1,436,000,000","1,461,500,000","1,442,500,000","1,408,500,000","1,363,000,000","1,330,600,000","1,534,400,000","1,518,600,000","1,556,400,000","1,528,700,000","1,474,000,000","1,456,300,000","1,304,100,000","1,258,600,000","1,195,100,000",,"1,077,400,000","1,084,900,000","2,130,200,000","2,272,500,000","2,256,600,000","2,263,000,000","2,280,400,000","2,341,900,000","2,363,100,000","2,662,200,000","2,685,700,000","2,644,700,000","2,663,300,000","2,679,600,000","2,777,500,000","2,617,200,000","3,075,800,000","3,109,300,000","3,162,200,000","3,175,800,000","2,954,700,000","2,743,000,000","2,862,400,000","2,175,800,000","1,952,900,000","1,731,600,000","1,699,300,000",,"1,489,800,000","1,456,600,000","1,391,200,000","1,315,100,000","1,296,900,000","1,287,300,000","1,265,800,000","1,389,800,000","1,377,400,000","1,306,757,000","1,267,328,000","1,702,581,000","1,620,211,000","1,576,032,000","1,516,765,000",,,,"1,237,184,000",,,,"883,380,000",,,,,,,,"737,247,000",,,,,,"631,605,000",,,,,
				OtherProperties,"33,000,000","35,500,000","38,400,000","42,400,000","46,800,000","49,900,000","44,900,000","50,700,000","78,000,000","82,400,000","85,600,000","93,100,000","97,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,551,900,000","-1,480,500,000","-1,498,500,000","-1,460,600,000","-1,385,900,000","-1,321,300,000","-1,252,500,000","-1,189,300,000","-1,509,600,000","-1,409,800,000","-1,383,900,000","-1,267,300,000","-1,112,600,000","-957,400,000","-809,600,000","-666,200,000","-531,100,000",,"-271,800,000","-123,800,000","-5,191,900,000","-5,346,700,000","-5,236,200,000","-5,140,400,000","-5,031,600,000","-5,040,900,000","-4,901,800,000","-4,839,500,000","-4,698,600,000","-4,621,700,000","-4,473,600,000","-4,331,500,000","-4,244,500,000","-4,125,100,000","-3,953,700,000","-3,804,900,000","-3,629,500,000","-3,808,200,000","-3,711,600,000","-3,545,800,000","-3,412,100,000","-3,296,700,000","-3,188,600,000","-3,084,100,000","-3,010,000,000",,"-2,801,100,000","-2,696,900,000","-2,595,000,000","-2,480,000,000","-2,371,100,000","-2,270,300,000","-2,166,600,000","-2,075,100,000","-1,985,800,000","-1,891,599,000","-1,833,527,000","-2,207,312,000","-2,098,057,000","-2,085,299,000","-1,985,682,000","-1,910,429,000","-1,836,858,000","-1,745,883,000","-1,627,856,000","-1,543,759,000","-1,474,006,000","-1,403,975,000","-1,333,645,000","-1,253,660,000","-1,199,174,000","-1,143,064,000","-1,030,000,000","-998,307,000","-946,181,000","-898,510,000","-858,187,000","-831,367,000","-786,072,000","-734,580,000","-537,360,000","-537,360,000","-537,360,000",,,,"-411,270,000",
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242,406,000","242,406,000","240,667,000","240,667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
