name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,09/30/2019,06/30/2019
		OtherSpecialCharges,"124,000","0",,"124,000",,"28,515,000",,,,,
		GainOnSaleOfBusiness,"-2,002,000","0","0","0","-2,002,000","0",,"0","0","420,000","-56,303,000"
		GainOnSaleOfPPE,"1,347,000","-41,000","727,000","162,000","499,000","-7,199,000","1,951,000","-8,473,000","5,522,000","-230,000","-3,787,000"
	OtherNonOperatingIncomeExpenses,"28,932,000","3,449,000","3,969,000","15,330,000","6,184,000","7,882,000","5,635,000","10,592,000","3,386,000","-6,637,000","-3,873,000"
PretaxIncome,"-4,419,000","-1,115,000","-1,444,000","17,194,000","-19,053,000","-61,527,000","-43,813,000","-19,414,000","68,114,000","-184,701,000","-184,595,000"
TaxProvision,"11,294,000","3,260,000","-1,608,000","14,484,000","-4,842,000","-19,091,000","13,447,000","8,578,000","-3,290,000","-21,782,000","-15,507,000"
NetIncomeCommonStockholders,"-15,791,000","-4,312,000","-56,000","2,775,000","-14,197,000","-175,535,000","-57,121,000","-27,861,000","204,424,000","-162,974,000","-169,246,000"
	NetIncome,"-15,791,000","-4,312,000","-56,000","2,775,000","-14,197,000","-42,588,000","-57,121,000","-27,861,000","71,477,000","-162,974,000","-169,246,000"
		NetIncomeIncludingNoncontrollingInterests,"-15,713,000","-4,375,000","164,000","2,710,000","-14,211,000","-42,436,000","-57,260,000","-27,992,000","71,404,000","-162,919,000","-169,088,000"
			NetIncomeContinuousOperations,"-15,713,000","-4,375,000","164,000","2,710,000","-14,211,000","-42,436,000","-57,260,000","-27,992,000","71,404,000","-162,919,000","-169,088,000"
		MinorityInterests,"-78,000","63,000","-220,000","65,000","14,000","-152,000","139,000","131,000","73,000","-55,000","-158,000"
	PreferredStockDividends,,,,,,,,,"-132,947,000",,
AverageDilutionEarnings,"0",,,,,,,"0","-3,377,000","0",
DilutedNIAvailtoComStockholders,"-15,791,000","-4,312,000","-56,000","2,775,000","-14,197,000","-172,158,000","-57,121,000","-27,861,000","201,047,000","-162,974,000","-169,246,000"
BasicEPS,,"-0.15","-0.002","0.1","-0.5","-1.47","-1.97","-0.95","18.41","-5.277","-5.48"
DilutedEPS,,"-0.15","-0.002","0.1","-0.5","-1.47","-1.97","-0.95","5.16","-5.277","-5.48"
BasicAverageShares,,"28,222,000","28,214,650","28,233,527","28,669,417","28,946,945","28,944,908","29,357,959","11,102,611","30,882,471","30,882,471"
DilutedAverageShares,,"28,222,000","28,214,650","28,684,660","28,669,417","28,946,945","28,944,908","29,357,959","38,988,528","30,882,471","30,882,471"
TotalOperatingIncomeAsReported,"1,183,000","-3,870,000","4,810,000","12,475,000","-12,231,000","-27,774,000","-38,588,000","-22,655,000","-13,879,000","-62,096,000","-21,742,000"
RentExpenseSupplemental,"102,725,000"
TotalExpenses,"1,149,920,000","285,430,000","290,625,000","286,570,000","287,295,000","270,037,000","293,633,000","298,677,000","268,383,000","318,618,000","340,002,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-15,791,000","-4,312,000","-56,000","2,775,000","-14,197,000","-42,588,000","-57,121,000","-27,861,000","71,477,000","-162,974,000","-169,246,000"
NormalizedIncome,"-468,800","-6,721,000","-528,310","5,497,900","5,548,874","12,861,513.547","-17,873,280","-9,679,620","15,166,260","-25,510,772","-31,917,448"
InterestIncome,"161,000","17,000","36,000","42,000","66,000","238,000","359,000","434,000","262,000","270,000","387,000"
InterestExpense,"41,521,000","10,241,000","10,230,000","10,426,000","10,624,000","12,107,000","13,203,000","13,445,000","12,504,000","22,715,000","26,708,000"
NetInterestIncome,"-41,360,000","-10,224,000","-10,194,000","-10,384,000","-10,558,000","-11,869,000","-12,844,000","-13,011,000","-12,242,000","-22,445,000","-26,321,000"
EBIT,"37,102,000","9,126,000","8,786,000","27,620,000","-8,429,000","-49,420,000","-30,610,000","-5,969,000","80,618,000","-161,986,000","-157,887,000"
EBITDA,"124,338,000"
ReconciledCostOfRevenue,"443,212,000","-303,859,000","249,659,000","247,600,000","249,812,000","229,489,000","255,702,000","259,409,000","215,440,000","280,798,000","305,232,000"
ReconciledDepreciation,"87,236,000","19,987,000","20,290,000","20,711,000","26,248,000","22,139,000","22,650,000","24,182,000","21,493,000","31,303,000","31,339,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-15,791,000","-4,312,000","-56,000","2,775,000","-14,197,000","-42,588,000","-57,121,000","-27,861,000","71,477,000","-162,974,000","-169,246,000"
TotalUnusualItemsExcludingGoodwill,"-25,537,000","4,015,000","647,000","-3,730,000","-26,469,000","-80,395,000","-53,764,000","-24,906,000","77,138,000","-155,854,000","-149,922,000"
TotalUnusualItems,"-25,537,000","4,015,000","647,000","-3,730,000","-26,469,000","-80,395,000","-53,764,000","-24,906,000","77,138,000","-155,854,000","-149,922,000"
NormalizedEBITDA,"149,875,000","25,098,000","28,429,000","52,061,000","44,288,000","53,114,000","45,804,000","43,119,000","24,973,000","25,171,000","23,374,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.254","0.31","0.27","0.27","0.27","0.118","0.084"
TaxEffectOfUnusualItems,"-10,214,800","1,606,000","174,690","-1,007,100","-6,723,126","-24,945,486.453","-14,516,280","-6,724,620","20,827,260","-18,390,772","-12,593,448"
