name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"751,805,000","776,151,000","797,791,000","814,263,000","832,059,000","221,792,000"
	CurrentAssets,"748,037,000","772,073,000","796,612,000","813,076,000","830,866,000","220,683,000"
		CashCashEquivalentsAndShortTermInvestments,"737,703,000","765,392,000","791,784,000","806,607,000","824,713,000","215,752,000"
			CashAndCashEquivalents,"106,207,000","132,423,000","344,631,000","449,533,000","638,904,000","29,755,000"
			OtherShortTermInvestments,"631,496,000","632,969,000","447,153,000","357,074,000","185,809,000","185,997,000"
		Receivables,"2,493,000","3,039,000","1,814,000","1,997,000","1,015,000","1,092,000"
			AccruedInterestReceivable,"2,493,000","3,039,000","1,814,000","1,997,000","1,015,000","1,092,000"
		PrepaidAssets,"7,841,000","3,642,000","3,014,000","4,472,000","5,138,000","914,000"
		CurrentDeferredAssets,,"0","0","0","0","2,925,000"
	TotalNonCurrentAssets,"3,768,000","4,078,000","1,179,000","1,187,000","1,193,000","1,109,000"
		NetPPE,"3,347,000","3,657,000","758,000","766,000","772,000","688,000"
			GrossPPE,"3,347,000","3,948,000",,,,"804,000"
				Properties,,"0",,,,"0"
				MachineryFurnitureEquipment,,"833,000",,,,"560,000"
				OtherProperties,"3,347,000","2,871,000",,,,
				Leases,,"244,000",,,,"244,000"
			AccumulatedDepreciation,,"-291,000",,,,"-116,000"
		NonCurrentPrepaidAssets,"421,000","421,000","421,000","421,000","421,000","421,000"
TotalLiabilitiesNetMinorityInterest,"28,242,000","30,154,000","28,425,000","25,328,000","25,715,000","6,708,000"
	CurrentLiabilities,"21,441,000","16,925,000","13,308,000","10,090,000","9,987,000","6,551,000"
		PayablesAndAccruedExpenses,"20,744,000","9,897,000","13,308,000","10,090,000","9,987,000","3,320,000"
			Payables,"13,623,000","4,327,000","5,163,000","4,497,000","6,003,000","2,171,000"
				AccountsPayable,"9,673,000","3,925,000","5,163,000","4,497,000","6,003,000","2,171,000"
				TotalTaxPayable,,"402,000",,,,"0"
				OtherPayable,"3,950,000",,,,,
			CurrentAccruedExpenses,"7,121,000","5,570,000","8,145,000","5,593,000","3,984,000","1,149,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"6,165,000",,,,"3,231,000"
		CurrentDebtAndCapitalLeaseObligation,"697,000","863,000",,,,
			CurrentCapitalLeaseObligation,"697,000","863,000",,,,"0"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,801,000","13,229,000","15,117,000","15,238,000","15,728,000","157,000"
		LongTermDebtAndCapitalLeaseObligation,"2,088,000","2,192,000",,,,"0"
			LongTermCapitalLeaseObligation,"2,088,000","2,192,000",,,,"0"
		NonCurrentDeferredLiabilities,,"0","181,000","177,000","167,000","157,000"
		DerivativeProductLiabilities,"4,713,000","11,037,000","14,936,000","15,061,000","15,561,000","0"
TotalEquityGrossMinorityInterest,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
	StockholdersEquity,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
		CapitalStock,"913,876,000","909,985,000","906,647,000","903,868,000","901,720,000","289,482,000"
			CommonStock,"913,876,000","909,985,000","906,647,000","903,868,000","901,720,000","289,482,000"
		RetainedEarnings,"-184,096,000","-162,803,000","-137,669,000","-115,690,000","-96,357,000","-75,955,000"
		GainsLossesNotAffectingRetainedEarnings,"-6,217,000","-1,185,000","388,000","757,000","981,000","1,557,000"
TotalCapitalization,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
CommonStockEquity,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
CapitalLeaseObligations,"2,785,000","3,055,000",,,,"0"
NetTangibleAssets,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
WorkingCapital,"726,596,000","755,148,000","783,304,000","802,986,000","820,879,000","214,132,000"
InvestedCapital,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
TangibleBookValue,"723,563,000","745,997,000","769,366,000","788,935,000","806,344,000","215,084,000"
TotalDebt,"2,785,000","3,055,000",,,,"0"
ShareIssued,"218,129,125","217,948,568","217,776,232","217,759,082","217,650,055","217,650,055"
OrdinarySharesNumber,"218,129,125","217,948,568","217,776,232","217,759,082","217,650,055","217,650,055"
