name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,08/31/1991
TotalAssets,"233,464,000","230,660,000","249,654,000","212,649,000","198,729,000","196,360,000","205,437,000","193,604,000","201,785,000","211,291,000","224,913,000","187,864,000","190,176,000","196,324,000","213,875,000","199,634,000","196,946,000","194,861,000","210,731,000","178,353,000","173,884,000","181,289,000","190,871,000","173,727,000","170,951,000","191,509,000","200,645,000","185,840,000","191,455,000","192,410,000","205,186,000","183,562,000","178,714,000","174,444,000","189,405,000","169,436,000","158,302,000","157,395,000","164,080,000","151,662,000","150,232,000","149,205,000","151,427,000","150,237,000","137,975,000","149,389,000","147,343,000","141,519,000","142,424,000","144,676,000","143,878,000","149,387,000","158,769,000","163,195,000","178,927,000","191,803,000","191,955,000","201,245,000","196,631,000","196,198,000","214,079,000","214,477,000","216,559,000","211,857,000","217,778,000","219,328,000","233,233,000","225,962,000","224,491,000","225,037,000","225,711,000","222,067,000","234,288,000","251,272,000","259,741,000","273,633,000","284,773,000","294,383,000","304,738,000","337,961,000","361,587,000","509,949,000","535,069,000","531,006,000","534,923,000","569,944,000","592,479,000","558,906,000","570,283,000","597,600,000","623,300,000","582,500,000","588,100,000","596,600,000","597,300,000","574,600,000","562,200,000","571,300,000","572,200,000","344,100,000","283,500,000","272,300,000","268,400,000","272,500,000","279,000,000","276,300,000","263,300,000","252,500,000","255,200,000","205,400,000","197,700,000","186,900,000","182,600,000","158,300,000","144,700,000","130,400,000","124,900,000","121,600,000","113,700,000","49,400,000","41,200,000"
	CurrentAssets,"127,365,000","121,683,000","136,708,000","98,229,000","100,265,000","95,431,000","101,664,000","92,019,000","91,858,000","103,203,000","119,340,000","79,059,000","79,418,000","83,492,000","100,163,000","79,592,000","76,350,000","75,664,000","91,835,000","71,477,000","72,248,000","80,473,000","89,741,000","73,159,000","69,546,000","87,840,000","95,425,000","81,389,000","84,138,000","82,335,000","93,016,000","69,029,000","66,868,000","64,535,000","81,108,000","61,079,000","59,873,000","58,050,000","64,195,000","55,121,000","52,223,000","50,021,000","52,056,000","50,307,000","42,022,000","51,611,000","48,616,000","40,129,000","43,111,000","43,690,000","40,142,000","39,903,000","50,731,000","53,599,000","67,911,000","75,734,000","67,701,000","75,565,000","70,103,000","69,601,000","86,971,000","85,711,000","87,120,000","86,989,000","92,221,000","93,139,000","105,182,000","97,135,000","93,631,000","91,366,000","90,027,000","83,604,000","91,439,000","104,769,000","107,349,000","114,842,000","117,463,000","117,115,000","120,739,000","135,881,000","155,499,000","201,274,000","165,677,000","137,492,000","138,100,000","169,474,000","193,035,000","158,970,000","162,355,000","191,000,000","211,600,000","165,700,000","168,500,000","178,600,000","175,300,000","158,000,000","153,000,000","167,000,000","169,700,000","146,300,000","115,400,000","103,800,000","113,000,000","118,000,000","124,000,000","129,400,000","119,800,000","112,800,000","129,300,000","115,200,000","112,500,000","115,400,000","115,000,000","116,800,000","108,200,000","97,700,000","97,900,000","96,700,000","89,400,000","26,900,000","26,000,000"
		CashCashEquivalentsAndShortTermInvestments,"61,062,000","51,250,000","47,417,000","35,757,000","40,343,000","34,260,000","27,137,000","37,006,000","24,810,000","32,761,000","27,699,000","10,858,000","13,108,000","11,085,000","10,153,000","11,774,000","10,760,000","8,087,000","8,924,000","7,956,000","10,686,000","7,876,000","10,456,000","8,863,000","5,262,000","22,324,000","16,234,000","13,795,000","18,599,000","7,571,000","10,483,000","5,337,000","7,188,000","2,002,000","12,291,000","8,903,000","15,541,000","7,278,000","11,011,000","6,465,000","8,214,000","2,591,000","3,016,000","1,129,000","1,266,000","1,704,000","3,484,000","2,210,000","3,162,000","1,148,000","1,688,000","1,216,000","4,026,000","3,490,000","15,904,000","4,815,000","5,334,000","8,756,000","6,126,000","5,170,000","28,620,000","22,879,000","30,587,000","28,804,000","36,354,000","32,828,000","51,690,000","45,453,000","47,262,000","32,990,000","41,904,000","36,558,000","40,446,000","34,424,000","41,916,000","42,289,000","44,811,000","37,502,000","47,049,000","46,777,000","61,538,000","17,208,000","14,864,000","14,303,000","18,954,000","22,175,000","21,242,000","22,652,000","29,160,000","26,400,000","26,800,000","23,000,000","32,600,000","35,200,000","27,800,000","31,200,000","24,000,000","26,400,000","20,400,000","46,700,000","32,600,000","12,800,000","24,000,000","33,500,000","39,900,000","33,700,000","35,000,000","37,400,000","58,100,000","47,100,000","49,700,000","59,500,000","65,200,000","66,500,000","63,500,000","54,500,000","59,900,000","48,200,000","48,400,000","1,800,000","4,100,000"
			CashAndCashEquivalents,"61,062,000","51,250,000","47,417,000","35,757,000","40,343,000","34,260,000","27,137,000","37,006,000","24,810,000","32,761,000","27,699,000","10,858,000","13,108,000","11,085,000","10,153,000","11,774,000","10,760,000","8,087,000","8,924,000","7,956,000","10,686,000","7,876,000","10,456,000","8,863,000","5,262,000","22,324,000","16,234,000","13,795,000","18,599,000","7,571,000","10,483,000","5,337,000","7,188,000","2,002,000","12,291,000","8,903,000","15,541,000","7,278,000","11,011,000","6,465,000","8,214,000","2,591,000","3,016,000","1,129,000","1,266,000","1,704,000","3,484,000","2,210,000","3,162,000","1,148,000","1,688,000","1,216,000","4,026,000","3,490,000","15,904,000","4,815,000","5,334,000","8,756,000","6,126,000","5,170,000","28,620,000","22,879,000","30,587,000","28,804,000","36,354,000","32,828,000","51,690,000","45,453,000","47,262,000","32,990,000","41,904,000","36,558,000","40,446,000","34,424,000","41,916,000","42,289,000","44,811,000","37,502,000","47,049,000","46,777,000","61,538,000","17,208,000","14,864,000","14,303,000","18,954,000","22,175,000","21,242,000","22,652,000","29,160,000","26,400,000","26,800,000","23,000,000","32,600,000","35,200,000","27,800,000","31,200,000","24,000,000","26,400,000","20,400,000","46,700,000","32,600,000","12,800,000","24,000,000","33,500,000","39,900,000","33,700,000","35,000,000","37,400,000","58,100,000","47,100,000","49,700,000","59,500,000","65,200,000","66,500,000","63,500,000","54,500,000","59,900,000","48,200,000","48,400,000","1,800,000","4,100,000"
				CashFinancial,,,,,,,,,,,"27,699,000","10,858,000","13,108,000",,"10,153,000","11,774,000","10,760,000","8,087,000","8,924,000","7,956,000","10,686,000",,"10,456,000","8,863,000","5,262,000",,"16,234,000","13,795,000","18,599,000",,"10,483,000","5,337,000","7,188,000","2,002,000","12,291,000","8,903,000","15,541,000","7,278,000",,"6,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"47,726,000","51,692,000","70,680,000","44,477,000","41,482,000","43,066,000","56,407,000","38,612,000","48,722,000","53,195,000","73,227,000","52,113,000","50,591,000","55,646,000","72,093,000","52,806,000","50,073,000","51,664,000","67,622,000","50,902,000","48,186,000","59,467,000","67,893,000","51,089,000","51,284,000","53,288,000","67,607,000","53,206,000","49,921,000","58,097,000","65,773,000","48,909,000","45,221,000","48,494,000","55,989,000","39,961,000","32,320,000","39,317,000","41,675,000","37,852,000","32,769,000","36,120,000","38,129,000","34,710,000","27,756,000","35,959,000","30,665,000","22,521,000","23,124,000","24,749,000","23,385,000","22,430,000","30,322,000","34,715,000","35,691,000","24,597,000","29,723,000","30,137,000","27,239,000","28,026,000","24,678,000","28,422,000","24,254,000","26,684,000","23,037,000","27,531,000","22,399,000","24,925,000","18,290,000","23,394,000","18,636,000","19,375,000","17,157,000","23,570,000","20,450,000","23,788,000","23,651,000","25,938,000","21,117,000","22,779,000","24,265,000","41,497,000","78,827,000","39,119,000","34,775,000","51,634,000","84,747,000","43,867,000","50,201,000","71,100,000","92,500,000","60,300,000","58,500,000","71,300,000","83,600,000","53,600,000","61,200,000","67,800,000","71,800,000","43,500,000","34,800,000","38,600,000","33,800,000","25,400,000","31,500,000","38,400,000","29,400,000","24,400,000","27,000,000","27,200,000","18,800,000","18,300,000","20,400,000","22,600,000","17,400,000","15,300,000","15,900,000","17,800,000","11,400,000","10,800,000","8,500,000"
			AccountsReceivable,"47,726,000","51,692,000","70,680,000","44,477,000","41,482,000","43,066,000","56,407,000","38,612,000","48,722,000","53,195,000","73,227,000","52,113,000","50,591,000","55,646,000","71,914,000","51,035,000","48,730,000","50,153,000","66,343,000","48,538,000","46,504,000","54,717,000","65,960,000","46,473,000","48,547,000","49,688,000","65,182,000","50,017,000","47,987,000","53,611,000","61,490,000","45,145,000","45,099,000","46,705,000","52,684,000","37,117,000","31,712,000","35,465,000","38,087,000","31,593,000","27,367,000","29,739,000","32,412,000","34,710,000","27,756,000","35,959,000","30,665,000","20,857,000","22,134,000","24,503,000","22,877,000","19,880,000","20,956,000","26,367,000","28,019,000","24,597,000","29,723,000","30,137,000","27,239,000","28,026,000","24,678,000","28,422,000","24,254,000","26,684,000","23,037,000","27,531,000","22,399,000","24,925,000","18,290,000","23,394,000","18,636,000","19,375,000","17,157,000","23,570,000","20,450,000","23,788,000","23,651,000","25,938,000","21,117,000","22,779,000","24,265,000","25,974,000","78,827,000","31,860,000",,"51,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"52,230,000","56,393,000","75,323,000","49,020,000","45,144,000","46,817,000","60,566,000","42,485,000","52,798,000","57,765,000","77,469,000","56,283,000","54,776,000","59,575,000","75,469,000","54,010,000","51,663,000","52,891,000","68,653,000","50,914,000","48,621,000","56,948,000","67,539,000","47,888,000","50,081,000","51,092,000","66,515,000","50,981,000","48,997,000","54,523,000","62,408,000","45,852,000","45,769,000","47,516,000","53,666,000","37,794,000","32,356,000","36,132,000","38,938,000","32,290,000",,"30,486,000","33,210,000","35,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-4,504,000","-4,701,000","-4,643,000","-4,543,000","-3,662,000","-3,751,000","-4,159,000","-3,873,000","-4,076,000","-4,570,000","-4,242,000","-4,170,000","-4,185,000","-3,929,000","-3,555,000","-2,975,000","-2,933,000","-2,738,000","-2,310,000","-2,376,000","-2,117,000","-2,231,000","-1,579,000","-1,415,000","-1,534,000","-1,404,000","-1,333,000","-964,000","-1,010,000","-912,000","-918,000","-707,000","-670,000","-811,000","-982,000","-677,000","-644,000","-667,000","-851,000","-697,000",,"-747,000","-798,000","-733,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
