name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009
	OtherOperatingExpenses,"755,400,000","183,000,000","198,400,000","188,400,000","185,500,000","174,700,000","215,000,000","182,600,000","183,800,000","195,700,000","263,400,000","200,200,000","210,200,000","193,600,000","183,300,000","195,200,000","170,500,000","173,300,000","160,900,000","155,500,000","155,200,000","151,900,000","133,600,000","147,900,000","139,000,000","133,100,000","122,500,000","133,700,000","136,900,000","111,900,000","116,100,000","108,500,000","106,200,000","103,600,000","93,200,000","101,800,000","100,200,000","86,100,000","297,900,000","18,900,000",,,"500,000","-300,000",,,"-4,300,000","-400,000",,,"200,000","0"
OperatingIncome,"1,281,100,000","295,800,000","373,000,000","366,500,000","245,800,000","344,100,000","307,700,000","367,000,000","213,100,000","365,300,000","198,000,000","60,000,000","113,500,000","61,300,000","114,900,000","137,800,000","108,700,000","86,200,000","112,800,000","54,700,000","37,300,000","66,600,000","91,400,000","51,600,000","66,300,000","59,500,000","75,100,000","115,300,000","112,400,000","137,300,000","158,100,000","168,700,000","150,300,000","158,400,000","149,000,000","88,500,000","60,900,000","73,900,000","102,100,000","59,000,000","83,200,000","107,700,000","108,300,000","70,800,000","98,500,000","73,500,000","49,600,000","43,300,000","48,400,000","54,800,000","93,100,000","50,000,000"
NetNonOperatingInterestIncomeExpense,"-400,800,000","-109,400,000","-103,700,000","-91,000,000","-96,700,000","-113,100,000","-100,700,000","-111,400,000","-74,900,000","-58,700,000","-96,000,000","-89,100,000","-72,100,000","-82,000,000","-61,600,000","-78,200,000","-64,000,000","16,100,000","-52,800,000","-56,100,000","-72,800,000","-68,800,000","-136,800,000","-62,700,000","-74,700,000","-28,200,000","-46,400,000","-70,400,000","-70,200,000","-55,000,000","-40,600,000","-36,900,000","-35,700,000","-33,900,000","-36,200,000","-33,400,000","-32,400,000","-32,100,000","-29,800,000","-30,000,000","-30,500,000","-30,500,000","-28,400,000","-26,800,000","-28,000,000","-28,500,000","-27,000,000","-30,000,000","-26,400,000","-27,500,000","-29,300,000","-36,900,000"
	InterestExpenseNonOperating,"337,800,000",,"103,700,000","91,000,000",,,,"97,700,000","96,700,000","98,000,000","96,000,000","89,100,000","72,100,000","80,600,000","61,600,000","78,200,000","62,000,000","-16,100,000","52,500,000","56,100,000","62,100,000","63,000,000","67,200,000","62,700,000","71,400,000","52,900,000","36,300,000","70,400,000","70,200,000","55,000,000","40,600,000","36,900,000","35,700,000","33,900,000","36,200,000","33,400,000","32,400,000","32,100,000","29,800,000","30,000,000","30,500,000","30,500,000",,,"28,000,000","28,500,000","27,000,000",,"26,400,000","27,500,000","29,300,000","36,900,000"
	TotalOtherFinanceCost,"12,900,000","109,400,000","0",,"96,700,000","113,100,000","393,100,000","13,700,000","74,900,000","58,700,000","96,000,000","89,100,000","72,100,000","82,000,000","61,600,000","78,200,000","64,000,000","-16,100,000","52,800,000","56,100,000","72,800,000","68,800,000","136,800,000","62,700,000","74,700,000","28,200,000","46,400,000","70,400,000","70,200,000","55,000,000","40,600,000","36,900,000","35,700,000","33,900,000","36,200,000","33,400,000","32,400,000","32,100,000","29,800,000",,,,,"26,800,000",,,,"30,000,000",,,,
OtherIncomeExpense,"-494,800,000","5,100,000","-527,200,000","14,500,000","12,900,000","11,900,000","-22,500,000","-51,500,000","15,700,000","-2,422,200,000","-195,000,000","57,400,000","4,200,000","-6,900,000","-173,700,000","-74,700,000","109,200,000","-54,500,000","-25,600,000","-251,100,000","100,000","-37,200,000","-192,000,000","-800,000","-4,500,000","-28,900,000","-275,200,000","-100,000","-3,600,000","-32,500,000","-10,800,000","4,100,000","4,100,000","4,900,000","800,000","7,300,000","2,000,000","1,400,000","-32,500,000","-4,000,000","-600,000","2,100,000","3,000,000","-100,000","-1,900,000","1,600,000","5,700,000","-9,000,000","-7,700,000","11,600,000","200,000","-2,200,000"
	GainOnSaleOfSecurity,"-1,400,000",,,,,,,,"21,800,000","39,300,000","0",,,"-1,400,000","0",,"-2,000,000",,"-300,000",,"-10,700,000","-5,800,000","-69,600,000",,"-3,300,000","24,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"-30,100,000","5,600,000","-62,800,000","14,300,000","12,800,000","11,800,000","18,500,000","18,600,000","14,900,000","20,600,000","23,100,000","10,000,000","3,200,000","2,800,000","900,000","3,000,000","1,900,000","1,500,000","-400,000","200,000","-4,200,000","-12,600,000","-2,900,000","-2,200,000","-4,400,000","-4,800,000","-1,400,000","-1,600,000","-1,500,000","1,700,000","4,200,000","4,700,000","4,200,000","4,900,000","4,700,000","5,600,000","2,900,000","1,600,000","2,200,000","-2,200,000","-200,000","2,100,000","3,600,000","2,200,000","1,300,000","1,700,000","1,600,000","1,100,000","2,400,000","300,000","1,800,000","1,400,000"
	SpecialIncomeCharges,,,"-464,700,000","0","0","0","-42,200,000","-71,500,000","0","-2,442,800,000","-218,100,000","47,400,000","1,000,000","-9,700,000","-174,700,000","-77,700,000","107,300,000","-56,000,000","-25,300,000","-251,500,000","-100,000","-16,100,000","-189,100,000","0","0","-24,000,000","-290,000,000",,"-3,800,000","-9,000,000","-7,600,000","0","0",,"-3,900,000","-7,400,000","-7,400,000",,"-26,300,000","-1,800,000","-400,000",,"-600,000","-2,300,000","-3,200,000","-100,000","4,100,000","-10,100,000","-10,100,000","11,300,000","-1,600,000","-3,600,000"
		RestructuringAndMergernAcquisition,,,,,,,"-300,000","0","0","0","-100,000","0","-800,000","9,700,000","-20,900,000","16,600,000","-60,600,000","56,100,000","26,000,000","-126,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"452,300,000","0","0","0","0","0","0","2,442,800,000",,,,,"210,000,000","0",,,"0","378,000,000","0","0","183,000,000","0","0","24,000,000","290,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,"42,100,000","13,500,000",,,,"17,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,800,000","9,000,000","12,400,000",,,,"0","7,400,000","7,400,000",,"12,800,000",,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,"-400,000","-58,000,000",,,"3,500,000","65,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,"-500,000","200,000",,"14,400,000","-61,100,000","46,700,000","100,000","700,000","-300,000","-100,000","-16,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"0","-500,000","300,000","200,000","100,000","100,000","1,200,000","1,400,000","800,000",,"100,000",,"800,000","-9,700,000","21,000,000","-16,600,000","60,600,000","-56,100,000","100,000","200,000","4,400,000","-8,500,000","0","1,400,000","-100,000","-100,000","8,200,000","1,500,000","1,700,000","-25,200,000","-7,400,000","-600,000","-100,000",,"0","9,100,000","6,500,000","-200,000","-6,200,000",,,,,,,,,,,,,
PretaxIncome,"385,500,000","191,500,000","-257,900,000","290,000,000","162,000,000","242,900,000","184,500,000","204,100,000","153,900,000","-2,115,600,000","-93,000,000","28,300,000","45,600,000","-27,600,000","-120,400,000","-15,100,000","153,900,000","47,800,000","34,400,000","-252,500,000","-35,400,000","-39,400,000","-237,400,000","-11,900,000","-12,900,000","2,400,000","-246,500,000","44,800,000","38,600,000","49,800,000","106,700,000","135,900,000","118,700,000","129,400,000","113,600,000","62,400,000","30,500,000","43,200,000","39,800,000","25,000,000","52,100,000","79,300,000","82,900,000","43,900,000","68,600,000","46,600,000","28,300,000","4,300,000","14,300,000","38,900,000","64,000,000","9,900,000"
TaxProvision,"22,700,000","22,900,000","-8,700,000","2,000,000","6,600,000","15,000,000","38,500,000","31,900,000","-23,200,000","-295,300,000","-77,900,000","-3,800,000","-3,300,000","-2,900,000","-32,200,000","-3,900,000","32,800,000","8,900,000","-264,800,000","-97,400,000","-106,000,000","71,100,000","-96,700,000","-8,700,000","1,700,000","3,100,000","-14,500,000","24,000,000","14,800,000","15,200,000","14,400,000","15,500,000","15,500,000","22,500,000","17,900,000","13,000,000","8,000,000","9,400,000","12,200,000","6,000,000","8,600,000","10,100,000","8,100,000","7,400,000","5,300,000","5,800,000","4,000,000","8,600,000","6,900,000","3,000,000","15,600,000","-600,000"
NetIncomeCommonStockholders,"-127,600,000","13,100,000","-335,400,000","160,400,000","34,400,000","124,600,000","-800,000","36,900,000","48,900,000","-1,769,700,000","-144,400,000","-78,600,000","-41,200,000","-69,700,000","-137,200,000","-54,000,000","79,000,000","-7,000,000","253,700,000","-197,000,000","28,400,000","-148,300,000","-179,500,000","-39,400,000","-52,600,000","-6,500,000","26,900,000","12,700,000","15,200,000","3,200,000","25,500,000","30,700,000","26,400,000","19,600,000","20,500,000","16,300,000","15,000,000","13,400,000","11,200,000","8,700,000","8,600,000","9,600,000","8,500,000","4,900,000","10,500,000","6,800,000","-195,100,000","-18,900,000","-191,800,000","0","16,300,000","13,000,000"
	NetIncome,"12,800,000","88,000,000","-313,600,000","182,200,000","56,200,000","146,400,000","33,600,000","69,300,000","81,000,000","-1,737,800,000","-112,800,000","-47,300,000","-10,200,000","-38,900,000","-106,600,000","-23,700,000","109,100,000","22,900,000","283,300,000","-167,600,000","57,600,000","-119,300,000","-150,700,000","-10,700,000","-23,200,000","-2,700,000","26,900,000","12,700,000","15,200,000","3,200,000","25,500,000","30,700,000","26,400,000","19,600,000","20,500,000","16,300,000","15,000,000","13,400,000","11,200,000","8,700,000","8,600,000","9,600,000","8,500,000","4,900,000","10,500,000","6,800,000","-7,800,000","-17,500,000","-11,600,000","21,900,000","16,300,000","-500,000"
		NetIncomeIncludingNoncontrollingInterests,"362,800,000","168,600,000","-249,200,000","288,000,000","155,400,000","227,900,000","146,000,000","172,200,000","177,100,000","-1,820,300,000","-15,100,000","32,100,000","48,900,000","-24,700,000","-88,200,000","-11,200,000","121,100,000","38,900,000","299,200,000","-155,100,000","70,600,000","-110,500,000","-140,700,000","-3,200,000","-14,600,000","-700,000","-232,000,000","20,800,000","23,800,000","34,600,000","92,300,000","120,400,000","103,200,000","106,900,000","95,700,000","49,400,000","22,500,000","33,800,000","27,600,000","19,000,000","43,500,000","69,200,000","74,800,000","36,500,000","63,300,000","40,800,000","24,300,000","-4,300,000","7,400,000","35,900,000","48,400,000","10,500,000"
			NetIncomeContinuousOperations,"362,800,000","168,600,000","-249,200,000","288,000,000","155,400,000","227,900,000","146,000,000","172,200,000","177,100,000","-1,820,300,000","-15,100,000","32,100,000","48,900,000","-24,700,000","-88,200,000","-11,200,000","121,100,000","38,900,000","299,200,000","-155,100,000","70,600,000","-110,500,000","-140,700,000","-3,200,000","-14,600,000","-700,000","-232,000,000","20,800,000","23,800,000","34,600,000","92,300,000","120,400,000","103,200,000","106,900,000","95,700,000","49,400,000","22,500,000","33,800,000","27,600,000","19,000,000","43,500,000","69,200,000","74,800,000","36,500,000","63,300,000","40,800,000","24,300,000","-4,300,000","7,400,000","35,900,000","48,400,000","10,500,000"
		MinorityInterests,"-350,000,000","-80,600,000","-64,400,000","-105,800,000","-99,200,000","-81,500,000","-112,400,000","-102,900,000","-96,100,000","82,500,000","-97,700,000","-79,400,000","-59,100,000","-14,200,000","-18,400,000","-12,500,000","-12,000,000","-16,000,000","-15,900,000","-12,500,000","-13,000,000","-8,800,000","-10,000,000","-7,500,000","-8,600,000","-2,000,000","258,900,000","-8,100,000","-8,600,000","-31,400,000","-66,800,000","-89,700,000","-76,800,000","-87,300,000","-75,200,000","-33,100,000","-7,500,000","-20,400,000","-16,400,000","-10,300,000","-34,900,000","-59,600,000","-66,300,000","-31,600,000","-52,800,000","-34,000,000","-32,100,000","-13,200,000","-19,000,000","-14,000,000","-32,100,000","-11,000,000"
	PreferredStockDividends,"87,300,000","21,800,000","21,800,000","21,800,000","21,800,000","21,800,000","-44,000,000","32,400,000","32,100,000","31,900,000","31,600,000","31,300,000","31,000,000","30,800,000","30,600,000","30,300,000","30,100,000","29,900,000","29,600,000","29,400,000","29,200,000","29,000,000","28,800,000","28,700,000","29,400,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,"1,400,000","2,400,000","4,600,000",,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177,800,000",,,
DilutedNIAvailtoComStockholders,"-127,600,000","13,100,000","-335,400,000","160,400,000","34,400,000","124,600,000","-800,000","36,900,000","48,900,000","-1,769,700,000","-144,400,000","-78,600,000","-41,200,000","-69,700,000","-137,200,000","-54,000,000","79,000,000","-7,000,000","253,700,000","-197,000,000","28,400,000","-148,300,000","-179,500,000","-39,400,000","-52,600,000","-6,500,000","26,900,000","12,700,000","15,200,000","3,200,000","25,500,000","30,700,000","26,400,000","19,600,000","20,500,000","16,300,000","15,000,000","13,400,000","11,200,000","8,700,000","8,600,000","9,600,000","8,500,000","4,900,000","10,500,000","6,800,000","-195,100,000","-18,900,000","-191,800,000","0","16,300,000","13,000,000"
BasicEPS,,"0.06",,"0.7","0.15","0.54",,"0.16","0.21","-7.6",,"-0.34","-0.18","-0.3",,"-0.24","0.36","-0.03",,"-0.91","0.14","-0.77","-0.972","-0.227","-0.33","-0.04","0.48","0.23","0.27","0.07","0.61","0.73","0.63","0.47","0.49","0.39","0.36","0.32","0.27","0.21","0.21","0.23",,"0.12","0.26","0.17",,"-3.77","-48.1","0",,
DilutedEPS,,"0.06",,"0.66","0.15","0.53",,"0.16","0.21","-7.6",,"-0.34","-0.18","-0.3",,"-0.24","0.35","-0.03",,"-0.91","0.14","-0.77","-0.972","-0.227","-0.33","-0.04","0.48","0.23","0.27","0.07","0.61","0.73","0.63","0.47","0.48","0.39","0.36","0.32","0.27","0.21","0.21","0.23",,"0.12","0.25","0.16",,"-3.77","-48.1","0",,
BasicAverageShares,,"228,500,000",,"228,800,000","228,600,000","228,500,000",,"233,400,000","233,100,000","233,000,000",,"232,700,000","232,400,000","232,200,000",,"226,500,000","221,100,000","218,700,000",,"215,600,000","203,700,000","191,800,000","184,720,525","173,193,354","161,600,000","160,580,627","56,000,000","56,000,000","55,900,000","45,800,000","42,000,000","42,000,000","42,000,000","42,000,000","41,700,000","41,600,000","41,600,000","41,600,000","41,000,000","41,000,000","41,000,000","41,000,000",,"41,000,000","41,000,000","40,900,000",,"5,000,000","4,000,000","3,900,000",,
DilutedAverageShares,,"232,400,000",,"276,400,000","231,300,000","274,700,000",,"233,800,000","233,800,000","233,000,000",,"232,700,000","232,400,000","232,200,000",,"226,500,000","222,800,000","218,700,000",,"215,600,000","205,000,000","191,800,000","184,720,525","173,193,354","161,600,000","160,580,627","56,000,000","56,100,000","56,100,000","45,900,000","42,100,000","42,100,000","42,100,000","42,100,000","42,100,000","42,100,000","42,100,000","42,000,000","41,900,000","41,900,000","41,900,000","41,800,000",,"41,500,000","41,400,000","41,300,000",,"5,000,000","4,000,000","3,900,000",,
TotalOperatingIncomeAsReported,"816,500,000","295,800,000","-91,600,000","366,500,000","245,800,000","344,100,000","265,200,000","295,500,000","213,100,000","-2,077,500,000","-23,700,000","41,600,000","113,700,000","61,300,000","-80,700,000","76,700,000","155,400,000","86,300,000","113,500,000","-323,600,000","37,200,000","50,500,000","-97,700,000","51,600,000","66,300,000","35,500,000","-206,900,000","115,300,000","112,400,000","137,300,000","162,900,000","168,700,000","150,300,000","158,400,000","145,100,000","88,500,000","60,900,000","73,900,000","86,500,000","59,000,000","83,200,000","107,700,000","108,300,000","70,800,000","98,500,000","73,500,000","49,600,000","43,300,000","48,400,000","54,800,000","93,100,000","50,000,000"
TotalExpenses,"16,995,100,000","4,663,300,000","5,068,600,000","4,093,200,000","3,170,100,000","3,288,600,000","2,265,100,000","1,748,100,000","1,310,400,000","1,683,600,000","2,275,900,000","1,842,500,000","1,881,800,000","2,238,100,000","2,482,800,000","2,848,600,000","2,335,700,000","2,369,400,000","2,590,000,000","2,077,100,000","1,830,400,000","2,046,000,000","1,921,100,000","1,600,700,000","1,517,300,000","1,382,900,000","1,572,300,000","1,516,800,000","1,587,000,000","1,542,400,000","1,874,700,000","2,119,600,000","1,911,600,000","2,194,500,000","2,010,800,000","1,468,300,000","1,380,700,000","1,323,900,000","1,425,200,000","1,334,500,000","1,235,900,000","1,538,100,000","1,825,700,000","1,642,800,000","1,629,200,000","1,544,600,000","1,477,600,000","1,176,700,000","1,191,700,000","1,428,800,000","1,297,900,000","1,075,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"12,800,000","88,000,000","-313,600,000","182,200,000","56,200,000","146,400,000","33,600,000","69,300,000","81,000,000","-1,737,800,000","-112,800,000","-47,300,000","-10,200,000","-38,900,000","-106,600,000","-23,700,000","109,100,000","22,900,000","283,300,000","-167,600,000","57,600,000","-119,300,000","-150,700,000","-10,700,000","-23,200,000","-2,700,000","26,900,000","12,700,000","15,200,000","3,200,000","25,500,000","30,700,000","26,400,000","19,600,000","20,500,000","16,300,000","15,000,000","13,400,000","11,200,000","8,700,000","8,600,000","9,600,000","8,500,000","4,900,000","10,500,000","6,800,000","-7,800,000","-17,500,000","-11,600,000","21,900,000","16,300,000","-500,000"
NormalizedIncome,"450,136,342.412","88,000,000","135,423,807.677","182,200,000","56,200,000","146,400,000","66,994,037.94","129,624,840.764","81,000,000","364,028,719.985","46,413,000","-81,902,000","-10,930,000","-30,219,202.899","21,377,906.977","33,931,788.079","24,668,356.075","68,473,221.757","298,480,000","-13,114,257.426","57,660,000","-109,640,000","-37,240,000","-10,700,000","-23,200,000","11,700,000","26,900,000","12,700,000","17,543,005.181","9,453,012.048","32,074,320.525","30,700,000","26,400,000","19,600,000","23,785,475.352","22,158,333.333","20,459,016.393","13,400,000","29,438,190.955","10,068,000","8,933,973.129","9,600,000","9,041,375.151","6,812,300.683","13,452,769.679","6,887,553.648","-11,320,494.7","-10,935,000","-5,035,000","11,471,465.296","17,510,000","1,840,000"
InterestExpense,"337,800,000",,"103,700,000","91,000,000",,,,"97,700,000","96,700,000","98,000,000","96,000,000","89,100,000","72,100,000","80,600,000","61,600,000","78,200,000","62,000,000","-16,100,000","52,500,000","56,100,000","62,100,000","63,000,000","67,200,000","62,700,000","71,400,000","52,900,000","36,300,000","70,400,000","70,200,000","55,000,000","40,600,000","36,900,000","35,700,000","33,900,000","36,200,000","33,400,000","32,400,000","32,100,000","29,800,000","30,000,000","30,500,000","30,500,000",,,"28,000,000","28,500,000","27,000,000",,"26,400,000","27,500,000","29,300,000","36,900,000"
NetInterestIncome,"-400,800,000","-109,400,000","-103,700,000","-91,000,000","-96,700,000","-113,100,000","-100,700,000","-111,400,000","-74,900,000","-58,700,000","-96,000,000","-89,100,000","-72,100,000","-82,000,000","-61,600,000","-78,200,000","-64,000,000","16,100,000","-52,800,000","-56,100,000","-72,800,000","-68,800,000","-136,800,000","-62,700,000","-74,700,000","-28,200,000","-46,400,000","-70,400,000","-70,200,000","-55,000,000","-40,600,000","-36,900,000","-35,700,000","-33,900,000","-36,200,000","-33,400,000","-32,400,000","-32,100,000","-29,800,000","-30,000,000","-30,500,000","-30,500,000","-28,400,000","-26,800,000","-28,000,000","-28,500,000","-27,000,000","-30,000,000","-26,400,000","-27,500,000","-29,300,000","-36,900,000"
EBIT,"776,500,000","295,800,000","-154,200,000","381,000,000","245,800,000","344,100,000","2,718,300,000","301,800,000","213,100,000","365,300,000","198,000,000","60,000,000","113,500,000","61,300,000","114,900,000","137,800,000","108,700,000","86,200,000","112,800,000","54,700,000","37,300,000","66,600,000","91,400,000","51,600,000","66,300,000","59,500,000","75,100,000","115,300,000","112,400,000","137,300,000","158,100,000","168,700,000","150,300,000","158,400,000","149,000,000","88,500,000","60,900,000","73,900,000","104,500,000","55,000,000","82,600,000","109,800,000","110,900,000","70,800,000","96,600,000","75,100,000","55,300,000","43,300,000","40,700,000","66,400,000","93,300,000","46,800,000"
EBITDA,"1,640,000,000"
