name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,12/31/1991,06/30/1990
				AllowanceForDoubtfulAccountsReceivable,,"-4,676,000",,,,"-1,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,"43,618,000",,,,,,,,,,,,,,,"9,518,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"0","0","0","62,500,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"4,542,000",,,,,"669,000","686,000","712,000","669,000","512,000","673,000","15,000","413,000","836,000","3,916,000","3,827,000","4,699,000","5,350,000","23,994,000","24,365,000","90,722,000","0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","0","0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"821,132,000","593,357,000","471,553,000","382,890,000","368,402,000","333,085,000","318,956,000","340,536,000","352,305,000","360,731,000","317,745,000","299,529,000","300,780,000","277,705,000","262,084,000","275,566,000","268,607,000","255,745,000","213,341,000","190,600,000","171,290,000","161,971,000","167,840,000","174,401,000","165,929,000","156,121,000","159,691,000","180,892,000","197,914,000","174,573,000","205,449,000","207,908,000","204,061,000","221,449,000","247,368,000","233,549,000","215,337,000","203,106,000","193,934,000","199,053,000","179,127,000","155,613,000","164,481,000","156,778,000","173,725,000","153,241,000","148,938,000","139,233,000","119,145,000","108,143,000","123,942,000","117,344,000","110,101,000","116,326,000","110,466,000","123,218,000","109,784,000","98,140,000","94,025,000","87,498,000","61,581,000","77,013,000","80,683,000","50,297,000","29,389,596","31,400,000","28,856,129","27,801,342","23,451,416","22,406,054","19,702,590","19,614,311","17,281,109","17,643,786","13,608,915","13,129,754","11,029,645","11,643,734","11,893,017","11,399,953","10,174,668","11,956,680","11,863,398","9,949,442","10,192,788","10,907,895","10,777,659","8,998,888","9,994,854","9,900,000","7,800,000","6,500,000","5,400,000","5,200,000","4,200,000","4,000,000","3,500,000","3,900,000","3,400,000","3,100,000","2,800,000","3,100,000","3,600,000","3,300,000","2,900,000","3,100,000","3,800,000","3,700,000","2,200,000","2,700,000","2,000,000","1,600,000","1,600,000","1,200,000","1,200,000","800,000","900,000","1,100,000","600,000",,,
			RawMaterials,"455,318,000","349,865,000","284,711,000","211,159,000","180,131,000","155,166,000","150,123,000","138,684,000","140,990,000","134,885,000","136,555,000","126,976,000","109,938,000","94,421,000","99,266,000","89,362,000","84,594,000","78,834,000","83,190,000","79,924,000","70,032,000","58,658,000","68,860,000","69,811,000","55,053,000","52,043,000","56,578,000","58,586,000","65,311,000","59,938,000","63,865,000","74,810,000","64,550,000","68,088,000","76,914,000","77,152,000","65,204,000","65,010,000","62,076,000","57,044,000","58,332,000","51,103,000","53,626,000","54,978,000","62,973,000","61,010,000","58,727,000","54,041,000","41,712,000","43,663,000","33,446,000","33,437,000","28,090,000","24,454,000","27,062,000","30,972,000","31,822,000","32,293,000","24,854,000","29,440,000","22,967,000","20,488,000","23,639,000","21,839,000","13,534,364","10,227,000","9,788,427","11,629,208","9,782,458","7,204,741","8,140,024","8,521,591","6,836,273","6,979,701","4,843,653","4,179,747","4,720,129","4,267,055","4,972,394","4,907,943","4,711,116","4,742,102","5,170,391","5,191,710","4,777,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"1,471,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"364,343,000","243,492,000","186,842,000","171,731,000","188,271,000","177,919,000","168,833,000","201,852,000","211,315,000","225,846,000","181,190,000","172,553,000","190,842,000","183,284,000","162,818,000","186,204,000","184,013,000","176,911,000","130,151,000","110,676,000","101,258,000","103,313,000","98,980,000","104,590,000","110,876,000","104,078,000","103,113,000","122,306,000","132,603,000","114,635,000","141,584,000","133,098,000","139,511,000","153,361,000","170,454,000","156,397,000","150,133,000","138,096,000","131,858,000","142,009,000","120,795,000","104,510,000","110,855,000","101,800,000","110,752,000","92,231,000","90,211,000","85,192,000","77,433,000","64,480,000","90,496,000","83,907,000","82,011,000","91,872,000","83,404,000","92,246,000","77,962,000","65,847,000","69,171,000","58,058,000","38,614,000","56,525,000","57,044,000","28,458,000","15,855,232","21,172,000","19,067,702","16,172,134","14,590,890","16,157,000","12,389,980","12,062,600","11,414,716","11,900,304","9,737,357","9,641,837","6,955,955","8,023,118","7,567,062","7,138,449","5,863,816","7,615,345","6,914,140","4,951,214","5,587,809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"1,000",,"0",,,,,"0","0","0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-921,932","-955,687","-827,414","-969,880","-969,880","-1,236,219","-972,095","-691,830","-646,439","-646,439","-646,439","-646,439","-400,264","-400,767","-221,133","-193,482","-172,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"150,320,000","115,906,000","126,226,000","105,425,000","103,974,000","80,091,000","92,022,000","98,402,000","90,498,000","84,228,000","90,059,000","92,807,000","127,818,000","83,740,000","98,813,000","89,765,000","147,896,000","179,601,000","89,713,000","50,891,000","87,846,000","99,112,000","190,657,000","48,628,000","48,887,000","28,499,000","116,675,000","115,014,000","46,822,000","28,290,000","43,498,000","32,709,000","33,490,000","30,894,000","68,315,000","63,062,000","42,031,000","58,692,000","38,614,000","22,153,000","21,458,000","21,282,000","18,522,000","18,871,000","21,828,000","27,014,000","17,635,000","16,577,000","14,612,000","11,270,000","9,705,000","13,149,000","8,990,000","13,356,000","9,181,000","10,614,000","7,507,000","3,755,000","14,635,000","6,382,000","4,536,000","771,000","1,296,000","9,786,000","1,297,936","1,115,000","4,158,944","1,110,997","527,082","638,967","338,376","542,540","559,099","481,777","913,984","769,445","940,774","1,627,685","1,036,772","1,475,985","937,290","974,155","828,494","805,275","1,003,669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,838,000",,,"63,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,369,000","196,985,000","224,954,000","40,275,000","20,924,000","20,924,000","20,924,000","20,924,000","16,978,000","16,978,000","17,004,000","17,004,000","16,428,000","16,428,000","16,428,000","16,428,000","16,772,000","16,772,000","16,772,000","16,772,000","10,350,000","10,350,000","10,350,000","10,350,000","9,741,000","9,741,000","9,741,000","9,741,000","13,352,000","11,902,000","11,247,000","11,192,000","7,049,000","5,170,000","3,148,000","5,953,000","6,311,000","4,483,000","4,625,757","5,505,000","5,107,676","4,567,804","3,234,002","3,708,942","3,634,732","3,660,801","2,183,291","2,080,609","1,145,133","1,145,133","1,145,133","1,145,133","949,176","949,176","949,176","949,176","881,618","881,618","881,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,369,000","196,985,000","224,954,000","40,275,000","20,924,000","20,924,000","20,924,000","20,924,000","16,978,000","16,978,000","17,004,000","17,004,000","16,428,000","16,428,000","16,428,000","16,428,000","16,772,000","16,772,000","16,772,000","16,772,000","10,350,000","10,350,000","10,350,000","10,350,000","9,741,000","9,741,000","9,741,000","9,741,000","13,352,000","11,902,000","11,247,000","11,192,000","7,049,000","5,170,000","3,148,000","5,953,000","6,311,000","4,483,000","4,625,757","5,505,000","5,107,676","4,567,804","3,234,002","3,708,942","3,634,732","3,660,801","2,183,291","2,080,609","1,145,133","1,145,133","1,145,133","1,145,133","949,176","949,176","949,176","949,176","881,618","881,618","881,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","18,079,000","18,079,000","18,079,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,"1,705,005","1,769,163","1,719,282","1,450,393","1,300,000","700,000","400,000","300,000","300,000","500,000","200,000","100,000","300,000","500,000","700,000","300,000","400,000","300,000","300,000","400,000","500,000","700,000","400,000","400,000","500,000","700,000","600,000","600,000","200,000","400,000","100,000",,"-100,000","400,000",,,
	TotalNonCurrentAssets,"3,443,793,000","3,122,674,000","3,065,735,000","3,120,868,000","3,100,494,000","3,061,761,000","2,871,836,000","2,822,363,000","2,832,775,000","2,834,043,000","2,776,606,000","2,757,564,000","2,748,551,000","2,722,721,000","2,718,688,000","2,713,391,000","2,701,584,000","2,704,635,000","2,774,609,000","2,804,052,000","2,732,931,000","2,721,201,000","2,686,407,000","2,745,231,000","2,090,612,000","2,092,587,000","1,853,091,000","1,869,202,000","243,051,000","245,446,000","245,399,000","281,666,000","238,370,000","237,466,000","233,410,000","224,020,000","210,673,000","208,257,000","189,985,000","187,260,000","186,282,000","179,722,000","179,696,000","179,435,000","176,173,000","183,978,000","184,147,000","195,682,000","201,900,000","214,566,000","212,773,000","206,783,000","199,656,000","200,513,000","162,901,000","166,315,000","214,495,000","274,454,000","47,090,000","45,426,000","40,243,000","33,215,000","26,967,000","25,671,000","24,515,630","23,604,000","22,866,746","22,404,035","21,873,082","21,642,180","21,965,042","21,854,860","21,459,619","21,319,088","20,763,767","20,093,274","19,738,746","19,559,631","19,714,266","19,764,719","19,966,552","20,021,192","20,321,040","20,361,679","19,323,133","19,416,689","19,178,776","12,435,429","11,898,591","11,700,000","11,900,000","11,000,000","10,900,000","10,800,000","10,900,000","10,900,000","11,000,000","10,800,000","11,400,000","11,500,000","11,500,000","11,500,000","11,700,000","11,800,000","11,900,000","12,100,000","12,300,000","12,300,000","12,300,000","12,400,000","12,600,000","12,400,000","12,100,000","12,100,000","11,900,000","12,700,000","12,800,000","12,900,000","12,900,000","300,000","0","0"
		NetPPE,"407,391,000","313,753,000","309,574,000","309,178,000","312,155,000","314,656,000","304,687,000","301,946,000","295,570,000","298,640,000","251,760,000","240,165,000","241,232,000","243,051,000","242,854,000","240,658,000","231,199,000","230,276,000","225,421,000","211,555,000","189,631,000","173,343,000","144,625,000","102,562,000","99,257,000","97,354,000","94,727,000","92,538,000","88,296,000","90,156,000","88,487,000","91,218,000","91,733,000","88,143,000","88,495,000","83,529,000","74,596,000","69,137,000","57,574,000","55,944,000","55,689,000","45,151,000","44,070,000","40,931,000","39,037,000","34,551,000","33,173,000","32,038,000","32,267,000","33,314,000","28,075,000","23,835,000","17,677,000","14,389,000","11,067,000","9,238,000","8,833,000","8,567,000","8,404,000","6,778,000","5,511,000","5,565,000","5,975,000","5,761,000","4,558,825","3,743,000","3,719,187","3,310,863","2,798,547","2,964,064","3,378,968","3,301,863","2,913,269","2,803,282","2,715,691","2,436,463","2,017,435","1,862,807","1,901,501","1,915,103","1,932,364","1,945,146","1,993,192","1,935,309","1,868,088","1,863,044","1,266,909","1,119,441","596,502","500,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","400,000","500,000","600,000","600,000","600,000","700,000","700,000","800,000","800,000","800,000","700,000","600,000","700,000","600,000","300,000","300,000","200,000","200,000","200,000","200,000","100,000","100,000",,,
