name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
OperatingCashFlow,"-66,336,000","-50,180,000","-37,991,000","90,926,000","-69,091,000","38,087,000","129,794,000","126,183,000","32,608,000","-20,125,000","137,936,000","67,017,000","-57,151,000","-36,364,000","71,647,000","90,188,000","-37,825,000","-37,620,000","81,581,000","41,928,000","9,350,000","13,336,000","93,446,000","33,629,000","-43,495,000","-10,434,000","75,107,000","48,534,000","-49,745,000","-6,918,000","89,975,000","25,555,000","-52,611,000","-19,777,000","69,895,000","-12,867,000","3,005,000","-54,653,000","71,627,000","54,787,000","-11,751,000","-22,873,000","90,327,000","18,754,000","-17,412,000","676,000","18,752,000","49,484,000","-14,564,000","-24,354,000","6,718,000","64,018,000","7,960,000","-14,395,000","152,439,000","61,101,000","67,341,000","-23,545,000","97,221,000","64,355,000","69,324,000","3,888,000","41,684,000","9,906,000","168,004,000","40,049,000","45,754,000","99,599,000","35,500,000","-34,352,000","103,574,000","60,384,000","9,751,000","-24,762,000","-4,417,000","52,997,000","2,485,000","26,524,000","47,362,000","45,247,000","14,074,000","-2,638,000","56,494,000","57,672,000","7,258,000","3,207,000","35,584,000","35,233,000","4,219,000","-190,000","63,100,000","28,200,000","10,700,000","-2,000,000","47,400,000","42,500,000","11,100,000","-5,000,000","40,000,000","23,300,000","16,000,000","-15,500,000","24,100,000","37,400,000","1,200,000","-4,500,000","25,800,000","36,200,000","2,400,000","4,500,000","11,200,000","20,100,000","11,500,000","5,400,000","10,500,000","14,600,000","6,600,000","1,400,000","13,100,000","15,300,000","2,900,000","1,000,000","16,100,000","20,400,000","-1,400,000","15,600,000","16,700,000","15,100,000"
	CashFlowFromContinuingOperatingActivities,"-66,336,000","-50,180,000","-37,991,000","90,926,000","-69,091,000","38,087,000","129,794,000","126,183,000","32,608,000","-20,125,000","137,936,000","67,017,000","-57,151,000","-36,364,000","71,647,000","90,188,000","-37,825,000","-37,620,000","81,581,000","41,928,000","9,350,000","13,336,000","93,446,000","33,629,000","-43,495,000","-10,434,000","75,107,000","48,534,000","-49,745,000","-6,918,000","89,975,000","25,555,000","-52,611,000","-19,777,000","69,895,000","-12,867,000","3,005,000","-54,653,000","71,627,000","54,787,000","-11,751,000","-22,873,000","90,327,000","18,754,000","-17,412,000","676,000","18,752,000","49,484,000","-14,564,000","-24,354,000","6,718,000","64,018,000","7,960,000","-14,395,000","152,439,000","61,101,000","67,341,000","-23,545,000","97,221,000","64,355,000","69,324,000","3,888,000","41,684,000","9,906,000","168,004,000","40,049,000","45,754,000","99,599,000","35,500,000","-34,352,000","103,574,000","60,384,000","9,751,000","-24,762,000","-4,417,000","52,997,000","2,485,000","26,524,000","47,362,000","45,247,000","14,074,000","-2,638,000","56,494,000","57,672,000","7,258,000","3,207,000","35,584,000","35,233,000","4,219,000","-190,000","63,100,000","28,200,000","10,700,000","-2,000,000","47,400,000","42,500,000","11,100,000","-5,000,000","40,000,000","23,300,000","16,000,000","-15,500,000","24,100,000","37,400,000","1,200,000","-4,500,000","25,800,000","36,200,000","2,400,000","4,500,000","11,200,000","20,100,000","11,500,000","5,400,000","10,500,000","14,600,000","6,600,000","1,400,000","13,100,000","15,300,000","2,900,000","1,000,000","16,100,000","20,400,000","-1,400,000","15,600,000","16,700,000","15,100,000"
		NetIncomeFromContinuingOperations,"57,916,000","-9,821,000","-20,433,000","32,423,000","55,747,000","-65,323,000","5,687,000","-98,357,000","-973,000","-72,538,000","46,427,000","21,913,000","-93,961,000","-31,081,000","10,387,000","59,097,000","-6,081,000","-9,662,000","35,325,000","48,055,000","16,272,000","-23,851,000","20,166,000","38,087,000","18,457,000","-10,510,000","35,139,000","32,180,000","9,539,000","-8,610,000","20,825,000","14,106,000","22,206,000","-21,261,000","-32,561,000","4,456,000","3,165,000","-19,826,000","18,374,000","45,746,000","4,487,000","-8,687,000","24,792,000","42,376,000",,,"-65,386,000","43,301,000","-2,633,000","-37,730,000","27,009,000","36,538,000","22,667,000","13,987,000","31,925,000","51,738,000","25,618,000","13,123,000","17,168,000","53,300,000","43,846,000","-2,249,000","2,917,000","45,725,000","33,289,000","-1,422,000","35,812,000","40,651,000","14,954,000","-8,267,000","19,525,000","32,785,000","13,806,000","-9,109,000","13,858,000","25,834,000","10,794,000","10,018,000","11,295,000","23,069,000","16,558,000","-1,643,000","12,120,000","23,938,000","12,903,000","1,567,000","12,758,000","24,900,000","15,933,000","2,224,000","14,400,000","20,900,000","15,100,000","2,500,000","10,100,000","20,500,000","14,500,000","1,400,000","5,600,000","13,600,000","8,400,000","200,000","2,700,000","15,100,000","9,100,000","400,000","5,700,000","13,200,000","8,400,000","1,200,000","3,400,000","13,600,000","4,600,000","-2,100,000","3,000,000","5,700,000","0","-5,200,000","700,000","4,300,000","2,800,000","-3,900,000","4,300,000","8,000,000","6,300,000","-1,000,000","6,700,000","7,100,000"
		OperatingGainsLosses,"-71,740,000","1,740,000","-20,306,000","-8,753,000","-46,229,000","-2,972,000","6,529,000","2,613,000","15,484,000","11,147,000","-58,438,000","53,798,000","97,470,000","-2,355,000","5,093,000","-1,862,000","10,792,000","-3,180,000","-4,333,000","506,000","8,898,000","-1,726,000","-8,299,000","-15,196,000","-968,000","-9,138,000","-20,105,000","-11,722,000","-7,751,000","-12,082,000","-31,248,000","-4,282,000","-26,154,000","-3,456,000","-22,569,000","-15,595,000","-45,643,000","-1,087,000","-19,125,000","-1,563,000","-1,751,000","-5,008,000","-7,031,000","-4,423,000","-3,256,000","-3,254,000","10,574,000","-3,895,000","-3,800,000","-6,200,000","-13,681,000","-5,814,000","-3,778,000","-2,077,000","-37,003,000","-157,000","5,286,000","6,185,000","3,973,000","-527,000","482,000","1,383,000","-928,000","-15,421,000","-987,000","-1,399,000","5,798,000","1,245,000","5,302,000","84,000","-7,456,000","1,251,000","2,230,000","-10,612,000","-119,000","-2,147,000","-1,153,000","-19,088,000","-690,000","2,522,000","910,000","-738,000","-2,226,000","-7,734,000","-1,453,000","-2,793,000","-3,928,000","1,045,000","-743,000","1,131,000","5,000,000","800,000","-2,800,000","4,300,000","-500,000","800,000","-400,000","500,000","2,300,000","300,000",,,"-500,000","200,000","-1,300,000","100,000","1,200,000","0","200,000","100,000","200,000","300,000","-400,000","-300,000","-600,000","-3,000,000","4,300,000","-2,000,000","0","1,600,000","1,200,000","1,200,000","1,600,000","700,000","1,400,000","1,800,000",,
			GainLossOnSaleOfPPE,"-64,483,000","-598,000","-27,090,000","-5,159,000","-31,636,000","-2,554,000","-2,060,000","-3,057,000","-1,190,000","-623,000","-4,767,000","-7,101,000","-4,935,000","-1,900,000","156,000","-3,018,000","-1,505,000","-543,000","-1,352,000","-1,753,000","-807,000","-270,000","-5,994,000","-398,000","-1,366,000","-600,000","-6,196,000","-804,000","-475,000","-811,000","-9,081,000","-3,005,000","-2,992,000","-894,000","-4,477,000","-3,259,000","-3,307,000","-1,087,000","-20,954,000","-1,622,000","-2,954,000","-1,917,000","-4,217,000","-5,598,000","-3,270,000","-2,704,000","-2,331,000","-3,165,000","-3,800,000","-4,452,000","-10,291,000","-1,549,000","-2,808,000","-2,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"3,335,000",,,,"-54,000","-244,000","-631,000","444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-7,257,000","2,338,000","6,784,000","-3,594,000","-14,593,000","-418,000","8,589,000","5,670,000","16,674,000","11,770,000","-53,671,000","60,899,000","102,405,000","-455,000","4,937,000","1,156,000","12,297,000","-2,637,000","-2,981,000","2,259,000","9,705,000","-1,456,000","-2,305,000","-14,798,000","2,850,000","-8,538,000","-13,909,000","-10,918,000","-7,276,000","-11,271,000","-22,167,000","-1,277,000","-23,162,000","-2,562,000","-18,092,000","-12,336,000",,,,,,,,,,,"-933,000",,,,"-3,336,000","-4,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"101,206,000","16,737,000","28,042,000","28,155,000","28,272,000","24,581,000","28,245,000","27,444,000","28,822,000","28,447,000","30,718,000","30,953,000","32,901,000","28,846,000","33,728,000","34,269,000","28,036,000","15,511,000","17,823,000","17,374,000","16,499,000","14,649,000","17,738,000","17,135,000","15,766,000","13,736,000","15,792,000","17,186,000","15,704,000","15,627,000","18,284,000","18,090,000","16,046,000","15,832,000","18,111,000","20,800,000","18,018,000","15,970,000","12,450,000","14,078,000","14,612,000","14,961,000","14,855,000","15,227,000","15,173,000","15,291,000","20,266,000","18,330,000","17,177,000","18,662,000","21,147,000","19,378,000","19,047,000","20,623,000","23,275,000","21,608,000","21,256,000","21,172,000","21,536,000","21,796,000","21,000,000","17,825,000","18,027,000","16,977,000","17,365,000","16,811,000","18,426,000","19,323,000","17,471,000","16,538,000","18,090,000","17,752,000","16,062,000","16,566,000","15,777,000","19,891,000","17,067,000","18,909,000","19,697,000","15,683,000","14,681,000","14,405,000","15,629,000","13,738,000","12,961,000","12,662,000","17,401,000","11,230,000","11,206,000","10,688,000","10,800,000","10,800,000","10,800,000","10,000,000","9,400,000","9,800,000","9,700,000","9,200,000","9,500,000","9,500,000","9,800,000","9,400,000","9,900,000","9,600,000","9,400,000","8,900,000","9,300,000","8,500,000","7,600,000","7,100,000","6,800,000","6,600,000","6,200,000","6,100,000","6,200,000","6,100,000","6,300,000","6,800,000","7,300,000","6,600,000","5,900,000","6,200,000","6,500,000","6,500,000","6,400,000","5,800,000","5,700,000","5,700,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,608,000","21,256,000","21,172,000","21,536,000","21,796,000","21,000,000","17,825,000","18,027,000","16,977,000","17,365,000","16,811,000","18,426,000","19,323,000","17,471,000","16,538,000","18,090,000","17,752,000","16,062,000","16,566,000","15,777,000","19,891,000","17,067,000","18,909,000","19,697,000","15,683,000","14,681,000","14,405,000","15,629,000","13,738,000","12,961,000","12,662,000","17,401,000","11,230,000","11,206,000","10,688,000","10,800,000","10,800,000","10,800,000","10,000,000","9,400,000","9,800,000","9,700,000","9,200,000","9,500,000","9,500,000","9,800,000","9,400,000","9,900,000","9,600,000","9,400,000","8,900,000","9,300,000","8,500,000","7,600,000","7,100,000","6,800,000","6,600,000","6,200,000","6,100,000","6,200,000","6,100,000","6,300,000","6,800,000","7,300,000","6,600,000","5,900,000","6,200,000","6,500,000","6,500,000","6,400,000","5,800,000","5,700,000","5,700,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,920,000","17,739,000","16,080,000","15,062,000","15,750,000","16,091,000","15,020,000","15,598,000","14,322,000","18,392,000","15,576,000","17,403,000","18,644,000","13,850,000","13,226,000","12,948,000","14,220,000","12,628,000","11,820,000","11,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,506,000","1,584,000","1,391,000","1,476,000","2,340,000","1,661,000","1,042,000","968,000","1,455,000","1,499,000","1,491,000","1,506,000","1,053,000","1,833,000","1,455,000","1,457,000","1,409,000","1,110,000","1,141,000","1,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,506,000","1,584,000","1,391,000","1,476,000","2,340,000","1,661,000","1,042,000","968,000","1,455,000","1,499,000","1,491,000","1,506,000","1,053,000","1,833,000","1,455,000","1,457,000","1,409,000","1,110,000","1,141,000","1,313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"19,145,000","2,545,000",,,,,"7,821,000",,,,"14,414,000","-2,146,000",,,"22,217,000",,,,,,,,"9,929,000",,,,"13,291,000","14,981,000","0","-14,000",,,"0","1,613,000",,,,,,,,,,,,"1,568,000",,,,,"21,625,000","-405,000","170,000","-283,000","74,000","697,000","0","419,000","-7,811,000","310,000",,,,,,,"-8,919,000","0","0","80,000","-7,346,000","0","0","1,478,000",,,,,"-4,767,000","-1,000",,,"6,115,000","-426,000",,,,,,,,,,,"1,400,000",,,,,,,,,,,,,,,,,,,,"-4,200,000","0",,,"600,000","0",,,"1,300,000",,,,,
