name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
OperatingCashFlow,"2,106,000,000"
	CashFlowFromContinuingOperatingActivities,"2,106,000,000"
		NetIncomeFromContinuingOperations,"-751,000,000"
		OperatingGainsLosses,"1,817,000,000"
			GainLossOnSaleOfBusiness,"1,677,000,000"
			EarningsLossesFromEquityInvestments,"33,000,000"
		DepreciationAmortizationDepletion,"1,051,000,000"
			DepreciationAndAmortization,"1,051,000,000"
		DeferredTax,"-434,000,000"
			DeferredIncomeTax,"-434,000,000"
		AssetImpairmentCharge,"1,103,000,000"
		ProvisionandWriteOffofAssets,"387,000,000"
		OtherNonCashItems,"-103,000,000"
		ChangeInWorkingCapital,"-964,000,000"
			ChangeInReceivables,"-168,000,000"
				ChangesInAccountReceivables,"-168,000,000"
			ChangeInInventory,"-151,000,000"
			ChangeInPrepaidAssets,"-131,000,000"
			ChangeInPayablesAndAccruedExpense,"-210,000,000"
				ChangeInPayable,"-210,000,000"
					ChangeInTaxPayable,"-172,000,000"
						ChangeInIncomeTaxPayable,"-172,000,000"
					ChangeInAccountPayable,"-38,000,000"
			ChangeInOtherCurrentAssets,"-326,000,000"
			ChangeInOtherCurrentLiabilities,"184,000,000"
			ChangeInOtherWorkingCapital,"-162,000,000"
InvestingCashFlow,"-3,817,000,000"
	CashFlowFromContinuingInvestingActivities,"-3,817,000,000"
		CapitalExpenditureReported,"-2,450,000,000"
		NetBusinessPurchaseAndSale,"-1,019,000,000"
			PurchaseOfBusiness,"-1,114,000,000"
		NetInvestmentPurchaseAndSale,"-178,000,000"
			PurchaseOfInvestment,"-734,000,000"
			SaleOfInvestment,"556,000,000"
		NetOtherInvestingChanges,"-170,000,000"
FinancingCashFlow,"622,000,000"
	CashFlowFromContinuingFinancingActivities,"622,000,000"
		NetIssuancePaymentsOfDebt,"1,380,000,000"
			NetLongTermDebtIssuance,"519,000,000"
				LongTermDebtIssuance,"3,047,000,000"
				LongTermDebtPayments,"-2,528,000,000"
			NetShortTermDebtIssuance,"861,000,000"
				ShortTermDebtIssuance,"3,203,000,000"
				ShortTermDebtPayments,"-2,342,000,000"
		NetPreferredStockIssuance,"210,000,000"
			PreferredStockIssuance,"210,000,000"
		CashDividendsPaid,"-406,000,000"
			CommonStockDividendPaid,"-406,000,000"
		NetOtherFinancingCharges,"-562,000,000"
OtherCashAdjustmentInsideChangeinCash,"49,000,000"
EndCashPosition,"1,566,000,000"
	ChangesInCash,"-1,040,000,000"
	EffectOfExchangeRateChanges,"-4,000,000"
	BeginningCashPosition,"2,606,000,000"
IncomeTaxPaidSupplementalData,"455,000,000"
InterestPaidSupplementalData,"833,000,000"
CapitalExpenditure,"-2,450,000,000"
IssuanceOfCapitalStock,"210,000,000"
IssuanceOfDebt,"6,250,000,000"
RepaymentOfDebt,"-4,870,000,000"
FreeCashFlow,"-344,000,000"
