name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,12/31/2016
			OtherInvestments,,,,,,,,,,"1,510,000","1,510,000","1,510,000","1,069,000","1,069,000","1,069,000","1,069,000",,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0","4,316,000","1,893,000","104,000"
		OtherNonCurrentAssets,"3,109,000","3,110,000","3,102,000","3,102,000","3,102,000","3,102,000","2,125,000","2,125,000","2,125,000","1,510,000","1,510,000","1,510,000","1,069,000","1,069,000","1,069,000","1,144,000","75,000","75,000","75,000","75,000","75,000"
TotalLiabilitiesNetMinorityInterest,"113,899,000","124,764,000","102,961,000","93,910,000","92,233,000","98,756,000","90,582,000","66,621,000","60,667,000","75,942,000","44,048,000","37,129,000","29,692,000","35,578,000","36,548,000","37,059,000","17,551,000","15,122,000","255,977,000","9,606,000","198,705,000"
	CurrentLiabilities,"86,670,000","96,773,000","75,789,000","66,054,000","63,789,000","69,992,000","61,188,000","51,339,000","45,072,000","60,038,000","42,256,000","35,335,000","27,891,000","22,743,000","17,644,000","18,915,000","16,295,000","13,815,000","10,080,000","8,202,000","4,557,000"
		PayablesAndAccruedExpenses,"62,123,000","63,320,000","66,641,000","57,961,000","56,178,000","64,517,000","57,918,000","49,711,000","43,571,000","58,291,000","41,654,000","34,835,000","27,270,000","22,556,000","17,457,000","18,728,000","16,108,000","13,628,000","9,893,000","8,015,000","4,370,000"
			Payables,"17,801,000","13,130,000","13,502,000","14,022,000","11,905,000","12,308,000","10,237,000","12,582,000","11,337,000","19,575,000","14,770,000","13,900,000","10,937,000","8,308,000","6,051,000","6,938,000","5,556,000","4,395,000","3,104,000","2,870,000","1,413,000"
				AccountsPayable,"17,801,000","13,130,000","13,502,000","14,022,000","11,905,000","12,308,000","10,237,000","12,582,000","11,337,000","19,575,000","14,770,000","13,900,000","10,937,000","8,308,000","6,051,000","6,938,000","5,556,000","4,395,000","3,104,000","2,870,000","1,413,000"
			CurrentAccruedExpenses,"44,322,000","50,190,000","53,139,000","43,939,000","44,273,000","52,209,000","47,681,000","37,129,000","32,234,000","38,716,000","26,884,000","20,935,000","16,333,000","14,248,000","11,406,000","11,790,000","10,552,000","9,233,000","6,789,000","5,145,000","2,957,000"
		CurrentProvisions,"20,703,000","29,512,000","6,486,000","5,489,000","5,071,000","3,018,000","1,260,000","204,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,"2,888,000",,,,"938,000","1,267,000"
		CurrentDebtAndCapitalLeaseObligation,"2,931,000","2,870,000","2,662,000","2,604,000","2,540,000","2,457,000","2,010,000","1,424,000","1,501,000","1,747,000","602,000","500,000","621,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000"
			CurrentDebt,,,,,,,,,,,"187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000"
				OtherCurrentBorrowings,,,,,,,,,,,"187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000","187,000"
			CurrentCapitalLeaseObligation,"2,931,000","2,870,000","2,662,000","2,604,000","2,540,000","2,457,000","2,010,000","1,424,000","1,501,000","1,747,000","415,000","313,000","434,000",,,,,,,,
		OtherCurrentLiabilities,"913,000","1,071,000",,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"27,229,000","27,991,000","27,172,000","27,856,000","28,444,000","28,764,000","29,394,000","15,282,000","15,595,000","15,904,000","1,792,000","1,794,000","1,801,000","12,835,000","18,904,000","18,144,000","1,256,000","1,307,000","245,897,000","1,404,000","194,148,000"
		LongTermDebtAndCapitalLeaseObligation,"27,229,000","27,991,000","27,172,000","27,856,000","28,444,000","28,764,000","29,394,000","15,282,000","15,595,000","15,904,000","1,074,000","1,178,000","1,320,000","12,454,000","18,692,000","18,097,000","1,248,000","1,294,000","1,341,000","1,388,000","1,481,000"
			LongTermDebt,,,,,,,,,,,"967,000","1,014,000","1,076,000","1,107,000","1,154,000","1,201,000","1,248,000","1,294,000","1,341,000","1,388,000","1,481,000"
			LongTermCapitalLeaseObligation,"27,229,000","27,991,000","27,172,000","27,856,000","28,444,000","28,764,000","29,394,000","15,282,000","15,595,000","15,904,000","107,000","164,000","244,000","11,347,000","17,538,000","16,896,000",,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0","244,538,000","0","192,667,000"
		OtherNonCurrentLiabilities,,,,,,,,,,,"718,000","616,000","481,000","381,000","212,000","47,000","8,000","13,000","18,000","16,000",
TotalEquityGrossMinorityInterest,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","605,553,000","222,878,000","239,996,000","279,981,000","309,368,000","331,097,000","164,590,000","183,973,000","-168,110,000","87,454,000","-139,760,000"
	StockholdersEquity,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","605,553,000","222,878,000","239,996,000","279,981,000","309,368,000","331,097,000","164,590,000","183,973,000","-168,110,000","87,454,000","-139,760,000"
		CapitalStock,"586,000","585,000","583,000","580,000","579,000","576,000","566,000","561,000","557,000","516,000","510,000","382,000","382,000","377,000","377,000","376,000","326,000","326,000","0","244,000","0"
			PreferredStock,"0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"586,000","585,000","583,000","580,000","579,000","576,000","566,000","561,000","557,000","516,000","510,000","382,000","382,000","377,000","377,000","376,000","326,000","326,000","0","244,000","0"
		AdditionalPaidInCapital,"1,372,866,000","1,358,516,000","1,345,746,000","1,332,249,000","1,318,157,000","1,297,557,000","1,260,209,000","1,247,158,000","1,231,726,000","1,033,819,000","1,025,745,000","586,888,000","582,700,000","575,327,000","572,415,000","569,710,000","381,563,000","379,516,000","7,847,000","251,129,000","5,825,000"
		RetainedEarnings,"-1,101,324,000","-1,054,432,000","-966,037,000","-886,199,000","-815,766,000","-754,468,000","-691,728,000","-628,027,000","-560,786,000","-487,979,000","-420,763,000","-364,567,000","-343,107,000","-295,723,000","-263,424,000","-238,989,000","-217,299,000","-195,869,000","-175,957,000","-163,919,000","-145,585,000"
		GainsLossesNotAffectingRetainedEarnings,"-563,000","51,000","165,000","26,000","43,000","11,000","39,000","-8,000","763,000","111,000","61,000","175,000","21,000",,,,,,,,
TotalCapitalization,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","606,520,000","223,892,000","241,072,000","281,088,000","310,522,000","332,298,000","165,838,000","185,267,000","-166,769,000","88,842,000","-138,279,000"
CommonStockEquity,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","605,553,000","222,878,000","239,996,000","279,981,000","309,368,000","331,097,000","164,590,000","183,973,000","-168,110,000","87,454,000","-139,760,000"
CapitalLeaseObligations,"30,160,000","30,861,000","29,834,000","30,460,000","30,984,000","31,221,000","31,404,000","16,706,000","17,096,000","17,651,000","522,000","477,000","678,000","11,347,000","17,538,000","16,896,000",,,,,
NetTangibleAssets,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","605,553,000","222,878,000","239,996,000","279,981,000","309,368,000","331,097,000","164,590,000","183,973,000","-168,110,000","87,454,000","-139,760,000"
WorkingCapital,"233,165,000","242,241,000","309,505,000","371,089,000","482,843,000","514,039,000","510,270,000","581,747,000","658,407,000","533,370,000","600,039,000","221,091,000","238,554,000","278,294,000","307,965,000","329,833,000","164,819,000","184,367,000","72,665,000","86,370,000","53,695,000"
InvestedCapital,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","606,707,000","224,079,000","241,259,000","281,275,000","310,709,000","332,485,000","166,025,000","185,454,000","-166,582,000","89,029,000","-138,092,000"
TangibleBookValue,"271,565,000","304,720,000","380,457,000","446,656,000","503,013,000","543,676,000","569,086,000","619,684,000","672,260,000","546,467,000","605,553,000","222,878,000","239,996,000","279,981,000","309,368,000","331,097,000","164,590,000","183,973,000","-168,110,000","87,454,000","-139,760,000"
TotalDebt,"30,160,000","30,861,000","29,834,000","30,460,000","30,984,000","31,221,000","31,404,000","16,706,000","17,096,000","17,651,000","1,676,000","1,678,000","1,941,000","12,641,000","18,879,000","18,284,000","1,435,000","1,481,000","1,528,000","1,575,000","1,668,000"
ShareIssued,"58,697,263","58,549,644","58,327,889","58,033,984","57,901,020","57,596,144","56,641,065","56,081,993","55,681,027","51,617,639","51,043,912","38,215,108","38,189,052","37,676,760","37,661,201","37,633,450","32,594,128","32,591,686","31,925,190","30,675,190","31,925,190"
OrdinarySharesNumber,"58,697,263","58,549,644","58,327,889","58,033,984","57,901,020","57,596,144","56,641,065","56,081,993","55,681,027","51,617,639","51,043,912","38,215,108","38,189,052","37,676,760","37,661,201","37,633,450","32,594,128","32,591,686","31,925,190","30,675,190","31,925,190"
