name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
	InterestIncomeNonOperating,,,"0","1,000","0","1,000","2,000","39,000","69,000","450,000",,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"16,175,000","4,324,000","4,075,000","4,008,000","3,767,000","3,755,000","3,648,000","3,634,000","3,725,000","4,058,000","4,159,000","3,726,000","3,597,000","4,182,000","3,463,000","3,648,000","3,540,000","6,494,000","5,347,000","3,326,000","2,511,000","1,452,000","1,594,000","1,388,000","1,487,000","1,657,000","1,340,000"
OtherIncomeExpense,"-148,000","-10,171,000","5,967,000","3,470,000","586,000","-6,901,000","-11,004,000","-357,000","-9,391,000","102,000","-1,359,000","124,000","-143,000","-1,223,000","5,608,000","-701,000","-485,000","-80,000","-160,000","-21,000","-10,000","43,000",,,,,
	SpecialIncomeCharges,"-15,022,000","-6,006,000","-4,820,000","-1,477,000","-2,719,000","-6,901,000","-11,004,000","-357,000","-9,391,000","102,000","-1,359,000","124,000","-143,000","-1,223,000","5,608,000","-701,000","-485,000","-80,000","-160,000","-21,000","-10,000","43,000",,,"-15,000","0",
		RestructuringAndMergernAcquisition,"8,851,000","1,334,000","2,965,000","1,556,000","2,996,000","7,621,000","10,895,000","1,109,000","9,057,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-6,171,000","-4,672,000","-1,855,000","79,000","277,000","720,000","-109,000","752,000","-334,000","102,000","-1,359,000","124,000","-143,000","-1,223,000","5,608,000","-701,000","-485,000","-80,000","-160,000","-21,000","-10,000","43,000",,,"-15,000","0",
	OtherNonOperatingIncomeExpenses,,"-4,165,000","10,787,000","4,947,000","3,305,000",,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-136,465,000","-4,650,000","-56,723,000","-38,626,000","-36,466,000","-45,973,000","-58,014,000","-58,997,000","-77,198,000","2,678,000","-21,503,000","22,844,000","47,606,000","39,969,000","38,083,000","78,597,000","110,671,000","62,066,000","57,681,000","63,663,000","39,035,000","8,122,000","-4,419,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
TaxProvision,"17,403,000","830,000","-186,000","753,000","16,006,000","-7,357,000","-9,783,000","-9,972,000","-11,363,000","261,000","-3,095,000","4,004,000","7,083,000","6,060,000","4,147,000","12,229,000","15,930,000","8,079,000",,"0",,,,,,,
NetIncomeCommonStockholders,"-150,415,000","-5,376,000","-55,589,000","-38,890,000","-50,560,000","-34,205,000","-37,030,000","-34,502,000","-45,771,000","1,720,000","-12,148,000","10,998,000","22,032,000","18,121,000","18,985,000","34,093,000","49,595,000","23,675,000","82,565,000","0","0","4,888,000","8,504,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
	NetIncome,"-150,415,000","-5,376,000","-55,589,000","-38,890,000","-50,560,000","-34,205,000","-37,030,000","-34,502,000","-45,771,000","1,720,000","-12,148,000","10,998,000","22,032,000","18,121,000","18,985,000","34,093,000","49,595,000","23,675,000","57,681,000","0","0","8,122,000","-4,419,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
		NetIncomeIncludingNoncontrollingInterests,"-153,868,000","-5,480,000","-56,537,000","-39,379,000","-52,472,000","-38,616,000","-48,231,000","-49,025,000","-65,835,000","2,417,000","-18,408,000","18,840,000","40,523,000","33,909,000","33,936,000","66,368,000","94,741,000","45,282,000","57,681,000","0","0","8,122,000","-4,419,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
			NetIncomeContinuousOperations,"-153,868,000","-5,480,000","-56,537,000","-39,379,000","-52,472,000","-38,616,000","-48,231,000","-49,025,000","-65,835,000","2,417,000","-18,408,000","18,840,000","40,523,000","33,909,000","33,936,000","66,368,000","94,741,000","53,987,000","57,681,000","63,663,000","39,035,000","8,122,000","-4,419,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,"0","0","0","0","0","0",,"-8,705,000",,"-63,663,000","-39,035,000",,,,,,
		MinorityInterests,"3,453,000","104,000","948,000","489,000","1,912,000","4,411,000","11,201,000","14,523,000","20,064,000","-697,000","6,260,000","-7,842,000","-18,491,000","-15,788,000","-14,951,000","-32,275,000","-45,146,000","-21,607,000",,"0",,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,"3,234,000",,,,,
AverageDilutionEarnings,,,,,,"0",,,"0","632,000",,,"13,992,000","11,831,000",,,"34,171,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"-150,415,000","-5,376,000","-55,589,000","-38,890,000","-50,560,000","-34,205,000","-37,030,000","-34,502,000","-45,771,000","2,352,000","4,373,000","10,998,000","36,024,000","29,952,000","105,562,000","34,093,000","83,766,000","23,675,000","82,565,000","0","0","4,888,000","8,504,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
BasicEPS,,"-0.03","-0.31","-0.22","-0.29","-0.21","-0.41","-0.41","0.02","0.02","-0.15","0.15","0.32","0.27","0.28","0.5","0.72","0.338","1.028","0","0","0.087",,,,"-0.322",
DilutedEPS,,"-0.03","-0.31","-0.22","-0.29","-0.21","-0.41","-0.41","0.02","0.02","-0.15","0.15","0.32","0.26","0.27","0.49","0.71","0.338","1.028","0","0","0.087",,,,"-0.322",
BasicAverageShares,,"183,999,000","181,784,000","178,311,000","172,523,000","163,207,000","91,026,000","84,937,000","81,651,000","81,651,000","79,182,000","74,173,000","68,404,000","67,427,000","68,881,000","68,548,000","69,020,303","69,971,274","68,975,123","67,794,887","56,089,198","56,089,198",,,,"67,794,887",
DilutedAverageShares,,"183,999,000","181,784,000","178,311,000","172,523,000","163,207,000","91,026,000","84,937,000","114,952,000","114,952,000","79,182,000","113,064,000","114,338,000","114,171,000","116,109,000","118,470,000","118,637,877","69,971,274","68,975,123","118,195,409","56,089,198","56,089,198",,,,"118,195,409",
TotalOperatingIncomeAsReported,"-135,166,000","3,839,000","-63,435,000","-39,566,000","-36,004,000","-42,219,000","-54,368,000","-55,402,000","-73,542,000","6,286,000","-18,327,000","26,570,000","51,203,000","44,151,000","41,546,000","82,245,000","114,211,000","68,560,000","63,028,000","66,989,000","41,546,000","9,574,000","-2,825,000","-16,117,000","-15,301,000","-20,191,000","-8,947,000"
TotalExpenses,"2,831,664,000","782,925,000","742,350,000","691,816,000","614,573,000","587,350,000","300,950,000","202,540,000","152,513,000","466,160,000","414,940,000","488,633,000","490,801,000","489,774,000","437,177,000","475,831,000","513,388,000","426,520,000","385,695,000","374,843,000","305,169,000","242,863,000","161,169,000","117,891,000","74,434,000","78,386,000","110,365,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-150,415,000","-5,376,000","-55,589,000","-38,890,000","-50,560,000","-34,205,000","-37,030,000","-34,502,000","-45,771,000","1,720,000","-12,148,000","10,998,000","22,032,000","18,121,000","18,985,000","34,093,000","49,595,000","32,380,000","57,681,000","63,663,000","39,035,000","8,122,000","-4,419,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
NormalizedIncome,"-141,401,800","-1,772,400","-50,784,805.229","-37,811,790","-48,575,130","-28,408,160","-27,881,623.332","-34,205,333","-37,762,288.829","1,627,894","-10,984,605.497","10,895,700","22,153,550","19,158,104","13,987,676.05","34,684,644","50,012,585","32,449,600","57,777,000","63,684,000","39,041,000","8,096,200","-4,419,000","-17,505,000","-16,773,000","-21,848,000","-10,287,000"
InterestIncome,,,"0","1,000","0","1,000","2,000","39,000","69,000","450,000",,,,,,,,,,,,,,,,,
InterestExpense,"16,175,000","4,324,000","4,075,000","4,008,000","3,767,000","3,755,000","3,648,000","3,634,000","3,725,000","4,058,000","4,159,000","3,726,000","3,597,000","4,182,000","3,463,000","3,648,000","3,540,000","6,494,000","5,347,000","3,326,000","2,511,000","1,452,000","1,594,000","1,388,000","1,487,000","1,657,000","1,340,000"
NetInterestIncome,"-16,173,000","-4,324,000","-4,075,000","-4,007,000","-3,767,000","-3,754,000","-3,646,000","-3,595,000","-3,656,000","-3,608,000","-3,176,000","-3,726,000","-3,597,000","-4,182,000","-3,463,000","-3,648,000","-3,540,000","-6,494,000","-5,347,000","-3,326,000","-2,511,000","-1,452,000","-1,594,000","-1,388,000","-1,487,000","-1,657,000","-1,340,000"
EBIT,"-120,290,000","-326,000","-52,648,000","-34,618,000","-32,699,000","-42,218,000","-54,366,000","-55,363,000","-73,473,000","6,736,000","-17,344,000","26,570,000","51,203,000","44,151,000","41,546,000","82,245,000","114,211,000","68,560,000","63,028,000","66,989,000","41,546,000","9,574,000","-2,825,000","-16,117,000","-15,301,000","-20,191,000","-8,947,000"
EBITDA,"155,010,000"
ReconciledCostOfRevenue,"2,696,299,000","744,607,000","706,987,000","659,535,000","585,170,000","560,991,000","282,336,000","183,733,000","134,449,000","437,547,000","388,730,000","463,331,000","466,812,000","467,686,000","411,773,000","451,172,000","486,075,000","404,843,000","364,957,000","352,598,000","285,147,000","225,779,000","147,761,000","105,162,000","69,467,000","73,701,000","97,528,000"
ReconciledDepreciation,"275,300,000","74,588,000","71,635,000","65,852,000","63,225,000","62,045,000","45,826,000","44,496,000","44,931,000","44,831,000","44,300,000","42,324,000","40,368,000","38,387,000","34,183,000","32,305,000","30,606,000","28,016,000","25,642,000","24,164,000","17,521,000","14,146,000","11,161,000","10,864,000","9,753,000","9,584,000","9,624,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-150,415,000","-5,376,000","-55,589,000","-38,890,000","-50,560,000","-34,205,000","-37,030,000","-34,502,000","-45,771,000","1,720,000","-12,148,000","10,998,000","22,032,000","18,121,000","18,985,000","34,093,000","49,595,000","32,380,000","57,681,000","63,663,000","39,035,000","8,122,000","-4,419,000","-17,505,000","-16,788,000","-21,848,000","-10,287,000"
TotalUnusualItemsExcludingGoodwill,"-15,022,000","-6,006,000","-4,820,000","-1,477,000","-2,719,000","-6,901,000","-11,004,000","-357,000","-9,391,000","102,000","-1,359,000","124,000","-143,000","-1,223,000","5,608,000","-701,000","-485,000","-80,000","-160,000","-21,000","-10,000","43,000",,,"-15,000","0",
TotalUnusualItems,"-15,022,000","-6,006,000","-4,820,000","-1,477,000","-2,719,000","-6,901,000","-11,004,000","-357,000","-9,391,000","102,000","-1,359,000","124,000","-143,000","-1,223,000","5,608,000","-701,000","-485,000","-80,000","-160,000","-21,000","-10,000","43,000",,,"-15,000","0",
NormalizedEBITDA,"170,032,000","80,268,000","23,807,000","32,711,000","33,245,000","26,728,000","2,464,000","-10,510,000","-19,151,000","51,465,000","28,315,000","68,770,000","91,714,000","83,761,000","70,121,000","115,251,000","145,302,000","96,656,000","88,830,000","91,174,000","59,077,000","23,677,000","8,336,000","-5,253,000","-5,533,000","-10,607,000","677,000"
TaxRateForCalcs,"0.4","0.4","0.003","0.27","0.27","0.16","0.169","0.169","0.147","0.097","0.144","0.175","0.15","0.152","0.109","0.156","0.139","0.13","0.4","0","0.4","0.4","0","0","0","0","0"
TaxEffectOfUnusualItems,"-6,008,800","-2,402,400","-15,805.229","-398,790","-734,130","-1,104,160","-1,855,623.332","-60,333","-1,382,288.829","9,894","-195,605.497","21,700","-21,450","-185,896","610,676.05","-109,356","-67,415","-10,400","-64,000","0","-4,000","17,200","0","0","0","0","0"
