name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008
		PrepaidAssets,"81,200,000","27,800,000","62,900,000","59,700,000","65,700,000","18,200,000","62,400,000","48,000,000","43,900,000","21,800,000","49,100,000","43,500,000","36,200,000","18,400,000","35,500,000","27,100,000","12,600,000","13,800,000","17,000,000","19,500,000","28,200,000","17,622,000","856,000","534,000","559,000","1,102,000","5,425,000","5,665,000","5,912,000","6,138,000","7,267,000","10,008,000","9,847,000","9,738,000","4,986,000","13,809,000","15,674,000","12,079,000","10,030,000","17,719,000","27,132,000","18,558,000","13,336,000","6,528,000","2,338,000","3,743,000","4,283,000","6,051,000","8,972,000","1,031,000"
		RestrictedCash,,,,,,,,,,"0","0","0","400,000","1,800,000","1,800,000","2,000,000",,,,,,,,,,,"0","0","0","5,000,000","5,000,000","5,000,000","5,000,000",,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,"3,700,000",,,,"4,500,000",,,,"4,000,000",,,,,,,,,,,,,,,,,"99,987,000","61,030,000","64,416,000","62,322,000","62,530,000","96,462,000","112,298,000","105,015,000","247,659,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,987,000","61,030,000","64,416,000","62,322,000","62,530,000","96,462,000","112,298,000","105,015,000","247,659,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,"101,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"45,700,000",,,,"36,700,000",,,,"10,700,000",,,,"12,400,000",,,,,,,,,"16,024,000","13,392,000","13,718,000","10,924,000","7,798,000","11,951,000","6,984,000","7,389,000","9,535,000","10,137,000","9,082,000","6,943,000","21,522,000","4,594,000","10,132,000","3,908,000","3,432,000","2,009,000","4,007,000","2,670,000","1,659,000","1,496,000","933,000","1,276,000","1,337,000","1,282,000","630,000","1,374,000"
	TotalNonCurrentAssets,"1,095,900,000","1,084,600,000","1,118,800,000","824,500,000","835,900,000","833,600,000","822,100,000","880,200,000","699,100,000","712,400,000","711,200,000","718,600,000","690,400,000","610,700,000","608,500,000","604,000,000","125,700,000","133,700,000","168,900,000","166,400,000","145,400,000","210,445,000","222,544,000","250,757,000","220,550,000","333,549,000","234,863,000","260,210,000","233,122,000","215,919,000","201,961,000","173,790,000","150,009,000","134,847,000","80,395,000","76,214,000","69,744,000","65,493,000","58,606,000","37,670,000","38,460,000","35,818,000","36,874,000","28,722,000","26,006,000","27,796,000","25,401,000","24,639,000","16,423,000","11,376,000"
		NetPPE,"144,800,000","143,600,000","156,700,000","146,300,000","148,800,000","151,500,000","166,300,000","180,600,000","190,500,000","194,800,000","189,800,000","191,800,000","173,700,000","95,200,000","94,100,000","90,700,000","49,000,000","48,300,000","50,200,000","50,600,000","35,000,000","32,789,000","30,082,000","30,447,000","27,023,000","27,217,000","26,579,000","24,347,000","16,292,000","14,594,000","14,974,000","14,859,000","15,856,000","16,275,000","21,354,000","35,654,000","30,129,000","27,264,000","25,073,000","24,285,000","24,384,000","21,707,000","21,698,000","18,155,000","15,358,000","13,315,000","12,901,000","11,175,000","9,875,000","8,913,000"
			GrossPPE,"144,800,000","316,100,000","327,100,000","302,800,000","293,000,000","282,700,000","289,700,000","305,500,000","303,600,000","296,700,000","279,400,000","291,200,000","264,400,000","176,700,000","168,800,000","155,900,000","108,400,000","102,900,000","100,800,000","96,900,000","77,700,000","72,306,000","66,762,000","64,667,000","68,081,000","66,389,000","63,899,000","59,212,000","49,082,000","45,742,000","45,170,000","43,723,000","43,246,000","42,823,000","41,186,000",,,,"47,504,000",,,,"36,040,000",,,"22,743,000","21,089,000","18,290,000","15,980,000","13,156,000"
				Properties,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,"0","0","0","0","0"
				BuildingsAndImprovements,,"0","3,800,000","3,800,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000","4,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"243,900,000","242,600,000","219,400,000","205,300,000","197,100,000","193,300,000","202,100,000","194,500,000","183,100,000","168,900,000","176,100,000","159,900,000","144,200,000","137,000,000","121,100,000","86,200,000","80,600,000","79,400,000","75,900,000","58,300,000","56,289,000","51,611,000","49,614,000","49,167,000","48,538,000","46,301,000","42,845,000","35,613,000","33,251,000","31,795,000","30,323,000","29,849,000","29,477,000","27,729,000",,,,"39,849,000",,,,"29,200,000",,,"20,497,000","18,474,000","4,500,000","4,054,000","3,483,000"
				OtherProperties,"144,800,000","48,900,000","57,400,000","56,500,000","59,800,000","57,800,000","63,500,000","68,300,000","73,800,000","77,900,000","75,000,000","78,400,000","69,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,088,000","10,587,000","8,443,000"
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,000",,,,"464,000",,,"97,000","845,000","252,000","196,000","113,000"
				Leases,,"23,300,000","23,300,000","23,100,000","23,300,000","23,200,000","28,300,000","30,500,000","30,700,000","31,100,000","30,900,000","32,100,000","30,000,000","27,900,000","27,200,000","30,200,000","22,200,000","22,300,000","21,400,000","21,000,000","19,400,000","16,017,000","15,151,000","15,053,000","18,914,000","17,851,000","17,598,000","16,367,000","13,469,000","12,491,000","13,375,000","13,400,000","13,397,000","13,346,000","13,457,000",,,,"7,593,000",,,,"6,376,000",,,"2,149,000","1,770,000","1,450,000","1,143,000","1,117,000"
			AccumulatedDepreciation,,"-172,500,000","-170,400,000","-156,500,000","-144,200,000","-131,200,000","-123,400,000","-124,900,000","-113,100,000","-101,900,000","-89,600,000","-99,400,000","-90,700,000","-81,500,000","-74,700,000","-65,200,000","-59,400,000","-54,600,000","-50,600,000","-46,300,000","-42,700,000","-39,517,000","-36,680,000","-34,220,000","-41,058,000","-39,172,000","-37,320,000","-34,865,000","-32,790,000","-31,148,000","-30,196,000","-28,864,000","-27,390,000","-26,548,000","-19,832,000",,,,"-22,431,000",,,,"-14,342,000",,,"-9,428,000","-8,188,000","-7,115,000","-6,105,000","-4,243,000"
		GoodwillAndOtherIntangibleAssets,"813,000,000","820,100,000","824,300,000","537,700,000","542,200,000","546,400,000","551,000,000","619,800,000","414,500,000","417,900,000","421,400,000","424,900,000","428,400,000","435,300,000","439,200,000","444,100,000",,,,,,,,,,"4,007,000","6,000","46,000","160,000","162,000","235,000","309,000","382,000","579,000","605,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000"
			Goodwill,"554,700,000","554,700,000","551,900,000","375,500,000","375,500,000","375,300,000","375,300,000","379,800,000","253,200,000","253,200,000","253,200,000","253,200,000","253,200,000","254,800,000","256,300,000","244,700,000",,,,,,,,,,,,,,,,,,,,"1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000","1,468,000"
			OtherIntangibleAssets,"258,300,000","265,400,000","272,400,000","162,200,000","166,700,000","171,100,000","175,700,000","240,000,000","161,300,000","164,700,000","168,200,000","171,700,000","175,200,000","180,500,000","182,900,000","199,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"68,700,000","75,200,000","55,800,000","62,600,000","68,500,000","73,700,000","54,500,000","39,100,000","55,600,000","64,200,000","66,800,000","74,900,000","63,200,000","57,500,000","53,400,000","47,600,000","58,300,000","70,500,000","105,800,000","104,300,000","100,800,000","169,916,000","184,270,000","213,908,000","188,023,000","300,825,000","208,278,000","235,817,000","216,670,000","201,163,000","186,752,000","158,622,000","133,771,000","112,993,000","53,436,000","23,866,000","22,178,000","20,082,000","17,878,000","11,405,000","11,405,000","11,405,000","11,405,000","8,069,000","8,082,000","7,956,000","7,739,000","9,373,000","4,542,000","0"
			NonCurrentDeferredTaxesAssets,"44,200,000","51,800,000","55,800,000","62,600,000","68,500,000","73,700,000","54,500,000","39,100,000","55,600,000","64,200,000","66,800,000","74,900,000","63,200,000","57,500,000","53,400,000","47,600,000","58,300,000","70,500,000","105,800,000","104,300,000","100,800,000","169,916,000","184,270,000","213,908,000","188,023,000","300,825,000","208,278,000","235,817,000","216,670,000","201,163,000","186,752,000","158,622,000","133,771,000","112,993,000","53,436,000","23,866,000","22,178,000","20,082,000",,"11,405,000","11,405,000","11,405,000","11,405,000","8,069,000","8,082,000","7,956,000","7,739,000","9,373,000","4,542,000","0"
		OtherNonCurrentAssets,"69,400,000","45,700,000","82,000,000","77,900,000","76,400,000","62,000,000","50,300,000","40,700,000","38,500,000","35,500,000","33,200,000","27,000,000","25,100,000","22,700,000","21,800,000","21,600,000","18,400,000","14,900,000","12,900,000","11,500,000","9,600,000","7,740,000","8,192,000","6,402,000","5,504,000","1,500,000",,,,,,,,"5,000,000","5,000,000","15,226,000","15,969,000","16,679,000","14,187,000","512,000","1,203,000","1,238,000","2,303,000","1,030,000","1,098,000","5,057,000","3,293,000","2,623,000","538,000","995,000"
TotalLiabilitiesNetMinorityInterest,"1,069,800,000","1,102,600,000","1,149,300,000","855,700,000","850,900,000","1,101,100,000","1,142,000,000","1,094,800,000","911,400,000","911,000,000","886,500,000","908,900,000","904,000,000","801,200,000","757,600,000","729,400,000","319,700,000","302,600,000","279,500,000","261,100,000","259,500,000","427,393,000","475,188,000","550,450,000","547,167,000","673,602,000","714,433,000","654,348,000","617,440,000","588,619,000","615,719,000","603,986,000","638,619,000","595,603,000","793,577,000","170,961,000","161,707,000","153,025,000","126,103,000","139,065,000","121,427,000","112,387,000","119,900,000","99,442,000","85,915,000","87,477,000","82,193,000","84,339,000","85,428,000","78,981,000"
	CurrentLiabilities,"221,500,000","254,200,000","257,400,000","237,800,000","221,500,000","206,300,000","240,500,000","205,500,000","207,400,000","232,500,000","203,100,000","216,100,000","233,000,000","196,200,000","149,900,000","137,500,000","98,300,000","89,900,000","73,200,000","59,400,000","62,500,000","135,109,000","234,062,000","326,150,000","355,436,000","232,627,000","382,719,000","261,578,000","258,652,000","263,149,000","298,348,000","329,602,000","406,395,000","392,804,000","707,729,000","157,732,000","147,706,000","139,642,000","114,869,000","135,062,000","117,487,000","108,297,000","115,988,000","97,422,000","85,063,000","87,477,000","82,193,000","84,339,000","85,428,000","78,981,000"
		PayablesAndAccruedExpenses,"84,300,000","51,500,000","82,200,000","74,300,000","79,400,000","51,400,000","77,400,000","70,600,000","85,400,000","60,200,000","60,500,000","65,100,000","66,100,000","46,800,000","70,600,000","50,000,000","28,500,000","23,900,000","23,000,000","23,000,000","18,600,000","26,432,000","21,011,000","24,169,000","19,742,000","91,705,000","114,838,000","105,887,000","92,451,000","96,245,000","106,121,000","111,885,000","119,932,000","125,133,000","94,837,000","129,133,000","116,176,000","100,414,000","71,231,000","99,905,000","78,879,000","80,908,000","88,115,000","74,021,000","64,247,000","52,476,000","55,395,000","63,326,000","64,057,000","55,994,000"
			Payables,"21,000,000","17,700,000","22,500,000","21,000,000","22,800,000","18,200,000","21,800,000","24,200,000","24,800,000","28,200,000","24,700,000","18,400,000","13,500,000","24,400,000","7,800,000","14,600,000","5,000,000","7,200,000","6,900,000","6,800,000","2,300,000","7,947,000","3,888,000","3,735,000","2,068,000","5,306,000","6,340,000","10,193,000","6,167,000","12,488,000","4,936,000","6,249,000","5,504,000","4,254,000","900,000","43,592,000","35,765,000","23,556,000","15,363,000","26,825,000","30,264,000","27,123,000","30,073,000","21,837,000","17,141,000","18,725,000","12,008,000","44,102,000","51,104,000","39,413,000"
				AccountsPayable,"21,000,000","17,700,000","22,500,000","21,000,000","22,800,000","18,200,000","21,800,000","24,200,000","24,800,000","20,200,000","24,700,000","18,400,000","13,500,000","9,900,000","7,800,000","14,600,000","5,000,000","7,200,000","6,900,000","6,800,000","2,300,000","7,947,000","3,888,000","3,735,000","2,068,000","5,306,000","6,340,000","10,193,000","6,167,000","12,488,000","4,936,000","6,249,000","5,504,000","4,254,000","900,000","43,395,000","35,580,000","23,356,000","15,210,000","26,825,000","30,264,000","27,123,000","30,073,000","20,175,000","15,769,000","18,725,000","11,967,000","44,057,000","50,880,000","38,205,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,000","185,000","200,000","153,000",,,,"0","1,662,000","1,372,000","0","41,000","45,000","224,000","1,208,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,000","185,000","200,000","153,000",,,,"0","1,662,000","1,372,000","0","41,000","45,000","224,000","1,208,000"
				OtherPayable,,,,,,,,,,"8,000,000",,,,"14,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"63,300,000","33,800,000","59,700,000","53,300,000","56,600,000","33,200,000","55,600,000","46,400,000","60,600,000","32,000,000","35,800,000","46,700,000","52,600,000","22,400,000","62,800,000","35,400,000","23,500,000","16,700,000","16,100,000","16,200,000","16,300,000","18,485,000","17,123,000","20,434,000","17,674,000","86,399,000","108,498,000","95,694,000","86,284,000","83,757,000","101,185,000","105,636,000","114,428,000","120,879,000","93,937,000","85,541,000","80,411,000","76,858,000","55,868,000","73,080,000","48,615,000","53,785,000","58,042,000","52,184,000","47,106,000","33,751,000","43,387,000","19,224,000","12,953,000","16,581,000"
				InterestPayable,,,,,,,,,,,,,,,"6,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"66,700,000","97,000,000","86,600,000","76,600,000","61,200,000","51,900,000","54,500,000","52,400,000","48,100,000","95,100,000","69,700,000","64,200,000","86,200,000","77,000,000","60,200,000","53,000,000","37,500,000","37,800,000","29,200,000","24,500,000","28,100,000","24,789,000","17,397,000","16,273,000","16,735,000","9,062,000","15,290,000","12,153,000","15,874,000","14,983,000","13,771,000","10,918,000","18,688,000","11,810,000","8,004,000","3,090,000","2,950,000","3,581,000","15,763,000","9,991,000","13,257,000",,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"30,900,000","39,300,000","29,300,000","49,400,000","47,300,000","46,400,000","41,900,000","39,200,000","29,600,000","29,100,000","27,400,000","27,600,000","14,100,000","2,700,000","3,400,000","2,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"17,500,000","25,800,000","17,500,000","38,700,000","35,500,000","34,200,000","29,000,000","25,800,000","16,300,000","16,300,000","16,300,000","16,300,000","2,700,000","2,700,000","3,400,000","2,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CurrentNotesPayable,,"8,300,000",,,,"1,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"17,500,000","17,500,000","17,500,000","38,700,000","35,500,000","32,300,000","29,000,000","25,800,000","16,300,000","16,300,000","16,300,000","16,300,000","2,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"13,400,000","13,500,000","11,800,000","10,700,000","11,800,000","12,200,000","12,900,000","13,400,000","13,300,000","12,800,000","11,100,000","11,300,000","11,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"39,600,000","61,900,000","59,300,000","37,500,000","33,600,000","54,000,000","41,400,000","43,300,000","44,300,000","48,100,000","45,500,000","59,200,000","66,600,000","65,800,000","15,300,000","31,800,000","32,300,000","28,200,000","21,000,000","11,900,000","15,800,000","83,888,000","195,654,000","285,708,000","318,959,000","131,860,000","252,591,000","143,538,000","150,327,000","151,921,000","178,456,000","206,799,000","267,775,000","255,861,000","604,888,000","25,509,000","28,580,000","35,647,000","27,875,000","25,166,000","25,351,000","27,389,000","27,873,000","23,401,000","20,816,000","18,934,000","26,798,000","17,369,000","19,477,000","22,987,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,224,000","7,224,000","3,738,000","3,738,000","6,016,000","6,016,000","6,016,000","6,016,000","4,154,000","4,154,000","4,190,000","4,188,000",,,
			CurrentDeferredRevenue,"39,600,000","49,400,000","59,300,000","37,500,000","33,600,000","32,000,000","41,400,000","43,300,000","44,300,000","48,100,000","45,500,000","59,200,000","66,600,000","65,800,000","15,300,000","31,800,000","32,300,000","28,200,000","21,000,000","11,900,000","15,800,000","83,888,000","195,654,000","285,708,000","318,959,000","131,860,000","252,591,000","143,538,000","150,327,000","151,921,000","178,456,000","206,799,000","267,775,000","255,861,000","604,888,000","18,285,000","21,356,000","31,909,000","24,137,000","19,150,000","19,335,000","21,373,000","21,857,000","19,247,000","16,662,000","14,744,000","22,610,000","17,369,000","19,477,000","22,987,000"
		OtherCurrentLiabilities,,"4,500,000",,,,"2,600,000","25,300,000",,,,,,,"3,900,000","400,000","31,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,067,000",,"3,644,000","1,894,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"848,300,000","848,400,000","891,900,000","617,900,000","629,400,000","894,800,000","901,500,000","889,300,000","704,000,000","678,500,000","683,400,000","692,800,000","671,000,000","605,000,000","607,700,000","591,900,000","221,400,000","212,700,000","206,300,000","201,700,000","197,000,000","292,284,000","241,126,000","224,300,000","191,731,000","440,975,000","331,714,000","392,770,000","358,788,000","325,470,000","317,371,000","274,384,000","232,224,000","202,799,000","85,848,000","13,229,000","14,001,000","13,383,000","11,234,000","4,003,000","3,940,000","4,090,000","3,912,000","2,020,000","852,000","0","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"808,100,000","808,300,000","843,100,000","566,000,000","578,900,000","590,700,000","602,800,000","615,100,000","441,700,000","420,400,000","433,400,000","450,900,000","430,700,000","356,000,000","356,100,000","356,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"750,700,000","754,900,000","779,100,000","500,700,000","510,200,000","519,700,000","529,200,000","538,600,000","363,300,000","337,700,000","351,600,000","365,500,000","355,900,000","356,000,000","356,100,000","356,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"57,400,000","53,400,000","64,000,000","65,300,000","68,700,000","71,000,000","73,600,000","76,500,000","78,400,000","82,700,000","81,800,000","85,400,000","74,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"18,800,000","18,700,000","20,300,000","16,400,000","15,400,000","16,300,000","17,200,000","18,200,000","19,300,000","18,600,000","17,800,000","16,800,000","18,700,000","17,700,000","18,000,000","17,400,000","14,500,000","23,400,000","9,400,000","8,800,000","7,100,000","111,032,000","63,585,000","51,221,000","22,835,000","432,477,000","323,293,000","381,925,000","350,465,000","317,065,000","311,158,000","267,917,000","225,693,000","195,392,000","77,443,000","7,737,000","8,437,000","9,072,000","7,055,000",,,,,,,,,,,
			NonCurrentDeferredRevenue,"18,800,000","18,700,000","20,300,000","16,400,000","15,400,000","16,300,000","17,200,000","18,200,000","19,300,000","18,600,000","17,800,000","16,800,000","18,700,000","17,700,000","18,000,000","17,400,000","14,500,000","11,500,000","9,400,000","8,800,000","7,100,000","111,032,000","63,585,000","51,221,000","22,835,000","432,477,000","323,293,000","381,925,000","350,465,000","317,065,000","311,158,000","267,917,000","225,693,000","195,392,000","77,443,000","7,737,000","8,437,000","9,072,000","7,055,000",,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,"0",,,"0","251,500,000","245,700,000","240,100,000","234,500,000","229,100,000","223,800,000","218,500,000","213,400,000","208,400,000","203,500,000","198,600,000","193,900,000","189,300,000","184,700,000","180,300,000","175,900,000","171,593,000","167,389,000","163,269,000","159,207,000",,,,,,,,,,,,,,,,,,,,,,,,,
