name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
MarketCap,"1,107,685,986","1,626,096,133","1,442,174,303","1,451,220,080","1,317,274,478","1,200,409,905","786,115,430","497,585,151","564,042,018","348,421,374","738,129,457","562,072,064","503,694,595","456,261,472","449,310,860","541,317,983","588,973,709","606,414,535","551,893,440","461,942,724","422,124,037","283,853,550","434,808,943","355,149,289","227,828,844","216,474,275","240,538,958","287,718,413","350,396,439","340,956,112","410,648,581","323,918,394","449,111,534","709,229,206","673,791,124","665,514,517","559,630,574","518,404,738","407,509,949","339,950,155","312,145,079","332,286,661","240,009,111","237,685,371","346,901,136","306,401,673","266,263,627","175,152,769","204,999,508","233,013,489","179,603,656","149,756,984","87,383,514","61,751,016","54,614,696","72,819,595","110,977,062","175,911,327","195,983,926","255,176,955","308,693,372","358,250,282","406,231,080","349,300,609","341,982,313","335,024,619","229,569,989","217,287,070","219,335,328","171,338,986","190,208,976","51,717,164","45,007,910","41,115,600"
PeRatio,"10.093","15.069","13.907","14.711","14.472","15.014","13.515","8.816","12.099","6.82","13.653","5.964","5.61","5.281","6.689","39.958","23.244","34.839",,,,,,,,"40.857",,"23.091","40.348","39.261","16.754","25.265","25.34","28.5","28.429","29.483","25.845","27.7","21.941","25.049","31.433","35.857","27.808","27.538","49.762","43.952",,,,,"343",,,,,"41.667","20.595","13.13","13.735","19.432","24.571","30.233","35.238","33.987","33.347","37.769","50","47.029","32.906","37.838","66.667","339.167","295.167","300"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.599","23.042","21.739","21.692","18.657","20.921","17.036","17.361","19.531","10.571","12.837","11.325","13.351","11.641","20.964",,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.07","0.943","1.113","0.971","1.747",,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.629","5.281","4.746","4.891","4.54","4.33","3.044","1.942","2.347","1.418","3.125","1.964","1.818","1.679","1.654","2.599","2.791","3.008","3.17","2.751","2.613","1.716","1.575","1.264","1.116","1.073","1.633","1.975","2.416","2.351","2.068","1.709","2.444","4.034","3.945","4.03","3.628","3.414","2.704","2.848","2.739","2.998","2.145","2.124","3.043","2.642","2.999","2.039","2.34","2.425","1.755","1.468","1.466","1.274","1.172","1.279","1.985","2.8","3.225","4.915","6.203","7.55","8.961","8.417","8.259","8.205","7.641","7.187","9.686","7.748","7.298","2.128","1.852","1.882"
PbRatio,"1.698","2.482","2.276","2.357","2.215","2.041","1.409","0.933","1.132","0.718","1.525","1.23","1.165","1.122","1.147","1.625","1.789","1.873","1.623","1.393","1.364","0.949","1.282","1.223","0.722","0.676","0.767","0.911","0.984","0.958","1.152","0.87","1.227","1.972","1.907","1.934","1.618","1.536","1.21","1.202","1.122","1.22","0.891","0.885","1.323","1.189","1.339","0.87","1.006","1.153","1.259","0.722","0.612","0.435","0.386","0.421","0.643","0.976","1.112","1.626","2.012","2.406","2.793","2.482","2.43","2.436","1.725","1.633","1.678","1.37","1.567","2.198","1.913","1.898"
