name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
			DepreciationIncomeStatement,"2,738,000","687,000","710,000","694,000","647,000","636,000","622,000","607,000","562,000","555,000","562,000","572,000","568,000","561,000","556,000","552,000","556,000","536,000","532,000","527,000","531,000","514,000","457,000","204,000","194,000","226,000","167,000","186,000","191,000","173,000","165,000","159,000","163,000","170,000","219,000","230,000","248,000","260,000","254,000","249,000","328,000","365,000","359,000","346,000","341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"25,710,000","7,057,000","5,147,000","8,087,000","5,419,000","8,387,000","9,293,000","10,471,000","9,436,000","8,513,000","7,932,000","8,371,000","6,161,000","7,801,000","9,413,000","13,203,000","15,757,000","14,004,000","11,468,000","12,248,000","14,416,000","11,697,000","7,655,000","7,731,000","10,400,000","8,585,000","7,622,000","7,090,000","9,091,000","7,819,000","7,666,000","6,004,000","7,838,000","7,141,000","7,047,000","6,532,000","7,497,000","7,266,000","7,209,000","6,326,000","6,204,000","6,275,000","6,102,000","6,080,000","7,565,000","6,442,000","7,027,000","7,727,000","11,827,000","9,728,000","8,385,000","9,830,000","12,599,000","8,806,428","7,212,549","8,419,595","9,762,413","7,135,311","6,305,000","6,086,098","8,469,203","5,622,566","3,865,329","4,800,446","7,211,684","4,992,739","3,891,063","3,987,598","5,273,844","3,789,391","3,129,631","2,856,588","2,726,016","2,158,994","1,976,108","2,929,004","2,147,288","1,190,749","693,269","307,754","1,291,235","1,204,026","368,433","56,246","-880,765","-1,103,485","-326,564","-248,212","-960,837"
NetNonOperatingInterestIncomeExpense,"335,000","92,000","84,000","74,000","85,000","85,000","73,000","66,000","90,000","300,000","421,000","459,000","567,000","549,000","508,000","428,000","379,000","241,000","191,000","143,000","83,000","45,000","36,000","32,000","28,000","30,000","55,000","55,000","50,000","46,000","50,000","44,000","44,000","44,000","46,000","48,000","47,000","42,000","141,000","64,000","59,000","60,000","70,000","72,000","86,000","116,000","98,000","101,000","66,000","31,000","46,000","58,000","61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"335,000","92,000","84,000","74,000","85,000","85,000","73,000","66,000","90,000","300,000","421,000","459,000","567,000","549,000","508,000","428,000","379,000","241,000","191,000","143,000","83,000","45,000","36,000","32,000","28,000","30,000","55,000","55,000","50,000","46,000","50,000","44,000","44,000","44,000","46,000","48,000","47,000","42,000","141,000","64,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"-421,000","-459,000","-567,000","-549,000","-508,000","-428,000","-379,000","-241,000","-191,000","-143,000","-83,000","-45,000","-36,000","-32,000","-28,000","-30,000","-55,000","-55,000","-50,000","-46,000","-50,000","-44,000","-44,000","-44,000","-46,000","-48,000","-47,000","-42,000","-141,000","-64,000","-59,000","-60,000","-70,000","-72,000","-86,000","-116,000","-98,000","-101,000","-66,000","-31,000","-46,000","-58,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"1,026,000","285,000","287,000","170,000","284,000","377,000","345,000","338,000","255,000","307,000","301,000","304,000","257,000","256,000","255,000","255,000","317,000","240,000","265,000","249,000","241,000","94,000","130,000","23,000","53,000","1,000","-4,000","-4,000","-4,000","-2,000","-4,000","-1,716,000","9,000","1,000","-3,000","1,000","-2,000","-2,000","-3,000",,,"-1,000","-1,000","64,000","-1,000","-17,000","-144,000","30,000","3,000","0","1,000","1,000","2,000","97,749","-27,616","169,068","160,383","108,534","110,416","193,274","231,656","103,695","94,964","136,763","99,152","42,612","49,147","81,821","40,287","1,393","906","1,821","-410","5,862","90","378","608","1,550","16,247","952","2,335","-229,597","-13,486","341,183","-185,374","-11,232","2,261","396","-543"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,"-74,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-1,714,000",,,,,,,,"0","0","-1,000","-1,000","64,000","-1,000","-17,000","-144,000","30,000","3,000","0","1,000","1,000","2,000","97,749","-27,616","169,068","160,383","108,534","110,416","193,274","231,656","103,695","94,964","136,763","99,152","42,612","49,147","81,821","40,287","1,393","906","1,821","-410","5,862","90","378","608","1,550","16,247","952","2,335","-229,597","-13,486","341,183","-185,374","-11,232","2,261","396","-543"
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"1,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,026,000","285,000","287,000","170,000","284,000","377,000","345,000","338,000","255,000","307,000","301,000","304,000","257,000","256,000","255,000","255,000","317,000","240,000","265,000","249,000","241,000","94,000","130,000","23,000","53,000","75,000","-4,000","-4,000","-4,000","-2,000","-4,000","-2,000","9,000","1,000","-3,000","1,000","-2,000","-2,000","-3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"27,071,000","7,434,000","5,518,000","8,331,000","5,788,000","8,849,000","9,711,000","10,875,000","9,781,000","9,120,000","8,654,000","9,134,000","6,985,000","8,606,000","10,176,000","13,886,000","16,453,000","14,485,000","11,924,000","12,640,000","14,740,000","11,836,000","7,821,000","7,786,000","10,481,000","8,616,000","7,673,000","7,141,000","9,137,000","7,863,000","7,712,000","4,332,000","7,891,000","7,186,000","7,090,000","6,581,000","7,542,000","7,306,000","7,347,000","6,390,000","6,263,000","6,334,000","6,171,000","6,216,000","7,650,000","6,541,000","6,981,000","7,858,000","11,896,000","9,759,000","8,432,000","9,889,000","12,662,000","9,001,519","7,481,950","8,941,066","10,232,111","7,687,807","6,869,854","6,760,423","9,093,061","6,075,286","4,289,434","5,274,026","7,562,003","5,243,692","4,155,800","4,222,134","5,413,568","3,834,329","3,163,946","2,875,643","2,729,497","2,159,530","1,974,070","2,932,561","2,147,364","1,181,068","701,145","306,080","1,292,113",,,"393,378","-1,090,684",,,,
TaxProvision,"5,971,000","1,368,000","1,261,000","1,982,000","1,360,000","2,037,000","2,100,000","2,463,000","2,013,000","2,117,000","1,814,000","2,469,000","1,642,000","1,987,000","2,389,000","3,134,000","3,871,000","4,302,000","2,860,000","3,880,000","5,464,000","4,333,000","2,998,000","2,887,000","3,887,000","3,198,000","2,783,000","2,639,000","3,380,000","2,912,000","2,915,000","1,600,000","2,918,000","2,660,000","2,549,000","2,431,000","2,787,000","2,704,000","2,770,000","2,356,000","2,311,000","2,340,000","2,273,000","2,286,000","2,813,000","2,395,000","2,459,000","2,881,000","4,671,000","3,687,000","2,842,000","3,624,000","4,587,000","3,352,182","2,597,182","3,119,969","3,610,902","2,784,368","2,459,872","2,234,697","2,909,977","2,451,247","1,535,200","1,959,055","2,811,745","2,104,682","1,483,708","1,511,308","1,871,982","1,410,863","1,206,835","1,063,988","911,359","820,622","750,146","1,114,373","714,780","-534,571","266,435","101,193","389,784",,,,,,,,
NetIncomeCommonStockholders,"21,100,000","6,066,000","4,257,000","6,349,000","4,428,000","6,812,000","7,611,000","8,412,000","7,768,000","7,003,000","6,840,000","6,665,000","5,343,000","6,619,000","7,787,000","10,752,000","12,582,000","10,183,000","9,064,000","8,760,000","9,276,000","7,503,000","4,823,000","4,899,000","6,594,000","5,418,000","4,890,000","4,502,000","5,757,000","4,951,000","4,797,000","2,732,000","4,973,000","4,526,000","4,541,000","4,150,000","4,755,000","4,602,000","4,577,000","4,034,000","3,952,000","3,994,000","3,898,000","3,930,000","4,837,000","4,146,000","4,522,000","4,977,000","7,225,000","6,072,000","5,590,000","6,265,000","8,075,000","5,649,337","4,884,768","5,821,097","6,621,209","4,903,439","4,409,982","4,525,726","6,183,084","3,624,039","2,754,234","3,314,971","4,750,258","3,139,010","2,672,092","2,710,826","3,541,586","2,423,466","1,957,111","1,811,655","1,818,138","1,338,908","1,223,924","1,818,188","1,432,584","1,715,639","434,710","204,887","902,329","1,169,371","353,348","393,378","-1,090,684","-1,125,959","-364,202","-298,602","-1,037,944"
	NetIncome,"21,100,000","6,066,000","4,257,000","6,349,000","4,428,000","6,812,000","7,611,000","8,412,000","7,768,000","7,003,000","6,840,000","6,665,000","5,343,000","6,619,000","7,787,000","10,752,000","12,582,000","10,183,000","9,064,000","8,760,000","9,276,000","7,503,000","4,823,000","4,899,000","6,594,000","5,418,000","4,890,000","4,502,000","5,757,000","4,951,000","4,797,000","2,732,000","4,973,000","4,526,000","4,541,000","4,150,000","4,755,000","4,602,000","4,577,000","4,034,000","3,952,000","3,994,000","3,898,000","3,930,000","4,837,000","4,146,000","4,522,000","4,977,000","7,225,000","6,072,000","5,590,000","6,265,000","8,075,000","5,649,337","4,884,768","5,821,097","6,621,209","4,903,439","4,409,982","4,525,726","6,183,084","3,624,039","2,754,234","3,314,971","4,750,258","3,139,010","2,672,092","2,710,826","3,541,586","2,423,466","1,957,111","1,811,655","1,818,138","1,338,908","1,223,924","1,818,188","1,432,584","1,715,639","434,710","204,887","902,329","1,169,371","353,348","393,378","-1,090,684","-1,125,959","-364,202","-298,602","-1,037,944"
		NetIncomeIncludingNoncontrollingInterests,"21,100,000","6,066,000","4,257,000","6,349,000","4,428,000","6,812,000","7,611,000","8,412,000","7,768,000","7,003,000","6,840,000","6,665,000","5,343,000","6,619,000","7,787,000","10,752,000","12,582,000","10,183,000","9,064,000","8,760,000","9,276,000","7,503,000","4,823,000","4,899,000","6,594,000","5,418,000","4,890,000","4,502,000","5,757,000","4,951,000","4,797,000","2,732,000","4,973,000","4,526,000","4,541,000","4,150,000","4,755,000","4,602,000","4,577,000","4,034,000","3,952,000","3,994,000","3,898,000","3,930,000","4,837,000","4,146,000","4,522,000","4,977,000","7,225,000","6,072,000","5,590,000","6,265,000","8,075,000","5,649,337","4,884,768","5,821,097","6,621,209","4,903,439","4,409,982","4,525,726","6,183,084","3,624,039","2,754,234","3,314,971","4,750,258","3,139,010","2,672,092","2,710,826","3,541,586","2,423,466","1,957,111","1,811,655","1,818,138","1,338,908","1,223,924","1,818,188","1,432,584","1,715,639","434,710","204,887","902,329","1,169,371","353,348","393,378","-1,090,684","-1,125,959","-364,202","-298,602","-1,037,944"
			NetIncomeContinuousOperations,"21,100,000","6,066,000","4,257,000","6,349,000","4,428,000","6,812,000","7,611,000","8,412,000","7,768,000","7,003,000","6,840,000","6,665,000","5,343,000","6,619,000","7,787,000","10,752,000","12,582,000","10,183,000","9,064,000","8,760,000","9,276,000","7,503,000","4,823,000","4,899,000","6,594,000","5,418,000","4,890,000","4,502,000","5,757,000","4,951,000","4,797,000","2,732,000","4,973,000","4,526,000","4,541,000","4,150,000","4,755,000","4,602,000","4,577,000","4,034,000","3,952,000","3,994,000","3,898,000","3,930,000","4,837,000","4,146,000","4,522,000","4,977,000","7,225,000","6,072,000","5,590,000","6,265,000","8,075,000","5,649,337","4,884,768","5,821,097","6,621,209","4,903,439","4,409,982","4,525,726","6,183,084","3,624,039","2,754,234","3,314,971","4,750,258","3,139,010","2,672,092","2,710,826","3,541,586","2,423,466","1,957,111","1,811,655","1,818,138","1,338,908","1,223,924","1,818,188","1,432,584","1,715,639","434,710","204,887","902,329","1,169,371","353,348","393,378","-1,090,684","-1,125,959","-364,202","-298,602","-1,037,944"
DilutedNIAvailtoComStockholders,"21,100,000","6,066,000","4,257,000","6,349,000","4,428,000","6,812,000","7,611,000","8,412,000","7,768,000","7,003,000","6,840,000","6,665,000","5,343,000","6,619,000","7,787,000","10,752,000","12,582,000","10,183,000","9,064,000","8,760,000","9,276,000","7,503,000","4,823,000","4,899,000","6,594,000","5,418,000","4,890,000","4,502,000","5,757,000","4,951,000","4,797,000","2,732,000","4,973,000","4,526,000","4,541,000","4,150,000","4,755,000","4,602,000","4,577,000","4,034,000","3,952,000","3,994,000","3,898,000","3,930,000","4,837,000","4,146,000","4,522,000","4,977,000","7,225,000","6,072,000","5,590,000","6,265,000","8,075,000","5,649,337","4,884,768","5,821,097","6,621,209","4,903,439","4,409,982","4,525,726","6,183,084","3,624,039","2,754,234","3,314,971","4,750,258","3,139,010","2,672,092","2,710,826","3,541,586","2,423,466","1,957,111","1,811,655","1,818,138","1,338,908","1,223,924","1,818,188","1,432,584","1,715,639","434,710","204,887","902,329","1,169,371","353,348","393,378","-1,090,684","-1,125,959","-364,202","-298,602","-1,037,944"
BasicEPS,,"0.3","0.21","0.31","0.22","0.34","0.38","0.42","0.39","0.35","0.34","0.33","0.26","0.32","0.38","0.53","0.62","0.5","0.45","0.43","0.46","0.37","0.24","0.24","0.33","0.27","0.24","0.22","0.29","0.25","0.24","0.14","0.25","0.23","0.23","0.21","0.24","0.23","0.23","0.2","0.2",,"0.19","0.19","0.22",,"0.2","0.22","0.32",,"0.25","0.28","0.36",,"0.21","0.25","0.28",,"0.18","0.19","0.26",,"0.11","0.14","0.2",,"0.11","0.12","0.15",,"0.08","0.08","0.08",,"0.06","0.09","0.08",,"0.03","0.01","0.05",,"0.02","0.02","-0.07",,"-0.03","-0.05","-0.16"
DilutedEPS,,"0.3","0.21","0.31","0.22","0.34","0.38","0.42","0.39","0.35","0.34","0.33","0.26","0.32","0.38","0.52","0.62","0.5","0.44","0.43","0.45","0.37","0.24","0.24","0.32","0.27","0.24","0.22","0.29","0.25","0.24","0.14","0.25","0.23","0.23","0.21","0.24","0.23","0.23","0.2","0.2",,"0.19","0.19","0.22",,"0.2","0.22","0.32",,"0.25","0.28","0.36",,"0.21","0.25","0.28",,"0.18","0.18","0.25",,"0.11","0.14","0.2",,"0.11","0.11","0.15",,"0.08","0.08","0.08",,"0.05","0.08","0.06",,"0.02","0.01","0.04",,"0.019","0.02","-0.07",,"-0.03","-0.05","-0.16"
