name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalAssets,"473,811,000,000","444,438,000,000","470,533,000,000","466,963,000,000","464,984,000,000","469,633,000,000","428,398,000,000","442,316,000,000","468,155,000,000","381,508,000,000","373,168,000,000","381,168,000,000","346,132,000,000","362,873,000,000","349,770,000,000","352,928,000,000","373,597,000,000","371,758,000,000","354,397,000,000","354,815,000,000","337,536,000,000","333,469,000,000","374,114,000,000","372,351,000,000","372,870,000,000","393,780,000,000","377,371,000,000","395,254,000,000","399,088,000,000","385,303,000,000","386,296,000,000","400,740,000,000","368,241,000,000","374,310,000,000","371,952,000,000","360,505,000,000","355,942,000,000","358,990,000,000","339,944,000,000","330,283,000,000","300,169,000,000","325,266,000,000","322,187,000,000","304,706,000,000","266,444,000,000","247,259,000,000","254,157,000,000","235,693,000,000","220,551,000,000","212,224,000,000","212,007,000,000","203,012,000,000","203,478,000,000","237,512,000,000","267,510,000,000","201,225,000,000","204,935,000,000","197,656,000,000","183,972,000,000","126,333,000,000","99,848,000,000","103,370,000,000","106,636,000,000","108,881,000,000","103,611,000,000","102,074,000,000","101,766,000,000","103,063,000,000","96,537,000,000","94,529,000,000","93,175,000,000","97,536,000,000","92,652,000,000","92,397,000,000","95,193,000,000","99,604,000,000","79,548,000,000","77,564,000,000","80,987,000,000","80,805,000,000","76,779,000,000","81,025,000,000","89,677,000,000","76,831,000,000","73,073,000,000","77,114,000,000","75,409,000,000","76,661,000,000","76,041,000,000","74,756,000,000","63,158,000,000","67,771,000,000","64,917,000,000","63,503,000,000","63,812,000,000","63,003,000,000","59,611,000,000","59,961,000,000","61,222,000,000","61,242,000,000","58,384,000,000","55,765,000,000","52,388,000,000","51,467,000,000","53,317,000,000","53,720,000,000","51,087,000,000","53,464,000,000","52,280,000,000","48,879,000,000","50,306,000,000","52,347,000,000","48,008,000,000","45,546,000,000","45,544,000,000","41,045,000,000","40,047,000,000","40,909,000,000","42,379,000,000","41,337,000,000","40,149,000,000","39,426,000,000","40,323,600,000","41,359,700,000","39,436,500,000","45,389,900,000","47,814,500,000","48,953,500,000","47,845,900,000","48,856,500,000"
TotalLiabilitiesNetMinorityInterest,"431,659,000,000","401,047,000,000","426,481,000,000","421,169,000,000","419,581,000,000","423,513,000,000","383,051,000,000","398,350,000,000","426,776,000,000","339,780,000,000","331,698,000,000","339,333,000,000","304,663,000,000","322,005,000,000","307,909,000,000","311,182,000,000","331,473,000,000","330,012,000,000","313,293,000,000","314,317,000,000","297,705,000,000","293,889,000,000","333,741,000,000","333,054,000,000","333,585,000,000","354,805,000,000","338,172,000,000","355,830,000,000","360,208,000,000","346,600,000,000","346,698,000,000","361,266,000,000","329,272,000,000","335,776,000,000","333,969,000,000","323,574,000,000","319,268,000,000","321,548,000,000","302,805,000,000","294,898,000,000","265,340,000,000","291,065,000,000","287,658,000,000","269,983,000,000","232,304,000,000","214,102,000,000","221,307,000,000","204,588,000,000","190,096,000,000","183,221,000,000","183,691,000,000","175,708,000,000","175,241,000,000","209,462,000,000","239,997,000,000","172,656,000,000","176,460,000,000","168,253,000,000","155,015,000,000","114,504,000,000","88,321,000,000","91,777,000,000","96,169,000,000","98,825,000,000","93,510,000,000","92,198,000,000","92,158,000,000","93,592,000,000","87,202,000,000","85,239,000,000","84,121,000,000","88,751,000,000","83,892,000,000","83,969,000,000","86,970,000,000","91,491,000,000","72,674,000,000","70,880,000,000","74,354,000,000","74,195,000,000","70,425,000,000","74,708,000,000","81,710,000,000","69,044,000,000","65,518,000,000","69,462,000,000","67,990,000,000","69,654,000,000","69,317,000,000","68,113,000,000","56,762,000,000","60,991,000,000","58,111,000,000","56,755,000,000","57,498,000,000","56,735,000,000","53,499,000,000","53,959,000,000","55,230,000,000","55,305,000,000","52,764,000,000","50,038,000,000","47,271,000,000","46,400,000,000","48,073,000,000","48,488,000,000","45,987,000,000","48,699,000,000","47,733,000,000","44,583,000,000","46,085,000,000","48,225,000,000","43,979,000,000","41,474,000,000","41,581,000,000","37,450,000,000","36,476,000,000","37,394,000,000","38,963,000,000","37,986,000,000","37,194,000,000","36,524,000,000","37,450,700,000","38,514,700,000","36,627,000,000","42,504,200,000","44,953,900,000","46,091,800,000","45,030,000,000","46,092,200,000"
TotalEquityGrossMinorityInterest,"42,152,000,000","43,391,000,000","44,052,000,000","45,794,000,000","45,403,000,000","46,120,000,000","45,347,000,000","43,966,000,000","41,379,000,000","41,728,000,000","41,470,000,000","41,835,000,000","41,469,000,000","40,868,000,000","41,861,000,000","41,746,000,000","42,124,000,000","41,746,000,000","41,104,000,000","40,498,000,000","39,831,000,000","39,580,000,000","40,373,000,000","39,297,000,000","39,285,000,000","38,975,000,000","39,199,000,000","39,424,000,000","38,880,000,000","38,703,000,000","39,598,000,000","39,474,000,000","38,969,000,000","38,534,000,000","37,983,000,000","36,931,000,000","36,674,000,000","37,442,000,000","37,139,000,000","35,385,000,000","34,829,000,000","34,201,000,000","34,529,000,000","34,723,000,000","34,140,000,000","33,157,000,000","32,850,000,000","31,105,000,000","30,455,000,000","29,003,000,000","28,316,000,000","27,304,000,000","28,237,000,000","28,050,000,000","27,513,000,000","28,569,000,000","28,475,000,000","29,403,000,000","28,957,000,000","11,829,000,000","11,527,000,000","11,593,000,000","10,467,000,000","10,056,000,000","10,101,000,000","9,876,000,000","9,608,000,000","9,471,000,000","9,335,000,000","9,290,000,000","9,054,000,000","8,785,000,000","8,760,000,000","8,428,000,000","8,223,000,000","8,113,000,000","6,874,000,000","6,684,000,000","6,633,000,000","6,610,000,000","6,354,000,000","6,317,000,000","7,967,000,000","7,787,000,000","7,555,000,000","7,652,000,000","7,419,000,000","7,007,000,000","6,724,000,000","6,643,000,000","6,396,000,000","6,780,000,000","6,806,000,000","6,748,000,000","6,314,000,000","6,268,000,000","6,112,000,000","6,002,000,000","5,992,000,000","5,937,000,000","5,620,000,000","5,727,000,000","5,117,000,000","5,067,000,000","5,244,000,000","5,232,000,000","5,100,000,000","4,765,000,000","4,547,000,000","4,296,000,000","4,221,000,000","4,122,000,000","4,029,000,000","4,072,000,000","3,963,000,000","3,595,000,000","3,571,000,000","3,515,000,000","3,416,000,000","3,351,000,000","2,955,000,000","2,902,000,000","2,872,900,000","2,845,000,000","2,809,500,000","2,885,700,000","2,860,600,000","2,861,700,000","2,815,900,000","2,764,300,000"
	StockholdersEquity,"41,799,000,000","43,034,000,000","43,601,000,000","45,281,000,000","44,954,000,000","45,801,000,000","44,917,000,000","43,697,000,000","41,145,000,000","41,483,000,000","41,120,000,000","41,533,000,000","41,225,000,000","40,638,000,000","41,560,000,000","41,505,000,000","41,728,000,000","41,251,000,000","40,523,000,000","39,974,000,000","39,138,000,000","38,811,000,000","39,695,000,000","38,559,000,000","38,459,000,000","38,037,000,000","38,170,000,000","38,270,000,000","37,328,000,000","37,441,000,000","38,451,000,000","38,326,000,000","37,986,000,000","37,521,000,000","36,959,000,000","35,882,000,000","35,690,000,000","36,431,000,000","36,218,000,000","34,533,000,000","34,000,000,000","33,417,000,000","33,695,000,000","33,851,000,000","33,258,000,000","32,354,000,000","32,153,000,000","30,396,000,000","29,683,000,000","28,977,000,000","28,295,000,000","27,276,000,000","28,210,000,000","28,050,000,000","27,513,000,000","28,569,000,000","28,475,000,000","29,403,000,000","28,957,000,000","11,829,000,000","11,527,000,000","11,593,000,000","10,467,000,000","10,056,000,000","10,101,000,000","9,876,000,000","9,608,000,000","9,471,000,000","9,335,000,000","9,290,000,000","9,054,000,000","8,785,000,000","8,760,000,000","8,428,000,000","8,223,000,000","8,113,000,000","6,874,000,000","6,684,000,000","6,633,000,000","6,610,000,000","6,354,000,000","6,317,000,000","6,467,000,000","6,287,000,000","6,055,000,000","6,152,000,000","5,919,000,000","5,507,000,000","5,224,000,000","5,143,000,000","4,896,000,000","5,280,000,000","5,306,000,000","5,448,000,000","5,014,000,000","4,968,000,000","4,812,000,000","5,002,000,000","4,992,000,000","4,937,000,000","5,020,000,000","5,127,000,000","5,117,000,000","5,067,000,000","5,244,000,000","5,232,000,000","5,100,000,000","4,765,000,000","4,547,000,000","4,296,000,000","4,221,000,000","4,122,000,000","4,029,000,000","4,072,000,000","3,963,000,000","3,595,000,000","3,571,000,000","3,515,000,000","3,416,000,000","3,351,000,000","2,955,000,000","2,902,000,000","2,872,900,000","2,845,000,000","2,809,500,000","2,885,700,000","2,860,600,000","2,861,700,000","2,815,900,000","2,764,300,000"
		CapitalStock,"4,852,000,000","4,852,000,000","4,555,000,000","4,555,000,000","4,555,000,000","4,555,000,000","4,546,000,000","4,546,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,556,000,000","3,555,000,000","3,555,000,000","3,555,000,000","3,555,000,000","2,565,000,000","2,565,000,000","2,565,000,000","2,565,000,000","2,565,000,000","1,575,000,000","1,575,000,000","1,575,000,000","1,575,000,000","1,575,000,000","1,575,000,000","1,575,000,000","1,575,000,000","1,081,000,000","1,081,000,000","1,049,000,000","512,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","2,807,000,000","2,797,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","10,000,000","7,909,000,000","7,903,000,000","7,874,000,000","7,867,000,000","7,857,000,000","7,838,000,000","7,866,000,000","7,858,000,000","7,847,000,000","7,836,000,000","7,831,000,000","7,825,000,000","7,818,000,000","7,800,000,000","7,793,000,000","7,791,000,000","7,481,000,000","7,453,000,000","7,451,000,000","7,449,000,000","7,447,000,000","7,431,000,000","7,430,000,000","7,429,000,000","7,411,000,000","7,392,000,000","7,378,000,000","7,367,000,000","7,355,000,000","7,336,000,000","1,000,000","7,312,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","112,000,000","112,000,000","112,000,000","112,000,000","113,000,000","113,000,000","113,000,000","113,000,000","113,000,000","117,000,000","117,000,000","119,000,000","126,000,000","135,000,000","138,000,000","294,000,000","296,000,000","267,000,000","342,000,000","400,000,000","387,000,000","387,000,000","394,000,000","395,000,000","394,800,000","394,800,000","394,800,000","394,800,000","394,800,000","394,800,000","394,800,000","396,500,000"
			PreferredStock,"4,838,000,000","4,838,000,000","4,541,000,000","4,541,000,000","4,541,000,000","4,541,000,000","4,532,000,000","4,532,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","3,542,000,000","2,552,000,000","2,552,000,000","2,552,000,000","2,552,000,000","2,552,000,000","1,562,000,000","1,562,000,000","1,562,000,000","1,562,000,000","1,562,000,000","1,562,000,000","1,562,000,000","1,562,000,000","1,068,000,000","1,068,000,000","1,036,000,000","500,000,000",,,,,,,,,,"0","0","0","2,795,000,000","2,786,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","112,000,000","112,000,000","112,000,000","112,000,000","113,000,000","113,000,000","113,000,000","113,000,000","113,000,000","117,000,000","117,000,000","119,000,000","126,000,000","135,000,000","138,000,000","294,000,000","296,000,000","267,000,000","342,000,000","400,000,000","387,000,000","387,000,000","394,000,000","395,000,000","394,800,000","394,800,000","394,800,000","394,800,000","394,800,000","394,800,000","394,800,000","396,500,000"
			CommonStock,"14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","10,000,000","7,909,000,000","7,903,000,000","7,874,000,000","7,867,000,000","7,857,000,000","7,838,000,000","7,866,000,000","7,858,000,000","7,847,000,000","7,836,000,000","7,831,000,000","7,825,000,000","7,818,000,000","7,800,000,000","7,793,000,000","7,791,000,000","7,481,000,000","7,453,000,000","7,451,000,000","7,449,000,000","7,447,000,000","7,431,000,000","7,429,000,000","7,428,000,000","7,410,000,000","7,391,000,000","7,377,000,000","7,366,000,000","7,354,000,000","7,335,000,000",,"7,311,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"28,258,000,000","28,128,000,000","28,075,000,000","28,006,000,000","27,928,000,000","27,823,000,000","27,741,000,000","27,702,000,000","27,644,000,000","27,515,000,000","27,471,000,000","27,406,000,000","27,349,000,000","27,118,000,000","27,034,000,000","26,981,000,000","26,911,000,000","26,665,000,000","26,588,000,000","26,432,000,000","26,248,000,000","25,962,000,000","25,637,000,000","25,563,000,000","25,432,000,000","25,262,000,000","25,168,000,000","25,078,000,000","24,887,000,000","24,626,000,000","24,499,000,000","24,303,000,000","24,176,000,000","24,002,000,000","23,903,000,000","23,796,000,000","23,688,000,000","23,485,000,000","23,429,000,000","23,366,000,000","23,304,000,000","23,185,000,000","23,117,000,000","23,038,000,000","22,996,000,000","22,885,000,000","22,808,000,000","22,073,000,000","21,994,000,000","21,917,000,000","21,794,000,000","21,867,000,000","20,452,000,000","20,432,000,000","20,212,000,000","20,126,000,000","20,078,000,000","19,990,000,000","19,713,000,000","10,203,000,000","2,203,000,000","2,142,000,000","2,015,000,000","1,965,000,000","1,904,000,000","1,826,000,000","1,865,000,000","1,820,000,000","1,790,000,000","1,790,000,000","1,736,000,000","1,696,000,000","1,668,000,000","1,647,000,000","1,594,000,000","1,564,000,000","848,000,000","847,000,000","831,000,000","809,000,000","784,000,000","741,000,000","703,000,000","674,000,000","586,000,000","521,000,000","454,000,000","395,000,000","355,000,000","315,000,000",,"242,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"37,088,000,000","36,667,000,000","36,125,000,000","35,540,000,000","34,822,000,000","34,241,000,000","33,821,000,000","33,224,000,000","32,601,000,000","31,894,000,000","30,789,000,000","30,081,000,000","29,382,000,000","28,652,000,000","28,098,000,000","27,306,000,000","26,496,000,000","25,635,000,000","24,757,000,000","24,027,000,000","23,300,000,000","22,621,000,000","22,002,000,000","21,233,000,000","20,593,000,000","19,974,000,000","19,525,000,000","18,895,000,000","18,257,000,000","17,683,000,000","17,670,000,000","16,796,000,000","16,439,000,000","15,976,000,000","15,639,000,000","14,859,000,000","14,202,000,000","14,622,000,000","14,153,000,000","13,588,000,000","13,277,000,000","12,812,000,000","12,464,000,000","11,977,000,000","11,405,000,000","10,898,000,000","10,386,000,000","9,875,000,000","9,340,000,000","8,912,000,000","8,462,000,000","11,028,000,000","10,953,000,000","10,250,000,000","10,438,000,000","10,463,000,000","10,435,000,000","10,015,000,000","9,773,000,000","9,571,000,000","9,294,000,000","9,444,000,000","7,820,000,000","7,636,000,000","7,347,000,000","7,089,000,000","6,846,000,000","6,618,000,000","6,374,000,000","6,162,000,000","5,964,000,000","5,764,000,000","5,548,000,000","5,330,000,000","5,168,000,000","5,053,000,000","4,894,000,000","4,736,000,000","4,773,000,000","4,831,000,000","4,608,000,000","4,383,000,000","4,181,000,000","4,071,000,000","3,819,000,000","3,566,000,000","3,326,000,000","3,079,000,000","2,841,000,000","2,620,000,000","2,411,000,000","1,744,000,000","1,528,000,000","1,318,000,000","1,110,000,000","3,912,000,000","3,716,000,000","3,493,000,000","3,314,000,000","3,139,000,000","2,964,000,000","2,798,000,000","2,637,000,000","2,478,000,000","2,851,000,000","2,689,000,000","2,523,000,000","2,361,000,000","2,196,000,000","2,048,000,000","1,910,000,000","1,770,000,000","1,650,000,000","1,536,000,000","1,430,000,000","1,143,000,000","1,052,000,000","1,010,000,000","942,000,000","882,000,000","831,000,000","785,000,000","756,100,000","729,500,000","695,300,000","781,200,000","756,800,000","754,500,000","739,100,000","687,700,000"
		TreasuryStock,"24,518,000,000","24,400,000,000","23,151,000,000","21,150,000,000","20,532,000,000","19,833,000,000","19,832,000,000","19,832,000,000","19,829,000,000","18,844,000,000","17,803,000,000","16,822,000,000","16,072,000,000","15,517,000,000","14,145,000,000","13,543,000,000","12,892,000,000","12,248,000,000","11,597,000,000","10,947,000,000","10,441,000,000","9,562,000,000","8,714,000,000","8,250,000,000","7,741,000,000","7,164,000,000","6,733,000,000","6,043,000,000","5,209,000,000","4,809,000,000","4,377,000,000","3,946,000,000","3,515,000,000","3,140,000,000","2,819,000,000","2,697,000,000","2,366,000,000","2,114,000,000","1,942,000,000","1,653,000,000","1,364,000,000","965,000,000","894,000,000","425,000,000","152,000,000","86,000,000","84,000,000","55,000,000","49,000,000","29,000,000","26,000,000","23,000,000","12,000,000","3,000,000","33,000,000","112,000,000","212,000,000","39,000,000","49,000,000","7,544,000,000","7,539,000,000","7,576,000,000","7,169,000,000","7,174,000,000","6,811,000,000","6,736,000,000","6,852,000,000","6,791,000,000","6,579,000,000","6,492,000,000","6,504,000,000","6,446,000,000","6,431,000,000","6,420,000,000","6,434,000,000","6,450,000,000","6,468,000,000","6,483,000,000","6,539,000,000","6,505,000,000","6,485,000,000","6,312,000,000","5,991,000,000","6,006,000,000","5,883,000,000","5,526,000,000","5,418,000,000","5,381,000,000","5,348,000,000","5,148,000,000",,"4,222,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
