name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
		Inventory,"30,043,000","31,595,000","27,784,000","25,634,000","23,362,000","22,364,000","19,889,000","23,102,000","20,321,000","20,267,000","17,198,000","17,907,000","17,521,000","18,827,000","16,336,000","17,025,000","16,466,000","16,306,000","15,453,000","15,439,000","14,869,000","16,088,000","14,357,000","14,443,000","14,395,000","15,633,000","13,763,000","14,074,000","12,645,000","14,256,000","11,993,000","11,760,000","11,315,000","11,954,000","10,962,000","11,182,000","10,438,000","10,909,000","9,521,000","9,941,000","9,822,000","10,730,000","8,678,000","8,889,000","8,559,000","9,197,000",,"7,602,000","7,311,000","8,004,000","7,046,000","7,874,000","7,745,000","8,140,000","7,737,000","7,303,000","7,059,000","7,277,000","6,814,000","6,471,000","6,301,000","6,436,000","5,904,000","6,048,000","5,859,000","5,893,000","5,647,000","5,687,000","5,732,000","5,169,000","4,687,000","4,194,000","3,505,000"
		PrepaidAssets,"25,069,000","34,927,000","21,222,000","24,120,000","20,868,000","26,714,000","19,001,000","23,497,000","26,206,000","20,448,000","13,976,000","15,273,000","18,685,000","23,953,000","13,825,000","13,270,000","15,613,000","13,361,000","10,461,000","11,170,000","13,318,000","13,104,000","9,310,000","9,868,000","13,379,000","11,348,000","8,473,000","20,724,000","11,600,000","10,552,000","8,100,000","8,614,000","11,277,000","10,671,000","8,143,000","6,627,000","9,241,000","10,565,000","5,032,000","5,336,000","7,636,000","7,620,000","4,534,000","5,110,000","6,897,000","7,579,000",,"5,495,000","7,840,000","5,611,000","3,919,000","4,553,000","6,093,000","9,526,000","2,068,000","2,548,000","4,261,000","3,646,000","1,724,000","1,866,000","3,985,000","2,920,000","1,419,000","2,444,000","2,058,000","4,125,000","1,628,000","1,413,000","1,973,000","2,652,000","916,000","1,088,000","1,232,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,"0",,,,"1,996,000","5,846,000","5,243,000","4,249,000","2,077,000","3,779,000","3,272,000","1,792,000","2,773,000","3,852,000","3,678,000","3,123,000","2,853,000","4,399,000","3,467,000","2,896,000","2,836,000","5,814,000","5,147,000","5,246,000","3,367,000","3,217,000","2,869,000","2,295,000","2,368,000",,"2,238,000","1,509,000","1,531,000","1,378,000","918,000","1,889,000","1,962,000","907,000","1,669,000","884,000","841,000","691,000","640,000","583,000","1,066,000","522,000","705,000","526,000","621,000","591,000","600,000","1,308,000","1,308,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"0",,,,"1,996,000","5,846,000","5,243,000","4,249,000","2,077,000","3,779,000","3,272,000","1,792,000","2,773,000","3,852,000","3,678,000","3,123,000","2,853,000","4,399,000","3,467,000","2,896,000","2,836,000","5,814,000","5,147,000","5,246,000","3,367,000","3,217,000","2,869,000","2,295,000","2,368,000",,"2,238,000","1,509,000","1,531,000","1,378,000","918,000","1,889,000","1,962,000","907,000","1,669,000","884,000","841,000","691,000","640,000","583,000","1,066,000","522,000","705,000","526,000","621,000","591,000","600,000","1,308,000","1,308,000",,,
		OtherCurrentAssets,,"227,880,000","101,352,000","98,354,000","81,972,000","147,496,000","70,905,000","76,884,000","71,968,000","140,020,000","65,122,000","72,589,000","70,891,000","134,894,000","64,965,000","62,446,000","58,139,000","106,163,000","50,893,000","55,904,000","49,192,000","87,315,000","51,552,000","50,655,000","51,218,000","74,479,000","48,972,000","57,953,000","47,044,000","61,604,000","39,646,000","41,222,000","42,654,000","50,869,000","35,022,000","33,353,000","33,626,000","40,726,000",,"34,469,000","35,497,000","38,243,000","28,616,000","29,218,000","29,903,000",,,"27,763,000","29,203,000",,"20,814,000","22,308,000",,,,,,,,,,,,"40,000","40,000","40,000","36,000","1,268,000","128,000","144,000","36,000","36,000","36,000"
	TotalNonCurrentAssets,"2,011,333,000","1,948,427,000","1,904,638,000","1,867,172,000","1,829,110,000","1,814,510,000","1,788,470,000","1,771,107,000","1,752,130,000","1,735,666,000","1,690,899,000","1,651,423,000","1,614,952,000","1,124,257,000","1,108,671,000","1,094,794,000","1,087,174,000","1,073,542,000","1,047,390,000","1,026,869,000","1,011,184,000","979,712,000","951,257,000","927,241,000","914,404,000","898,893,000","870,883,000","836,706,000","814,713,000","795,416,000","777,354,000","757,871,000","741,189,000","731,901,000","704,702,000","679,931,000","672,349,000","668,782,000","656,127,000","647,682,000","639,921,000","628,696,000","611,694,000","599,615,000","591,481,000","588,879,000",,"584,589,000","584,647,000","587,757,000","589,985,000","589,773,000","590,793,000","587,855,000","573,447,000","547,772,000","519,950,000","504,398,000","489,697,000","434,809,000","417,231,000","400,083,000","375,587,000","354,381,000","334,633,000","263,314,000","244,720,000","233,283,000","222,581,000","215,016,000","154,908,000","192,002,000","127,219,000"
		NetPPE,"1,786,853,000","1,740,854,000","1,698,113,000","1,664,780,000","1,631,616,000","1,619,248,000","1,603,425,000","1,589,433,000","1,581,275,000","1,556,364,000","1,515,586,000","1,477,157,000","1,443,257,000","956,676,000","940,955,000","928,765,000","922,891,000","912,147,000","886,972,000","868,668,000","855,027,000","830,054,000","802,555,000","778,634,000","766,331,000","751,288,000","723,294,000","689,204,000","668,088,000","649,637,000","631,552,000","612,528,000","596,656,000","586,192,000","565,433,000","542,211,000","534,670,000","531,654,000","523,482,000","515,620,000","507,873,000","497,217,000","479,167,000","467,378,000","460,522,000","458,983,000","456,473,000","453,365,000","453,752,000","456,281,000","457,267,000","457,574,000","459,080,000","456,132,000","440,865,000","425,997,000","406,143,000","390,378,000","375,890,000","340,353,000","323,072,000","305,731,000","280,007,000","259,527,000","239,472,000","210,382,000","192,556,000","181,238,000","170,586,000","162,991,000","150,669,000","140,051,000","123,051,000"
			GrossPPE,"2,682,888,000","2,610,229,000","2,540,799,000","2,480,865,000","2,420,196,000","2,382,948,000","2,347,803,000","2,312,753,000","2,280,116,000","2,235,352,000","2,179,079,000","2,119,712,000","2,066,772,000","1,559,127,000","1,524,705,000","1,493,664,000","1,468,647,000","1,439,857,000","1,399,033,000","1,362,174,000","1,330,991,000","1,287,156,000","1,243,247,000","1,204,472,000","1,177,139,000","1,147,174,000","1,108,006,000","1,061,072,000","1,027,843,000","996,859,000","967,797,000","939,017,000","912,557,000","890,728,000","861,963,000","829,123,000","813,018,000","800,706,000","783,675,000","766,503,000",,"729,977,000",,,,"657,034,000",,,,"619,270,000",,,,"584,252,000","536,387,000","521,519,000","501,665,000","485,900,000","444,983,000","409,446,000","392,165,000","374,824,000","330,255,000","309,775,000","289,720,000","260,630,000","228,869,000","217,551,000","206,899,000","199,304,000","150,669,000","140,051,000","123,051,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,"144,182,000",,,,"143,482,000",,,,"135,708,000",,,,"127,579,000",,,,"124,126,000",,,,"119,338,000",,,,"109,939,000",,,,"105,055,000",,,,"100,456,000",,,,"99,536,000",,,,"97,819,000",,,,"94,046,000",,,,"94,058,000",,,,"92,733,000",,,,"88,307,000",,,,"70,387,000",,,,"47,364,000",,,,"38,253,000",,,
				BuildingsAndImprovements,,"1,092,776,000",,,,"1,003,014,000",,,,"922,036,000",,,,"835,490,000",,,,"757,293,000",,,,"668,519,000",,,,"588,095,000",,,,"519,905,000",,,,"457,139,000",,,,"418,412,000",,,,"375,756,000",,,,"346,792,000",,,,"326,110,000",,,,"295,513,000",,,,"242,171,000",,,,"179,853,000",,,,"124,970,000",,,,"94,260,000",,,
				MachineryFurnitureEquipment,,"732,160,000",,,,"661,878,000",,,,"614,920,000",,,,"556,254,000",,,,"500,954,000",,,,"105,629,000",,,,"93,904,000",,,,"80,637,000",,,,"71,329,000",,,,"62,686,000",,,,"231,457,000",,,,"205,857,000",,,,"187,614,000",,,,"168,396,000",,,,"136,169,000",,,,"103,102,000",,,,"77,245,000",,,,"59,514,000",,,
				OtherProperties,"2,682,888,000","15,946,000","2,540,799,000","2,480,865,000","2,420,196,000","15,466,000","2,347,803,000","2,312,753,000","2,280,116,000","14,861,000","2,179,079,000","2,119,712,000","2,066,772,000","10,829,000",,,,"10,027,000",,,,"363,276,000",,,,"314,740,000",,,,"270,532,000",,,,"236,288,000",,,,"209,905,000",,,,"5,851,000",,,,"5,450,000",,,,"5,450,000",,,,"4,651,000",,,,"4,363,000",,,,"2,806,000",,,,"1,846,000",,,,"1,288,000",,,
				ConstructionInProgress,,"50,809,000",,,,"32,362,000",,,,"51,924,000",,,,"28,975,000",,,,"47,457,000",,,,"30,394,000",,,,"40,496,000",,,,"20,730,000",,,,"25,516,000",,,,"10,167,000",,,,"19,094,000",,,,"4,889,000",,,,"6,038,000",,,,"22,959,000",,,,"14,890,000",,,,"18,676,000",,,,"9,205,000",,,,"5,989,000",,,
				Leases,,"574,356,000",,,,"526,746,000",,,,"495,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-896,035,000","-869,375,000","-842,686,000","-816,085,000","-788,580,000","-763,700,000","-744,378,000","-723,320,000","-698,841,000","-678,988,000","-663,493,000","-642,555,000","-623,515,000","-602,451,000","-583,750,000","-564,899,000","-545,756,000","-527,710,000","-512,061,000","-493,506,000","-475,964,000","-457,102,000","-440,692,000","-425,838,000","-410,808,000","-395,886,000","-384,712,000","-371,868,000","-359,755,000","-347,222,000","-336,245,000","-326,489,000","-315,901,000","-304,536,000","-296,530,000","-286,912,000","-278,348,000","-269,052,000","-260,193,000","-250,883,000",,"-232,760,000",,,,"-198,051,000",,,,"-162,989,000",,,,"-128,120,000","-95,522,000","-95,522,000","-95,522,000","-95,522,000","-69,093,000","-69,093,000","-69,093,000","-69,093,000","-50,248,000","-50,248,000","-50,248,000","-50,248,000","-36,313,000","-36,313,000","-36,313,000","-36,313,000",,,
		GoodwillAndOtherIntangibleAssets,"151,182,000","128,521,000","128,702,000","128,882,000","129,072,000","129,272,000","125,638,000","125,741,000","125,849,000","125,982,000","124,595,000","124,733,000","124,931,000","125,179,000","123,184,000","123,369,000","123,554,000","123,740,000","123,970,000","124,201,000","124,432,000","120,193,000","120,444,000","120,721,000","121,059,000","121,398,000","121,742,000","122,086,000","122,430,000","122,774,000","123,743,000","124,186,000","124,630,000","125,093,000","121,331,000","121,737,000","122,232,000","122,699,000","119,181,000","119,450,000","119,719,000","119,988,000","121,096,000","121,365,000","121,634,000","121,903,000","123,852,000","124,121,000","124,390,000","124,659,000","126,817,000","127,098,000","127,337,000","127,614,000","128,507,000","117,763,000","109,913,000","110,270,000","110,336,000","91,351,000","91,440,000","91,529,000","92,986,000","93,108,000","93,082,000","51,063,000","50,753,000","50,753,000","50,753,000","50,753,000","2,190,000","49,885,000","2,190,000"
			Goodwill,"144,334,000","127,001,000","127,001,000","127,001,000","127,001,000","127,001,000","124,748,000","124,748,000","124,748,000","124,748,000","123,220,000","123,220,000","123,220,000","123,220,000","121,040,000","121,040,000","121,040,000","121,040,000","121,040,000","121,040,000","121,040,000","116,571,000","116,571,000","116,571,000","116,571,000","116,571,000","116,571,000","116,571,000","116,571,000","116,571,000","117,197,000","117,197,000","117,197,000","116,468,000","113,454,000","113,454,000","113,543,000","113,435,000","110,946,000","110,946,000","110,946,000","110,946,000","111,785,000","111,785,000","111,785,000","111,785,000","113,465,000","113,465,000","113,465,000","113,465,000","114,859,000","114,857,000","114,813,000","114,807,000","115,742,000","108,153,000","101,674,000","101,856,000","101,725,000","86,649,000","86,649,000","86,649,000","88,017,000","88,050,000","87,935,000",,,,,,,,"2,190,000"
			OtherIntangibleAssets,"6,848,000","1,520,000","1,701,000","1,881,000","2,071,000","2,271,000","890,000","993,000","1,101,000","1,234,000","1,375,000","1,513,000","1,711,000","1,959,000","2,144,000","2,329,000","2,514,000","2,700,000","2,930,000","3,161,000","3,392,000","3,622,000","3,873,000","4,150,000","4,488,000","4,827,000","5,171,000","5,515,000","5,859,000","6,203,000","6,546,000","6,989,000","7,433,000","8,625,000","7,877,000","8,283,000","8,689,000","9,264,000","8,235,000","8,504,000","8,773,000","9,042,000","9,311,000","9,580,000","9,849,000","10,118,000","10,387,000","10,656,000","10,925,000","11,194,000","11,958,000","12,241,000","12,524,000","12,807,000","12,765,000","9,610,000","8,239,000","8,414,000","8,611,000","4,702,000","4,791,000","4,880,000","4,969,000","5,058,000","5,147,000","51,063,000","50,753,000","50,753,000","50,753,000","50,753,000","2,190,000","49,885,000",
		InvestmentProperties,,,,,,,,,,"495,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","31,000",,"247,000",,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"73,298,000","79,052,000","77,823,000","73,510,000","68,422,000","65,990,000","59,407,000","55,933,000","45,006,000","53,320,000","50,718,000","49,533,000","46,764,000","42,402,000","44,532,000","42,660,000","40,729,000","37,655,000","36,448,000","34,000,000","31,725,000","29,465,000","28,258,000","27,886,000","27,014,000","26,207,000","25,272,000","25,416,000","24,195,000","23,005,000","22,059,000","21,157,000","19,903,000","20,616,000","17,938,000","15,983,000","15,447,000","14,429,000","13,464,000","12,612,000","12,329,000","11,491,000","11,431,000","10,872,000","9,325,000","7,993,000",,"7,103,000","6,505,000","6,786,000","5,901,000","4,854,000","4,376,000","4,109,000","4,075,000","4,012,000","3,894,000","3,750,000","3,471,000","3,105,000","2,719,000","2,823,000","2,594,000","1,746,000","2,079,000","1,869,000","1,411,000","1,292,000","1,242,000","1,272,000","2,049,000","2,066,000","1,978,000"
TotalLiabilitiesNetMinorityInterest,"1,402,061,000","1,438,468,000","1,361,946,000","1,386,262,000","1,396,710,000","1,382,110,000","1,269,508,000","1,247,765,000","1,143,961,000","1,052,396,000","946,864,000","963,233,000","949,803,000","508,568,000","383,528,000","389,995,000","456,277,000","479,232,000","381,927,000","389,860,000","416,266,000","421,729,000","341,158,000","348,079,000","362,322,000","355,524,000","326,961,000","313,794,000","320,505,000","328,186,000","273,392,000","278,512,000","286,199,000","283,784,000","236,334,000","237,224,000","244,991,000","260,517,000","219,181,000","221,508,000","237,124,000","244,848,000","197,015,000","201,764,000","206,342,000","203,419,000","189,722,000","207,064,000","219,153,000","239,123,000","235,039,000","237,542,000","244,070,000","259,866,000","248,791,000","193,528,000","180,432,000","176,264,000","160,985,000","162,253,000","114,886,000","132,209,000","90,625,000","87,356,000","90,884,000","80,367,000","54,565,000","64,690,000","96,980,000","102,753,000","119,913,000","56,136,000","104,606,000"
	CurrentLiabilities,"541,774,000","602,144,000","443,854,000","479,808,000","508,164,000","506,318,000","396,402,000","402,242,000","310,861,000","417,220,000","332,272,000","359,065,000","362,450,000","385,142,000","272,477,000","280,392,000","299,926,000","329,998,000","238,269,000","246,208,000","277,158,000","279,527,000","207,938,000","218,876,000","233,244,000","256,642,000","215,262,000","201,734,000","208,303,000","215,971,000","164,921,000","170,483,000","178,165,000","175,180,000","131,325,000","133,304,000","142,343,000","158,662,000","120,653,000","123,092,000","137,645,000","136,372,000","100,888,000","105,194,000","114,252,000","112,058,000",,"91,676,000","97,338,000","108,203,000","76,419,000","82,245,000","85,363,000","99,643,000","75,707,000","77,503,000","83,185,000","88,259,000","64,920,000","62,223,000","64,331,000","77,979,000","50,499,000","52,058,000","53,410,000","55,969,000","33,803,000","38,518,000","66,744,000","73,132,000","43,331,000","30,826,000","40,573,000"
		PayablesAndAccruedExpenses,"296,450,000","279,535,000","261,857,000","281,284,000","255,916,000","204,235,000","181,297,000","177,967,000","140,675,000","190,699,000","208,324,000","223,036,000","217,882,000","192,900,000","184,520,000","182,837,000","195,266,000","173,362,000","167,612,000","167,253,000","190,897,000","149,802,000","152,647,000","156,950,000","165,551,000","155,224,000","152,813,000","154,446,000","156,254,000","136,380,000","132,085,000","133,995,000","137,691,000","112,214,000","105,653,000","104,460,000","109,412,000","105,283,000","77,520,000","76,006,000","85,329,000","92,010,000","62,035,000","63,922,000","55,204,000","72,619,000",,"74,393,000","77,076,000","73,513,000","62,876,000","66,286,000","66,524,000","67,150,000","61,304,000","58,227,000","55,620,000","55,148,000","50,206,000","47,421,000","42,459,000","47,396,000","32,452,000","34,323,000","38,707,000","30,281,000","26,998,000","25,508,000","26,708,000","26,557,000","20,973,000","16,167,000","29,432,000"
			Payables,"137,283,000","128,694,000","119,123,000","127,383,000","127,853,000","94,587,000","95,248,000","88,464,000","64,517,000","92,086,000","114,469,000","115,960,000","120,451,000","104,595,000","101,248,000","99,765,000","109,144,000","97,015,000","95,974,000","94,182,000","104,715,000","83,905,000","82,801,000","88,460,000","94,409,000","81,784,000","81,121,000","81,809,000","87,046,000","73,203,000","70,374,000","73,678,000","77,504,000","55,838,000","56,588,000","58,137,000","63,177,000","58,762,000","39,458,000","41,103,000","48,995,000","50,660,000","32,957,000","34,232,000","43,056,000","26,864,000",,"29,254,000","33,502,000","34,076,000","22,431,000","25,699,000","26,675,000","32,175,000","22,989,000","22,484,000","22,587,000","23,716,000","18,813,000","18,277,000","17,312,000","18,794,000","13,812,000","16,177,000","14,746,000","17,415,000","10,982,000","11,519,000","9,729,000","12,093,000","12,292,000","13,605,000","23,140,000"
