name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"983,000",,,"619,000","609,000","501,000","372,000","430,000","511,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"983,000",,,"619,000","609,000","501,000","372,000","430,000","511,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"-2,221,000","-4,000",,,"-1,355,000","4,000","58,000","-63,000","-351,000","32,301,000","-2,115,000","235,000","3,111,000","-3,984,000","-14,507,000","-1,877,000","14,073,000","2,772,000","-825,000","-1,947,000","-2,222,000","-109,000","-789,000","435,000","1,640,000","-606,000","-1,082,000","-684,000","-5,394,000","-495,000","-240,000","684,000","-2,706,000","-1,354,000","-544,000","715,000","-2,537,000","1,383,000","1,304,000","-2,030,000","515,000","10,777,000","-1,069,000","877,000","300,000","559,000","-415,000","-1,768,000","95,000","506,000","140,000","-1,765,000","-316,000","824,000","-365,000","-1,046,000","100,000","-931,000","-1,118,000","-1,041,000","-2,192,000","-908,000","-459,000","-773,000","1,459,000","-2,575,000","-313,000","-215,000","4,383,000","-579,000","-2,314,000","-2,259,000","1,838,826","660,218","76,855","236,101",,,,,,,,,"316,768","708,704",,,,,,,,,,,,,,,,,,,,"1,200,000","-2,900,000","3,300,000",,
			DeferredIncomeTax,,,"-2,221,000","-4,000",,,"-1,355,000","4,000","58,000","-63,000","-351,000","32,301,000","-2,115,000","235,000","3,111,000","-3,984,000","-14,507,000","-1,877,000","14,073,000","2,772,000","-825,000","-1,947,000","-2,222,000","-109,000","-789,000","435,000","1,640,000","-606,000","-1,082,000","-684,000","-5,394,000","-495,000","-240,000","684,000","-2,706,000","-1,354,000","-544,000","715,000","-2,537,000","1,383,000","1,304,000","-2,030,000","515,000","10,777,000","-1,069,000","877,000","300,000","559,000","-415,000","-1,768,000","95,000","506,000","140,000","-1,765,000","-316,000","824,000","-365,000","-1,046,000","100,000","-931,000","-1,118,000","-1,041,000","-2,192,000","-908,000","-459,000","-773,000","1,459,000","-2,575,000","-313,000","-215,000","4,383,000","-579,000","-2,314,000","-2,259,000","1,838,826","660,218","76,855","236,101",,,,,,,,,"316,768","708,704",,,,,,,,,,,,,,,,,,,,"1,200,000","-2,900,000","3,300,000",,
		AmortizationOfSecurities,"-100,000",,,,,,,"4,000","25,000","61,000","-14,000","-29,000","-63,000","6,000","-36,000","-34,000","-22,000","42,000","73,000","114,000","114,000","124,000","154,000","113,000","156,000","220,000","317,000","507,000","668,000","910,000","997,000","1,091,000","1,137,000","1,135,000","1,268,000","1,373,000","1,561,000","1,754,000","1,914,000","2,013,000","2,159,000","2,171,000","1,920,000","1,705,000","1,693,000","1,299,000","1,113,000","1,056,000","1,109,000","1,102,000","1,060,000","983,000","840,000","803,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0",,,"0","0","0","65,000","0","3,872,000","0","0","0","0","0","-11,322,000",,,,,"8,000",,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-4,652,000","-1,754,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,566,000","1,893,000","2,023,000","1,842,000","1,808,000","1,807,000","1,778,000","1,610,000","1,655,000","1,791,000","1,778,000","1,871,000","1,454,000","1,859,000","1,912,000","1,640,000","1,784,000","1,819,000","1,860,000","1,834,000","1,856,000","1,883,000","2,094,000","1,492,000","1,551,000","1,558,000","1,924,000","1,674,000","1,475,000","1,639,000","2,267,000","2,147,000","2,092,000","2,057,000","2,557,000","2,176,000","2,108,000","2,232,000","2,481,000","2,351,000","2,211,000","2,221,000","2,714,000","2,290,000","2,076,000","2,089,000","2,490,000","1,730,000","1,808,000","1,689,000","1,992,000","1,584,000","1,592,000","1,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-41,000","47,000","-9,000","-10,000","5,000","-3,000","-55,000","-52,000","-85,000","-21,000","0","-44,000","-66,000","-193,000","-1,153,000","-62,000","-131,000","-333,000","-8,847,000","-418,000","-2,407,000","-1,643,000","64,000","41,000","322,000","192,000","-4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-34,000","-62,000","23,000","36,000","-31,000","84,000",,,,,"0","0",,,"0","0","0","-11,322,000",,,,,"8,000",,,,,,,,,,,,,,,,"-45,055,000","9,271,000","21,071,000","14,452,000",,"25,895,000","376,000","9,942,000","450,000","2,702,000",,,,,,,,"2,179,000","2,086,000","2,122,000","1,146,000","2,347,000","3,040,000","2,441,000","2,134,000","2,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000","-100,000","4,100,000","200,000"
		ChangeInWorkingCapital,"-8,207,000","-1,046,000","-18,520,000","15,282,000","-1,792,000","4,937,000","-17,878,000","-15,427,000","5,028,000","-7,203,000","-3,569,000","2,565,000","-1,742,000","8,278,000","-3,167,000","-9,367,000","24,193,000","64,603,000","-71,007,000","-21,821,000","-4,673,000","-1,511,000","4,185,000","-5,417,000","-8,439,000","6,827,000","-16,349,000","-8,024,000","4,122,000","7,221,000","3,973,000","2,922,000","-5,888,000","-4,914,000","-7,071,000","2,357,000","-11,937,000","13,622,000","13,583,000","11,595,000","-12,020,000","8,460,000","5,842,000","2,528,000","-9,805,000","-3,100,000","-9,895,000","-20,879,000","-8,584,000","7,341,000","-6,826,000","3,556,000","-5,071,000","2,725,000","343,000","-1,132,000","3,604,000","13,138,000","-3,060,000","-8,342,000","3,854,000","1,750,000","2,271,000","-4,675,000","-1,228,000","3,503,000","132,000","5,163,000","-1,805,000","6,094,000","5,005,000","-2,199,000","-11,469,000","3,485,000","-8,350,679","611,544","-7,840,799","-2,436,066","950,007","12,228,454","15,877,394","21,010,931","18,782,003","19,561,577","8,041,202","14,546,794","-46,153,047","3,348,935","-21,347,224","-2,501,222","5,470,399","-13,011,974","-6,832,739","13,188,685","-12,314,083","-24,695,867","-3,916,560","5,637,633","12,665,630","-744,551","-14,143,528","-1,448,060","4,031,066","263,417","-6,445,831","-3,947,163","-5,600,000","-6,600,000","-7,500,000","-7,500,000","-8,300,000","-1,000,000"
			ChangeInReceivables,"-42,638,000","2,492,000","-35,918,000","7,716,000","-16,928,000","-5,982,000","3,354,000","-1,160,000","-10,540,000","-3,655,000","3,080,000","30,858,000","-7,781,000","2,171,000","1,354,000","-27,616,000","9,634,000","57,306,000","-49,426,000","-24,381,000","5,351,000","9,131,000","4,694,000","-12,579,000","-24,268,000","14,952,000","15,247,000","13,497,000","1,938,000","-4,060,000","3,325,000","9,122,000","-10,277,000","-25,378,000","22,478,000","-3,823,000","-24,215,000","-1,530,000","22,924,000","16,753,000","-44,105,000","3,040,000","16,245,000","-7,324,000","2,646,000","-19,546,000","-848,000","2,918,000","4,526,000","-12,051,000","-2,695,000","363,000","-9,565,000","-4,441,000","6,356,000","3,541,000","8,435,000","-225,000","-85,000","-2,894,000","-10,723,000","5,646,000","14,873,000","-11,425,000","-3,611,000","3,927,000","9,354,000","-6,710,000","-2,650,000","1,052,000","1,202,000","5,222,000","6,417,000","-12,389,000","-9,534,874","-7,515,393","-423,481","-10,142,252","11,753,101","-82,193","10,353,452","4,841,860","-23,628,002","28,389,003","-18,066,175","34,840,138","-26,025,735","-18,013,198","-6,961,937","-2,526,164","5,377,187","-3,385,381","-13,169,638","-2,270,725","2,095,964","-10,956,837","264,218","2,915,223","-3,182,719","-5,968,475","882,044","1,187,823","-776,048","-1,224,394","-3,804,238","783,286","-3,700,000","-3,500,000","-3,000,000","-2,000,000","-1,000,000","-1,600,000"
				ChangesInAccountReceivables,"-47,405,000","8,697,000","-34,518,000","-2,024,000","-19,560,000","-4,762,000","1,862,000","-4,404,000","-7,779,000","3,052,000","679,000","24,891,000","-17,458,000","170,000","8,034,000","-25,765,000","3,027,000","63,904,000","-42,128,000","-20,886,000","6,664,000","7,247,000","8,068,000","-12,178,000","-21,944,000","4,752,000","14,075,000","2,846,000","2,568,000","-4,571,000","13,188,000","13,992,000","-15,281,000","-14,668,000","20,303,000","-2,826,000","-21,712,000","-1,306,000","21,813,000","16,884,000","-44,396,000","1,334,000","13,501,000","-6,067,000","1,189,000","-13,562,000","-1,498,000","2,245,000","2,500,000","-6,096,000","-2,741,000","-1,161,000","-7,155,000","-4,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-44,347,000","-29,685,000","-7,969,000","-8,609,000","4,047,000","1,893,000","-4,412,000","-13,292,000","-6,280,000","-1,598,000","7,250,000","-10,610,000","-1,362,000","5,974,000","7,649,000","14,480,000","-1,305,000","3,368,000","-6,035,000","-1,936,000","-148,000","-7,399,000","-10,204,000","-5,621,000","4,775,000","163,000","8,068,000","-691,000","-6,470,000","-7,784,000","-460,000","1,572,000","-1,898,000","2,739,000","1,681,000","-4,752,000","6,796,000","6,540,000","5,021,000","-3,406,000","13,553,000","-8,005,000","-487,000","155,000","-7,642,000","-4,760,000","-4,322,000","-6,005,000","-16,148,000","-2,125,000","-978,000","3,646,000","1,349,000","-2,285,000","914,000","1,505,000","-2,380,000","1,101,000","-672,000","-5,084,000","6,108,000","4,219,000","-5,662,000","75,000","859,000","2,543,000","3,363,000","-6,891,000","-6,312,000","1,890,000","1,313,000","20,000","731,000","-4,405,000","-1,694,123","1,032,637","-1,931,954","2,544,440","1,519,942","-202,038","5,960,601","9,644,581","15,282,350","14,829,834","9,210,550","-6,919,475","336,949","-17,367,645","-10,292,916","-3,360,344","6,053,755","-9,174,059","-299,033","10,551,140","-5,044,783","-18,833,052","-2,819,363","365,725","10,153,357","6,613,671","-7,841,811","-7,501,674","1,124,790","2,012,359","4,084,731","-6,879,727","-7,600,000","-2,700,000","-4,400,000","-5,700,000","-4,600,000","-1,100,000"
			ChangeInPrepaidAssets,"-7,899,000","-1,170,000","1,368,000","-3,747,000","-4,350,000","-417,000","-4,567,000","-2,116,000","-762,000","2,206,000","12,820,000","-14,786,000","1,906,000","2,809,000","2,005,000","-1,435,000","-426,000","10,583,000","4,817,000","206,000","-7,440,000","-2,413,000","-1,928,000","-917,000","-1,180,000","-3,083,000","-3,405,000","-232,000","-1,220,000","-213,000","468,000","-992,000","-1,079,000","-2,024,000","406,000","248,000","-448,000","-217,000","148,000","334,000","-817,000","-710,000","315,000","383,000","40,000","-216,000","255,000","-182,000","-276,000","-371,000","-579,000","-501,000","278,000","313,000","268,000","-1,531,000","1,028,000","-314,000","-24,000","-309,000","748,000","181,000","319,000","515,000","-1,057,000","390,000","598,000","590,000","-800,000","-536,000","550,000","-574,000","315,000","-863,000","-67,039","41,433","186,935","336,671","158,730","-329,932","752,876","275,757","-77,897","8,912","797,066","-202,113","510,846","-1,278,876","282,686","-2,136,808",,"318,702","308,898","-472,382",,"320,751","89,909","-890,830",,,,"295,959",,"-2,072,756","-503,875","-510,232",,,,,,
			ChangeInPayablesAndAccruedExpense,"86,677,000","27,317,000","23,999,000","19,922,000","15,439,000","9,443,000","-12,253,000","1,141,000","22,610,000","-4,156,000","-26,719,000","-2,897,000","5,495,000","-2,676,000","-14,175,000","5,204,000","16,290,000","-6,654,000","-20,363,000","4,290,000","-2,436,000","-830,000","11,623,000","13,700,000","12,234,000","-5,205,000","-36,259,000","-20,598,000","9,874,000","19,278,000","640,000","-6,780,000","7,366,000","19,749,000","-31,636,000","10,684,000","5,930,000","8,829,000","-14,510,000","-2,086,000","19,349,000","14,135,000","-10,231,000","9,314,000","-4,849,000","21,422,000","-4,980,000","-17,610,000","3,314,000","21,888,000","-2,574,000","48,000","2,867,000","9,138,000","-5,149,000","59,000","-1,012,000","3,357,000","-6,353,000","1,516,000","7,974,000","-11,070,000","-4,756,000","8,080,000","7,663,000","-6,348,000","-10,542,000","5,194,000","8,804,000","-630,000","-366,000","-2,802,000","572,000","631,000","-2,328,022","6,042,916","-407,388","2,160,494","-8,163,999","7,331,967","1,588,239","1,481,073","-221,392","654,997","-5,410,631","-13,585,121","7,130,635","7,831,671","3,242,817","3,134,861","-1,281,910","-3,872,802","7,627,357","-678,894","-5,525,371","4,601,254","2,309,466","473,478","1,034,183","-1,732,415","-1,089,609","1,558,845","1,172,102","1,350,821","-1,867,692","-1,045,552","2,700,000","300,000","-300,000","500,000","1,900,000","-1,200,000"
				ChangeInPayable,"76,128,000","23,514,000","24,328,000","16,529,000","11,757,000","6,126,000","-11,728,000","-2,380,000","13,833,000","2,524,000","-11,557,000","-12,821,000","2,500,000","-321,000","-10,793,000","7,056,000","15,108,000","-7,480,000","-17,728,000","4,481,000","-2,973,000","2,336,000","10,138,000","7,867,000","11,662,000","-6,107,000","-29,966,000","-14,427,000","7,417,000","19,560,000","8,313,000","-6,039,000","7,549,000","11,318,000","-20,829,000","8,436,000","13,705,000","7,641,000","-13,324,000","-1,756,000","11,537,000","8,848,000","-1,493,000","-3,863,000","2,887,000","11,816,000","-6,081,000","-19,337,000","1,727,000","17,677,000","-1,089,000","1,195,000","-808,000","9,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
