name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
					AmortizationOfIntangibles,"3,730,000","932,000","931,000","933,000","934,000","932,000","931,000","926,000","923,000","935,000","937,000","936,000","937,000","937,000","934,000","938,000","924,000","921,000","929,000","795,000","642,000","250,000","44,000","44,000","836,000","995,000","995,000","993,000","2,104,000","2,325,000","2,280,000","2,280,000","5,606,000","6,271,000",,,,,,,,,,,,,,,,,,,,,,,"287,000","280,000","288,000","289,000","291,000","292,000","894,000","321,000","671,000","468,000","4,199,000","11,351,000","563,000","589,000","624,000","351,000","351,000","478,000","-639,000",,,,,,,
		DeferredTax,"-10,138,000","7,759,000","-14,426,000","-4,923,000","1,452,000","4,365,000","-6,557,000","-6,138,000","-506,000","-10,053,000","-21,600,000","4,032,000","1,026,000","3,242,000","2,155,000","-4,573,000","-1,568,000","2,968,000","-54,051,000","-4,068,000","-264,000","3,491,000","3,627,000","-3,591,000","-968,000","2,226,000","10,458,000","-3,687,000","-321,000","2,207,000","12,874,000","-3,337,000","-2,306,000","-3,320,000","2,065,000","-2,026,000","-1,280,000","1,837,000","-4,039,000","-6,166,000","353,000","201,000","1,107,000","3,177,000","1,491,000","3,353,000","-2,604,000","1,822,000","-317,000","5,469,000","960,000","1,711,000","1,264,000","-1,665,000","-580,000","-1,951,000","-117,000","669,000","-740,000","-1,610,000","-5,879,000","-1,401,000","-5,164,000","-1,570,000","1,545,000","5,691,000","3,514,000","-2,870,000","-1,903,000","1,639,000","-378,000","-2,606,000","-580,000","421,000",,"-1,779,000","341,000","1,000,000","-434,000","-1,107,000","789,000","-1,996,000"
			DeferredIncomeTax,"-10,138,000","7,759,000","-14,426,000","-4,923,000","1,452,000","4,365,000","-6,557,000","-6,138,000","-506,000","-10,053,000","-21,600,000","4,032,000","1,026,000","3,242,000","2,155,000","-4,573,000","-1,568,000","2,968,000","-54,051,000","-4,068,000","-264,000","3,491,000","3,627,000","-3,591,000","-968,000","2,226,000","10,458,000","-3,687,000","-321,000","2,207,000","12,874,000","-3,337,000","-2,306,000","-3,320,000","2,065,000","-2,026,000","-1,280,000","1,837,000","-4,039,000","-6,166,000","353,000","201,000","1,107,000","3,177,000","1,491,000","3,353,000","-2,604,000","1,822,000","-317,000","5,469,000","960,000","1,711,000","1,264,000","-1,665,000","-580,000","-1,951,000","-117,000","669,000","-740,000","-1,610,000","-5,879,000","-1,401,000","-5,164,000","-1,570,000","1,545,000","5,691,000","3,514,000","-2,870,000","-1,903,000","1,639,000","-378,000","-2,606,000","-580,000","421,000",,"-1,779,000","341,000","1,000,000","-434,000","-1,107,000","789,000","-1,996,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-962,000","421,000","270,000","271,000","996,000","6,217,000","177,000","177,000","1,384,000","222,000","730,000","280,000","281,000","281,000","283,000","284,000",,,,,,,,,,,,,,,,,,,,,,"392,000","409,000","401,000","401,000","400,000","399,000",
		AssetImpairmentCharge,"428,000","190,000","-1,775,000","-68,000","2,081,000","-25,000","3,390,000","2,063,000","5,282,000","46,292,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"0","700,000","2,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-1,365,000","-4,622,000","-6,874,000","9,604,000","527,000","2,130,000","-17,676,000","2,520,000","-4,772,000","30,866,000","1,843,000","806,000","-307,000","-2,562,000","254,000","4,036,000","460,000","11,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-1,165,000","935,000","-369,000","-631,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"19,957,000","5,859,000","5,192,000","3,515,000","5,391,000","6,931,000","3,299,000","3,046,000","4,540,000","1,945,000","2,989,000","3,733,000","5,194,000","4,613,000","2,563,000","1,844,000","5,322,000","4,944,000","4,098,000","3,805,000","4,867,000","4,779,000","3,821,000","3,776,000","4,694,000","4,556,000","3,725,000","3,744,000","4,820,000","4,740,000","3,715,000","4,054,000","5,294,000","4,535,000","3,684,000","3,931,000","4,360,000","4,065,000","3,331,000","3,367,000","3,483,000","2,868,000","2,483,000","2,278,000","2,732,000","2,151,000","1,906,000","1,887,000","1,820,000","1,690,000","1,575,000","1,657,000","1,669,000","1,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","-733,000","-383,000","-540,000","-3,144,000","-876,000","-1,073,000","-1,119,000","-5,771,000","-344,000","-606,000","-380,000","-3,370,000","-265,000","-846,000","-6,398,000","-3,531,000","-373,000","-553,000","-299,000","-1,535,000","-608,000","-3,452,000","-2,433,000","-407,000","-276,000","-394,000","-316,000","-8,263,000","-376,000","-10,061,000","-535,000","-778,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,101,000","787,000","781,000","774,000","759,000","738,000","731,000","725,000","563,000","353,000","350,000","350,000","370,000","367,000","443,000","438,000","434,000","431,000","429,000","-3,206,000","376,000","373,000","369,000","367,000","364,000","361,000","357,000","568,000","724,000","763,000","837,000","830,000","385,000","829,000","850,000","766,000","1,171,000","1,087,000","-110,875,000","60,482,000","21,892,000","32,967,000","36,249,000","35,469,000",,,,,,,,,,,"971,000","1,764,000","3,449,000","1,546,000","-1,485,000","837,000","149,684,000","3,671,000","-5,090,000","1,397,000",,,,,,"72,000",,,,,"251,000","881,000","-2,510,000","-19,068,000","11,762,000","1,640,000","5,645,000","343,000"
		ChangeInWorkingCapital,"-272,662,000","-256,673,000","155,121,000","-157,074,000","-13,857,000","-164,029,000","164,328,000","-26,012,000","219,823,000","-32,235,000","180,687,000","-155,373,000","-6,097,000","-34,715,000","174,616,000","-177,377,000","-25,419,000","-19,811,000","102,180,000","-89,771,000","-40,524,000","8,983,000","141,254,000","-67,436,000","-100,297,000","48,159,000","56,327,000","25,055,000","-116,338,000","16,589,000","150,867,000","-90,453,000","-46,611,000","-24,225,000","72,085,000","-82,434,000","-14,385,000","-4,222,000","87,607,000","-27,237,000","-27,439,000","38,784,000","117,619,000","-50,339,000","-118,499,000","-36,333,000","36,434,000","-70,138,000","-37,322,000","-26,274,000","86,387,000","-24,449,000","-29,656,000","5,912,000","87,867,000","-6,131,000","-18,421,000","7,873,000","56,476,000","-70,919,000","-23,447,000","-14,351,000","67,240,000","-43,275,000","-5,721,000","-43,490,000","70,671,000","-37,514,000","-14,169,000","3,443,000","36,014,000","-31,523,000","-30,840,000","-3,248,000","14,028,000","-20,350,000","-302,000","19,809,000","-2,937,000","-26,916,000","2,240,000","15,113,000"
			ChangeInReceivables,"-24,480,000","-32,484,000","31,042,000","-99,142,000","76,104,000","-54,484,000","79,851,000","-102,142,000","57,640,000","22,926,000","40,913,000","-126,107,000","71,424,000","21,891,000","33,885,000","-144,697,000","67,741,000","8,623,000","44,252,000","-119,513,000","40,968,000","16,247,000","68,477,000","-120,665,000","41,982,000","15,247,000","37,271,000","-89,757,000","40,051,000","-11,402,000","47,538,000","-98,894,000","71,486,000","-11,725,000","51,687,000","-112,270,000","44,921,000","-10,402,000","32,009,000","-68,096,000","46,694,000","-20,807,000","57,041,000","-90,029,000","38,370,000","-38,604,000","50,048,000","-71,975,000","19,362,000","-36,794,000","45,785,000","-51,623,000","16,067,000","-6,871,000","54,034,000","-57,501,000","25,908,000","-8,794,000","40,362,000","-55,535,000","12,330,000","-6,249,000","40,220,000","-47,684,000","4,863,000","-11,870,000","36,564,000","-34,724,000","-6,199,000","4,634,000","22,668,000","-31,126,000","799,000","-7,463,000","5,575,000","-4,069,000","1,295,000","7,513,000","-8,120,000","-2,064,000","3,288,000","2,093,000"
				ChangesInAccountReceivables,"-24,480,000","-32,484,000","31,042,000","-99,142,000","76,104,000","-54,484,000","79,851,000","-102,142,000","57,640,000","22,926,000","40,913,000","-126,107,000","71,424,000","21,891,000","33,885,000","-144,697,000","67,741,000","8,623,000","44,252,000","-119,513,000","40,968,000","16,247,000","68,477,000","-120,665,000","41,982,000","15,247,000","37,271,000","-89,757,000","40,051,000","-11,402,000","47,538,000","-98,894,000","71,486,000","-11,725,000","51,687,000","-112,270,000","44,921,000","-10,402,000","32,009,000","-68,096,000","46,694,000","-20,807,000","57,041,000","-90,029,000","38,370,000","-38,604,000","50,048,000","-71,975,000","19,362,000","-36,794,000","45,785,000","-51,623,000","16,067,000","-6,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-118,446,000","-27,720,000","80,085,000","-113,336,000","-57,475,000","37,812,000","68,676,000","30,183,000","-101,288,000","-5,634,000","130,773,000","-27,010,000","-176,298,000","55,852,000","115,063,000","-28,240,000","-185,763,000","68,294,000","60,363,000","10,561,000","-173,932,000","82,086,000","63,529,000","33,806,000","-210,873,000","96,056,000","39,372,000","29,655,000","-186,728,000","83,349,000","71,992,000","16,240,000","-173,692,000","53,309,000","21,262,000","-10,592,000","-145,953,000","64,592,000","25,173,000","3,742,000","-112,705,000","82,000,000","38,784,000","63,969,000","-204,375,000","81,051,000","-34,727,000","-3,122,000","-117,535,000","70,875,000","9,510,000","32,641,000","-102,210,000","49,545,000","10,873,000","36,458,000","-76,585,000","51,262,000","21,035,000","-14,941,000","-72,014,000","34,014,000","6,261,000","-9,325,000","-36,183,000","34,113,000","19,266,000","4,225,000","-32,802,000","13,950,000","27,622,000","9,000","-57,234,000","13,571,000","13,320,000","-16,291,000","-1,989,000","7,613,000","5,283,000","-24,530,000","-1,165,000","13,382,000"
			ChangeInPrepaidAssets,"-1,372,000","-13,245,000","4,383,000","11,207,000","-3,538,000","-5,186,000","-1,472,000","-6,808,000","-15,775,000","14,923,000","26,561,000","-3,285,000","-4,504,000","-717,808,000","17,433,000","-5,441,000","2,099,000","-1,970,000","-3,585,000","-3,883,000","1,479,000","-15,350,000","12,198,000","2,505,000","-12,067,000","-576,000","-352,000","11,100,000","-13,772,000","-472,000","-5,092,000","12,352,000","-18,403,000","8,424,000","-17,655,000","27,075,000","-27,915,000","-221,000","-5,672,000","-2,038,000","-509,000","2,215,000","-1,967,000","-272,000","3,575,000","-2,284,000","-5,014,000","-799,000","-1,129,000","673,000","513,000","-1,109,000","-7,000","-760,000","2,679,000","2,398,000","-5,556,000","-1,564,000","3,898,000","1,263,000","-1,648,000","-4,917,000","2,204,000","-1,267,000","376,000","-2,199,000","2,481,000","-1,013,000","254,000","-1,179,000","-1,767,000","783,000","2,428,000","688,000","-3,773,000","10,000","392,000","-824,000","-100,000","-322,000","117,000","-362,000"
			ChangeInPayablesAndAccruedExpense,"-128,364,000","-183,224,000","39,611,000","44,197,000","-28,948,000","-142,171,000","17,273,000","52,755,000","279,246,000","-64,450,000","-17,560,000","1,029,000","103,281,000","605,350,000","8,235,000","1,001,000","90,504,000","-94,758,000","1,150,000","23,064,000","90,961,000","-74,000,000","-2,950,000","16,918,000","80,661,000","-62,568,000","-19,964,000","74,057,000","44,111,000","-54,886,000","36,429,000","-20,151,000","73,998,000","-74,233,000","16,791,000","13,353,000","114,562,000","-58,191,000","36,097,000","39,155,000","39,081,000","-24,624,000","37,827,000","-24,007,000","43,931,000","-76,496,000","12,225,000","5,758,000","61,980,000","-61,028,000","2,401,000","-4,358,000","56,494,000","-36,002,000","5,127,000","12,514,000","37,812,000","-33,031,000","-12,701,000","-1,706,000","37,885,000","-37,199,000","30,453,000","15,001,000","25,223,000","-63,534,000","13,616,000","-6,002,000","24,578,000","-13,962,000","-12,509,000","-1,189,000","23,167,000","-10,044,000","-1,094,000","-2,067,000","-3,834,000","-13,540,000","11,762,000","1,640,000","5,645,000",
				ChangeInPayable,"-128,364,000","-183,224,000","39,611,000","44,197,000","-28,948,000","-142,171,000","17,273,000","52,755,000","279,246,000","-64,450,000","-17,560,000","1,029,000","103,281,000","605,350,000","8,235,000","1,001,000","90,504,000","-94,758,000","1,150,000","23,064,000","90,961,000","-74,000,000","-2,950,000","16,918,000","80,661,000","-62,568,000","-19,964,000","74,057,000","44,111,000","-54,886,000","36,429,000","-20,151,000","73,998,000","-74,233,000","16,791,000","13,353,000","114,562,000","-58,191,000",,,,,,,,,"12,225,000","5,758,000","61,980,000","-61,028,000","2,401,000","-4,358,000","56,494,000","-36,002,000",,,,,,,,,,,,,,,,,,,,,,"-2,067,000","-3,834,000","-13,540,000","11,762,000","1,640,000","5,645,000",
					ChangeInAccountPayable,"-128,364,000","-183,224,000","39,611,000","44,197,000","-28,948,000","-142,171,000","17,273,000","52,755,000","279,246,000","-64,450,000","-17,560,000","1,029,000","103,281,000","605,350,000","8,235,000","1,001,000","90,504,000","-94,758,000","1,150,000","23,064,000","90,961,000","-74,000,000","-2,950,000","16,918,000","80,661,000","-62,568,000","-19,964,000","74,057,000","44,111,000","-54,886,000","36,429,000","-20,151,000","73,998,000","-74,233,000","16,791,000","13,353,000","114,562,000","-58,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,067,000","3,834,000",,"-11,762,000","-1,640,000","-5,645,000",
InvestingCashFlow,"-33,429,000","-7,652,000","-8,779,000","-8,157,000","-8,841,000","-6,665,000","-7,659,000","-8,504,000","-8,640,000","-8,068,000","-15,281,000","-21,146,000","-14,872,000","-9,371,000","-15,935,000","-16,091,000","-16,910,000","-14,371,000","-16,894,000","-33,041,000","-16,285,000","-161,695,000","-17,366,000","-21,469,000","-23,953,000","-25,552,000","-26,504,000","-26,680,000","-29,557,000","-20,684,000","-21,241,000","-22,325,000","-29,083,000","-32,083,000","-52,897,000","-59,062,000","-77,147,000","-31,426,000","-23,582,000","-22,105,000","-21,330,000","-16,375,000","-16,346,000","-13,061,000","-70,472,000","-6,813,000","-10,299,000","-8,763,000","-12,497,000","-7,937,000","-8,463,000","-4,598,000","-6,876,000","-8,959,000","-18,332,000","-12,142,000","-4,570,000","-2,485,000","-8,644,000","-5,561,000","-4,496,000","-3,118,000","-14,987,000","-8,316,000","-5,411,000","-1,786,000","-1,250,000","-301,047,000","-4,627,000","-1,479,000","-5,618,000","-3,199,000","-6,126,000","-3,634,000","-7,980,000","-5,446,000","-637,000","-10,805,000","-1,795,000","-3,346,000","-3,271,000","-4,547,000"
	CashFlowFromContinuingInvestingActivities,"-33,429,000","-7,652,000","-8,779,000","-8,157,000","-8,841,000","-6,665,000","-7,659,000","-8,504,000","-8,640,000","-8,068,000","-15,281,000","-21,146,000","-14,872,000","-9,371,000","-15,935,000","-16,091,000","-16,910,000","-14,371,000","-16,894,000","-33,041,000","-16,285,000","-161,695,000","-17,366,000","-21,469,000","-23,953,000","-25,552,000","-26,504,000","-26,680,000","-29,557,000","-20,684,000","-21,241,000","-22,325,000","-29,083,000","-32,083,000","-52,897,000","-59,062,000","-77,147,000","-31,426,000","-23,582,000","-22,105,000","-21,330,000","-16,375,000","-16,346,000","-13,061,000","-70,472,000","-6,813,000","-10,299,000","-8,763,000","-12,497,000","-7,937,000","-8,463,000","-4,598,000","-6,876,000","-8,959,000","-18,332,000","-12,142,000","-4,570,000","-2,485,000","-8,644,000","-5,561,000","-4,496,000","-3,118,000","-14,987,000","-8,316,000","-5,411,000","-1,786,000","-1,250,000","-301,047,000","-4,627,000","-1,479,000","-5,618,000","-3,199,000","-6,126,000","-3,634,000","-7,980,000","-5,446,000","-637,000","-10,805,000","-1,795,000","-3,346,000","-3,271,000","-4,547,000"
		CapitalExpenditureReported,"-33,429,000","-7,652,000","-8,779,000","-8,157,000","-8,841,000","-11,665,000","-7,659,000","-8,504,000","-8,640,000","-8,068,000","-15,281,000","-21,146,000","-15,621,000","-9,371,000","-15,939,000","-16,094,000","-17,006,000","-14,744,000","-17,817,000","-17,380,000","-16,285,000","-17,991,000","-17,366,000","-21,492,000","-24,146,000","-25,552,000","-26,510,000","-26,703,000","-29,524,000","-20,760,000","-19,819,000","-22,334,000","-29,217,000","-32,083,000","-52,897,000","-59,062,000","-39,140,000","-31,426,000","-23,582,000","-22,105,000",,,"-16,338,000","-13,071,000",,,"-10,299,000","-8,763,000","-12,497,000","-8,223,000","-9,742,000","-7,403,000","-6,876,000","-8,959,000",,,,,,,,,,,,,,,,,,,,,,"-5,478,000","-650,000","-11,001,000","-1,928,000","-3,615,000","-635,000","-4,636,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,"0","0","749,000","0","4,000","3,000","0","373,000","15,000","0",,,"0","23,000",,,"6,000","23,000","-33,000","76,000","2,128,000","9,000",,,"0","0","0","0","0","0","16,381,000","-16,375,000","0","10,000","6,813,000","-6,813,000","0","0","0","286,000","1,279,000",,,,"-18,332,000","-12,142,000","-4,570,000","-2,485,000","-8,644,000","-5,561,000","-4,496,000","-3,118,000","-14,987,000","-8,316,000","-5,411,000","-1,786,000","-9,606,000","-4,198,000","-3,845,000","-2,079,000","-5,618,000","-3,199,000","-6,126,000","-4,234,000","-7,980,000","-3,000","13,000","174,000","5,000","67,000","6,000","89,000"
