name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
TotalRevenue,"207,590,340","65,738,033","52,549,400","49,360,931","39,941,976","36,554,818","25,931,883","24,341,809","16,844,006","25,814,758","27,365,537","30,472,036","29,203,019","22,916,999","23,060,480","21,443,592","11,246,287","11,176,303","10,008,000","8,351,399","7,751,998","5,173,000","1,034,182","969,084","847,740","755,653","1,013,993"
	OperatingRevenue,"203,803,414","65,083,903","52,243,337","47,638,423","38,837,751","36,368,510","25,899,956","24,325,893","16,775,397","25,585,439","27,201,940","29,531,138","27,913,975","22,833,393","22,971,879","21,085,377","11,246,287","11,176,303","10,008,000","8,351,399","7,751,998","5,173,000","1,034,182","969,084","847,740","755,653","1,013,993"
CostOfRevenue,"51,715,459","14,780,075","14,101,200","11,933,019","10,901,165","10,342,978","13,459,060","12,545,552","13,480,989","14,892,426","16,390,016","17,334,512","14,236,386","11,877,402","11,086,539","9,017,472","4,236,990","5,271,709","5,240,000","5,267,648","4,749,398","2,973,000","437,092","539,284","397,651","510,655","1,251,963"
GrossProfit,"155,874,881","50,957,958","38,448,200","37,427,912","29,040,811","26,211,840","12,472,823","11,796,257","3,363,017","10,922,332","10,975,521","13,137,524","14,966,633","11,039,597","11,973,941","12,426,120","7,009,297","5,904,594","4,768,000","3,083,751","3,002,600","2,200,000","597,090","429,800","450,089","244,998","-237,970"
OperatingExpense,"39,771,275","10,836,784","9,935,377","9,763,062","9,236,052","10,091,671","9,085,715","8,622,765","8,914,528","8,655,863","7,625,506","8,026,544","7,969,539","7,190,409","6,980,695","6,569,277","4,609,055","3,340,614","3,065,000","2,739,420","2,567,974","1,489,000","674,488","784,199","574,966","463,357","818,585"
	SellingGeneralAndAdministration,"39,771,275","10,836,784","9,935,377","9,763,062","9,236,052","10,091,671","9,085,715","8,622,765","8,914,528","8,655,863","7,625,506","8,026,544","7,969,539","7,190,409","6,980,695","6,569,277","4,609,055","3,340,614","3,065,000","2,739,420","2,567,974","1,489,000","-76,304","784,199","574,966","463,357","818,585"
		GeneralAndAdministrativeExpense,"27,509,852","7,328,718","6,729,676","6,766,628","6,684,830","6,796,385","6,402,190","6,110,846","6,865,149","6,524,311","5,418,202","5,694,534","6,220,499","5,333,366","5,197,037","4,879,497","4,000,022","2,770,772","2,485,000","2,314,718","2,181,293","1,211,000","494,217","463,501","422,711","365,789","661,958"
			OtherGandA,"27,509,852","7,328,718","6,729,676","6,766,628","6,684,830","6,796,385","6,402,190","6,110,846","6,865,149","6,524,311","5,418,202","5,694,534","6,220,499","5,333,366","5,197,037","4,879,497","4,000,022","2,770,772","2,485,000","2,314,718","2,181,293","1,211,000","494,217","463,501","422,711","365,789","661,958"
		SellingAndMarketingExpense,"12,261,423","3,508,066","3,205,701","2,996,434","2,551,222","3,295,286","2,683,525","2,511,919","2,049,379","2,131,552","2,207,304","2,332,010","1,749,040","1,857,043","1,783,658","1,689,780","609,033","569,842","580,000","424,702","386,681","278,000",,"320,698","152,255","97,568","156,627"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,"4,390,000","4,488,915","4,131,717","2,739,000","360,185","418,969","349,440","475,614","1,039,228"
	OtherTaxes,,,,,,,,,,,,,,,,,"805,396","816,001",,,,,,,,,
OperatingIncome,"116,103,606","40,121,174","28,512,823","27,664,850","19,804,759","16,120,169","3,387,108","3,173,492","-5,551,511","2,266,469","3,350,015","5,110,980","6,997,094","3,849,188","4,993,246","5,856,843","2,400,242","2,563,980","1,703,000","344,331","434,626","711,000","-77,398","-354,399","-124,877","-218,359","-1,056,555"
