name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,01/31/2004
			TaxesReceivable,,"448,000",,,,,,,,"0",,,,"201,000",,,,"1,008,000",,,,"568,000",,,,,,,,,,,,,,,,,,"747,000","3,325,000",,,"1,894,000","2,910,000",,,"2,988,000","2,460,000","1,506,000",,"1,399,000","1,879,000",,,,,,,,,,,,,,,,,,
			OtherReceivables,,"5,498,000",,,,"5,910,000",,,,"6,031,000",,,,"6,762,000",,,,"6,276,000",,,,"4,299,000",,,,"5,234,000",,,,"4,872,000",,,,"4,995,000",,,,"2,941,000",,,,,,,,,,,,"1,819,000",,,,,,,,,"7,856,000",,,,,,,,,,,,
		Inventory,"141,883,000","128,728,000","175,108,000","149,368,000","136,498,000","134,354,000","160,961,000","126,701,000","136,354,000","135,095,000","183,381,000","151,079,000","135,959,000","129,268,000","186,938,000","149,656,000","128,244,000","125,826,000","156,986,000","141,782,000","122,406,000","106,924,000","150,623,000","131,823,000","112,971,000","98,299,000","133,565,000","122,140,000","104,091,000","93,850,000","133,411,000","119,916,000","97,608,000","87,182,000","126,687,000","113,249,000","90,870,000","77,598,000","109,786,000","99,699,000","70,435,000","65,037,000","93,839,000","84,394,000","63,148,000","56,303,000","83,091,000","78,691,000","58,618,000","50,916,000","76,381,000","69,569,000","54,051,000","51,974,000","81,847,000","72,080,000","58,654,000","48,721,000","67,871,000","61,803,000","50,285,000","42,157,000","56,694,000","51,783,000","38,095,000","30,559,000","43,597,000","42,226,000","31,291,000","23,230,000","20,802,000"
			OtherInventories,,,,,,,,,,,,,,,,,,"130,926,000",,,,"111,724,000",,,,"102,999,000",,,,"97,550,000",,,,"90,082,000",,,,"80,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,"-5,100,000",,,,"-4,800,000",,,,"-4,700,000",,,,"-3,700,000",,,,"-2,900,000",,,,"-3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"10,348,000","10,011,000","11,633,000","11,656,000","9,481,000","8,823,000","9,240,000","10,560,000","5,179,000","9,456,000","10,757,000","11,789,000","9,616,000","14,797,000","15,853,000","16,169,000","13,898,000","14,405,000","14,372,000","15,378,000","13,162,000","13,075,000","14,199,000","13,990,000","12,282,000","12,204,000","12,987,000","13,189,000","11,117,000","11,651,000","12,451,000","12,365,000","9,874,000","10,021,000","10,857,000","11,474,000","9,456,000","9,192,000","9,560,000","9,909,000","8,295,000","7,907,000","8,235,000","7,669,000","6,967,000","7,210,000","7,867,000","7,653,000","7,291,000","6,270,000","6,404,000","6,381,000","5,972,000","5,614,000","5,935,000","5,655,000","4,815,000","4,440,000","4,817,000","4,457,000","3,603,000","3,593,000","965,000","3,610,000","336,000","711,000","1,038,000","2,820,000","2,241,000","1,166,000","395,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,686,000","8,210,000","7,532,000","6,965,000","6,828,000","6,901,000","6,163,000","5,194,000","5,464,000","4,849,000","4,104,000","3,885,000","4,881,000","4,019,000","1,837,000","1,477,000","2,599,000","2,328,000","1,720,000","2,418,000","3,166,000","3,280,000","3,750,000","3,045,000","2,995,000","4,048,000","2,256,000","2,588,000","3,390,000","3,267,000","2,758,000","1,089,000","1,157,000","1,900,000","1,619,000","1,551,000","1,618,000","1,485,000","1,093,000","938,000","1,177,000","1,059,000","653,000","859,000","668,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,686,000","8,210,000","7,532,000","6,965,000","6,828,000","6,901,000","6,163,000","5,194,000","5,464,000","4,849,000","4,104,000","3,885,000","4,881,000","4,019,000","1,837,000","1,477,000","2,599,000","2,328,000","1,720,000","2,418,000","3,166,000","3,280,000","3,750,000","3,045,000","2,995,000","4,048,000","2,256,000","2,588,000","3,390,000","3,267,000","2,758,000","1,089,000","1,157,000","1,900,000","1,619,000","1,551,000","1,618,000","1,485,000","1,093,000","938,000","1,177,000","1,059,000","653,000","859,000","668,000"
	TotalNonCurrentAssets,"419,321,000","414,363,000","431,255,000","432,905,000","450,953,000","463,087,000","468,479,000","475,692,000","485,838,000","501,670,000","505,455,000","509,129,000","506,098,000","207,015,000","208,531,000","211,179,000","213,115,000","220,347,000","223,381,000","224,649,000","221,381,000","215,320,000","224,771,000","219,832,000","221,535,000","215,798,000","220,390,000","217,370,000","217,552,000","213,942,000","223,557,000","226,818,000","221,571,000","213,557,000","215,749,000","210,795,000","204,441,000","205,784,000","203,714,000","195,694,000","115,129,000","108,654,000","107,357,000","104,491,000","100,642,000","100,770,000","100,514,000","101,862,000","96,911,000","85,603,000","90,444,000","90,668,000","92,269,000","90,036,000","95,154,000","92,650,000","87,841,000","80,538,000","80,786,000","75,842,000","68,378,000","62,793,000","61,696,000","57,082,000","37,415,000","35,456,000","32,780,000","30,854,000","27,978,000","26,619,000","18,076,000"
		NetPPE,"330,365,000","321,638,000","336,733,000","339,513,000","355,794,000","365,504,000","375,616,000","383,473,000","394,989,000","414,835,000","416,906,000","422,275,000","418,810,000","120,503,000","123,074,000","125,141,000","126,047,000","128,852,000","130,898,000","131,934,000","132,582,000","129,651,000","135,325,000","136,505,000","138,156,000","137,233,000","143,856,000","141,994,000","140,320,000","135,642,000","140,364,000","138,972,000","131,577,000","127,343,000","129,285,000","124,569,000","117,826,000","115,474,000","116,547,000","111,411,000","96,275,000","89,478,000","87,597,000","83,713,000","79,051,000","78,248,000","77,646,000","78,092,000","77,224,000","66,008,000","71,819,000","74,367,000","75,702,000","73,932,000","78,331,000","75,994,000","71,056,000","65,937,000","66,563,000","62,255,000","55,474,000","49,889,000","48,930,000","45,447,000","37,415,000","35,456,000","32,780,000","30,854,000","27,978,000","26,619,000","18,076,000"
			GrossPPE,"330,365,000","594,682,000","336,733,000","339,513,000","355,794,000","622,761,000","375,616,000","383,473,000","394,989,000","648,911,000","416,906,000","422,275,000","418,810,000","338,416,000","123,074,000","125,141,000","126,047,000","335,633,000",,,,"322,201,000",,,,"306,852,000",,,,"289,276,000",,,,"266,776,000",,,,"237,255,000",,,,"195,540,000",,,,"173,225,000",,,,"146,918,000",,,,"138,007,000","126,862,000","124,525,000","119,587,000","114,468,000","103,186,000","98,878,000","92,097,000","86,512,000","76,909,000","73,426,000","65,394,000","63,435,000","53,921,000","51,995,000","49,119,000","47,760,000","33,303,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,731,000",,,,"19,310,000",,,,"14,890,000",,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"28,179,000",,,,"28,184,000",,,,"28,184,000",,,,"28,189,000",,,,"28,160,000",,,,"28,118,000",,,,"28,198,000",,,,"28,087,000",,,,"27,786,000",,,,,,,,,,,,,,,,,,,,"82,167,000",,,,"68,669,000",,,,"52,773,000",,,,"38,452,000",,,,"29,706,000","20,102,000"
				MachineryFurnitureEquipment,,"137,778,000",,,,"131,899,000",,,,"128,165,000",,,,"123,796,000",,,,"124,049,000",,,,"120,167,000",,,,"113,724,000",,,,"109,486,000",,,,"102,037,000",,,,"93,578,000",,,,"73,744,000",,,,"65,324,000",,,,"58,026,000",,,,"55,840,000",,,,"45,799,000",,,,"33,739,000",,,,"24,983,000",,,,"18,054,000","13,201,000"
				OtherProperties,"330,365,000","230,187,000","336,733,000","339,513,000","355,794,000","267,152,000","375,616,000","383,473,000","394,989,000","301,784,000","416,906,000","422,275,000","418,810,000","120,503,000","123,074,000","125,141,000","126,047,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"198,538,000",,,,"195,526,000",,,,"190,778,000",,,,"186,431,000",,,,"183,424,000",,,,"173,916,000",,,,"164,930,000",,,,"151,703,000",,,,"136,953,000",,,,"116,946,000",,,,"102,486,000",,,,"93,011,000",,,,"88,892,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-273,044,000",,,,"-257,257,000",,,,"-234,076,000",,,,"-217,913,000",,,,"-206,781,000",,,,"-192,550,000",,,,"-169,619,000",,,,"-153,634,000",,,,"-139,433,000",,,,"-121,781,000",,,,"-106,062,000",,,,"-94,977,000",,,,"-80,910,000",,,,"-64,075,000","-48,531,000","-48,531,000","-48,531,000","-48,531,000","-36,623,000","-36,623,000","-36,623,000","-36,623,000","-27,979,000","-27,979,000","-27,979,000","-27,979,000","-21,141,000","-21,141,000","-21,141,000","-21,141,000","-15,227,000"
		GoodwillAndOtherIntangibleAssets,"69,416,000","72,258,000","74,934,000","76,069,000","77,303,000","77,499,000","74,869,000","75,802,000","71,072,000","71,663,000","72,352,000","71,978,000","72,534,000","74,073,000","73,822,000","74,806,000","76,787,000","79,608,000","75,189,000","75,960,000","71,577,000","70,611,000","71,820,000","67,087,000","68,470,000","66,011,000","66,530,000","66,410,000","67,938,000","68,914,000","75,598,000","80,331,000","83,235,000","82,165,000","82,749,000","81,798,000","81,636,000","85,056,000","81,754,000","78,930,000","13,154,000","13,154,000","13,154,000","13,154,000","13,154,000","13,154,000","13,154,000","13,161,000","13,173,000","13,186,000","13,198,000","13,211,000","13,223,000","13,236,000","13,248,000","13,154,000","13,154,000","13,154,000","13,154,000","13,154,000","12,904,000","12,904,000","12,766,000","11,635,000",,,,,,,
			Goodwill,"55,325,000","57,560,000","59,525,000","60,440,000","61,307,000","61,470,000","59,540,000","60,225,000","56,706,000","57,099,000","57,580,000","57,306,000","57,682,000","58,813,000","58,619,000","59,336,000","60,832,000","62,912,000","59,544,000","60,057,000","56,761,000","56,001,000","56,920,000","55,082,000","56,157,000","54,245,000","54,649,000","54,547,000","55,478,000","55,852,000","60,551,000","63,701,000","65,432,000","64,195,000","64,191,000","63,071,000","62,539,000","64,576,000","61,926,000","59,547,000","13,154,000",,,,,,,,,,,,,"13,236,000","13,248,000","13,154,000","13,154,000","13,154,000","13,154,000","13,154,000","12,904,000","12,904,000","12,766,000","11,635,000",,,,,,,
			OtherIntangibleAssets,"14,091,000","14,698,000","15,409,000","15,629,000","15,996,000","16,029,000","15,329,000","15,577,000","14,366,000","14,564,000","14,772,000","14,672,000","14,852,000","15,260,000","15,203,000","15,470,000","15,955,000","16,696,000","15,645,000","15,903,000","14,816,000","14,610,000","14,900,000","12,005,000","12,313,000","11,766,000","11,881,000","11,863,000","12,460,000","13,062,000","15,047,000","16,630,000","17,803,000","17,970,000","18,558,000","18,727,000","19,097,000","20,480,000","19,828,000","19,383,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,351,000","2,380,000","2,698,000","2,808,000","2,799,000","2,766,000","2,853,000","2,787,000","870,000","872,000","832,000","799,000","1,664,000",,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"7,910,000","8,659,000","7,784,000","5,879,000","6,168,000","9,927,000","8,192,000","7,080,000","11,206,000","6,303,000","7,424,000","6,502,000","6,312,000","5,259,000","4,438,000","4,417,000","3,288,000","4,174,000","9,842,000","9,733,000","9,061,000","7,041,000","9,533,000","8,332,000","6,362,000","4,634,000",,,,,,,,,,,,,,,"2,808,000","3,109,000","3,415,000","4,211,000","4,880,000","5,703,000","5,740,000","6,658,000","5,644,000","5,537,000","4,595,000","2,291,000","1,680,000","1,101,000","1,881,000","1,655,000","1,631,000","1,447,000","1,069,000","433,000",,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"7,910,000","8,659,000","7,784,000","5,879,000","6,168,000","9,927,000","8,192,000","7,080,000","11,206,000","6,303,000","7,424,000","6,502,000","6,312,000","5,259,000","4,438,000","4,417,000","3,288,000","4,174,000","9,842,000","9,733,000","9,061,000","7,041,000","9,533,000","8,332,000","6,362,000","4,634,000",,,,,,,,,,,,,,,"2,808,000","3,109,000","3,415,000","4,211,000","4,880,000","5,703,000","5,740,000","6,658,000","5,644,000","5,537,000","4,595,000","2,291,000","1,680,000","1,101,000","1,881,000","1,655,000","1,631,000","1,447,000","1,069,000","433,000",,,,,,,,,,,
		OtherNonCurrentAssets,"11,630,000","11,808,000","11,804,000","11,444,000","11,688,000","10,157,000","9,802,000","9,337,000","8,571,000","8,869,000","8,773,000","8,374,000","8,442,000","7,180,000","7,197,000","6,815,000","6,993,000","7,713,000","7,452,000","7,022,000","8,161,000","8,017,000","8,093,000","7,908,000","8,547,000","7,920,000","10,004,000","8,966,000","9,294,000","9,386,000","7,595,000","7,515,000","6,759,000","4,049,000","3,715,000","4,428,000","4,979,000","5,254,000","5,413,000","5,353,000","541,000","533,000","493,000","605,000","758,000","899,000","1,121,000","1,164,000",,,,,,"1,767,000","1,694,000","1,847,000","2,000,000",,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"391,217,000","393,694,000","446,447,000","436,446,000","436,023,000","445,768,000","474,968,000","466,870,000","430,279,000","448,172,000","468,191,000","478,054,000","440,776,000","133,734,000","187,947,000","175,428,000","139,219,000","143,595,000","169,686,000","154,362,000","141,867,000","119,632,000","163,597,000","152,314,000","132,848,000","117,738,000","141,540,000","152,237,000","141,121,000","134,181,000","155,372,000","163,450,000","130,316,000","107,749,000","140,583,000","141,548,000","115,743,000","105,677,000","137,777,000","135,708,000","98,507,000","89,880,000","106,092,000","106,880,000","83,033,000","74,896,000","91,922,000","99,747,000","79,143,000","67,589,000","83,211,000","85,953,000","65,950,000","55,398,000","88,795,000","86,981,000","69,467,000","61,493,000","64,845,000","65,585,000","57,058,000","62,482,000","56,769,000","53,465,000","42,318,000","40,727,000","46,387,000","40,413,000","39,797,000","29,012,000","23,120,000"
	CurrentLiabilities,"178,297,000","184,439,000","217,641,000","205,153,000","193,246,000","195,452,000","215,927,000","203,600,000","156,881,000","159,710,000","177,334,000","181,132,000","143,965,000","93,108,000","147,001,000","132,382,000","95,234,000","99,247,000","124,836,000","108,454,000","95,797,000","73,597,000","116,043,000","103,778,000","84,116,000","69,142,000","89,166,000","98,671,000","86,149,000","81,447,000","107,820,000","113,020,000","80,428,000","61,374,000","87,883,000","89,560,000","65,485,000","57,199,000","88,407,000","89,669,000","62,402,000","55,576,000","71,644,000","73,480,000","51,776,000","45,461,000","62,036,000","69,942,000","50,182,000","39,787,000","54,269,000","58,761,000","40,028,000","31,221,000","64,674,000","64,324,000","48,992,000","43,396,000","47,188,000","50,115,000","42,747,000","49,572,000","44,865,000","42,432,000","32,880,000","31,598,000","37,661,000","33,437,000","34,018,000","23,436,000","20,507,000"
		PayablesAndAccruedExpenses,"84,442,000","108,324,000","123,140,000","111,039,000","104,092,000","117,549,000","118,074,000","98,668,000","67,100,000","87,649,000","98,777,000","101,336,000","69,821,000","74,124,000","114,566,000","97,590,000","61,471,000","76,925,000","82,912,000","76,404,000","64,871,000","51,459,000","74,398,000","73,305,000","55,024,000","49,139,000","60,230,000","59,298,000","49,425,000","59,476,000","75,287,000","79,682,000","53,383,000","45,488,000","61,047,000","63,381,000","43,926,000","44,273,000","54,685,000","58,887,000","43,600,000","27,578,000","46,520,000","56,731,000","36,406,000","28,059,000","47,935,000","53,899,000","37,186,000","36,539,000","50,901,000","55,534,000","37,060,000","28,248,000","53,306,000","56,762,000","45,447,000","33,829,000","45,117,000","48,298,000","38,407,000","35,514,000","40,560,000","41,252,000","31,831,000","23,011,000","36,438,000","32,477,000","19,866,000","19,351,000","13,034,000"
			Payables,"65,108,000","69,708,000","95,704,000","87,668,000","79,308,000","89,638,000","92,471,000","80,852,000","53,927,000","63,996,000","76,848,000","85,754,000","54,519,000","53,109,000","92,842,000","81,950,000","46,339,000","56,275,000","67,130,000","60,720,000","53,461,000","36,545,000","62,398,000","60,551,000","44,950,000","35,606,000","50,465,000","47,907,000","40,257,000","46,429,000","65,156,000","68,783,000","45,313,000","33,657,000","52,849,000","53,707,000","37,181,000","33,216,000","54,685,000","58,887,000","36,514,000","27,578,000","46,520,000","50,657,000","30,174,000","20,479,000","39,741,000","48,327,000","31,188,000","20,823,000","36,453,000","43,352,000","25,472,000","15,909,000","41,912,000","44,594,000","33,769,000","19,672,000","34,552,000","38,405,000","28,430,000","24,164,000","32,002,000","30,075,000","21,161,000","18,623,000","30,280,000","25,168,000","14,862,000","11,240,000","9,273,000"
				AccountsPayable,"65,108,000","55,638,000","84,609,000","80,174,000","75,610,000","69,751,000","84,069,000","75,318,000","49,497,000","47,787,000","73,418,000","82,859,000","54,454,000","35,293,000","90,060,000","79,370,000","45,980,000","37,861,000","61,676,000","60,652,000","53,394,000","25,529,000","58,088,000","60,044,000","44,922,000","21,919,000","47,230,000","46,715,000","39,525,000","32,094,000","61,394,000","66,636,000","42,989,000","18,343,000","49,081,000","53,596,000","36,210,000","16,052,000","47,331,000","57,630,000","36,514,000","21,743,000","40,296,000","50,657,000","30,174,000","16,371,000","36,976,000","48,327,000","31,188,000","16,817,000","33,748,000","43,352,000","25,472,000","15,909,000","41,912,000","44,594,000","33,769,000","19,672,000","34,552,000","38,405,000","28,430,000","24,164,000","32,002,000","30,075,000","21,161,000","18,623,000","30,280,000","25,168,000","14,862,000","11,240,000","9,273,000"
				TotalTaxPayable,,"7,588,000","11,095,000","7,494,000","3,698,000","13,172,000","8,402,000","5,534,000","4,430,000","11,323,000","3,430,000","2,895,000","65,000","12,190,000","2,782,000","2,580,000","359,000","12,917,000","5,454,000","68,000","67,000","6,827,000","4,310,000","507,000","28,000","9,202,000","3,235,000","1,192,000","732,000","9,342,000","3,762,000","2,147,000","2,324,000","8,288,000","3,768,000","111,000","971,000","10,809,000","7,354,000","1,257,000","0","5,835,000","6,224,000","0","0","4,108,000","2,765,000","0","0","4,006,000","2,705,000","0","0",,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,"1,137,000","11,095,000","7,494,000","3,698,000","6,317,000","8,402,000","5,534,000","4,430,000","4,686,000","3,430,000","2,895,000","65,000","5,817,000","2,782,000","2,580,000","359,000","5,796,000","5,454,000","68,000","67,000","1,866,000","4,310,000","507,000","28,000","4,066,000","3,235,000","1,192,000","732,000","4,651,000","3,762,000","2,147,000","2,324,000","4,696,000","3,768,000","111,000","971,000","6,957,000","7,354,000","1,257,000","0","5,835,000","6,224,000","0","0","4,108,000","2,765,000","0","0","4,006,000","2,705,000","0","0",,,,,,,,,,,,,,,,,,
