name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,"1,449,000","930,000","572,000","193,000","10,879,000","5,460,000",,,"9,591,000","1,467,000",,,,,,,,,"106,000","713,000","1,000","495,000","0","32,000","8,000","0","-3,000","136,000","640,000","1,731,000","23,590,000","66,000",,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,"-188,000","115,000",,,"59,000","-787,000",,,,,,,,,,,,,,,"1,425,000","1,214,000","181,000","410,000","739,000","19,038,000","4,948,000","1,272,000","2,958,000","5,262,000","3,099,000","768,000","510,000","80,000","643,000","697,000","547,000","56,000","563,000","1,000,000","-129,000","483,000",,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"38,343,000","8,275,000","8,183,000","10,591,000","11,294,000","8,054,000","5,552,000","4,867,000","1,978,000","3,964,000","3,392,000","3,619,000","3,767,000","3,634,000","3,785,000","3,305,000","3,341,000","2,674,000","2,922,000","2,906,000","1,334,000","2,611,000","2,730,000","2,108,000","3,072,000","2,826,000","2,350,000","2,394,000","3,543,000","2,949,000","2,030,000","2,142,000","3,710,000","4,621,000","1,884,000","2,447,000","4,000,000","3,540,000","2,350,000","2,842,000","3,983,000","2,146,000","2,112,000","2,527,000","2,444,000","1,467,000","1,598,000","1,641,000","2,221,000","1,649,000","6,574,000","1,441,000","19,254,000","4,165,000",,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,
		OtherNonCashItems,"70,749,000","23,926,000","15,975,000","12,601,000","18,247,000","12,988,000","17,095,000","17,260,000","20,192,000","20,871,000","15,091,000","15,043,000","15,026,000","14,019,000","-6,110,000","4,875,000","2,288,000","941,000","-1,198,000","1,664,000","-2,183,000","-689,000","249,000","136,000","56,000","62,000","3,613,000","253,000","-56,000","219,000","3,053,000","3,162,000","683,000","49,000","126,000","132,000","516,000","419,000","-133,973,000","41,968,000","58,359,000","36,781,000","5,225,000","24,159,000","72,643,000","714,000","2,192,000","3,139,000","-408,000","-741,000","751,000","11,684,000","-4,569,000","2,490,000","25,154,000","128,318,000","18,970,000","-2,521,000","5,117,000","-13,752,000","-9,209,000","-3,689,000","-3,530,000","419,000",,,
		ChangeInWorkingCapital,"-128,803,000","-181,621,000","89,443,000","-72,069,000","35,444,000","-97,344,000","198,382,000","28,392,000","33,361,000","-127,747,000","-12,286,000","-6,960,000","20,163,000","-112,214,000","24,344,000","20,647,000","40,495,000","-73,526,000","30,447,000","24,189,000","62,390,000","-72,124,000","38,088,000","1,514,000","48,105,000","-73,700,000","47,802,000","-2,122,000","8,765,000","-56,695,000","24,289,000","-28,582,000","3,537,000","-80,965,000","12,506,000","30,859,000","23,164,000","-81,469,000","5,527,000","-1,591,000","38,200,000","-109,386,000","34,366,000","11,727,000","11,157,000","-62,754,000","1,767,000","10,469,000","8,139,000","-28,653,000","3,895,000","-12,605,000","6,488,000","7,565,000","10,696,000","39,422,000","43,473,000","-38,227,000","-40,661,000","-49,880,000","-9,204,000","-35,711,000","-9,019,000","-4,850,000","-16,649,000","-27,716,000","-1,014,000"
			ChangeInReceivables,"-84,538,000","-130,661,000","45,918,000","1,640,000","-1,435,000","-81,186,000","-8,108,000","23,209,000","11,086,000","-73,232,000","15,604,000","42,381,000","7,722,000","-80,722,000","12,771,000","36,451,000","13,005,000","-86,850,000","9,688,000","44,018,000","13,831,000","-66,917,000","18,170,000","31,367,000","22,634,000","-69,763,000","32,488,000","32,109,000","-1,765,000","-78,436,000","52,070,000","27,482,000","8,348,000","-103,188,000","14,617,000","43,341,000","12,822,000","-87,946,000","25,093,000","16,194,000","21,680,000","-72,442,000","7,536,000","16,955,000","4,654,000","-53,520,000","18,370,000","18,832,000","-1,450,000","-48,689,000","7,040,000","11,392,000","4,157,000","-12,677,000","27,976,000","29,866,000","25,262,000","4,580,000","12,857,000","-40,548,000","-20,029,000","-31,557,000","-242,000","-13,657,000","-19,236,000","-10,848,000","2,637,000"
				ChangesInAccountReceivables,"-84,538,000","-130,661,000","45,918,000","1,640,000","-1,435,000","-81,186,000","-8,108,000","23,209,000","11,086,000","-73,232,000","15,604,000","42,381,000","7,722,000","-80,722,000","12,771,000","36,451,000","13,005,000","-86,850,000","9,688,000","44,018,000","13,831,000","-66,917,000","18,170,000","31,367,000","22,634,000","-69,763,000","32,488,000","32,109,000","-1,765,000","-78,436,000","52,070,000","27,482,000","8,348,000","-103,188,000","14,617,000","43,341,000","12,822,000","-87,946,000","25,093,000","16,194,000","28,992,000","-79,754,000","8,991,000","15,466,000","9,142,000","-56,877,000","17,711,000","15,783,000","1,091,000","-47,750,000","15,310,000","3,089,000","-4,252,000","-27,398,000",,,,,,,,,,,,,
			ChangeInInventory,"-47,392,000","-28,124,000","-1,870,000","-5,094,000","-12,304,000","-23,795,000","1,411,000","-26,113,000","40,508,000","-29,268,000","-30,978,000","-7,223,000","5,144,000","-15,099,000","-6,455,000","10,974,000","14,347,000","-20,853,000","10,884,000","17,178,000","23,848,000","-28,591,000","16,621,000","1,602,000","16,531,000","-14,383,000","19,127,000","-11,851,000","3,093,000","-18,955,000","18,293,000","-18,775,000","-285,000","-30,484,000","9,756,000","-14,107,000","15,132,000","-16,055,000","21,687,000","-19,017,000","-237,000","-37,926,000","20,543,000","-771,000","-1,818,000","-31,282,000","20,766,000","-25,419,000","-8,264,000","-14,991,000","20,578,000","-1,694,000","19,124,000","6,820,000","-9,439,000","-8,171,000","46,770,000","-10,921,000","-49,923,000","-72,241,000","-22,039,000","-7,387,000","-34,545,000","-8,297,000","-133,000","-11,985,000","-13,948,000"
			ChangeInPrepaidAssets,"-37,395,000","-14,584,000","-1,143,000","-9,128,000","-12,540,000","16,599,000","-2,699,000","6,704,000","-2,292,000","3,294,000","-511,000","-2,589,000","-7,787,000","6,875,000","4,432,000","6,360,000","-6,201,000","5,112,000","5,910,000","430,000","2,949,000","9,618,000","3,027,000","-26,000","779,000","-8,312,000","2,076,000","3,026,000","-5,888,000","2,541,000","16,625,000","5,636,000","-3,077,000","2,514,000","4,420,000","4,815,000","-9,106,000","-4,354,000","-5,699,000","-3,676,000","-10,850,000","-5,265,000","-1,908,000","-3,589,000","-4,963,000","-7,138,000","-858,000","1,784,000","-1,699,000","3,003,000","-1,700,000","-6,325,000","-4,627,000","-1,262,000","-431,000","8,390,000","-1,103,000","-11,198,000","4,019,000","-4,895,000","-13,373,000","3,337,000","-4,652,000","-6,916,000","-1,980,000","499,000","-1,373,000"
			ChangeInPayablesAndAccruedExpense,"73,474,000","6,490,000","42,319,000","-44,523,000","69,188,000","6,332,000","20,344,000","40,559,000","902,000","-16,218,000","17,342,000","-24,593,000","30,206,000","-3,658,000","15,747,000","-33,138,000","19,344,000","29,065,000","4,684,000","-37,437,000","21,762,000","13,766,000","12,051,000","-35,014,000","7,233,000","17,260,000","-13,352,000","-19,805,000","16,094,000","45,411,000","-45,949,000","-22,736,000","-7,004,000","52,618,000","-14,627,000","-1,793,000","-2,393,000","27,329,000","-30,647,000","4,908,000","27,607,000","6,247,000","8,195,000","-868,000","13,284,000","29,186,000","-36,511,000","15,272,000","19,552,000","32,024,000","-22,023,000","-15,978,000","-12,166,000","14,684,000","-17,502,000","12,273,000","-33,948,000","-20,991,000","-3,198,000","16,921,000","12,557,000","869,000","11,985,000","13,199,000","-1,158,000","-4,067,000","9,354,000"
				ChangeInPayable,"35,026,000","6,490,000","3,871,000","-44,523,000","69,188,000","6,332,000","-2,014,000","40,559,000","902,000","-16,218,000","4,077,000","-24,593,000","30,206,000","-3,658,000","-2,318,000","-33,138,000","19,344,000","29,065,000","-805,000","-37,437,000","21,762,000","13,766,000","13,238,000","-23,512,000","-9,567,000","18,487,000","-15,604,000","-4,519,000","600,000","42,783,000","-22,258,000","-23,863,000","2,340,000","31,675,000","-8,128,000","-9,997,000","-9,103,000","21,488,000","-11,814,000","-4,389,000","3,467,000","12,835,000","5,763,000","-5,451,000","-1,415,000","31,417,000","-31,480,000","14,106,000","-4,979,000","35,042,000","-16,015,000","-1,597,000","-26,289,000","26,514,000",,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"35,026,000","6,490,000","3,871,000","-44,523,000","69,188,000","6,332,000","-2,014,000","40,559,000","902,000","-16,218,000","4,077,000","-24,593,000","30,206,000","-3,658,000","-2,318,000","-33,138,000","19,344,000","29,065,000","-805,000","-37,437,000","21,762,000","13,766,000","13,238,000","-23,512,000","-9,567,000","18,487,000","-15,604,000","-4,519,000","600,000","42,783,000","-22,258,000","-23,863,000","2,340,000","31,675,000","-8,128,000","-9,997,000","-9,103,000","21,488,000","-6,520,000","7,164,000","-13,380,000","12,835,000","5,763,000","-5,451,000","-1,415,000","31,417,000","-31,480,000","14,106,000","-4,979,000","35,042,000","-16,015,000","-1,597,000","-26,289,000","26,514,000",,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,"-1,187,000","-11,502,000","16,800,000","-1,227,000","2,252,000","-15,286,000","15,494,000","2,628,000","-23,691,000","1,127,000","-9,344,000","20,943,000","-6,499,000","8,204,000","6,710,000","5,841,000","-18,833,000","9,297,000","24,140,000","-6,588,000","2,432,000","4,583,000","14,699,000","-2,231,000","-5,031,000","1,166,000","24,531,000","-3,018,000","-6,008,000","-14,381,000","14,123,000","-11,830,000",,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,"-15,294,000","-16,045,000","-15,967,000","-16,843,000","-12,323,000","-14,645,000","-14,936,000","-15,122,000","-19,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,092,000","-2,936,000","6,492,000","303,000","-4,416,000","50,883,000","33,680,000","-973,000","18,435,000","10,821,000","5,858,000","-1,315,000","2,316,000"
			ChangeInOtherWorkingCapital,"-32,952,000","-14,742,000","4,219,000","-14,964,000",,,,,,,,,,,,,,,,,,,"-11,781,000","3,585,000","928,000","1,498,000","7,463,000","-5,601,000","-2,769,000","-7,256,000","-16,750,000","-20,189,000","5,555,000","-2,425,000","-1,660,000","-1,397,000","6,709,000","-443,000","-10,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-2,119,408,000","-2,071,466,000","-20,158,000","-14,444,000","-13,340,000","-7,983,000","-8,835,000","-8,917,000","-7,843,000","-16,167,000","-3,686,000","-14,088,000","-8,134,000","-10,328,000","-6,211,000","-687,000","-1,560,000","-1,652,000","1,346,000","-1,623,000","-4,447,000","-6,248,000","-3,786,000","-3,613,000","-3,568,000","-7,690,000","-6,831,000","-2,655,000","-2,928,000","-6,213,000","-13,163,000","-13,764,000","-15,146,000","-15,919,000","-15,704,000","-21,795,000","-15,861,000","-16,398,000","-17,038,000","-27,757,000","-11,489,000","-9,659,000","-8,773,000","-11,490,000","-12,044,000","-9,357,000","-15,254,000","-4,013,000","-10,686,000","-12,125,000","-8,954,000","-9,675,000","-6,299,000","-803,000","-4,299,000","-25,343,000","-39,807,000","-3,987,000","286,000","-28,090,000","-31,100,000","-3,313,000","-29,713,000","-31,477,000","-4,825,000","-3,488,000","-5,341,000"
	CashFlowFromContinuingInvestingActivities,"-2,119,408,000","-2,071,466,000","-20,158,000","-14,444,000","-13,340,000","-7,983,000","-8,835,000","-8,917,000","-7,843,000","-16,167,000","-3,686,000","-14,088,000","-8,134,000","-10,328,000","-6,211,000","-687,000","-1,560,000","-1,652,000","1,346,000","-1,623,000","-4,447,000","-6,248,000","-3,786,000","-3,613,000","-3,568,000","-7,690,000","-6,831,000","-2,655,000","-2,928,000","-6,213,000","-13,163,000","-13,764,000","-15,146,000","-15,919,000","-15,704,000","-21,795,000","-15,861,000","-16,398,000","-17,038,000","-27,757,000","-11,489,000","-9,659,000","-8,773,000","-11,490,000","-12,044,000","-9,357,000","-15,254,000","-4,013,000","-10,686,000","-12,125,000","-8,954,000","-9,675,000","-6,299,000","-803,000","-4,299,000","-25,343,000","-39,807,000","-3,987,000","286,000","-28,090,000","-31,100,000","-3,313,000","-29,713,000","-31,477,000","-4,825,000","-3,488,000","-5,341,000"
		NetPPEPurchaseAndSale,"-87,713,000","-39,786,000","-20,158,000","-14,429,000","-13,340,000","-7,983,000","-8,811,000","-8,865,000","-7,843,000","-16,051,000","-3,410,000","-14,088,000","-8,134,000","-10,328,000","-6,224,000","-687,000","-1,560,000","-1,652,000","-6,547,000","-1,539,000","-221,000","-3,231,000","-569,000","-2,374,000","-4,636,000","-3,216,000","-8,593,000","-59,000","-2,836,000","-1,340,000","-2,038,000","-2,384,000","-6,244,000","-5,089,000","-9,972,000","-11,071,000","-9,757,000","-9,374,000","-12,535,000","-9,018,000","-8,476,000","-7,517,000","-6,453,000","-7,387,000","-7,773,000","-5,786,000","-11,343,000","-6,296,000","-5,362,000","-6,982,000","-5,851,000","-6,811,000","-3,603,000","-1,313,000","-5,642,000","-23,279,000","-34,345,000","-569,000","-18,139,000","-26,855,000","-15,184,000","-13,726,000","-14,499,000","-6,077,000","-4,825,000","-3,488,000","-5,341,000"
			PurchaseOfPPE,"-87,719,000","-39,786,000","-20,158,000","-14,429,000","-13,346,000","-7,983,000","-8,840,000","-8,865,000","-8,252,000","-16,076,000","-3,724,000","-14,130,000","-8,169,000","-10,553,000","-6,755,000","-1,978,000","-1,578,000","-1,668,000","-6,564,000","-1,595,000","-1,715,000","-3,243,000","-582,000","-2,371,000","-7,064,000","-3,216,000","-8,593,000","-59,000","-2,836,000","-1,340,000","-2,100,000","-2,515,000","-6,287,000","-5,089,000","-9,671,000","-11,077,000","-9,787,000","-9,889,000","-13,896,000","-9,554,000","-8,476,000","-7,836,000","-6,555,000","-7,359,000","-7,953,000","-5,851,000","-11,603,000","-6,373,000","-5,665,000","-7,616,000","-6,262,000","-7,768,000","-4,001,000","-2,023,000","-6,061,000","-25,243,000","-34,345,000","-569,000","-18,139,000","-26,855,000","-15,184,000","-13,726,000","-14,314,000","-6,417,000","-4,825,000","-3,488,000","-5,341,000"
			SaleOfPPE,,,"0","0","6,000","0","29,000","0","409,000","25,000","314,000","42,000","35,000","225,000","531,000","1,291,000","18,000","16,000","17,000","56,000","1,494,000","12,000","13,000","-3,000",,,,"0",,,"62,000","131,000","43,000","0","-301,000","6,000","30,000","515,000","1,361,000","536,000","0","319,000","102,000","-28,000","180,000","65,000","260,000","77,000","303,000","634,000","411,000","957,000","398,000","710,000","419,000",,,,,,,,"-185,000",,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,"-437,000","-5,106,000","-2,167,000","-3,363,000","-3,037,000","153,000","-2,714,000","1,912,000","-2,076,000","-351,000","-5,145,000","-11,578,000","-10,513,000","-8,697,000","-10,247,000","-5,739,000","-10,832,000","-6,088,000","-5,745,000","-6,820,000","-9,753,000","-2,663,000","-1,838,000","-2,488,000","-3,701,000","-4,179,000","-3,554,000","-4,631,000","-2,232,000","-4,194,000","-2,791,000","-1,607,000","-2,916,000","-2,003,000","-447,000",,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,"-437,000","-5,106,000","-2,167,000","-3,363,000","-3,037,000","153,000","-2,714,000","1,912,000","-2,076,000","-351,000","-5,145,000","-11,578,000","-10,513,000","-8,697,000","-10,247,000","-5,739,000","-10,832,000","-6,088,000","-5,745,000","-6,820,000","-9,753,000","-2,663,000","-1,838,000","-2,488,000","-3,701,000","-4,179,000","-3,554,000","-4,631,000","-2,232,000","-4,194,000","-2,791,000","-1,607,000","-2,916,000","-2,003,000","-447,000",,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,"-2,031,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-17,000",,,,,,,,,,,,"0","0","0","0","166,000","-2,887,000","-3,756,000","-1,500,000","-1,111,000","-8,615,000","-812,000","-1,853,000",,,,,
			PurchaseOfBusiness,,"-2,031,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-17,000",,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,630,000",,,,"0","0","0","0","1,017,000","4,479,000","-1,514,000","-2,267,000",,,,,,,,,"16,700,000","7,690,000","-15,000,000","12,935,000","3,075,000",,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-69,000","-103,000","-2,660,000","-2,822,000",,,,,,,,,"1,900,000","-37,680,000","-28,100,000","-1,000,000","-20,800,000",,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,086,000","4,582,000","1,146,000","555,000",,,,,,,,,"14,800,000","45,370,000","13,100,000","13,935,000","23,875,000",,,,
		NetOtherInvestingChanges,,"85,000","0",,,,"-24,000","-52,000","0","-116,000",,,,,,,,,"183,000","353,000","880,000","-850,000","146,000","1,798,000","915,000","-1,760,000","-150,000","-520,000","259,000","272,000","453,000","-867,000","-205,000","-583,000","7,000","108,000","-16,000","-1,279,000","-296,000","-1,204,000","-350,000","-304,000","168,000","-402,000","-92,000","-17,000","-297,000","36,000","384,000","-85,000","6,000","52,000","-693,000","957,000","1,177,000","823,000","-1,706,000","-1,918,000","2,836,000","-310,000","-104,000","-669,000",,,,,
FinancingCashFlow,"1,567,603,000","2,099,484,000","-416,618,000","142,324,000","-257,587,000","102,243,000","-87,087,000","-139,828,000","-74,247,000","103,124,000","6,097,000","-56,640,000","-54,970,000","36,875,000","-102,107,000","-13,872,000","-8,670,000","-24,153,000","-27,770,000","-19,295,000","-17,189,000","-1,116,000","-4,309,000","-4,691,000","-11,443,000","4,000,000","-13,375,000","-37,269,000","-26,156,000","-24,460,000","-60,096,000","-47,604,000","-36,612,000","167,743,000","2,697,000","4,254,000","1,277,000","-9,389,000","-18,378,000","1,788,000","-23,892,000","23,857,000","494,000","1,189,000","-309,000","7,543,000","3,428,000","551,000","1,316,000","-50,000","-419,000","-16,869,000","-2,333,000","-2,570,000","2,600,000","-19,481,000","-5,587,000","41,068,000","-8,773,000","22,379,000","19,166,000","10,428,000","5,068,000","4,064,000","722,000","84,697,000","1,112,000"
	CashFlowFromContinuingFinancingActivities,"1,567,603,000","2,099,484,000","-416,618,000","142,324,000","-257,587,000","102,243,000","-87,087,000","-139,828,000","-74,247,000","103,124,000","6,097,000","-56,640,000","-54,970,000","36,875,000","-102,107,000","-13,872,000","-8,670,000","-24,153,000","-27,770,000","-19,295,000","-17,189,000","-1,116,000","-4,309,000","-4,691,000","-11,443,000","4,000,000","-13,375,000","-37,269,000","-26,156,000","-24,460,000","-60,096,000","-47,604,000","-36,612,000","167,743,000","2,697,000","4,254,000","1,277,000","-9,389,000","-18,378,000","1,788,000","-23,892,000","23,857,000","494,000","1,189,000","-309,000","7,543,000","3,428,000","551,000","1,316,000","-50,000","-419,000","-16,869,000","-2,333,000","-2,570,000","2,600,000","-19,481,000","-5,587,000","41,068,000","-8,773,000","22,379,000","19,166,000","10,428,000","5,068,000","4,064,000","722,000","84,697,000","1,112,000"
