name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,12/31/2011
	TotalNonCurrentAssets,"10,539,580,000","10,588,315,000","10,662,668,000","10,740,048,000","10,823,883,000","10,886,963,000","11,045,742,000","11,394,080,000","11,418,450,000","11,944,041,000","11,784,987,000","11,644,346,000","11,461,053,000","8,902,819,000","8,649,674,000","8,419,472,000","8,080,075,000","7,761,101,000","7,556,949,000","7,412,069,000","7,348,547,000","7,140,506,000","7,134,949,000","7,120,646,000","7,070,562,000","6,420,381,000","6,937,195,000","6,943,941,000","6,881,291,000","6,576,396,000","4,853,585,000","4,740,609,000","4,585,963,000","4,073,217,000","3,919,316,000","3,751,989,000","3,545,893,000","3,010,729,000","2,875,705,000","2,581,178,000"
		NetPPE,"8,475,196,000","8,512,907,000","8,524,081,000","8,589,965,000","8,639,538,000","8,709,945,000","8,825,139,000","8,914,716,000","8,986,731,000","9,064,931,000","8,933,834,000","8,793,646,000","8,629,999,000","6,612,073,000","6,418,634,000","6,213,574,000","6,063,547,000","5,730,891,000","5,507,714,000","5,347,794,000","5,266,813,000","5,049,932,000","5,030,894,000","5,002,144,000","4,940,219,000","4,289,974,000","4,789,922,000","4,782,541,000","4,711,271,000","4,384,371,000","3,767,587,000","3,655,367,000","3,519,478,000","3,383,255,000","3,243,900,000","3,094,026,000","2,988,213,000","2,473,375,000","2,342,923,000","2,052,224,000"
			GrossPPE,"12,930,358,000","12,846,078,000","12,732,926,000","12,677,327,000","12,689,438,000","12,641,745,000","12,633,144,000","12,599,722,000","12,545,357,000","12,355,671,000","12,109,923,000","11,852,158,000","11,580,329,000","9,250,228,000","8,912,755,000","8,618,993,000","8,272,083,000","7,871,102,000","7,582,178,000","7,354,782,000","7,240,894,000","6,861,942,000","6,912,906,000","6,818,174,000","6,700,809,000","5,904,637,000","5,862,721,000","5,948,148,000","5,814,914,000","5,424,699,000","4,754,279,000","4,591,935,000","4,414,168,000","4,239,100,000","4,061,389,000","3,873,539,000","3,733,690,000","3,183,148,000","3,014,825,000","2,638,013,000"
				OtherProperties,"12,839,090,000","12,747,605,000","12,609,811,000","12,589,047,000","12,595,433,000","12,464,911,000","12,435,851,000","12,310,304,000","12,208,357,000","11,869,087,000","11,376,035,000","11,191,761,000","10,977,095,000","8,759,523,000","8,056,663,000","7,739,898,000","7,478,071,000","7,293,188,000","7,147,746,000","7,079,379,000","7,009,996,000","6,635,316,000","6,640,737,000","6,578,557,000","6,329,451,000","5,579,917,000","5,590,276,000","5,685,814,000","5,390,135,000","4,960,192,000","4,408,480,000","4,287,081,000","3,935,653,000","3,833,467,000","3,743,282,000","3,637,782,000","3,261,463,000","2,836,836,000","3,014,825,000",
				ConstructionInProgress,"91,268,000","98,473,000","123,115,000","88,280,000","94,005,000","176,834,000","197,293,000","289,418,000","337,000,000","486,584,000","733,888,000","660,397,000","603,234,000","490,705,000","856,092,000","879,095,000","794,012,000","577,914,000","434,432,000","275,403,000","230,898,000","226,626,000","272,169,000","239,617,000","371,358,000","324,720,000","272,445,000","262,334,000","424,779,000","464,507,000","345,799,000","304,854,000","478,515,000","405,633,000","318,107,000","235,757,000","472,227,000","346,312,000",,
			AccumulatedDepreciation,"-4,455,162,000","-4,333,171,000","-4,208,845,000","-4,087,362,000","-4,049,900,000","-3,931,800,000","-3,808,005,000","-3,685,006,000","-3,558,626,000","-3,290,740,000","-3,176,089,000","-3,058,512,000","-2,950,330,000","-2,638,155,000","-2,494,121,000","-2,405,419,000","-2,208,536,000","-2,140,211,000","-2,074,464,000","-2,006,988,000","-1,974,081,000","-1,812,010,000","-1,882,012,000","-1,816,030,000","-1,760,590,000","-1,614,663,000","-1,072,799,000","-1,165,607,000","-1,103,643,000","-1,040,328,000","-986,692,000","-936,568,000","-894,690,000","-855,845,000","-817,489,000","-779,513,000","-745,477,000","-709,773,000","-671,902,000","-585,789,000"
		GoodwillAndOtherIntangibleAssets,"741,608,000","749,525,000","757,442,000","765,359,000","773,275,000","781,192,000","789,109,000","797,340,000","805,265,000","1,255,191,000","1,263,195,000","1,271,199,000","1,279,204,000","1,162,964,000","1,170,107,000","1,177,214,000","1,184,322,000","1,191,429,000","1,199,986,000","1,207,093,000","1,214,201,000","1,221,308,000","1,229,991,000","1,237,099,000","1,244,206,000","1,221,813,000","1,226,867,000","1,239,377,000","1,246,484,000","1,269,244,000","157,897,000","158,245,000","158,594,000","158,942,000","159,772,000","160,134,000","160,495,000","143,426,000","139,988,000","134,994,000"
			Goodwill,"4,783,000","4,783,000","4,783,000","4,783,000","4,783,000","4,783,000","4,783,000","4,783,000","4,783,000","445,800,000","445,800,000","445,800,000","445,800,000","416,160,000","416,160,000","416,160,000","416,160,000","416,160,000","417,610,000","417,610,000","417,610,000","417,610,000","419,186,000","419,186,000","419,186,000","389,686,000","387,633,000","393,035,000","393,035,000","384,387,000","105,336,000","105,336,000","105,336,000","105,336,000","105,336,000","105,336,000","105,336,000","87,936,000","87,936,000",
			OtherIntangibleAssets,"736,825,000","744,742,000","752,659,000","760,576,000","768,492,000","776,409,000","784,326,000","792,557,000","800,482,000","809,391,000","817,395,000","825,399,000","833,404,000","746,804,000","753,947,000","761,054,000","768,162,000","775,269,000","782,376,000","789,483,000","796,591,000","803,698,000","810,805,000","817,913,000","825,020,000","832,127,000","839,234,000","846,342,000","853,449,000","884,857,000","52,561,000","52,909,000","53,258,000","53,606,000","54,436,000","54,798,000","55,159,000","55,490,000","52,052,000",
		InvestmentsAndAdvances,"1,163,069,000","1,167,187,000","1,181,181,000","1,195,456,000","1,215,875,000","1,224,813,000","1,242,557,000","1,280,047,000","1,292,104,000","1,285,717,000","1,264,695,000","1,249,509,000","1,217,156,000","845,279,000","786,876,000","754,300,000","557,681,000","566,211,000","573,622,000","581,151,000","591,102,000","594,208,000","599,286,000","606,125,000","610,588,000","618,887,000","629,627,000","630,851,000","635,920,000","634,492,000","639,191,000","637,478,000","613,207,000","243,619,000","227,566,000","211,151,000","109,940,000","106,130,000","105,813,000","109,817,000"
			LongTermEquityInvestment,"1,163,069,000","1,167,187,000","1,181,181,000","1,195,456,000","1,215,875,000","1,224,813,000","1,242,557,000","1,280,047,000","1,292,104,000","1,285,717,000","1,264,695,000","1,249,509,000","1,217,156,000","845,279,000","786,876,000","754,300,000","557,681,000","566,211,000","573,622,000","581,151,000","591,102,000","594,208,000","599,286,000","606,125,000","610,588,000","618,887,000","629,627,000","630,851,000","635,920,000","634,492,000","639,191,000","637,478,000","613,207,000","243,619,000","227,566,000","211,151,000","109,940,000","106,130,000","105,813,000","109,817,000"
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,"260,000,000","260,000,000",,,,,,,,,,,,,,,,,,,,"400,000",,
		NonCurrentNoteReceivables,,,,,,"0","0","259,481,000","257,885,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000","260,000,000"
		DuefromRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,"260,000,000","260,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"159,707,000","158,696,000","199,964,000","189,268,000","195,195,000","171,013,000","188,937,000","142,496,000","76,465,000","78,202,000","63,263,000","69,992,000","74,694,000","22,503,000","14,057,000","14,384,000","14,525,000","12,570,000","15,627,000","16,031,000","16,431,000","15,058,000","14,778,000","15,278,000","15,549,000","29,707,000","30,779,000","31,172,000","27,616,000","28,289,000","28,910,000","29,519,000","34,684,000","27,401,000","28,078,000","26,678,000","27,245,000","27,798,000","26,981,000","24,143,000"
TotalLiabilitiesNetMinorityInterest,"8,175,066,000","8,177,319,000","8,322,932,000","8,573,426,000","8,492,923,000","8,934,815,000","8,899,219,000","9,017,726,000","9,116,713,000","9,001,160,000","8,843,150,000","8,489,321,000","8,205,454,000","5,733,978,000","5,416,917,000","4,993,174,000","4,966,798,000","4,071,432,000","3,921,985,000","3,711,296,000","3,592,624,000","3,625,331,000","3,352,369,000","3,374,019,000","3,640,578,000","3,219,909,000","3,120,843,000","3,195,962,000","3,073,785,000","2,740,990,000","2,371,010,000","2,282,139,000","2,165,741,000","1,689,106,000","1,774,392,000","1,641,545,000","1,829,453,000","1,396,535,000","1,812,334,000","1,370,672,000"
	CurrentLiabilities,"1,337,126,000","1,140,197,000","1,307,342,000","1,126,671,000","490,262,000","960,935,000","837,429,000","891,046,000","449,725,000","485,954,000","596,872,000","499,316,000","2,518,854,000","536,857,000","540,278,000","517,163,000","506,021,000","424,426,000","393,567,000","277,536,000","280,150,000","315,387,000","254,585,000","241,706,000","260,010,000","199,309,000","222,999,000","213,143,000","242,526,000","203,796,000","201,413,000","176,735,000","172,624,000","191,483,000","178,116,000","146,504,000","203,290,000","158,207,000","274,887,000","112,222,000"
		PayablesAndAccruedExpenses,"589,396,000","589,114,000","537,593,000","500,217,000","441,128,000","467,423,000","356,573,000","412,006,000","396,260,000","432,422,000","554,254,000","458,888,000","488,594,000","465,653,000","460,542,000","421,917,000","453,825,000","421,289,000","388,961,000","270,715,000","272,842,000","311,643,000","251,267,000","237,857,000","255,965,000","194,618,000","218,189,000","208,218,000","236,312,000","200,959,000","200,368,000","175,568,000","170,752,000","188,955,000","176,320,000","143,950,000","200,724,000","155,697,000","274,887,000","112,222,000"
			Payables,"460,916,000","372,532,000","394,878,000","286,131,000","285,348,000","255,517,000","224,847,000","235,864,000","271,803,000","328,985,000","320,263,000","272,528,000","378,273,000","380,045,000","398,021,000","360,521,000","401,565,000","378,929,000","336,892,000","222,189,000","223,497,000","147,412,000","132,709,000","112,674,000","132,561,000","83,184,000","84,715,000","63,890,000","71,039,000","44,123,000","48,352,000","43,589,000","47,563,000","53,449,000","37,793,000","35,891,000","55,654,000","37,134,000","166,004,000","70,907,000"
				AccountsPayable,"395,893,000","326,061,000","341,220,000","246,790,000","226,715,000","210,691,000","164,417,000","181,563,000","219,628,000","293,128,000","273,579,000","240,568,000","328,867,000","350,325,000","360,651,000","331,447,000","360,028,000","349,801,000","302,848,000","198,496,000","186,882,000","123,285,000","101,101,000","90,914,000","103,754,000","64,606,000","57,598,000","45,376,000","51,015,000","29,104,000","27,011,000","28,640,000","30,219,000","39,589,000","19,131,000","23,423,000","37,297,000","24,633,000","85,992,000","26,588,000"
				TotalTaxPayable,"65,023,000","46,471,000","53,658,000","39,341,000","58,633,000","44,826,000","60,430,000","54,301,000","52,175,000","35,857,000","46,684,000","31,960,000","49,406,000","29,720,000","37,370,000","29,074,000","41,537,000","29,128,000","34,044,000","23,693,000","36,615,000","24,127,000","31,608,000","21,760,000","28,807,000","18,578,000","27,117,000","18,514,000","20,024,000","15,019,000","21,341,000","14,949,000","17,344,000","13,860,000","18,662,000","12,468,000","18,357,000","12,501,000","15,206,000","8,681,000"
					IncomeTaxPayable,"2,190,000","1,516,000","4,593,000","3,771,000","3,023,000","3,399,000","2,095,000","662,000","0","697,000","913,000","1,319,000","861,000","384,000","247,000","2,756,000","2,666,000","2,495,000","1,024,000","1,634,000","1,430,000","1,006,000","488,000","1,127,000","931,000","770,000","701,000","416,000","299,000","207,000","258,000","410,000","357,000","0","190,000","663,000","630,000","552,000","185,000","495,000"
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","64,806,000","35,638,000"
				OtherPayable,,,,,,,,,,,,,,,,,"360,028,000","349,801,000","302,848,000","198,496,000","186,882,000","123,285,000","101,101,000","90,914,000","103,754,000","64,606,000","57,598,000","45,376,000","51,015,000","29,104,000",,"28,640,000","30,219,000","39,589,000","19,131,000","23,423,000","37,297,000","24,633,000","0",
			CurrentAccruedExpenses,"128,480,000","216,582,000","142,715,000","214,086,000","155,780,000","211,906,000","131,726,000","176,142,000","124,457,000","103,437,000","233,991,000","186,360,000","110,321,000","85,608,000","62,521,000","61,396,000","52,260,000","42,360,000","52,069,000","48,526,000","49,345,000","164,231,000","118,558,000","125,183,000","123,404,000","111,434,000","133,474,000","144,328,000","165,273,000","156,836,000","152,016,000","131,979,000","123,189,000","135,506,000","138,527,000","108,059,000","145,070,000","118,563,000","108,883,000","41,315,000"
				InterestPayable,"65,562,000","131,177,000","69,570,000","138,808,000","73,940,000","137,307,000","80,365,000","130,921,000","82,818,000","72,064,000","56,240,000","72,309,000","55,831,000","70,968,000","54,556,000","58,760,000","50,031,000","40,646,000","45,624,000","40,545,000","45,585,000","39,834,000","28,536,000","26,204,000","34,578,000","26,194,000","34,169,000","26,071,000","27,995,000","24,741,000","28,525,000","25,492,000","17,547,000","18,119,000","16,620,000","15,691,000","15,875,000","15,868,000",,
		CurrentProvisions,"20,653,000","17,388,000","20,466,000","21,820,000","22,132,000","23,165,000","32,782,000","31,190,000","33,161,000","26,000,000","27,859,000","25,427,000","23,896,000","26,801,000","43,705,000","43,145,000","2,172,000","3,137,000","4,606,000","6,821,000","7,308,000","3,744,000","3,318,000","3,849,000","4,045,000","4,691,000","4,810,000","4,925,000","6,214,000","1,687,000","1,045,000","1,167,000","1,872,000","2,528,000","1,796,000","2,554,000","2,566,000","2,510,000",,
		CurrentDebtAndCapitalLeaseObligation,"718,153,000","505,932,000","726,429,000","588,373,000","7,752,000","438,870,000","438,762,000","438,619,000","11,184,000","7,873,000","8,128,000","8,381,000","2,000,000,000","28,000,000","28,000,000","28,000,000","28,000,000",,,,,,,,,,,,,"1,150,000",,,,,,,,,,
			CurrentDebt,"714,952,000","502,138,000","722,086,000","580,671,000",,"430,606,000","430,326,000","430,049,000",,,,,"2,000,000,000","28,000,000","28,000,000","28,000,000","28,000,000",,,,,,,,,,"0","0","0","1,150,000",,,,,,,,,,
				LineOfCredit,,,"220,000,000",,,,,,,,,,"2,000,000,000","28,000,000","28,000,000","28,000,000","28,000,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"714,952,000","502,138,000","502,086,000","580,671,000",,"430,606,000","430,326,000","430,049,000",,,,,,"28,000,000","28,000,000","28,000,000","28,000,000",,,,,,,,,,,,,"1,150,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,201,000","3,794,000","4,343,000","7,702,000","7,752,000","8,264,000","8,436,000","8,570,000","11,184,000","7,873,000","8,128,000","8,381,000",,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,
		CurrentDeferredLiabilities,"8,924,000","27,763,000","22,854,000","16,261,000","19,250,000","31,477,000","9,312,000","9,231,000","9,120,000","19,659,000","6,631,000","6,620,000","6,364,000","16,403,000","8,031,000","24,101,000","22,024,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"8,924,000","27,763,000","22,854,000","16,261,000","19,250,000","31,477,000","9,312,000","9,231,000","9,120,000","19,659,000","6,631,000","6,620,000","6,364,000","16,403,000","8,031,000","24,101,000","22,024,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"2,304,000","3,976,000","6,191,000","6,678,000","3,114,000","2,182,000","2,713,000","2,909,000","3,555,000","4,335,000","0","5,739,000","1,212,000",,"605,000","1,310,000","1,966,000","1,187,000","1,905,000","1,854,000","2,360,000","0",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,837,940,000","7,037,122,000","7,015,590,000","7,446,755,000","8,002,661,000","7,973,880,000","8,061,790,000","8,126,680,000","8,666,988,000","8,515,206,000","8,246,278,000","7,990,005,000","5,686,600,000","5,197,121,000","4,876,639,000","4,476,011,000","4,460,777,000","3,647,006,000","3,528,418,000","3,433,760,000","3,312,474,000","3,309,944,000","3,097,784,000","3,132,313,000","3,380,568,000","3,020,600,000","2,897,844,000","2,982,819,000","2,831,259,000","2,537,194,000","2,169,597,000","2,105,404,000","1,993,117,000","1,497,623,000","1,596,276,000","1,495,041,000","1,626,163,000","1,238,328,000","1,537,447,000","1,258,450,000"
		LongTermProvisions,"297,187,000","298,275,000","271,022,000","267,624,000","267,962,000","260,283,000","327,285,000","327,971,000","339,454,000","336,396,000","319,178,000","320,073,000","311,716,000","259,976,000","157,933,000","151,412,000","147,082,000","146,885,000","146,248,000","142,526,000","145,342,000","142,641,000","139,604,000","137,139,000","132,126,000","118,606,000","119,422,000","120,041,000","114,766,000","110,069,000","85,903,000","81,927,000","79,850,000","79,145,000","76,336,000","74,827,000","71,096,000","68,472,000","69,722,000","67,169,000"
		LongTermDebtAndCapitalLeaseObligation,"6,188,750,000","6,400,616,000","6,399,874,000","6,835,838,000","7,416,001,000","7,415,832,000","7,440,394,000","7,544,396,000","8,088,761,000","7,951,565,000","7,730,502,000","7,489,448,000","5,208,411,000","4,787,381,000","4,566,464,000","4,177,353,000","4,176,346,000","3,492,712,000","3,371,886,000","3,281,065,000","3,120,257,000","3,119,461,000","2,935,395,000","2,960,004,000","3,049,325,000","2,707,357,000","2,587,189,000","2,677,023,000","2,532,995,000","2,422,954,000","2,082,914,000","2,022,876,000","1,912,839,000","1,418,169,000","1,518,110,000","1,418,362,000","1,553,319,000","1,168,278,000","1,010,435,000","669,178,000"
			LongTermDebt,"6,187,760,000","6,399,083,000","6,397,672,000","6,814,741,000","7,393,794,000","7,392,188,000","7,414,956,000","7,517,219,000","8,059,771,000","7,951,565,000","7,730,502,000","7,489,448,000","5,208,411,000","4,787,381,000","4,566,464,000","4,177,353,000","4,176,346,000","3,492,712,000","3,371,886,000","3,281,065,000","3,120,257,000","3,119,461,000","2,935,395,000","2,960,004,000","3,049,325,000","2,707,357,000","2,587,189,000","2,677,023,000","2,532,995,000","2,422,954,000","2,082,914,000","2,022,876,000","1,912,839,000","1,418,169,000","1,518,110,000","1,418,362,000","1,553,319,000","1,168,278,000","1,010,435,000","669,178,000"
			LongTermCapitalLeaseObligation,"990,000","1,533,000","2,202,000","21,097,000","22,207,000","23,644,000","25,438,000","27,177,000","28,990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"13,557,000","12,425,000","24,470,000","23,468,000","22,752,000","22,195,000","21,292,000","19,698,000","16,731,000","18,899,000","17,890,000","16,175,000","15,355,000","9,697,000","10,285,000","8,753,000","8,592,000","7,409,000","10,284,000","10,169,000","46,875,000","47,842,000","22,785,000","35,170,000","199,117,000","194,637,000","191,233,000","185,755,000","183,498,000","4,171,000","780,000","601,000","428,000","309,000","1,830,000","1,852,000","1,748,000","1,578,000","446,045,000","513,100,000"
			NonCurrentDeferredTaxesLiabilities,"13,557,000","12,425,000","24,470,000","23,468,000","22,752,000","22,195,000","21,292,000","19,698,000","16,731,000","18,899,000","17,890,000","16,175,000","15,355,000","9,697,000","10,285,000","8,753,000","8,592,000","7,409,000","10,284,000","10,169,000","9,529,000","6,402,000","6,360,000","6,020,000","5,906,000","5,963,000","7,037,000","5,869,000","7,802,000","4,171,000","780,000","601,000","428,000","309,000","1,830,000","1,852,000","1,748,000","1,578,000","446,045,000","513,100,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,"16,425,000","29,150,000","193,211,000","188,674,000","184,196,000","179,886,000","175,696,000",,,,,,,,,"0",,
		OtherNonCurrentLiabilities,"338,446,000","325,806,000","320,224,000","319,825,000","295,946,000","275,570,000","272,819,000","234,615,000","222,042,000","208,346,000","178,708,000","164,309,000","151,118,000","140,067,000","141,957,000","138,493,000","128,757,000","-2,736,869,000","-2,780,417,000","-2,823,676,000","-2,854,413,000","-2,919,982,000","-2,941,541,000","-2,944,036,000","-2,716,103,000","-2,310,052,000","-2,669,727,000","-2,656,885,000","-2,654,803,000","-2,641,086,000",,"-1,670,594,000","-1,621,464,000","-1,607,711,000","-1,385,204,000","-1,376,611,000","-1,091,630,000","-1,099,571,000","11,245,000","9,003,000"
TotalEquityGrossMinorityInterest,"3,270,807,000","3,095,760,000","3,096,446,000","3,052,873,000","2,942,120,000","2,895,212,000","2,790,456,000","2,935,517,000","2,792,285,000","3,345,293,000","3,335,075,000","3,491,210,000","3,591,541,000","3,504,665,000","3,616,640,000","3,675,655,000","3,849,095,000","3,944,879,000","3,993,934,000","4,036,456,000","4,042,158,000","4,110,766,000","4,152,330,000","4,133,794,000","3,725,105,000","3,489,500,000","4,053,161,000","4,021,691,000","4,022,490,000","4,011,350,000","2,693,959,000","2,694,335,000","2,622,837,000","2,591,938,000","2,286,614,000","2,286,236,000","1,845,478,000","2,080,419,000","1,141,610,000","1,466,954,000"
