name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018
		NetPPE,"34,247,000","33,976,000","34,736,000","35,504,000","18,572,000","18,408,000","19,268,000","24,265,000","24,206,000","12,816,000","12,891,000","12,677,000","12,581,000","12,595,000","12,664,000","13,830,000","14,304,000","14,952,000"
			GrossPPE,"62,244,000","60,799,000","60,691,000","59,976,000","41,889,000","40,791,000","40,653,000","44,625,000","43,578,000","31,010,000","29,589,000","28,887,000","28,362,000","40,101,000","38,278,000","37,412,000","35,629,000","34,012,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"44,563,000","42,278,000","41,089,000","39,393,000","37,506,000","35,755,000","34,272,000","33,039,000","31,288,000","29,855,000","28,558,000","27,943,000","27,642,000","37,252,000","35,429,000","33,782,000","32,016,000","30,454,000"
				OtherProperties,"16,006,000","16,392,000","17,738,000","18,935,000","2,735,000","3,663,000","5,009,000","10,214,000","11,095,000","12,816,000","12,891,000","12,677,000","12,581,000","12,595,000","12,664,000","13,830,000",,
				Leases,"1,675,000","2,129,000","1,864,000","1,648,000","1,648,000","1,373,000","1,372,000","1,372,000","1,195,000","1,155,000","1,031,000","944,000","720,000","2,849,000","2,849,000","3,630,000","3,613,000","3,558,000"
			AccumulatedDepreciation,"-27,997,000","-26,823,000","-25,955,000","-24,472,000","-23,317,000","-22,383,000","-21,385,000","-20,360,000","-19,372,000","-18,194,000","-16,698,000","-16,210,000","-15,781,000","-27,506,000","-25,614,000","-23,582,000","-21,325,000","-19,060,000"
		GoodwillAndOtherIntangibleAssets,"12,333,000","12,353,000","12,373,000","12,527,000","12,680,000","12,834,000","12,993,000","13,141,000","13,293,000","13,343,000","13,432,000","13,586,000","13,739,000","13,893,000","14,047,000","12,464,000","12,484,000","12,504,000"
			Goodwill,"9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000","9,478,000"
			OtherIntangibleAssets,"2,855,000","2,875,000","2,895,000","3,049,000","3,202,000","3,356,000","3,515,000","3,663,000","3,815,000","3,865,000","3,954,000","4,108,000","4,261,000","4,415,000","4,569,000","2,986,000","3,006,000","3,026,000"
		NonCurrentAccountsReceivable,,,,,,,,,,,"16,723,000","16,334,000","16,889,000","18,030,000","15,486,000","16,089,000","10,566,000","11,521,000"
		NonCurrentDeferredAssets,"22,047,000","23,177,000","18,474,000","18,207,000","18,393,000","18,605,000","16,201,000","16,008,000","15,641,000","17,083,000","16,723,000","16,334,000","16,889,000","18,030,000","15,486,000","16,089,000","10,566,000","11,521,000"
		OtherNonCurrentAssets,"2,064,000","1,981,000","1,301,000","1,268,000","1,327,000","1,415,000","954,000","806,000","1,300,000","1,234,000","2,268,000","1,964,000","1,187,000","1,360,000","1,671,000","1,674,000","3,978,000","3,117,000"
TotalLiabilitiesNetMinorityInterest,"363,826,000","370,567,000","323,690,000","308,334,000","285,325,000","299,897,000","271,658,000","268,003,000","261,206,000","265,918,000","243,045,000","239,435,000","239,433,000","248,105,000","229,671,000","231,271,000","231,812,000","877,319,000"
	CurrentLiabilities,"228,990,000","236,520,000","190,426,000","177,787,000","171,891,000","185,922,000","157,911,000","148,937,000","141,653,000","154,061,000","133,942,000","130,495,000","130,297,000","139,707,000","123,712,000","124,954,000","125,714,000","128,261,000"
		PayablesAndAccruedExpenses,"57,797,000","60,906,000","55,930,000","47,548,000","39,920,000","49,651,000","49,564,000","40,344,000","32,454,000","45,755,000","44,686,000","40,116,000","40,438,000","46,900,000","48,748,000","54,261,000","56,996,000","61,549,000"
			Payables,"17,881,000","13,086,000","20,657,000","16,689,000","13,409,000","14,138,000","17,036,000","11,744,000","10,726,000","13,724,000","13,504,000","13,516,000","13,668,000","16,269,000","16,912,000","20,843,000","27,916,000","27,012,000"
				AccountsPayable,"12,764,000","4,770,000","12,021,000","7,379,000","4,461,000","1,085,000","4,756,000","1,774,000","2,347,000","2,298,000","2,900,000","2,023,000","3,142,000","2,609,000","4,247,000","8,409,000","15,963,000","12,121,000"
				TotalTaxPayable,"5,117,000","8,316,000","8,636,000","9,310,000","8,948,000","13,053,000","12,280,000","9,970,000","8,379,000","11,426,000","10,604,000","11,493,000","10,526,000","13,660,000","12,665,000","12,434,000","11,953,000","14,891,000"
			CurrentAccruedExpenses,"39,916,000","47,820,000","35,273,000","30,859,000","26,511,000","35,513,000","32,528,000","28,600,000","21,728,000","32,031,000","31,182,000","26,600,000","26,770,000","30,631,000","31,836,000","33,418,000","29,080,000","34,537,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"0","3,840,000","994,000","0","105,000","3,384,000","1,103,000","2,535,000","785,000","3,016,000","1,042,000","2,763,000","640,000","3,848,000","2,102,000",,,
		CurrentDebtAndCapitalLeaseObligation,"4,102,000","3,439,000","3,117,000","3,858,000","3,356,000","3,808,000","4,169,000","4,076,000","3,610,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"4,102,000","3,439,000","3,117,000","3,858,000","3,356,000","3,808,000","4,169,000","4,076,000","3,610,000",,,,,,,,,
		CurrentDeferredLiabilities,"167,091,000","168,335,000","130,385,000","126,381,000","128,510,000","129,079,000","103,075,000","101,982,000","104,804,000","105,290,000","88,214,000","87,616,000","89,219,000","88,959,000","72,862,000","70,693,000","68,718,000","66,712,000"
			CurrentDeferredRevenue,"167,091,000","168,335,000","130,385,000","126,381,000","128,510,000","129,079,000","103,075,000","101,982,000","104,804,000","105,290,000","88,214,000","87,616,000","89,219,000","88,959,000","72,862,000","70,693,000","68,718,000","66,712,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"134,836,000","134,047,000","133,264,000","130,547,000","113,434,000","113,975,000","113,747,000","119,066,000","119,553,000","111,857,000","109,103,000","108,940,000","109,136,000","108,398,000","105,959,000","106,317,000","106,098,000","749,058,000"
		LongTermDebtAndCapitalLeaseObligation,"121,553,000","120,745,000","120,417,000","119,125,000","101,594,000","101,165,000","101,241,000","110,234,000","110,222,000","101,074,000","100,086,000","99,113,000","98,156,000","97,245,000","98,094,000","97,103,000","96,128,000","46,332,000"
			LongTermDebt,"105,089,000","103,988,000","102,852,000","101,742,000","100,650,000","99,609,000","98,548,000","103,075,000","102,056,000","101,074,000","100,086,000","99,113,000","98,156,000","97,245,000","98,094,000","97,103,000","96,128,000","46,332,000"
			LongTermCapitalLeaseObligation,"16,464,000","16,757,000","17,565,000","17,383,000","944,000","1,556,000","2,693,000","7,159,000","8,166,000",,,,,,,,,
		NonCurrentDeferredLiabilities,"2,126,000","2,420,000","2,352,000","1,233,000","1,923,000","3,173,000","3,182,000","2,248,000","2,916,000","4,454,000","2,751,000","3,687,000","4,950,000","4,943,000","3,207,000","3,429,000","4,007,000","4,244,000"
			NonCurrentDeferredRevenue,"2,126,000","2,420,000","2,352,000","1,233,000","1,923,000","3,173,000","3,182,000","2,248,000","2,916,000","4,454,000","2,751,000","3,687,000","4,950,000","4,943,000","3,207,000","3,429,000","4,007,000","4,244,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","0","0","693,158,000"
		OtherNonCurrentLiabilities,"11,157,000","10,882,000","10,495,000","10,189,000","9,917,000","9,637,000","9,324,000","6,584,000","6,415,000","6,329,000","6,266,000","6,140,000","6,030,000","6,210,000","4,658,000","5,785,000","5,963,000","5,324,000"
TotalEquityGrossMinorityInterest,"-131,954,000","-125,978,000","-112,557,000","-101,538,000","-92,949,000","-83,459,000","-78,516,000","-72,868,000","-63,988,000","-49,180,000","-25,181,000","-4,906,000","21,545,000","44,527,000","66,859,000","94,498,000","-72,062,000","-721,964,000"
	StockholdersEquity,"-131,954,000","-125,978,000","-112,557,000","-101,538,000","-92,949,000","-83,459,000","-78,516,000","-72,868,000","-63,988,000","-49,180,000","-25,181,000","-4,906,000","21,545,000","44,527,000","66,859,000","94,498,000","-72,062,000","-721,964,000"
		CapitalStock,"33,000","33,000","32,000","32,000","31,000","30,000","30,000","29,000","29,000","28,000","28,000","27,000","27,000","26,000","26,000","26,000","15,000","2,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"33,000","33,000","32,000","32,000","31,000","30,000","30,000","29,000","29,000","28,000","28,000","27,000","27,000","26,000","26,000","26,000","15,000","2,000"
		AdditionalPaidInCapital,"1,125,699,000","1,098,084,000","1,077,993,000","1,060,419,000","1,046,623,000","1,038,006,000","1,023,662,000","1,007,022,000","998,271,000","988,141,000","982,239,000","973,473,000","968,754,000","956,145,000","948,686,000","943,722,000","735,135,000","35,301,000"
		RetainedEarnings,"-1,257,371,000","-1,224,483,000","-1,191,229,000","-1,162,716,000","-1,140,476,000","-1,122,372,000","-1,102,757,000","-1,080,536,000","-1,062,633,000","-1,037,738,000","-1,007,879,000","-978,778,000","-947,618,000","-912,082,000","-882,209,000","-849,664,000","-807,681,000","-757,773,000"
		GainsLossesNotAffectingRetainedEarnings,"-315,000","388,000","647,000","727,000","873,000","877,000","549,000","617,000","345,000","389,000","431,000","372,000","382,000","438,000","356,000","414,000","469,000","506,000"
TotalCapitalization,"-26,865,000","-21,990,000","-9,705,000","204,000","7,701,000","16,150,000","20,032,000","30,207,000","38,068,000","51,894,000","74,905,000","94,207,000","119,701,000","141,772,000","164,953,000","191,601,000","24,066,000","-675,632,000"
CommonStockEquity,"-131,954,000","-125,978,000","-112,557,000","-101,538,000","-92,949,000","-83,459,000","-78,516,000","-72,868,000","-63,988,000","-49,180,000","-25,181,000","-4,906,000","21,545,000","44,527,000","66,859,000","94,498,000","-72,062,000","-721,964,000"
CapitalLeaseObligations,"20,566,000","20,196,000","20,682,000","21,241,000","4,300,000","5,364,000","6,862,000","11,235,000","11,776,000",,,,,,,,,
NetTangibleAssets,"-144,287,000","-138,331,000","-124,930,000","-114,065,000","-105,629,000","-96,293,000","-91,509,000","-86,009,000","-77,281,000","-62,523,000","-38,613,000","-18,492,000","7,806,000","30,634,000","52,812,000","82,034,000","-84,546,000","-734,468,000"
WorkingCapital,"-67,809,000","-63,418,000","-46,177,000","-38,497,000","-30,487,000","-20,746,000","-14,185,000","-8,022,000","1,125,000","18,201,000","38,608,000","59,473,000","86,285,000","107,047,000","128,950,000","156,758,000","-7,296,000","-15,000,000"
InvestedCapital,"-26,865,000","-21,990,000","-9,705,000","204,000","7,701,000","16,150,000","20,032,000","30,207,000","38,068,000","51,894,000","74,905,000","94,207,000","119,701,000","141,772,000","164,953,000","191,601,000","24,066,000","-675,632,000"
TangibleBookValue,"-144,287,000","-138,331,000","-124,930,000","-114,065,000","-105,629,000","-96,293,000","-91,509,000","-86,009,000","-77,281,000","-62,523,000","-38,613,000","-18,492,000","7,806,000","30,634,000","52,812,000","82,034,000","-84,546,000","-734,468,000"
TotalDebt,"125,655,000","124,184,000","123,534,000","122,983,000","104,950,000","104,973,000","105,410,000","114,310,000","113,832,000","101,074,000","100,086,000","99,113,000","98,156,000","97,245,000","98,094,000","97,103,000","96,128,000","46,332,000"
NetDebt,"21,094,000","20,427,000","18,607,000","15,369,000","15,824,000","8,815,000","14,735,000","24,620,000","26,513,000","20,231,000","6,575,000","1,174,000","7,393,000",,,,"24,192,000",
ShareIssued,"33,724,000","32,994,000","32,610,000","32,159,000","31,681,000","30,535,000","29,950,000","29,271,000","28,812,000","26,699,000","27,866,000","27,499,000","27,353,000","26,699,000","26,338,000","26,338,000","24,953,806","24,953,806"
OrdinarySharesNumber,"33,724,000","32,994,000","32,610,000","32,159,000","31,681,000","30,535,000","29,950,000","29,271,000","28,812,000","26,699,000","27,866,000","27,499,000","27,353,000","26,699,000","26,338,000","26,338,000","24,953,806","24,953,806"
